,PIR,IFITM2,RPL31,RGCC,EIF3D,GPX3,THYN1,FSTL3,ACOT7,MSMB,PPDPF,AGPAT2,ICAM1,A2M,KLK7,POLE4,RPL36AL,S100A11,RPS21,CYBA,UPP1,MT-ND3,FASN,H2AZ1,PYGB,KLF5,CD59,PFDN2,CCL21,AREG,SERPINA1,MFSD1,class
TCGA-18-5592,0.11918115370451618,-0.0016944424725656578,-0.0020989269810740107,-0.049066202393410224,0.12455525664251753,-2.8732748717796e-05,-0.0015048605082664595,-0.006152337574109308,-0.0018565986647970177,0.0015595277739169223,-0.014550414844760027,0.024381848443539328,-0.00036833236605128056,0.007413912281563839,-0.0022887312840925355,0.008517140458609039,0.03248013032803944,-0.002440571019507528,0.044757476043678426,-0.05505930214602507,-0.0556543604558627,0.019173787332338724,-0.08078558067127425,-0.021185058378670938,-0.059084622382687475,-0.01314404236507827,-0.030503088379173496,0.0030295190248550413,-0.006108079263626483,0.004215924380456584,-0.003656995461729555,0.0185688681830149,1
TCGA-34-5927,0.018590216599136844,-0.005786751261080419,-0.001886237903637128,-0.0080701418974866,0.14437953830907352,-2.3135788624875375e-05,-0.004261515630719022,-0.014459494003618175,-0.0030380439412016442,0.0015440367532060296,-0.018142668103106815,0.015448948413154856,-0.0003143561553570078,0.012375671775894482,-0.00011023867544372955,0.0058537259087765164,0.01652105968672298,-0.0010905734334214418,0.033184389176479624,-0.03353733942735765,-0.01342270815736844,0.009694972330150677,-0.10452572081157142,-0.02186502312976183,-0.019311385618819968,-0.012919999017102663,-0.01946461826919561,0.0017569977350922836,-0.011156046008622756,0.007557601704337363,-0.012353016912805577,0.02245216323423575,1
TCGA-22-5485,0.037850909106327796,-0.01099823751586539,-0.001652741300262957,-0.026697630508231797,0.11760579817655553,-0.0003717830989834229,-0.0025256350858763495,-0.008055272134834182,-0.008833760995978606,0.00017401579931902844,-0.036839670311825196,0.030335060015896503,-0.000977511423723244,0.03170095655588544,-0.0002996728153262344,0.01622005740130905,0.04152015977966336,-0.002079848345922936,0.060015602703520556,-0.07860321093836371,-0.030866858672476256,0.006906869767782578,-0.10271658449916331,-0.02754985741421639,-0.0861391260470974,-0.007653136256974136,-0.02010281759298848,0.002717250550939192,-0.01348008291223468,0.006479797273840776,-0.11668509630120316,0.03052727698041988,0
TCGA-58-A46L,0.022852270868736934,-0.008858980203041433,-0.0024437642218155075,-0.010713377467173338,0.1103063693038085,-5.4393705230131446e-05,-0.0017890197451949994,-0.008458052951489438,-0.004179140239761593,0.007638941968524133,-0.010890119702638612,0.01601815361750701,-0.0007884159043669417,0.018693994115247085,-0.0022640819162633176,0.009725414460689525,0.03969620481715084,-0.002543163328806456,0.04934757103854829,-0.03793499188343901,-0.0474961992780092,0.0315790124857781,-0.09380870426698716,-0.020977455693746042,-0.06500862431643067,-0.011587873636908498,-0.011810585935921455,0.004491951868076854,-0.003245776675048258,0.0018692789858537734,-0.00980204993874181,0.02760629773129475,1
TCGA-22-1005,0.0013905110673107818,-0.00613457593849524,-0.001199007624707559,-0.021630198209986833,0.02602869042840122,-8.276424765837709e-05,-0.0010125045394989314,-0.010357407850196527,-0.0008351495018333313,0.002043216453923226,-0.008222113688105956,0.010764560881903994,-0.0005123836905583663,0.030426773409410707,-0.00018427496987173832,0.004035273535645385,0.021850634859295563,-0.0003971760983231019,0.023317500384684015,-0.1777985370428941,-0.01341450537304386,0.012534711733503543,-0.01554179907531623,-0.007941874515257392,-0.027584769573567147,-0.0011435649605323242,-0.010853021464679055,0.0005897511277235455,-0.011515830903730293,0.003736796057052984,-0.11127150152637266,0.01136049549708218,1
TCGA-60-2726,0.018087556003745314,-0.009115632618689426,-0.004764911473689848,-0.021940181977951893,0.04301243872259134,-6.495083626201337e-05,-0.001985263794134752,-0.025356054025416817,-0.003562477843164426,0.00194901629464794,-0.04348261869957986,0.029361046466381456,-0.0001042900470755408,0.0031631153045673715,-0.00021862534114000444,0.013277740026806154,0.04188401313067753,-0.001671834298571517,0.11797896376403372,-0.509598832963465,-0.026843447646498982,0.0367036758668196,-0.09247247434290624,-0.027314645138698076,-0.02821122970904549,-0.004967565936240751,-0.007888106753560928,0.003228770882944183,-0.004777182929457807,0.0027181094863488603,-0.004674558843168902,0.016340758215278,0
TCGA-77-8008,0.005254644643560469,-0.011501061638819888,-0.0012601699991415813,-0.017919454944176207,0.06067629856447531,-7.028824096318482e-05,-0.000993504820276449,-0.06312245206823117,-0.0014749836948015104,0.0005861015391505387,-0.01908378509449004,0.012785556854095461,-0.0015040569440018586,0.023316932967980326,-0.0156411483221283,0.009335661005300111,0.024863705185847015,-0.001445110961984774,0.020968161348666393,-0.09774589023234957,-0.05893273992425286,0.01273662467849244,-0.049224526653135765,-0.010886578028010865,-0.02401396041116323,-0.006316144124084841,-0.028703236058427346,0.0015967451269750933,-0.005347032183368532,0.00666888445506664,-0.04068947888877026,0.03901339067472432,1
TCGA-63-A5MW,0.013544142415599862,-0.004530306217949044,-0.0029415269220327217,-0.02723724208073078,0.12087199739922318,-2.3797660398641875e-05,-0.0029016422117095525,-0.04988128226443604,-0.0019184428448725528,0.0003144923093528859,-0.022482597443552667,0.012366055055090818,-0.00027436830281088356,0.02145904473424739,-0.0005466515437903661,0.01633677922260158,0.030980800991983762,-0.0003995563273652419,0.07229569559963252,-0.030659012746298456,-0.013999746691988172,0.04244958835089402,-0.08898284422802862,-0.02058731434939949,-0.030082661979066883,-0.000728438067802413,-0.019727924046170537,0.0016305885438999055,-0.00036893340634983106,0.007114723837762751,-0.0033062665450087933,0.0524675822595791,1
TCGA-18-3421,0.02631228367850829,-0.00415951167501928,-0.0038941424289409784,-0.014749900330520689,0.09483416327679221,-4.661389423725136e-05,-0.002952849160166795,-0.008646191726385836,-0.01411258091396056,0.007470950455037119,-0.022348089777798546,0.006842553171153473,-0.0003324954404089725,0.007083611724316254,-6.728968749085252e-05,0.042755647733232184,0.07575013079642724,-0.0010294279727999646,0.15978647350183886,-0.1871911162953493,-0.019888361502917097,0.014482524575422609,-0.011512935954609343,-0.0910984264481126,-0.016756713033324235,-0.0030317871111057377,-0.015381534300136408,0.0018387438142949927,-0.0024939992783669356,0.004874355635621345,-0.03158340664414621,0.016403395844893094,1
TCGA-58-8392,0.056222924465182435,-0.0028598001179653584,-0.003209607007709453,-0.013712557411946501,0.0895643117600329,-5.6299542350986974e-05,-0.0025093905305325044,-0.005069007936149341,-0.0026543253200680176,0.00025361013906690115,-0.008223246298053972,0.019208958949388753,-0.0003079447876616464,0.014200578672470085,-0.0025010509729971584,0.016065406838014593,0.041314775697508535,-0.002350530642986953,0.021944794584111,-0.05416623392559702,-0.07138445715850644,0.020159842069832137,-0.07340883962905163,-0.02722987885178846,-0.04402380212715349,-0.02233791056609942,-0.019103026945880112,0.0022654988515546527,-0.004431950831703905,0.008788730197326771,-0.025800798985450225,0.027902826935323647,0
TCGA-85-A4JC,0.012065672977514213,-0.009696178053838883,-0.00213462896472542,-0.010761115418034144,0.09432283356360013,-0.0002444377542534008,-0.002448754192827253,-0.010586437379680723,-0.0049889984771599415,0.023573596005870726,-0.03591952366185901,0.014680015607586897,-0.0006270917676093488,0.012138197084442167,-0.008654662027206496,0.01140012902691823,0.02880391436841895,-0.0029366371863351398,0.07238481794246936,-0.14138901610966148,-0.14483295359399234,0.01336317059026665,-0.06420626089690908,-0.015991116225289783,-0.0365562829897416,-0.00363097343927214,-0.016788747460778786,0.003537624168303167,-0.004928212126972974,0.04446813924050599,-0.01546485215526302,0.05683003613856222,0
TCGA-56-7222,0.031122631081721457,-0.006016935527097684,-0.0031407681620247998,-0.029961885000286074,0.10536267873173329,-6.482210827930253e-05,-0.0010702811443994592,-0.022795563087886092,-0.0072941572506147944,0.0008228190889660377,-0.02328483325727407,0.010107490300307179,-0.0006865402983561366,0.008231749739950958,-0.00025174103924330076,0.007289657452587026,0.043138219933512044,-0.0012570106604462624,0.08120340952727449,-0.04072077406060461,-0.044079138069304816,0.027282522034525712,-0.10771706073239405,-0.019783946374058666,-0.07261904659141638,-0.009820060434539651,-0.02833155628409424,0.0029534059608056665,-0.00051913863199152,0.06125674920801127,-0.051072070038455104,0.013582798632894275,0
TCGA-63-7020,0.029012704862466793,-0.0071872388598794,-0.0016832154237247292,-0.017806781364299706,0.08594143675495843,-7.36303066842769e-05,-0.0021761475489937903,-0.01721631563489369,-0.00508557662640322,0.026245600367125616,-0.07158921472033535,0.016781604066553612,-0.0010585890273219426,0.028604834946478256,-0.0004140564649666482,0.01201017976339119,0.04837821498595965,-0.001605118238790415,0.0645384853322242,-0.15972713604967848,-0.053883762116787866,0.009731471901504612,-0.07088220256088533,-0.01448386343175567,-0.12727549542554756,-0.008341387207532002,-0.0291708818737424,0.0013009979818124947,-0.008474508308405512,0.013950277921641878,-0.085517624655501,0.025378663733387746,1
TCGA-77-8139,0.019858544892006596,-0.005572412996293804,-0.0012094368940414216,-0.005726676627515734,0.05943168044772235,-1.978167882643095e-05,-0.002702470232839367,-0.012370003980043232,-0.0051488443298053025,0.00020347332759148798,-0.010892112004474881,0.014688968277327163,-0.0006643262014779097,0.014524545815952314,-0.0,0.011063897004437875,0.03839093191119121,-0.0011666499558755296,0.04290142730610407,-0.07772435916798867,-0.017795339054657466,0.008629521122604619,-0.05405266143168374,-0.023930507011046237,-0.03642818733918496,-0.011720176833871101,-0.011404784281553707,0.003630528628551119,-0.017824874483851404,0.009009531842334767,-0.003804555157898867,0.024979896209895915,1
TCGA-43-2576,0.004065305282340516,-0.00970340092616419,-0.0017224228006800205,-0.010704991408684418,0.05269862274046401,-3.947330331302556e-05,-0.0019026361566259237,-0.025360666282247427,-0.0017203832993723353,0.00695554206595613,-0.014753701273050132,0.026446481758547257,-0.0003773723590993785,0.023808582622602548,-2.8706151085547176e-05,0.008567258302779842,0.04404280170205131,-0.001214366272329536,0.05528865951547449,-0.20763198677675823,-0.06487330570257079,0.04091054784321944,-0.030874082662133075,-0.010418379558186695,-0.0346595908889262,-0.002166765000546259,-0.009185688353698887,0.002440467302566828,-0.013533120042973116,0.0021591701778481426,-0.008904266745378975,0.01587892468932416,1
TCGA-56-7579,0.04678211444710771,-0.0033356704804213045,-0.002148693993229838,-0.011726513464676526,0.08002503642623793,-4.227813688652954e-05,-0.001481718950275927,-0.003978174775882858,-0.00754259370494892,0.006449649589597547,-0.01651858731307005,0.011581819644956512,-0.0002219197040219385,0.012613746952015071,-0.030992413023309774,0.00958656931259834,0.038932924049437316,-0.0017643012773075875,0.0644549231991955,-0.058728797202293515,-0.10626882085224627,0.032951568202020956,-0.11715591307399577,-0.05322306653074046,-0.05165262488232965,-0.010944019527742741,-0.011656688152669393,0.0024509287962881177,-0.002727964880117707,0.02892524042132256,-0.006510203483843009,0.022440216391505213,1
TCGA-56-1622,0.027466695961107585,-0.004437318808763649,-0.0018267507620791969,-0.04020794622903805,0.12437930328328656,-1.4154442795945721e-05,-0.0015802592504501512,-0.014996099108015323,-0.005064848545076113,0.007380930412461597,-0.027487730439912997,0.01826451689868588,-0.0007115821588713983,0.010707525367435971,-4.017097333169505e-05,0.005351632752595077,0.049541911884511756,-0.0013486013251517502,0.04315550397222154,-0.05366563144566517,-0.010542218413949202,0.0060896297339290625,-0.06840746547229874,-0.030472506233476058,-0.03912050967072084,-0.020591450791526533,-0.023437372031558032,0.0014096400086471912,-0.0019868203557742822,0.009994029771231202,-0.013910260374193274,0.02150760110679538,0
TCGA-22-4609,0.009839557387842182,-0.009920332258691614,-0.0015530013356691665,-0.04308992161904965,0.05202977048659502,-0.00019806551503605385,-0.0011992328161647776,-0.027576890109182878,-0.0018100336350930855,0.0007129311976057525,-0.016605702757746352,0.0189906245624035,-0.0018106183843819132,0.07920245485810215,-0.0026027351272264547,0.008603272526116501,0.035608506985663244,-0.0010832605113502867,0.029881895256170216,-0.11481526079440812,-0.030891138914077007,0.011394509329917814,-0.14072766262310757,-0.019773228205257936,-0.042542590691466986,-0.01182704218845853,-0.02269884711454292,0.0013138384612584656,-0.021460971482259627,0.01754173476346634,-0.1497444029562217,0.03220026333554216,0
TCGA-34-A5IX,0.0018470431186305282,-0.003232183504219945,-0.002605143939234327,-0.0091553979979945,0.09579188454675347,-1.6421712733494105e-05,-0.001164747802931342,-0.012896971532854032,-0.004707322753150948,1.684341140787544e-05,-0.025838715173641145,0.0120387380657416,-0.0010509518528543456,0.003755238507080777,-2.2841453551940763e-05,0.01720726831483988,0.02581789945129345,-0.003000567989957004,0.047503910310925185,-0.09135362397431188,-0.08344506563616409,0.03459403251487435,-0.02912504736414021,-0.026226874676602514,-0.021949676954530317,-0.005290434505958804,-0.021405988362665284,0.0033726098115695467,-0.0009195162591012884,0.030405173756063764,-0.1072778436806566,0.024300592068659886,1
TCGA-33-4589,0.026866487548503327,-0.0013213613153553628,-0.004554292505449849,-0.013586691435581458,0.07593952636088265,-1.8365008039876647e-05,-0.0012427744076923472,-0.013839730596961659,-0.008905625198580446,0.00047082867392408604,-0.010019500857567882,0.01661547205075489,-0.0003904128190142674,0.0016198923669081568,-0.11441403141936608,0.026392894874071794,0.09781993935362086,-0.0012760429402570357,0.18609034366804889,-0.2098645197492795,-0.2430354844528204,0.006843800697972248,-0.0027551286737669115,-0.03935419925765279,-0.04606320682802593,-0.0025599728790500864,-0.050597438380310625,0.0012237939460084564,-0.0038289730615859857,0.03419572695385384,-0.01669907044572796,0.021568668035971794,0
TCGA-NC-A5HO,0.017722165027406107,-0.0023457220810157533,-0.003332600590154344,-0.00781993695839181,0.03554533960167556,-3.1561449453759676e-05,-0.0017367807469020294,-0.022472360911472415,-0.0020815944350206714,0.29972575204390595,-0.013997639783564858,0.027028017650294254,-0.000611462509998583,0.0037778076666882677,-0.00024402433196223973,0.012236114238322474,0.11263328674083686,-0.0023211610244225256,0.06391638637116968,-0.0903697539116096,-0.021513934615133373,0.03553901538997644,-0.043002694845089895,-0.032009306132732944,-0.014440974493851918,-0.011861373623441506,-0.024446273025014717,0.0028852180227917535,-0.0006211536202681722,0.0011083192928117843,-0.004821638711471157,0.04713557783708576,1
TCGA-60-2714,0.0017894651061825056,-0.007626490391166509,-0.00232037072475546,-0.015115307183543867,0.17594342666921453,-0.0006101785937702338,-0.0031875518415312855,-0.018567706886262574,-0.0023465358514798145,0.005466215663673491,-0.0372796926881051,0.03419434366112657,-0.0022681310695552266,0.02470177524190805,-3.496770785075101e-05,0.014143953360692024,0.025337652838431347,-0.0005599028635914368,0.046874274558523284,-0.07656172871074865,-0.07491920097965411,0.01340842118992824,-0.08033236873886601,-0.0122091279165001,-0.11083461193608408,-0.00185791078201293,-0.01870600028768835,0.0011930201068538339,-0.009500086711750242,0.21211892959031,-0.20273565819241543,0.02531455059729996,1
TCGA-NC-A5HQ,0.02711796251457208,-0.0030088449370384144,-0.0027371214303173546,-0.017560381442787945,0.04702347250363387,-6.187683413410284e-05,-0.002327967990246806,-0.00915946018801318,-0.0025239938510597287,0.0043473459566770595,-0.009519948229502213,0.011035965218380508,-0.0002532322078449909,0.012185658033034424,-0.0025137504684082765,0.01432910858805309,0.06547348186765083,-0.0015762863985122545,0.05810903941686999,-0.06993933939991706,-0.07660481847312632,0.02780278094508178,-0.04646095749826074,-0.025757295211952094,-0.023418775648079614,-0.006878828113665221,-0.00891715670320514,0.0024055914599768993,-0.002318887079402684,0.0023722868759585773,-0.01073132499264258,0.04574212856306487,0
TCGA-NC-A5HL,0.025018411084351478,-0.0017266719472495981,-0.0031100843195601183,-0.025818696479561743,0.10401575881471825,-4.7615431091578495e-05,-0.0017838731354415057,-0.009761807162160076,-0.004659096946232711,0.00019589993968838483,-0.0071845372199753005,0.02059765646945028,-0.0002501522023811784,0.011984574978459247,-0.0001594492201618104,0.006724555359888644,0.03818645796986654,-0.000563226505924982,0.036215786344852334,-0.07367496387869026,-0.03012499885816131,0.041791499243260255,-0.04014855513761499,-0.019556710889551663,-0.017994199765422946,-0.0035205757095552598,-0.009483116010708456,0.00170810797315408,-0.005071286360739047,0.002374798541529976,-0.02059936389015393,0.029013883309263713,0
TCGA-60-2716,0.01829488644914322,-0.0010992108446659843,-0.004895570821009845,-0.009132968420662942,0.19501139933782888,-0.00280439490389766,-0.003777879801092131,-0.005447419515221968,-0.004251550126305276,0.002796252182924956,-0.03337328003968954,0.017445246092330908,-9.755651788913693e-05,0.011893074710893936,-0.00031775195809900607,0.008334920826534718,0.04390080663699538,-0.0013518579550656216,0.06054131753303981,-0.08764074581562353,-0.01382431647789984,0.01677764399765105,-0.09307043154708347,-0.02717581393493401,-0.028763679629083223,-0.026164742860703548,-0.014547658150788617,0.0011124820915848809,-0.00044288488199449285,0.0023309381128951106,-0.0057252303474352164,0.026693482791508828,1
TCGA-22-4591,0.029401036109379337,-0.002589715611419979,-0.0018310572441869839,-0.031666332613401245,0.1268009837538434,-0.000179987686418551,-0.003993787354611265,-0.006490684474444392,-0.0015861608666048188,0.04486039769883075,-0.02580721019511727,0.007323634570680842,-0.00040864946056077785,0.020553876411274655,-0.000989193682491674,0.015031949662502726,0.0368321356757148,-0.0011978432385606815,0.05403614706015156,-0.026438561461200667,-0.012878590130504686,0.00800593194517706,-0.06961678887191719,-0.08605182819794686,-0.01914591739533212,-0.008437492872966733,-0.015108587205706974,0.0015902408452848561,-0.0030616250199426136,0.0030633697835515165,-0.0325986971567416,0.02565839120242111,0
TCGA-39-5016,0.06865303774115623,-0.0023842267796324503,-0.004179105839032094,-0.018905605356452363,0.06895205881385588,-3.341391694744838e-05,-0.0021890322592777135,-0.0061732648289825245,-0.002405026843275039,0.00038518545942243615,-0.009187721663877149,0.027983812055410038,-0.0003231695732905265,0.010838827571598228,-7.619697246670586e-05,0.012150237439970379,0.03137963256108928,-0.0016557633598223047,0.048462951970670735,-0.06109423105305245,-0.059942119878006746,0.016050217367863388,-0.04696463273261326,-0.047143350173431325,-0.050947254995265305,-0.03088308838596549,-0.015946934690685838,0.00313833165373562,-0.03636885830304741,0.002608008564211596,-0.011714214497162456,0.0392751264841874,1
TCGA-60-2708,0.02520937333669165,-0.007458087142741163,-0.0035756510592166,-0.018039262932020895,0.16450000394694556,-0.00013144276194451446,-0.0009969237695119854,-0.0924831152967391,-0.004665494892739246,0.00721328314387927,-0.024038196269443445,0.013705466743798722,-0.0005595237052174414,0.017353225149990607,-5.952888473961396e-05,0.015465822136911766,0.09943457502074889,-0.001131635894228113,0.08574033447873937,-0.05989408751147894,-0.059392533328259944,0.01580415041551706,-0.01923280350542582,-0.02354958947542724,-0.0777479354676989,-0.0034820853516010814,-0.02843107144773335,0.0016013425688240872,-0.00017968645458539905,0.014380372535084448,-0.005437838709166043,0.02872639753200295,1
TCGA-85-8481,0.01097776681266716,-0.0064849748249763885,-0.0012896131616190823,-0.013129989193575917,0.08232766958629002,-2.3823185002939047e-05,-0.0009401837609222323,-0.06640844412125149,-0.009347154683697725,0.008607327474329036,-0.041939553635583694,0.04365124252845309,-0.0019960178971816403,0.013983044603964146,-0.002162530048444554,0.010607539571926736,0.035375510933143166,-0.0014787786095171545,0.04286514414411023,-0.10863248080682926,-0.06284623364028076,0.013628483799961446,-0.05931844413492285,-0.015779236578776133,-0.07903977983136615,-0.00462434302852845,-0.046686975912458614,0.0023323408590368456,-0.001937182109013942,0.033125495007617294,-0.02064881141455912,0.0250110246367715,0
TCGA-77-8153,0.045780926638409936,-0.001464267635885632,-0.0014182697869293164,-0.013116896929129039,0.1296501946711316,-2.1786520473045204e-05,-0.0018028455758137044,-0.009081602539126305,-0.004610950223943727,0.0009389525664542066,-0.018950283814081294,0.03207494215824366,-0.0002135355397234627,0.005166241518726225,-0.0020113707766761116,0.010847386215825636,0.036980783280939365,-0.0012677727682047974,0.016707528121053253,-0.07590162683312508,-0.05775219520425942,0.013855653473681201,-0.15759994491196302,-0.03504754628013586,-0.05947884450487443,-0.018882983523379512,-0.012035326443078361,0.002099790755136301,-0.0009095013656684991,0.013681304780227214,-0.001558001084335682,0.020420724000214326,1
TCGA-18-4086,0.04983370777303204,-0.0030421446414990155,-0.0019987178253175553,-0.011566652660168337,0.07186376956915907,-0.00015436009973521014,-0.002315128744713355,-0.014197421440123634,-0.004309708962657639,0.000359883458927978,-0.014476293711204184,0.017957486474376973,-0.00026278907537322294,0.014797505752329661,-0.0082158239080001,0.012519080097049138,0.03531295348356535,-0.0012224327439941942,0.045389316114188186,-0.11618196609918358,-0.04711526197397574,0.006354304573546206,-0.024937012333741935,-0.041005879375776724,-0.04110150101288216,-0.012015680503257456,-0.02384415179059508,0.0011863175238925527,-0.0030771835476712302,0.016292162397922784,-0.009229943596619682,0.03909825609539584,0
TCGA-22-5492,0.015457236979953248,-0.006907244119895513,-0.0013569764168418254,-0.030382464608263222,0.04130030890874172,-0.00010858034072670055,-0.0018776305438660164,-0.00907141427030645,-0.005341621022071445,0.004159289883031173,-0.025504185861886828,0.010777574556474894,-0.0008210639622833542,0.056774284518761396,-0.0002683650315002152,0.01265354312463982,0.030331300923591323,-0.001278370022516229,0.031270332067645575,-0.11977028981160084,-0.012502137015235329,0.0023138721206565262,-0.09447735798314091,-0.03568625638727548,-0.03388374934030403,-0.0036251956521476504,-0.02308670753469098,0.0011870175588557296,-0.01721675900675768,0.015577237411174482,-0.04510836524109232,0.034398434800978234,0
TCGA-22-4595,0.005770614729266616,-0.005226507189007182,-0.001650375821058972,-0.009368704279738044,0.08503502774443461,-0.0001358375242246505,-0.002590063183771013,-0.02621475987176063,-0.014325967060609932,0.0002693716379171904,-0.022931950206000706,0.030741714272346045,-0.0007274813594897684,0.021374897571393554,-0.0015053311609192158,0.010984891200851133,0.03646299172188936,-0.001428672308865315,0.030652134706672822,-0.09030032260393127,-0.07319256956455902,0.02244298627913495,-0.06443822447346197,-0.017233516884198948,-0.026282663403639824,-0.004099113052904537,-0.020496686370390798,0.0019342872552674392,-0.013701573822165658,0.05794344995633271,-0.04342896770639109,0.02904044242577224,0
TCGA-63-A5MM,0.0027283215130341773,-0.0216552084583659,-0.004573415981495909,-0.020102083122232717,0.09443671737629984,-0.0005205783929973594,-0.0027131680886255598,-0.07266080571289628,-0.007964019877310187,1.71384784690353e-05,-0.008643038623153947,0.02067234204010824,-0.002433779604788736,0.03570420656086179,-2.323831278353819e-05,0.019303410984153384,0.07179076936976748,-0.0015574082906873064,0.12760424124415812,-0.11831314954068163,-0.196544180939801,0.01157831833970154,-0.02430966309960663,-0.027897023024044634,-0.1014156075519642,-0.00427089553738776,-0.05286015777641612,0.0026351034624994833,-0.0035163060286846205,0.15304054418361787,-0.19312639803983767,0.029033969236085574,0
TCGA-18-3414,0.023491085070017754,-0.008552644609479552,-0.0014143474747667986,-0.027463540494879545,0.09336328355483295,-4.0631744661300685e-05,-0.0022284320120372326,-0.01900442565243262,-0.005342427685289821,0.025480565244303383,-0.027959298732425728,0.02123493888205418,-0.00039245110998643986,0.013081966374675302,-0.0013013455158781386,0.028806145651642585,0.028816643244489633,-0.0022084501871173813,0.051618976902007604,-0.20495342414870227,-0.042511750040564227,0.014261870479944804,-0.04530760466485569,-0.0401452207270097,-0.04685524406557313,-0.012205473698132258,-0.041972734973225484,0.002405599014311034,-0.0006754812363672778,0.011207539117674978,-0.01110548971255436,0.04433054483852473,0
TCGA-21-1080,0.020085384900847044,-0.0019043866661987575,-0.005544585637187072,-0.015009692912604306,0.11420402127888234,-3.266983605854294e-05,-0.0017392449363776421,-0.05331989183079166,-0.004093752565557558,0.009749114056408884,-0.017649808790456835,0.024674831482956808,-0.0004007688948568162,0.01788511860728643,-4.546242975299407e-05,0.014882021578582596,0.05449140831774551,-0.0014881216171192706,0.09865283034140812,-0.08171083520092338,-0.04245115880702,0.014035251411964966,-0.09556713783117843,-0.023971782266860583,-0.02606093217341577,-0.01600462273836618,-0.01135532013113494,0.0022184063916127353,-0.013891378166668031,0.0016850651855873401,-0.01045496939531573,0.03073222958917565,1
TCGA-33-AASL,0.042382873226097004,-0.0017182892664438572,-0.002508665010667755,-0.0075526595061942035,0.059326402464697676,-0.0001532080671620399,-0.0008858943023829498,-0.002487727423053777,-0.0027355452343104402,0.0025631983824521924,-0.039974956393856564,0.027114000198026525,-8.935910104838079e-05,0.0013848196141289266,-0.005687389648022717,0.008816358453560871,0.020955632486688084,-0.003795432665168181,0.05280126914969158,-0.0893576343868665,-0.05487629902006195,0.03230628853043891,-0.04792241782289617,-0.024909281941183616,-0.02306854047262014,-0.005308120088821691,-0.026495402307193296,0.0027538028261792466,-0.0013584751574633267,0.0050900214868490196,-0.0027303215799502037,0.017114732755681525,0
TCGA-77-A5G3,0.03381503350443451,-0.0022988535602677935,-0.0024713734451444454,-0.013582285625748473,0.07547638929387081,-4.254741593705858e-05,-0.0018450914219528061,-0.0057448068213150644,-0.0029417742220124513,0.0008015988494842909,-0.016678626463314982,0.022859174682292562,-0.00017086861345924634,0.008877984542005217,-0.00395968503099841,0.01130361601375909,0.04568122543850279,-0.001416789197666475,0.04380243911000798,-0.07066621273327359,-0.01778155837699217,0.014764517628463383,-0.14787770790677388,-0.04776438560798128,-0.06306957844760293,-0.04696097658087569,-0.016824126903959666,0.0018886823696222723,-0.000671367435616604,0.02880453052371208,-0.006244681894672352,0.0422336121559088,1
TCGA-60-2710,0.023206832384012693,-0.006446328686301101,-0.0011690914923466202,-0.028263194979566288,0.07574385130864639,-0.00014960092124307375,-0.0022009803957019018,-0.016453641106142437,-0.009589264367691643,0.00029307535849703263,-0.024733748413603547,0.0325125338878575,-0.0009866151410223175,0.056234267523594804,-0.003055242842187876,0.010521641501145028,0.019821714872276637,-0.0011313434132396083,0.02111692059407459,-0.0828227450331355,-0.028214187592365,0.005346150082933905,-0.09021096416004387,-0.03127718306212235,-0.055452623457756714,-0.017488332055323488,-0.021790076093374623,0.001547498422749011,-0.015193853529818429,0.013738998113277692,-0.0860325557191485,0.04227835331991958,1
TCGA-60-2721,0.015353695758716856,-0.003882562610963687,-0.001611255354681463,-0.01750878840832328,0.0719223967838203,-4.6099755779265465e-05,-0.002018416690179342,-0.01042211712513345,-0.002540917961719786,0.0002896329094501676,-0.022910304392385762,0.012869139717155084,-0.0003085280415698799,0.015796111755665337,-0.0002161118993398874,0.01048147915403362,0.03638989235334355,-0.001212313897570433,0.0350324026804054,-0.12011992276387279,-0.019313182266077603,0.020264031272419547,-0.03904452823635952,-0.021803063869348382,-0.017189559832124002,-0.02267872888479742,-0.007674321018700156,0.0015391112232756242,-0.005083203659820896,0.0025772687766213486,-0.009454124226928597,0.04091960224649855,1
TCGA-98-8022,0.012600656620812672,-0.009588193283774376,-0.0013318416258324979,-0.03701318337389494,0.06081546200184547,-0.00011009303264370613,-0.001509216031361731,-0.02970871652008357,-0.0027342798802423986,0.0002038667503397011,-0.02140842266360781,0.032672112918588604,-0.0020824324067995315,0.06560504604006179,-0.04288575504864251,0.00993124648963549,0.028452089281469514,-0.0007631155802278976,0.03001441215762569,-0.12367742888133637,-0.016682822759329204,0.016890375441805813,-0.041433603420933926,-0.013658492292578732,-0.09953565553297888,-0.0016705052424269688,-0.017586321953971785,0.0017549454743189415,-0.012497678211613515,0.009201693002319655,-0.08704082559242587,0.03295239086075319,1
