,LSM1,RPL36AL,COLCA2,XAGE2,ADAM8,RPS21,RBM38,FASN,UPP1,MFSD1,LAMB3,SOD1,TRIB1,LMO4,COL5A1,KLK7,ELN,RPS27A,MT-ND3,SERPINA1,RPL32,PHPT1,DBI,EIF3D,AGPAT2,class
TCGA-39-5035,0.001456633050646398,0.053703706340738205,0.006077856213444632,-5.167178180020462e-06,-0.021152981816936565,0.016582339740226746,0.0033860972660535948,-0.06424701921497965,-0.012521806205320708,0.022820444408365326,-0.008414878861502833,0.02438340200180304,-0.01994507274648,0.004954007117209411,0.007726806314160376,-0.0062986474388188685,-0.003335582364265467,0.10427703071685607,0.02424236483344401,-0.012567552828908219,-0.06484741012467776,-0.05163642532270074,-0.0006717864000848645,0.06365751532366186,0.01802437671817901,1
TCGA-77-8143,0.0013584934816106894,0.08854262450719474,1.9465229037517963e-05,-4.033322813134868e-06,-0.003985536229038645,0.013442467112472005,0.0004918639463529994,-0.29674509413490124,-0.05546746074014687,0.019826289125029845,-0.007717551511793862,0.04402871300378213,-0.016609840668846274,0.0059030687069486975,0.003905828287725372,-0.008205383225654362,-0.025970711296814095,0.09089071133163336,0.08696589225585416,-0.02609700118195683,-0.03424667482952246,-0.05070998971990951,-0.0015680165567917472,0.18867246545941926,0.014831034176097603,0
TCGA-85-7696,0.0013058933229763876,0.11999657772338347,0.0021557386529372324,-1.2791768145217377e-06,-0.004418688888788849,0.016267609658943652,0.0005753749412131919,-0.06345703117372105,-0.015225518028000665,0.020994540003625665,-0.014003560328726275,0.031818659913197204,-0.01923738132122047,0.002320834437410275,0.012267628583461272,-0.001913448824494826,-0.008221849632565711,0.15030155545883694,0.04403327605284145,-0.009713309987350368,-0.12931956474588355,-0.10039742948054226,-0.0013659058119298276,0.15203511611962026,0.02913278039520745,1
TCGA-NC-A5HG,0.00270789012434459,0.13547140887618198,5.35884847996446e-06,-0.0,-0.023845071259227135,0.031166638298677284,0.0013550547810921828,-0.0801522430976173,-0.016702457040737147,0.02269462311661038,-0.0054739738019978414,0.03844095244826507,-0.023634472958714767,0.0107494069899146,0.0022063717953416037,-0.00018670635990015297,-0.000958759698312767,0.11855065819341655,0.039377435744728455,-0.0013088600180337828,-0.08260830046710617,-0.031794702776266205,-0.0010989560301419845,0.17389258663364765,0.011141923732851411,1
TCGA-43-3394,0.0019009908531703419,0.04790484566325088,0.00014493320940445054,-1.3346948286485996e-05,-0.007425267738832403,0.017446411945161684,0.000378102065106733,-0.041456617532222406,-0.05055518622877483,0.025968266376465213,-0.007009391670818887,0.041607814801352394,-0.012823416244947695,0.006785543808929193,0.007142527050537441,-0.012133023057851064,-0.008406503016472656,0.2276792196496721,0.01875398864371791,-0.06556908201877631,-0.09591689451592211,-0.06529055601147868,-0.0025594756649754786,0.1970505015234776,0.02590710798650273,1
TCGA-60-2703,0.0008237677645087488,0.054843811550004166,0.0002003027232577304,-2.2597050013265638e-05,-0.012490102021716201,0.015188154103827704,0.0008543192406317433,-0.09115463264696637,-0.023492542834293875,0.017567636291530436,-0.020830681904412538,0.018990796065469048,-0.06880653518510932,0.003287457298646385,0.03594396525453037,-0.011826694096326992,-0.006358862375631994,0.13012957837517597,0.021084717779140356,-0.019284169274879456,-0.04771798247537203,-0.056457057443674026,-0.0006641133118933461,0.19693568262332053,0.00936890970202931,1
TCGA-33-6738,0.0034790784362255848,0.07270770909943673,0.00157391744054415,-2.070177987583139e-06,-0.004235983316668434,0.014958248884272449,0.001185654537740179,-0.0634547952078384,-0.014238349282499273,0.01628353528313266,-0.0035384347524665617,0.07767017544340526,-0.03215653208994687,0.0021701320042935082,0.004136280471132394,-0.0003598467895304072,-0.0033557868203993296,0.08685425200994028,0.03977830502162769,-0.12280632906617736,-0.035488335349015604,-0.08502447212932646,-0.0012598505975649709,0.1094640856389562,0.015453200170265599,1
TCGA-85-8276,0.0038499989355256776,0.06801060246993648,0.00010097489054968327,-2.8167995568754182e-06,-0.010712927638297528,0.014959050552238999,0.0009029713959223574,-0.09369112299171777,-0.009981416336770663,0.016082967206959748,-0.008907911601427844,0.01748298408419397,-0.01556206846896143,0.0073140362765111485,0.04614797519550221,-0.00011593975457470173,-0.020560492182949645,0.07007940832866273,0.021899141210172484,-0.014308051657280082,-0.04494949287640712,-0.07614834813331031,-0.0020209562295116215,0.11146381043929114,0.013088597187804783,1
TCGA-85-A4QQ,0.0007375272472360026,0.07462632846986016,0.00027193791837960824,-0.0,-0.006085292010117566,0.01879703424123988,0.0008663104704135838,-0.02798369863166056,-0.056309693476055134,0.024817261915025122,-0.025751868728252324,0.020453049789021287,-0.021949743753730207,0.0019228637872093035,0.005426524508762871,-0.043833804999579735,-0.0003257151564083386,0.08907488831717636,0.044790821024201136,-0.009973480362718392,-0.05250469330518435,-0.10831857817021305,-0.0008925547634821187,0.1549858507784041,0.052768661151913095,1
TCGA-33-AASD,0.004646821283513194,0.10165435851571815,0.0030113891419969695,-0.0,-0.0026780440598086776,0.009527908825002988,0.0005136889008708333,-0.06527348726697149,-0.10746897533995599,0.02095668651843376,-0.06821525141014634,0.07110135080939163,-0.043139811739755236,0.0017355965810725799,0.014231523739081816,-0.006870374479471922,-0.0010109616475643913,0.05603930998800917,0.03951359072066581,-0.005812026238078392,-0.032621431442032736,-0.21711229637282253,-0.0012185145982060528,0.11608301881132117,0.06665022730393796,1
TCGA-33-4566,0.000501803166690496,0.10761827200449015,5.618910244433323e-06,-0.0,-0.02805966860256923,0.04299242459785609,0.0006983083014381358,-0.011043169308066236,-0.035329863795928805,0.013380560736322851,-0.010431096918612309,0.041531905836246705,-0.022616065959906086,0.001990235017776527,0.005978655742488362,-0.0003075410377681171,-0.00015509974905572428,0.15122540949160937,0.05408416005843562,-0.03825378347434338,-0.10714925724325719,-0.08971437399530983,-0.000810597210971677,0.11615122724430592,0.011323914481380256,1
TCGA-85-8664,0.006339758182888444,0.0777233780057302,0.0009072451669984537,-0.0,-0.03076938702287205,0.02720925937600495,0.004048327751454807,-0.14839173910794348,-0.016427156860572053,0.01620332282475528,-0.03898046814823165,0.030244265262684786,-0.06679338199984555,0.005201126869437967,0.00961138312089949,-0.0,-0.00045583640062346533,0.14743456626305276,0.023954466566220745,-0.008017774516445239,-0.05025281088444226,-0.1795569004659337,-0.000803359198093899,0.06376077416973647,0.012766488710771268,0
TCGA-22-5479,0.0017247206194265512,0.0835160280749339,0.00038250357157652203,-1.6037570538527637e-06,-0.0037574577135096477,0.013223079958062023,0.000498990377112544,-0.048883750872473576,-0.04248209401831372,0.01144427187574065,-0.01835854751146208,0.032900703413817275,-0.009661002343917615,0.009928587221558823,0.011414405626136796,-0.0033552601351045466,-0.001909846818346852,0.11841440910832533,0.01929384659902271,-0.0069529272712534574,-0.05742021623519529,-0.06971117196489478,-0.0019647764087710995,0.11625604937171552,0.024721592984433254,1
TCGA-39-5039,0.0025188856965737303,0.32897462363169105,0.00022041416637665583,-4.9650334357936595e-05,-0.022892412847430647,0.01657692876492778,0.00023042264958116117,-0.04455332380514714,-0.08194204730218282,0.020078744173587758,-0.027727446966508314,0.018961067826625166,-0.03700928037792369,0.004186995254394024,0.020798218458117752,-0.0009471443480877422,-0.026089636260133664,0.0924617734621918,0.008779987266157705,-0.4393023188201317,-0.07772191360737825,-0.12064423169032583,-0.0022513000943647464,0.12637397642263978,0.0960269099258599,0
TCGA-33-4583,0.002036732530097361,0.11354027043862217,0.007426985721573332,-0.0,-0.0021809646797910955,0.0102790240858196,0.00013564514671128537,-0.015011529614249751,-0.062181557816123396,0.010101045569984592,-0.013853258983686764,0.09053930466238061,-0.008748597768588265,0.0029051284814513405,0.002165909334218752,-0.02509007148838505,-0.0006841098128925443,0.09909741320680801,0.018054484023836966,-0.009641801997162306,-0.07404706123044841,-0.07347021917721402,-0.001516027299456029,0.07928255340591028,0.024724709116155985,1
TCGA-21-A5DI,0.0033857564647133956,0.08743548531151871,0.0004439411932674087,-0.0,-0.017345989565208886,0.019148258924366498,0.0009342635492224501,-0.02827863317904061,-0.08008105720329774,0.025733722489193228,-0.031991413305998063,0.026082794774270206,-0.03939773273775208,0.0040574914817374935,0.020136972736517784,-0.01141225725749744,-0.0012465098007199242,0.10568538928989635,0.028260671528414404,-0.00523433306438189,-0.04197131480360317,-0.09877987273394165,-0.001157861639372421,0.07418962965039455,0.009066666564728194,1
TCGA-56-A4BY,0.0013161635022242344,0.05938888930204662,0.0011444214961940573,-1.0590191722945272e-06,-0.006053675449551331,0.008749252244187078,0.0013322871329281907,-0.12486884564948189,-0.028421834124120176,0.03214115422995485,-0.010605960652086683,0.05020332187273679,-0.03579608090508443,0.012008770732593838,0.00684653661143532,-0.0006391371271488382,-0.013955681048051012,0.09064523777336984,0.016461042576843273,-0.0121531315221365,-0.03688601263393167,-0.08621098728869973,-0.0021052006506446547,0.08461720982259513,0.021146329548084833,0
TCGA-77-8007,0.001028584679280157,0.09100595615224999,4.912015084649776e-05,-0.0,-0.14170230326175628,0.013112153830532224,0.0003328735954294127,-0.15723833812270627,-0.05477779222486296,0.027122557628326847,-0.014248604731894337,0.021630255850590335,-0.07209305674339034,0.0028456789113962713,0.046838072987211064,-9.416900049895355e-06,-0.0011886528771073456,0.07190844432584591,0.014130354397276819,-0.027986616310025865,-0.056442323531185765,-0.09396080569348585,-0.0008427216599471904,0.15155309066166958,0.017631873959936893,0
TCGA-22-5471,0.0014472739356866666,0.0913926778895737,0.0011832337443761526,-9.782918028501859e-05,-0.014737305418891034,0.020742976076397954,0.0009867281297742585,-0.03066962602957004,-0.04686450125574812,0.026850714209304787,-0.024693596509471435,0.03639707700055934,-0.02269627462568338,0.018794664494397064,0.006468842807323365,-0.002886046773707533,-0.003903324739931337,0.12515169047087077,0.03228889876482527,-0.010332457068402266,-0.0549930321151021,-0.0990618634177685,-0.0010914251904330147,0.10064907130278453,0.030848816823071595,1
TCGA-NC-A5HE,0.0009542156057616425,0.07286340669064859,0.00069049550730295,-0.0,-0.04007754521326872,0.017194089503967575,0.0013860817584181722,-0.029620958030600306,-0.025268546838485006,0.024257805869003498,-0.010230824838775231,0.04685416209546097,-0.008732675083545277,0.0035677589461125987,0.011102995395260065,-0.003714733978098324,-0.0010275003162984388,0.09664711045872301,0.03781812343977962,-0.02710470798439623,-0.04494955110972547,-0.09823577709521601,-0.0017677725125844533,0.04897126882205988,0.02725676089910624,1
TCGA-85-A511,0.0017498024953584565,0.05555356353337153,0.0003820307320047604,-0.0,-0.020305403674078678,0.00883374487293868,0.0010097956628094878,-0.06279300254385256,-0.050278908072836505,0.027277960033875663,-0.022120640850680884,0.024155213621189837,-0.022672861830230765,0.0065072040184840614,0.052671888687734904,-0.002732392800616171,-0.006389780024399424,0.07404173526291369,0.026111173900587682,-0.009548483598899756,-0.03470935795494965,-0.07307719984020562,-0.0015244923656855195,0.07284051785829464,0.020526240975065328,0
TCGA-39-5027,0.0008519210314119526,0.1104443608245257,0.0014591986797752637,-6.112985853288269e-05,-0.0016911102907621412,0.019636111867693016,0.00040069478042917007,-0.03957270980151158,-0.02321235277526262,0.014034447379062233,-0.0069012993965890035,0.06118049016416348,-0.01039374347617624,0.00748699783334279,0.002150737981624183,-0.00044003029490575373,-0.004722045676179866,0.1534168831638317,0.0845458310190931,-0.022176403680394273,-0.07610983094983648,-0.0803934909416484,-0.002387378709172341,0.10760147706729323,0.03310993826457344,1
TCGA-34-2600,0.00149536708689567,0.04964679026131879,0.0012008706604028593,-4.4108105016651596e-05,-0.005973795949181064,0.008445222786101044,0.0005513744330230013,-0.05704731554736523,-0.016200462076336644,0.046088630918649336,-0.012200164137313398,0.018850021585716283,-0.0264388496614885,0.01258097549553202,0.006027283571328597,-0.00011589313625762303,-0.005557731535511258,0.07697270836318308,0.024589141386821188,-0.008756101581143908,-0.05524171750113207,-0.03444769838052286,-0.0017961440365046244,0.08791881886312015,0.03073512129479923,1
TCGA-66-2787,0.001121485628659202,0.07127826029791873,0.001976437887325245,-3.827088183854832e-06,-0.003714685766856972,0.012258294671388946,0.0006115055147737586,-0.057495094334010295,-0.011865682259058687,0.03206138493433094,-0.00678495903256267,0.04393060981559733,-0.010637494486460484,0.008628904665938202,0.004870418248156705,-0.0007877563219957016,-0.0031807952017322075,0.1371212274720595,0.018825809349335025,-0.01087540904133217,-0.05370935625641668,-0.06134581659893785,-0.0010303704757500228,0.10285872833081616,0.020391879434326254,1
TCGA-NC-A5HM,0.004551263063293812,0.21765505183349057,0.0010515479236405554,-0.0,-0.015945034912550032,0.02466795264572928,0.00157132175406623,-0.04161478549977947,-0.08937466317875363,0.01838039678138745,-0.009055687762052747,0.029766316746918247,-0.028598382421711317,0.006751566566250556,0.0058109427333479634,-0.00016255807165339162,-0.0004373369618848657,0.0968598009961988,0.04195770891067262,-0.005571240275070306,-0.041428968498667965,-0.07384464167513234,-0.0012944784916815498,0.08048623889487325,0.011660997702525776,1
TCGA-21-1071,0.0015450546006088753,0.052849721496640384,0.0025108017680325243,-0.0,-0.009224926294207687,0.007512086942542976,0.0008992270000995458,-0.03462654031992563,-0.03791279561061448,0.024982303110461825,-0.02023565201712774,0.0780017687270007,-0.03417489363013124,0.0036755868498443054,0.02022440676528059,-0.0007906466576545803,-0.0010102796406062863,0.10227374583744252,0.015044883164630228,-0.025589520563843535,-0.03712845734934473,-0.06919644460176196,-0.0008488453930450059,0.07425479379867429,0.014320529568660744,1
TCGA-22-5473,0.0030650756393011233,0.0808618053917262,0.0008296443126128506,-2.8515200704124372e-05,-0.0079474322875625,0.01843380154712917,0.0007607315587556197,-0.03540758449765357,-0.03823503862789476,0.013402312641472151,-0.016021144607889212,0.046649616787112415,-0.014800061342387033,0.010408913448115068,0.01171910799915239,-0.0012911875281284735,-0.004816503639877416,0.13424778144652885,0.016261276146098073,-0.048129093447370125,-0.07997024379570075,-0.08835864601292848,-0.0016070778619477514,0.11460078127185178,0.04043282617318374,1
TCGA-98-8020,0.0012434923212426624,0.08068393828740063,5.677227124950584e-05,-2.9412364850907985e-06,-0.016071385554959152,0.012295327876180295,0.001178611408333756,-0.13389128740973139,-0.041446124281727996,0.021633322182517737,-0.08347555414710427,0.020962304179411508,-0.059644294829064734,0.0028622433474337346,0.050881006577095655,-0.05671551822971456,-0.0037266849377821276,0.05257987459264178,0.00948265876992988,-0.14416795148683,-0.06335870445762162,-0.04798352739489091,-0.0005584694647618049,0.0910018564896235,0.0182716114746525,0
TCGA-60-2712,0.0005383354642434888,0.04477234062945783,0.003808391762839213,-1.6011464889251684e-06,-0.011491666067015767,0.007830855978984266,0.0008902457258771623,-0.037895682152230145,-0.0110422266579965,0.015453823817955565,-0.005904156097673905,0.013578120884861392,-0.03107998992954822,0.0020577971317295857,0.02036773960955286,-0.00019770828273072376,-0.006995487454066474,0.07210853478054936,0.019488704968539765,-0.02442202779123424,-0.04817678337957563,-0.0339251456148026,-0.0006799618432778151,0.07348084612090472,0.00954622625297406,0
TCGA-39-5034,0.0012253193494956322,0.06919078837696538,0.0006426993072573846,-0.0,-0.004674280170002541,0.0034065207734599898,0.001030850079810948,-0.1419521041285863,-0.016748617497233744,0.014668687139731278,-0.004486093742392601,0.030343956818865578,-0.03448248419072803,0.003016890703857758,0.0254456708234927,-0.01643761860194605,-0.008112131763180562,0.030852015342395813,0.025805425890616424,-0.08503180928891788,-0.02200801124437425,-0.07903435660755252,-0.0007762377948469347,0.07938926792651488,0.06028749748239364,1
TCGA-77-8133,0.001348616716487256,0.14706101975325037,0.00036620636766980654,-0.0,-0.012544607353734406,0.010666489376978559,0.0009642603664815036,-0.10477768068536428,-0.015817975751425215,0.042985605318878996,-0.019496432830832085,0.03350051624441134,-0.019217986399563743,0.011608424644702476,0.006199650674441784,-0.0023292375945196614,-0.015519750338638604,0.06981245476503962,0.02930326815052051,-0.005350851518749591,-0.05381663173437747,-0.074192089550014,-0.002517323979498164,0.11831057129674025,0.03518714301502336,1
TCGA-18-3412,0.0026240515038314207,0.06601542490499561,0.0017665365207607548,-7.501023225290735e-07,-0.00669623724811592,0.01609776944012959,0.0003483232197216809,-0.025586636730878184,-0.054609091403980264,0.04552740222161385,-0.006095516010741177,0.04539767157200229,-0.011857390415626227,0.011151778562622321,0.005200742981940639,-0.03765869610101939,-0.002560055202030258,0.12498607920194361,0.016096455760687387,-0.012856717386068571,-0.06538666035818717,-0.09722795730551557,-0.0037235885484728642,0.1150985629600999,0.03232804887981194,0
TCGA-77-8136,0.0018575151414215601,0.07010538561329968,0.00043058347536514434,-0.0,-0.03826413027505109,0.006153015950540091,0.0013898872418999393,-0.06098698095805455,-0.03397086866144423,0.02640958261845864,-0.036679039605540226,0.023351392093056676,-0.028190989860159728,0.009027108618055193,0.08838657770431045,-0.00010106851142659965,-0.013082229053414553,0.043463443890608,0.012636254884207696,-0.020596632956450388,-0.0249499973098213,-0.10201157987542833,-0.0008662503278714121,0.07207027268895005,0.02069749838099366,1
