,ACTB,ANO1,ARF1,BCAP31,BSG,CALM3,CFL1,CHCHD2,CHD3,CHMP4B,CHPF,CLIC1,CSRP1,DDIT4,DHCR7,EHD2,EIF1,FABP4,FMOD,FOSL1,FSCN1,FST,GRHL3,IL12RB2,KIAA1217,KRT18,LMAN2,LYZ,MBNL1,MORF4L2,MYL2,OSR2,PLS3,PPIB,PSMB5,RALB,RPL22L1,SDF2L1,SFRP1,SLC25A39,SLC25A5,TBC1D2,TMEM14C,TPM2,VDAC1,VDAC2,YWHAB,ZNF385A,class
GSM1607812,-0.003814621,-0.009834876,0.005807493,-0.033551208,7.14E-06,-0.000356258,0.006675095,-0.001690161,0.010709326,0.008482731,0.006225129,0.000921803,-0.007832192,-0.024163686,-0.000482415,-0.005049221,0.003948266,0.000524221,0.012493343,-0.007563185,0.013457368,0.003025769,0.017817138,0.003787222,0.006939383,-0.001482624,-0.002085364,0.000127784,0.020932121,-0.028954061,0.020829054,0.003258636,0.002302952,-0.01136947,-0.024158306,-0.017396143,-0.011211547,0.035326885,0.010360082,-0.021087391,0.001035029,-0.005996743,-0.016241426,-0.014311853,-0.004117692,0.003009339,-0.013582448,-0.020540173,1
GSM1607813,-0.003346673,-0.008662988,0.006116326,-0.034549615,6.61E-06,-0.000332853,0.006455433,-0.001617041,0.010797664,0.009071612,0.006437333,0.000951933,-0.008180978,-0.022415478,-0.000551485,-0.005205558,0.003748762,0.000439052,0.012871244,-0.007554961,0.012331706,0.002468007,0.01869489,0.003784349,0.007469527,-0.001443008,-0.002126141,0.000123361,0.020419157,-0.024698542,0.020994581,0.003262843,0.00204096,-0.010735278,-0.023814814,-0.016264902,-0.011137206,0.03551014,0.011090005,-0.02087345,0.000983429,-0.006133215,-0.015495588,-0.014595227,-0.003912118,0.002953984,-0.013529535,-0.020355751,1
GSM1607814,-0.003924043,-0.009725507,0.005639232,-0.034529978,6.62E-06,-0.000332427,0.007059627,-0.001646455,0.010675434,0.009219317,0.006917127,0.000979115,-0.008825952,-0.027246428,-0.000603764,-0.005099963,0.003834804,0.000398917,0.012758917,-0.008379034,0.013724254,0.002920823,0.014447578,0.003750684,0.007125846,-0.001465937,-0.002024449,0.000143109,0.020672497,-0.028181987,0.020777355,0.003228404,0.002431256,-0.011374141,-0.024115421,-0.017513096,-0.011932879,0.034142422,0.015785679,-0.019848094,0.00101847,-0.005706874,-0.016764614,-0.016382687,-0.004271186,0.002955291,-0.014555452,-0.019236177,1
GSM1607815,-0.003713462,-0.008070383,0.005637899,-0.036453242,6.21E-06,-0.000360727,0.006856607,-0.00160172,0.010436765,0.008744258,0.006644868,0.000882112,-0.00843804,-0.024303044,-0.000519948,-0.005473757,0.003846885,0.000478393,0.012964959,-0.008149206,0.01331792,0.003390607,0.017516502,0.003829659,0.006882232,-0.001457307,-0.002123591,0.000119736,0.020402029,-0.026782377,0.020422444,0.003296463,0.002317907,-0.010609874,-0.02444981,-0.017243906,-0.011341082,0.041203343,0.010817323,-0.021669698,0.000999135,-0.005887786,-0.015345864,-0.016368224,-0.003843102,0.002893104,-0.013958079,-0.01964028,1
GSM1607816,-0.004002148,-0.007813279,0.005746005,-0.032709355,7.53E-06,-0.000359856,0.006886189,-0.001605782,0.010825095,0.009260493,0.00665659,0.000946296,-0.008638279,-0.027163348,-0.000448167,-0.005417946,0.00395335,0.000555969,0.015228058,-0.007721417,0.012094995,0.002728831,0.013737675,0.003763039,0.007088813,-0.001479888,-0.00205701,0.00017805,0.020788272,-0.027659728,0.029545152,0.003259869,0.002104719,-0.011564277,-0.024164455,-0.017069965,-0.011200678,0.035403785,0.014441493,-0.019636769,0.0009496,-0.005602997,-0.015973258,-0.020178194,-0.003966735,0.002900488,-0.013385014,-0.020755933,1
GSM1607818,-0.003937506,-0.007803878,0.005851887,-0.034738833,7.21E-06,-0.000364142,0.006626922,-0.001577879,0.010493547,0.008995392,0.005859922,0.000916482,-0.008794112,-0.025077029,-0.000440764,-0.004678203,0.004042725,0.000401614,0.014050081,-0.007700188,0.012593834,0.002469081,0.018761347,0.003840591,0.007290051,-0.001481172,-0.001993255,0.000154783,0.021412881,-0.028136635,0.02094342,0.003289939,0.002206325,-0.010875251,-0.022898224,-0.016087129,-0.011509151,0.034544669,0.011503344,-0.020548679,0.001017706,-0.005332272,-0.016425257,-0.015566036,-0.004089853,0.002944463,-0.013507978,-0.020873906,1
GSM1607819,-0.00394013,-0.011177867,0.005764719,-0.034995315,7.24E-06,-0.000344539,0.006824736,-0.001576978,0.010901936,0.008629588,0.00668265,0.000908827,-0.008637469,-0.02687212,-0.000508691,-0.005169249,0.003931237,0.000438519,0.0141142,-0.008757826,0.013375289,0.003222675,0.015176619,0.003706201,0.006980857,-0.001463012,-0.00200343,0.000155164,0.021351508,-0.029753158,0.02109393,0.003294578,0.002504121,-0.011312128,-0.025065847,-0.017783343,-0.012398768,0.034342913,0.012526773,-0.02040366,0.001042975,-0.006411534,-0.015908447,-0.01745268,-0.003977439,0.002934421,-0.013509094,-0.021695751,1
GSM1607820,-0.003833196,-0.009929108,0.005759413,-0.033595589,7.20E-06,-0.000358142,0.006698603,-0.001683916,0.010445631,0.008563061,0.006264428,0.000911887,-0.007879728,-0.024303563,-0.000478872,-0.005116933,0.003996612,0.000519912,0.012449237,-0.007604338,0.013608261,0.003046762,0.017988756,0.003728515,0.006920672,-0.001448826,-0.002057569,0.000126912,0.020850642,-0.029040326,0.021424464,0.0032631,0.002306584,-0.011528358,-0.023716241,-0.01712614,-0.0111849,0.035378842,0.01050014,-0.020835134,0.001030549,-0.005920763,-0.016284431,-0.014307797,-0.004155734,0.003034442,-0.013513364,-0.020389811,1
GSM1607821,-0.003794077,-0.007743277,0.005737808,-0.03336477,6.92E-06,-0.000327528,0.006665227,-0.001576315,0.010370082,0.008964115,0.006142839,0.000930898,-0.008075957,-0.023676257,-0.000483626,-0.004896346,0.004003114,0.000496028,0.012934834,-0.008076912,0.0126018,0.002903843,0.018650413,0.003692792,0.006867204,-0.001468911,-0.002025715,0.000138674,0.020505436,-0.027532347,0.02187296,0.00326889,0.002318794,-0.010861115,-0.02411139,-0.0168055,-0.012710158,0.033745761,0.012135155,-0.020338114,0.0010074,-0.006037242,-0.016375943,-0.016183973,-0.004011466,0.002873999,-0.013836458,-0.021730251,1
GSM1607822,-0.003889252,-0.008646733,0.005936791,-0.033821099,6.59E-06,-0.000346651,0.006883415,-0.001570013,0.010521565,0.008815726,0.006813234,0.000964981,-0.008259432,-0.024953792,-0.00056735,-0.005031575,0.003826147,0.000422122,0.014548699,-0.007706259,0.012231428,0.002246584,0.013801903,0.004020199,0.00730854,-0.001463281,-0.002059934,0.000159876,0.02098631,-0.029393157,0.021159113,0.003268653,0.002316456,-0.010822518,-0.023885673,-0.017186813,-0.011348701,0.034966277,0.011303394,-0.018935243,0.000990704,-0.00623237,-0.016155056,-0.017286262,-0.00400046,0.002947098,-0.013857306,-0.019216797,1
GSM1607823,-0.003967377,-0.008214852,0.006185091,-0.034774281,6.63E-06,-0.000346257,0.007289009,-0.00159437,0.010752042,0.009093935,0.006313958,0.000936173,-0.008352048,-0.02755487,-0.000454964,-0.005177003,0.003876459,0.000568119,0.013259076,-0.009287469,0.013164543,0.002904569,0.018748211,0.004060753,0.007138653,-0.001447218,-0.002036435,0.000167317,0.020930433,-0.0280587,0.02605536,0.003293865,0.002377912,-0.010707029,-0.023991712,-0.018133492,-0.011661404,0.036085879,0.01266172,-0.020221103,0.000987446,-0.005695558,-0.015855054,-0.018246275,-0.004082964,0.002929374,-0.013510572,-0.021608394,1
GSM1607826,-0.003445593,-0.008306244,0.005885113,-0.035110649,6.96E-06,-0.000357145,0.006800904,-0.001626835,0.010897516,0.009359,0.006846886,0.000930545,-0.007811338,-0.02364623,-0.00045205,-0.005125171,0.004007067,0.000518695,0.013324048,-0.007998763,0.013095518,0.002411059,0.016582839,0.004203314,0.007517355,-0.001475962,-0.00214513,0.000137303,0.020176352,-0.025987645,0.02530566,0.003208387,0.002037321,-0.010691119,-0.02426544,-0.016922218,-0.011212975,0.034989434,0.011544468,-0.021334668,0.000979635,-0.005918499,-0.014860416,-0.016327453,-0.00385862,0.002854022,-0.013766734,-0.021305128,1
GSM1607827,-0.003809561,-0.009620259,0.005821711,-0.032638118,7.38E-06,-0.000360878,0.006678868,-0.001651007,0.010626876,0.008897916,0.00607554,0.000908424,-0.009085933,-0.023901728,-0.00046644,-0.004473329,0.003972222,0.000411737,0.013715094,-0.007559776,0.012448156,0.002532287,0.015856868,0.003746523,0.007518307,-0.001485163,-0.002075897,0.000160918,0.020999325,-0.027025607,0.020271064,0.00326826,0.002011656,-0.01105862,-0.024008805,-0.015692677,-0.011295461,0.03569962,0.015350839,-0.021182726,0.000979685,-0.005710215,-0.016199773,-0.017670536,-0.003993784,0.002862856,-0.013745799,-0.021027111,1
GSM1607828,-0.00393673,-0.008479556,0.005702551,-0.032866883,6.77E-06,-0.000337687,0.006856006,-0.001641801,0.010461748,0.008896891,0.006051379,0.000926778,-0.007933583,-0.022102642,-0.000483834,-0.005211724,0.003948288,0.000517517,0.013402341,-0.008432732,0.013196349,0.002991424,0.018244638,0.004191675,0.007084851,-0.001457987,-0.00199438,0.000167878,0.021093431,-0.029155643,0.020610186,0.003251293,0.002484999,-0.010816989,-0.023800763,-0.017628778,-0.011164978,0.033154571,0.011236151,-0.019700474,0.001018155,-0.006161938,-0.016102469,-0.015528308,-0.004139268,0.002928408,-0.013786901,-0.021064502,1
GSM1607830,-0.003867208,-0.010010612,0.005659538,-0.035757182,7.04E-06,-0.000341115,0.006744629,-0.00171425,0.010699491,0.008548385,0.005595532,0.000899737,-0.007967966,-0.026871435,-0.00051816,-0.004940115,0.003835525,0.000415867,0.011924263,-0.007752684,0.01287066,0.003008782,0.017720838,0.00374549,0.006968117,-0.001456424,-0.002014558,0.000110634,0.021103222,-0.027970818,0.020755374,0.003349216,0.002292073,-0.01093935,-0.023998141,-0.0178162,-0.011450706,0.034236009,0.009615577,-0.020808241,0.001036308,-0.005777944,-0.016290235,-0.013474035,-0.00399555,0.00289762,-0.013449142,-0.02163226,1
GSM1607831,-0.004007159,-0.008167989,0.005761653,-0.033373266,6.69E-06,-0.000340888,0.006614637,-0.001616836,0.010572986,0.008941493,0.006013972,0.000940693,-0.008455657,-0.021678174,-0.000467266,-0.004683262,0.003945082,0.000415047,0.012369968,-0.008263986,0.012288927,0.002457107,0.019981192,0.003995775,0.007449759,-0.001463566,-0.002087407,0.000157048,0.021291344,-0.027906537,0.020688655,0.003225777,0.002406647,-0.010940914,-0.023586693,-0.017801376,-0.011371338,0.033047824,0.01477534,-0.019219851,0.001033328,-0.006252383,-0.015843849,-0.014176277,-0.004234236,0.00290109,-0.01424382,-0.021817842,1
GSM1607833,-0.004058801,-0.009743647,0.005911429,-0.03600586,7.34E-06,-0.000337229,0.006834283,-0.001622749,0.010538847,0.008494062,0.006177502,0.000934855,-0.008805615,-0.024456848,-0.000524746,-0.00504212,0.003822843,0.00059681,0.013469768,-0.008898981,0.013678264,0.003148311,0.017589452,0.003645028,0.006696179,-0.001483885,-0.002067382,0.000130793,0.020871483,-0.029386595,0.020297226,0.003228602,0.002416548,-0.010780878,-0.024671909,-0.017354356,-0.011468944,0.035830124,0.012670656,-0.020575558,0.001003128,-0.006192727,-0.015903511,-0.014919412,-0.004123817,0.002842564,-0.01341739,-0.02111392,1
GSM1607834,-0.003990609,-0.007149226,0.005715832,-0.032536285,6.85E-06,-0.000366362,0.006765538,-0.001582137,0.010738758,0.008980266,0.005744256,0.000928197,-0.008137572,-0.022240439,-0.000444865,-0.004488074,0.003850653,0.00043149,0.014068029,-0.007221128,0.012118263,0.002274205,0.017231281,0.003733876,0.006630906,-0.001441729,-0.002076406,0.000176679,0.02065319,-0.026386248,0.021277378,0.00328033,0.00205303,-0.01063114,-0.022515161,-0.016022864,-0.012134356,0.035952433,0.011966286,-0.020121407,0.000987633,-0.005487655,-0.016038092,-0.015072992,-0.004012289,0.002901026,-0.014145584,-0.019647264,1
GSM1607835,-0.004068031,-0.010069389,0.005572484,-0.03432426,7.38E-06,-0.000350849,0.006895964,-0.001662502,0.01067012,0.008820161,0.006792089,0.000955973,-0.008391271,-0.026594457,-0.000477867,-0.005303836,0.003840162,0.000437313,0.012021726,-0.008288707,0.014232304,0.00345432,0.015941408,0.003698345,0.006759746,-0.001456545,-0.002038483,0.000129196,0.021004125,-0.028790379,0.02110104,0.003297278,0.002396299,-0.011233734,-0.0248727,-0.018201032,-0.011491265,0.034946656,0.013496914,-0.021031554,0.000997262,-0.005968911,-0.016487701,-0.017563333,-0.004082733,0.002888835,-0.014342156,-0.021524733,1
GSM1607836,-0.003683622,-0.008851026,0.00586445,-0.034470903,7.48E-06,-0.000340714,0.006758857,-0.00164629,0.010672379,0.008980871,0.006154234,0.000977369,-0.007880334,-0.022512334,-0.000508172,-0.005027625,0.003737447,0.000483814,0.012729431,-0.007820158,0.012743338,0.002850033,0.016257719,0.004096319,0.006938392,-0.001481619,-0.001948123,0.000120682,0.020492037,-0.028296827,0.020675045,0.003261674,0.002316253,-0.011448259,-0.025837499,-0.0166065,-0.01151082,0.035200568,0.012342736,-0.021095423,0.001031407,-0.006199789,-0.017216245,-0.01567357,-0.004016879,0.002953736,-0.013293216,-0.021964976,1
GSM1607837,-0.003865917,-0.00741109,0.005638453,-0.034897384,7.28E-06,-0.000354369,0.006416813,-0.001625253,0.010617517,0.008873835,0.007130659,0.000922633,-0.009104,-0.026530548,-0.000484868,-0.005116262,0.003912527,0.000492862,0.012915803,-0.007396221,0.012876013,0.00246146,0.014308763,0.003847344,0.007167756,-0.00148133,-0.002192896,0.000146383,0.020940106,-0.029636338,0.021173734,0.003335856,0.002152608,-0.011012754,-0.024269565,-0.016425146,-0.013554343,0.037037934,0.014319829,-0.020411097,0.00100165,-0.005363362,-0.015832219,-0.017795214,-0.003860892,0.002906188,-0.013576507,-0.019626452,1
GSM1607838,-0.003722175,-0.008027919,0.005861893,-0.033488304,6.48E-06,-0.000357814,0.006537806,-0.001636888,0.010595326,0.008688337,0.005904847,0.000919273,-0.008050866,-0.026437682,-0.000461087,-0.005124322,0.004056354,0.000719001,0.013694073,-0.007652567,0.012919563,0.002628358,0.018079727,0.004224535,0.007109917,-0.001457163,-0.002042796,0.000160285,0.021068097,-0.026919724,0.02072273,0.003256966,0.002264527,-0.010737203,-0.024126841,-0.017483311,-0.011531788,0.035511046,0.009912604,-0.020098842,0.001027916,-0.005668088,-0.015895616,-0.01569778,-0.003865466,0.002888843,-0.013641647,-0.019179004,1
GSM1607839,-0.003788531,-0.010488569,0.005696938,-0.033977335,6.47E-06,-0.000348006,0.006509516,-0.001615721,0.010394473,0.008945769,0.006030983,0.00089344,-0.00800973,-0.020368652,-0.000541606,-0.004494095,0.004134383,0.000468992,0.012732397,-0.007647124,0.012256009,0.002790063,0.017673326,0.003718461,0.007114507,-0.001481291,-0.001987823,0.000158689,0.021429161,-0.028328597,0.027579119,0.003264108,0.002391482,-0.010616194,-0.022873242,-0.016688476,-0.011401953,0.035028629,0.012409574,-0.020223483,0.001019595,-0.005971408,-0.016755848,-0.014661598,-0.003980218,0.002877615,-0.013901771,-0.019106738,1
GSM1607840,-0.003849292,-0.008180189,0.005816115,-0.033653482,6.46E-06,-0.000331028,0.006678229,-0.001597361,0.010261534,0.009242597,0.006139283,0.000914091,-0.007920985,-0.026313883,-0.000482088,-0.005004989,0.003865629,0.000430573,0.014198352,-0.007521157,0.012255927,0.002615027,0.019651383,0.003724171,0.007414909,-0.001473192,-0.002030763,0.000132464,0.021015008,-0.027546692,0.020412881,0.003310509,0.00248275,-0.010877014,-0.024253834,-0.017528827,-0.011371526,0.032799147,0.011298594,-0.020370656,0.001015893,-0.006175162,-0.015783927,-0.015583722,-0.004039298,0.002947492,-0.014086209,-0.020008014,1
GSM1607842,-0.003724848,-0.008374942,0.005733229,-0.034224384,6.28E-06,-0.000346308,0.006602762,-0.001777273,0.010711888,0.008548566,0.005978945,0.000903022,-0.007786567,-0.024380648,-0.000523972,-0.004730833,0.003967326,0.000416313,0.01223154,-0.007768897,0.012980329,0.002963531,0.017904444,0.003715685,0.007139714,-0.001465851,-0.002004696,0.000118535,0.021211074,-0.027466901,0.020425402,0.003268452,0.002102151,-0.010902002,-0.024472388,-0.016686972,-0.011359555,0.033419285,0.010649756,-0.02119091,0.001004706,-0.005987484,-0.016416093,-0.014633687,-0.004072185,0.002976971,-0.013613342,-0.019835415,1
GSM1607844,-0.003677479,-0.007838817,0.005772297,-0.033794202,6.61E-06,-0.000348208,0.006526768,-0.001566441,0.010570033,0.009229773,0.006297891,0.000894538,-0.008458763,-0.022955887,-0.000450329,-0.004702509,0.004039429,0.000429895,0.014118002,-0.007714556,0.011163703,0.002409632,0.015994038,0.00378933,0.007506528,-0.001492517,-0.002067368,0.000196645,0.020792254,-0.026358646,0.020916324,0.003258384,0.002113501,-0.010653091,-0.023183915,-0.016300088,-0.011676961,0.037009186,0.011985216,-0.020197671,0.000987155,-0.005924314,-0.015983281,-0.015910285,-0.003980835,0.002948837,-0.01361047,-0.019255869,1
GSM1607845,-0.003723012,-0.007260196,0.00566602,-0.032957673,7.00E-06,-0.000372797,0.006813014,-0.001692635,0.010822594,0.009146518,0.006320637,0.000889447,-0.009148945,-0.023073296,-0.00049562,-0.004396318,0.003870057,0.00039712,0.013184182,-0.007330082,0.01317533,0.002245204,0.01452437,0.003706648,0.00633869,-0.001471095,-0.002014392,0.000140258,0.020655734,-0.026066625,0.02097439,0.003270469,0.001838904,-0.010944243,-0.022472366,-0.014577275,-0.011946849,0.036887774,0.010595759,-0.021875507,0.000975047,-0.005097504,-0.016536908,-0.017075373,-0.004107485,0.00287909,-0.014179133,-0.019889425,1
GSM1607846,-0.003978255,-0.008131462,0.005780572,-0.033010687,6.39E-06,-0.000335149,0.006574032,-0.00161124,0.010498169,0.008817723,0.005819139,0.00096,-0.007836423,-0.025716353,-0.00050902,-0.004742211,0.004007009,0.000412784,0.012315106,-0.008980251,0.012509514,0.002614543,0.020141863,0.003900859,0.007068744,-0.001454556,-0.00208335,0.000133188,0.021271063,-0.028036665,0.02073782,0.0032497,0.002360877,-0.011089845,-0.023754465,-0.017334137,-0.01214073,0.031798886,0.011405619,-0.020268526,0.001011946,-0.006172071,-0.016195976,-0.013658433,-0.004130632,0.002952659,-0.013816482,-0.020515577,1
GSM1607847,-0.003782982,-0.008631541,0.006044291,-0.036637687,6.77E-06,-0.000342921,0.006709925,-0.001634576,0.010761902,0.008618132,0.00662078,0.000916488,-0.008014069,-0.023823698,-0.000516564,-0.004925673,0.00378568,0.000429505,0.012938442,-0.007619455,0.013109285,0.002881452,0.018467982,0.00376899,0.006840197,-0.001480579,-0.002125987,0.000129446,0.020820401,-0.02682408,0.020943527,0.003309944,0.00225554,-0.010807215,-0.024771982,-0.017267346,-0.012007522,0.036330118,0.010220977,-0.021218643,0.001018032,-0.00623269,-0.015437436,-0.014461116,-0.003970892,0.002935815,-0.013387192,-0.021129021,1
GSM1607848,-0.003758493,-0.008717335,0.006096017,-0.035592366,6.98E-06,-0.000344016,0.006852304,-0.001558621,0.010347171,0.008819915,0.00675798,0.000927814,-0.008531072,-0.023457678,-0.000589323,-0.005523387,0.003708742,0.000552361,0.013197533,-0.008166477,0.013058785,0.002855873,0.017932925,0.00373216,0.006808097,-0.001467865,-0.002090706,0.00013214,0.021229215,-0.028068969,0.020864429,0.003253471,0.00233549,-0.011001287,-0.025668311,-0.017247523,-0.011082734,0.035306413,0.011711421,-0.021466536,0.001021382,-0.006010536,-0.015417801,-0.015339117,-0.003830663,0.002896753,-0.01365117,-0.02246646,1
GSM1607852,-0.003899285,-0.008301549,0.005808223,-0.033688312,6.61E-06,-0.000346866,0.00670189,-0.001603836,0.010637392,0.009093632,0.006095203,0.00094726,-0.008137119,-0.023994788,-0.00048015,-0.004942777,0.003767508,0.000449086,0.012305958,-0.007589574,0.012896203,0.002930881,0.018433941,0.004152589,0.007213137,-0.001461408,-0.002083127,0.000152393,0.020730617,-0.028219591,0.020848054,0.003296633,0.002346474,-0.010900852,-0.024434464,-0.01782201,-0.012052593,0.036021132,0.01103811,-0.020478583,0.00100894,-0.00602531,-0.016001608,-0.015656174,-0.004136755,0.002900836,-0.013864753,-0.02026544,1
GSM1607853,-0.003719726,-0.00888428,0.005730013,-0.034666384,7.06E-06,-0.000327851,0.006727708,-0.001624656,0.010442678,0.009395402,0.00604846,0.000936254,-0.007701087,-0.02359598,-0.000549451,-0.004820607,0.003883718,0.000539905,0.012536061,-0.007931519,0.013178843,0.002725053,0.018416185,0.003899694,0.006990338,-0.00145994,-0.001997399,0.000120277,0.020980589,-0.028935279,0.020878923,0.003291216,0.002395607,-0.011176879,-0.023214591,-0.016918217,-0.011051319,0.035334894,0.013099434,-0.020892323,0.001035584,-0.006354289,-0.016914855,-0.014778003,-0.003933735,0.002886082,-0.014326049,-0.020021622,1
GSM1607854,-0.003745321,-0.010495544,0.005767561,-0.033546283,6.68E-06,-0.000343201,0.006885522,-0.001624259,0.010458686,0.008728981,0.006313066,0.000933736,-0.007963198,-0.027363633,-0.000536675,-0.005133596,0.003674991,0.000442761,0.013131065,-0.008263052,0.013641318,0.0031055,0.017920209,0.004095086,0.006920791,-0.001452103,-0.001992501,0.000140392,0.020973466,-0.028538915,0.021121745,0.00325984,0.002504598,-0.01133188,-0.022465058,-0.016526745,-0.011233194,0.034766811,0.010895739,-0.020338793,0.00100448,-0.006097844,-0.015858521,-0.015752375,-0.004115545,0.002921813,-0.014000487,-0.020203052,1
GSM1607857,-0.003724426,-0.00996702,0.005786677,-0.034266551,6.93E-06,-0.000372353,0.006791011,-0.001662289,0.010635201,0.00930693,0.005810446,0.000900532,-0.008140922,-0.024681744,-0.000558906,-0.004767743,0.003960106,0.00039587,0.014292589,-0.00724924,0.012105166,0.002713726,0.015172612,0.003728036,0.00759242,-0.001466111,-0.00200623,0.000135741,0.021413646,-0.029777439,0.021121187,0.003261129,0.002224262,-0.011081492,-0.024418208,-0.014943869,-0.012064594,0.033860653,0.011616562,-0.019416166,0.001042909,-0.005152877,-0.016343247,-0.016738285,-0.004093143,0.002928983,-0.013660771,-0.019605528,1
GSM1607858,-0.003857986,-0.008839381,0.00600384,-0.034520109,6.31E-06,-0.000357616,0.006831331,-0.001650466,0.010495266,0.008544214,0.006142884,0.000994961,-0.00804981,-0.024097441,-0.000546409,-0.005332724,0.003749882,0.000551898,0.012395824,-0.008257587,0.012903697,0.00334383,0.018756496,0.003984844,0.006453934,-0.00145552,-0.002038166,0.000124126,0.02110724,-0.027984075,0.020824455,0.003270091,0.002396239,-0.011096748,-0.024715064,-0.017371382,-0.011136971,0.036524251,0.013042965,-0.020050062,0.001005266,-0.005733915,-0.01530021,-0.015740482,-0.004251145,0.002875007,-0.013825512,-0.020407187,1
GSM1607859,-0.003776832,-0.008750429,0.005772943,-0.03436021,6.70E-06,-0.00035358,0.00708556,-0.001630346,0.010627291,0.0091145,0.006022781,0.000902518,-0.007977003,-0.02636497,-0.000491885,-0.004893437,0.003989079,0.000631173,0.012493549,-0.008651805,0.013082543,0.002380361,0.017752079,0.003705906,0.006974207,-0.001455065,-0.001977736,0.000133236,0.021336053,-0.028462723,0.02097851,0.003276009,0.002345061,-0.010658996,-0.025266053,-0.016644025,-0.012281356,0.032947447,0.01313552,-0.020524088,0.001010396,-0.006163726,-0.015978222,-0.014491507,-0.003931277,0.002903467,-0.013909331,-0.019982263,1
GSM1607860,-0.003853673,-0.008148861,0.005828126,-0.031992059,6.68E-06,-0.000351103,0.006468342,-0.001589377,0.010412993,0.00869189,0.006039519,0.000918034,-0.00814536,-0.028105498,-0.000518047,-0.005033906,0.003889947,0.000408116,0.012230466,-0.008009953,0.013196729,0.003130468,0.019523982,0.003802235,0.006748791,-0.001454467,-0.002086807,0.000125708,0.021043316,-0.028269693,0.021193592,0.0032637,0.002307674,-0.011255224,-0.023490313,-0.017678312,-0.012836134,0.032686933,0.011181576,-0.021180902,0.000995739,-0.006197428,-0.016018343,-0.016137731,-0.004118627,0.002932423,-0.013657525,-0.020171336,1
GSM1607863,-0.003882964,-0.007759389,0.005796685,-0.034744922,7.12E-06,-0.000333608,0.006527073,-0.001636982,0.010643359,0.00892623,0.006239144,0.000912965,-0.008183543,-0.020795545,-0.000466896,-0.0046119,0.00385248,0.0004215,0.013200945,-0.00738253,0.011597466,0.002404199,0.01891886,0.00372476,0.007280536,-0.001466591,-0.002058391,0.000148203,0.02066112,-0.027563778,0.020778604,0.003217855,0.002282258,-0.010894349,-0.024125871,-0.016582583,-0.012012614,0.035273288,0.01457135,-0.020189557,0.00101596,-0.006101024,-0.016648748,-0.014272571,-0.004125191,0.002860836,-0.013952977,-0.0228292,1
GSM1607864,-0.004118292,-0.010188096,0.005683702,-0.03435083,7.84E-06,-0.000358013,0.007022487,-0.0017432,0.010763459,0.008705934,0.007038534,0.000971182,-0.00876915,-0.027511561,-0.000450321,-0.005422311,0.003737088,0.00048855,0.013042502,-0.008556048,0.013944428,0.003298781,0.014829908,0.00425456,0.007217049,-0.001442564,-0.002145388,0.000145267,0.021268899,-0.026907033,0.020832029,0.003298105,0.002309413,-0.011537032,-0.023697524,-0.01830761,-0.011431812,0.03404986,0.011829118,-0.021414635,0.001028329,-0.006235949,-0.015548587,-0.019378837,-0.004195192,0.002939423,-0.013711419,-0.022832333,1
GSM1607866,-0.003801152,-0.007779538,0.005668813,-0.035227109,6.66E-06,-0.000363769,0.006875889,-0.001661049,0.01048297,0.008861296,0.006145653,0.000954845,-0.007720564,-0.024959914,-0.000510378,-0.00500365,0.00385813,0.000426083,0.01241758,-0.008901015,0.013433826,0.002424583,0.015455072,0.004110898,0.007081614,-0.00147895,-0.002109719,0.000150834,0.021031572,-0.0279352,0.021057923,0.003304212,0.002303238,-0.010990652,-0.024952908,-0.016822548,-0.011744228,0.034093863,0.009738748,-0.02131111,0.001022099,-0.005668894,-0.016537404,-0.017299882,-0.003878727,0.002942939,-0.014093546,-0.019557936,1
GSM1607868,-0.003616244,-0.008192392,0.005806351,-0.034583745,6.86E-06,-0.000346306,0.006581689,-0.001603993,0.010355725,0.008758124,0.006415194,0.000923293,-0.008391531,-0.021557394,-0.000465422,-0.005085982,0.003989973,0.000652441,0.014070573,-0.007397537,0.011878049,0.002622719,0.015511449,0.003763084,0.00754267,-0.001463174,-0.002043667,0.000187979,0.02035403,-0.026061804,0.02117128,0.003248081,0.002120641,-0.010663475,-0.023814563,-0.016446551,-0.012424532,0.036590263,0.012889,-0.020395825,0.00100885,-0.00576555,-0.01542803,-0.016515637,-0.003907463,0.002869136,-0.013538632,-0.019585516,1
GSM1607869,-0.003984583,-0.009632424,0.005689748,-0.033169637,6.92E-06,-0.000341146,0.006736361,-0.001606855,0.010523613,0.00852265,0.006248437,0.000893542,-0.007869811,-0.024158059,-0.000481536,-0.005170339,0.003678763,0.000480566,0.013967533,-0.007862791,0.013433754,0.003116234,0.017888022,0.004197725,0.006703366,-0.001448612,-0.002010828,0.000130005,0.020782406,-0.029682285,0.025021106,0.003224116,0.002384458,-0.010784271,-0.024788386,-0.017397552,-0.011558205,0.035096836,0.009992551,-0.01888643,0.001006455,-0.005815766,-0.015544394,-0.016655929,-0.003985548,0.002873089,-0.013967466,-0.020293434,1
