,ALDH3A1,BANF1,BTG1,CDC42EP4,CHGB,CTNNAL1,CXCL13,F3,FTH1,G6PD,GSTO1,GSTP1,HK1,KIAA1522,LAMC2,LMO4,MME,MT2A,NDUFA4,PGK1,PRPF19,PSMA7,PSMC3,PSMD2,RAN,RNASE7,ROMO1,RPL12,RPL36AL,RPS21,S100A10,SERPINE1,SOD1,SPP1,TCEAL8,TMBIM6,TMSB10,TNFRSF12A,TPI1,TRMT112,class
GSM1607840,0.002084079,0.010055276,0.025434171,0.007212681,-0.003869357,0.026382461,0.027388042,-0.002785474,-0.039642197,-0.005214167,0.018510701,0.002020092,-0.003769484,0.011290217,0.000573333,0.007186837,-0.004039937,-0.002853426,-0.003399461,-0.009491162,0.00118197,-0.0290942,-0.031556704,-0.000159466,0.012717452,-0.116625513,0.070560415,-0.014053614,-0.000372523,0.014764458,-0.007316926,0.002089797,-0.016562262,0.00384146,-0.129382081,-0.004928147,-0.000153854,-0.018544056,-0.000105673,0.013508334,1
GSM1607842,0.002172413,0.009837715,0.024264837,0.00822159,-0.003876604,0.028320953,0.026615744,-0.002144199,-0.038591901,-0.005071311,0.018452624,0.002042336,-0.003721114,0.011048846,0.00057418,0.006964951,-0.003192979,-0.00268023,-0.003397215,-0.009430091,0.001247806,-0.029248745,-0.032461419,-0.000174083,0.013051696,-0.107034367,0.06906107,-0.014437318,-0.000360463,0.014843676,-0.007166541,0.001983586,-0.01683591,0.004731526,-0.124193522,-0.004762307,-0.000151767,-0.018318043,-0.000111578,0.01376019,1
GSM1607844,0.002158307,0.009575341,0.026097892,0.008375944,-0.00402261,0.025526503,0.031280701,-0.002793924,-0.039274849,-0.004857394,0.016196246,0.001974577,-0.003640245,0.01187414,0.000551709,0.007208527,-0.003377175,-0.002551981,-0.003225148,-0.00917745,0.001168224,-0.028670751,-0.030581852,-0.000154402,0.012024212,-0.080275027,0.067993864,-0.014600757,-0.00036649,0.01385612,-0.006578475,0.00168953,-0.016066372,0.003981506,-0.126453526,-0.005064877,-0.000146338,-0.016857264,-0.00010018,0.012825767,1
GSM1607845,0.001616581,0.010205638,0.026032532,0.008017071,-0.003879439,0.025714148,0.037447949,-0.002014858,-0.037569217,-0.004924362,0.017192999,0.00199067,-0.003592277,0.010755728,0.000506144,0.007250268,-0.003386034,-0.002578224,-0.003183978,-0.009536746,0.001239918,-0.028829056,-0.033490411,-0.000168633,0.013220451,-0.083210735,0.072376234,-0.013731904,-0.000354333,0.016549402,-0.006220013,0.001887996,-0.017171568,0.003609134,-0.125041183,-0.004823131,-0.000157105,-0.016348703,-0.000106653,0.013838863,1
GSM1607846,0.002110814,0.009873831,0.025961311,0.007422434,-0.003885581,0.025947497,0.027175361,-0.002532405,-0.035874361,-0.005073552,0.017615024,0.001990495,-0.003832789,0.011384861,0.000540726,0.006775043,-0.003259136,-0.002717389,-0.003337155,-0.009591735,0.00115303,-0.02935056,-0.031136567,-0.000158986,0.013514732,-0.104990155,0.070398386,-0.014919186,-0.000379148,0.015750955,-0.007238315,0.002028032,-0.015580552,0.003704124,-0.122739277,-0.004706014,-0.0001516,-0.018338069,-0.000107736,0.013482608,1
GSM1607847,0.00217611,0.010043623,0.024820882,0.007957795,-0.003874064,0.024544265,0.02894642,-0.002193624,-0.038410746,-0.005808748,0.017995314,0.002049184,-0.003728505,0.011097983,0.000598996,0.006288286,-0.003508187,-0.002848532,-0.003342071,-0.009382008,0.001233121,-0.029246087,-0.032172183,-0.000178593,0.012484624,-0.098981462,0.069933753,-0.014210795,-0.000363259,0.014529846,-0.007157748,0.001951951,-0.016036025,0.004123981,-0.12167479,-0.00480587,-0.000152433,-0.017990336,-0.000104792,0.013713571,1
GSM1607848,0.001956525,0.010166689,0.024775433,0.007992937,-0.003882493,0.024930483,0.029067056,-0.002057184,-0.038130906,-0.005654535,0.017097046,0.002068946,-0.0037272,0.01131517,0.000652538,0.005991091,-0.003521347,-0.003121421,-0.003283494,-0.00989277,0.00119675,-0.029321434,-0.033976477,-0.000177483,0.012004999,-0.11794644,0.074664153,-0.01447259,-0.000375169,0.0152502,-0.007040894,0.002020635,-0.015773705,0.004392021,-0.120045235,-0.004622051,-0.000154203,-0.021129102,-0.000114077,0.013945164,1
GSM1607852,0.002141745,0.009944366,0.024837863,0.007691766,-0.003900762,0.027910079,0.027641597,-0.002554307,-0.037242768,-0.005182342,0.018469711,0.002000857,-0.003672789,0.011436936,0.00064435,0.0067702,-0.003478886,-0.002900557,-0.003381719,-0.009314323,0.001155573,-0.028777987,-0.032034708,-0.000163765,0.013131569,-0.111477302,0.069352587,-0.014417033,-0.000374712,0.01626744,-0.007169235,0.001898912,-0.016088504,0.003759996,-0.126997681,-0.004839552,-0.000157651,-0.019129328,-0.000110163,0.013689229,1
GSM1607853,0.002055148,0.009878666,0.025379697,0.007696302,-0.003876563,0.028650379,0.027224719,-0.002421798,-0.039877161,-0.005354268,0.016799326,0.002051165,-0.003824973,0.01174728,0.000631388,0.00609113,-0.003536269,-0.002897183,-0.003387189,-0.008997669,0.001159268,-0.029608265,-0.030430663,-0.000169503,0.013247608,-0.10955221,0.072429944,-0.013498327,-0.00037644,0.015690558,-0.007142886,0.00189892,-0.015300158,0.004451812,-0.112801464,-0.004903908,-0.000150363,-0.020356391,-0.000103405,0.014047522,1
GSM1607854,0.001460712,0.010242237,0.024483886,0.007680371,-0.003904904,0.030575516,0.026549969,-0.00290046,-0.037370499,-0.005006806,0.019217888,0.002050785,-0.003726714,0.011074492,0.000681859,0.006295177,-0.003433789,-0.003355638,-0.003256894,-0.00956378,0.001161995,-0.0293288,-0.032883656,-0.000176245,0.01325799,-0.102377649,0.069089897,-0.013824063,-0.000374979,0.015225424,-0.007100442,0.00224258,-0.015884984,0.004628175,-0.121911053,-0.004818183,-0.000158444,-0.021668805,-0.00010505,0.013913209,1
GSM1607857,0.001684252,0.01039597,0.027540283,0.009025429,-0.00391472,0.025324828,0.034767479,-0.002065312,-0.042401096,-0.004812595,0.018019396,0.001921941,-0.003634358,0.011054852,0.000684777,0.006897264,-0.003974328,-0.002685824,-0.003499066,-0.009644207,0.001215395,-0.02929215,-0.031557789,-0.000165658,0.012916724,-0.076354832,0.068856296,-0.014058996,-0.000364647,0.015298173,-0.00686158,0.001977478,-0.016348139,0.005843774,-0.128768226,-0.004947071,-0.00015357,-0.019452573,-0.000114939,0.013427107,1
GSM1607858,0.001978761,0.009930537,0.025232259,0.007424719,-0.003843431,0.024259517,0.029811051,-0.002584074,-0.035058929,-0.005305142,0.018848019,0.001996261,-0.003714501,0.011255249,0.00068539,0.006012129,-0.003435188,-0.003159125,-0.003337326,-0.009727071,0.00110714,-0.029134071,-0.032125048,-0.00017101,0.013176804,-0.111569757,0.072844084,-0.013649716,-0.000377496,0.015238921,-0.007246915,0.001969921,-0.016734431,0.003851662,-0.123697682,-0.004738074,-0.000156326,-0.019347225,-0.000113697,0.013911586,1
GSM1607859,0.001926054,0.010360247,0.027946046,0.008258657,-0.003892318,0.027678605,0.026347811,-0.002227919,-0.04006121,-0.004759327,0.017000378,0.002119773,-0.003699762,0.011308758,0.000591005,0.006556236,-0.004272934,-0.002801532,-0.003205362,-0.009286065,0.001299165,-0.029454967,-0.032160671,-0.000172318,0.013146862,-0.096072185,0.066457715,-0.013873976,-0.000358252,0.014242316,-0.00674056,0.002062791,-0.015499871,0.004718179,-0.123920987,-0.004959543,-0.000149919,-0.018547089,-0.000103769,0.014899529,1
GSM1607860,0.001674676,0.009618299,0.026362894,0.007569657,-0.003789229,0.02747843,0.028876011,-0.002832769,-0.04010734,-0.00532739,0.017105368,0.002052504,-0.003883337,0.011942284,0.000654179,0.00589234,-0.003661982,-0.003239289,-0.003293098,-0.009862472,0.001148801,-0.029286554,-0.031675593,-0.000157616,0.013166959,-0.117420573,0.070409614,-0.014884168,-0.000365391,0.017290092,-0.007281957,0.00207612,-0.015633976,0.004573025,-0.11089845,-0.004724381,-0.000156207,-0.020963638,-0.000111817,0.013510356,1
GSM1607863,0.00215934,0.009958678,0.026226127,0.007179517,-0.003828269,0.026908103,0.027312609,-0.002385164,-0.037269816,-0.005714767,0.018167133,0.001940997,-0.003774401,0.01136959,0.00049765,0.006955339,-0.003631508,-0.002668522,-0.003305667,-0.00932914,0.001158073,-0.029025276,-0.030543607,-0.000157195,0.013236927,-0.101258749,0.069434318,-0.014338634,-0.000378762,0.014920235,-0.006942859,0.001709362,-0.016174858,0.003563548,-0.12735221,-0.004859098,-0.000146192,-0.016438156,-0.00010683,0.013520204,1
GSM1607864,0.001616615,0.010835739,0.024584945,0.008052875,-0.004501902,0.030066681,0.031486243,-0.002605021,-0.044961541,-0.005296429,0.018691634,0.002051451,-0.00368712,0.01134459,0.000691243,0.006142063,-0.003921294,-0.003614621,-0.003185332,-0.009655571,0.001213134,-0.029699673,-0.031723768,-0.000175412,0.013009858,-0.092960674,0.068222846,-0.013887212,-0.00036837,0.016005516,-0.007325898,0.002385247,-0.015303656,0.004281025,-0.117257246,-0.004818263,-0.000161339,-0.020739183,-0.000112527,0.014810453,1
GSM1607866,0.002112293,0.01018687,0.024530664,0.00741817,-0.003870793,0.026787314,0.0298263,-0.002660239,-0.040839394,-0.006246581,0.016821188,0.002019368,-0.003602204,0.011345682,0.000670171,0.006191625,-0.003510431,-0.003225641,-0.003462517,-0.009554267,0.001227599,-0.029413596,-0.033639211,-0.000163038,0.012478316,-0.085941654,0.073049109,-0.014766505,-0.000365568,0.015833427,-0.007139267,0.002343262,-0.016746298,0.006209073,-0.129114624,-0.005098912,-0.000156228,-0.021047184,-0.000103346,0.014192347,1
GSM1607868,0.002048975,0.009834281,0.025649901,0.008032279,-0.003947599,0.027220329,0.03280608,-0.002162925,-0.040247158,-0.005032385,0.018691596,0.00201187,-0.003609628,0.010369063,0.00060346,0.006577886,-0.003998257,-0.002966558,-0.003424165,-0.009022464,0.001224126,-0.029155573,-0.033727126,-0.000163443,0.012394444,-0.084862186,0.07237506,-0.01434222,-0.000359382,0.015679358,-0.006896397,0.001904777,-0.016412527,0.004243268,-0.131317503,-0.004820268,-0.000153232,-0.019662749,-0.000104565,0.013640564,1
GSM1607869,0.001444729,0.010089505,0.025680134,0.007086278,-0.004833653,0.030696917,0.032066575,-0.002906337,-0.038588697,-0.005007938,0.019641723,0.002022638,-0.003804284,0.010786116,0.00075463,0.006209495,-0.003708449,-0.003404574,-0.003390261,-0.009489825,0.001147574,-0.029254889,-0.032230375,-0.000182348,0.01354213,-0.110261951,0.070592471,-0.014424552,-0.000371569,0.015177438,-0.007408729,0.002574885,-0.016289518,0.004097722,-0.12087229,-0.004860108,-0.00015707,-0.022730607,-0.000108084,0.013730202,1
GSM1607870,0.001572054,0.009842384,0.028486454,0.008508398,-0.003833951,0.023129684,0.029612512,-0.002115573,-0.03790758,-0.004962626,0.017174113,0.001923099,-0.003665005,0.011525415,0.000537108,0.007313159,-0.003439052,-0.002521449,-0.003326958,-0.009090488,0.001131091,-0.028986205,-0.031857103,-0.00017382,0.012710418,-0.099217424,0.069183781,-0.013883497,-0.000359424,0.014715263,-0.006785982,0.001873122,-0.016250397,0.004199584,-0.125403496,-0.004838905,-0.000154699,-0.018183411,-0.000109106,0.012687292,1
GSM1607873,0.002256763,0.010083765,0.026052042,0.007612167,-0.003834285,0.029429847,0.028761801,-0.002263754,-0.038236866,-0.005628226,0.018095085,0.001954759,-0.00366725,0.011265726,0.000591248,0.007105471,-0.003326621,-0.002718148,-0.003438989,-0.009701256,0.001145954,-0.029421531,-0.031664466,-0.000163853,0.013281894,-0.092500998,0.072198656,-0.014825165,-0.000371883,0.015377839,-0.007136593,0.001847753,-0.016077021,0.00459655,-0.127278393,-0.004672608,-0.000150919,-0.018066985,-0.000113982,0.013712406,1
GSM1607874,0.001924875,0.010087443,0.024893288,0.007105064,-0.003910103,0.027087019,0.02541446,-0.002541084,-0.036629739,-0.005121812,0.01826758,0.002030235,-0.003706934,0.010944846,0.000578546,0.006215398,-0.00389427,-0.002688192,-0.003488366,-0.009354943,0.001170678,-0.029697468,-0.032312196,-0.00016333,0.012862182,-0.099973991,0.068547435,-0.013653989,-0.000377062,0.016410619,-0.006804756,0.001824005,-0.016247119,0.003822074,-0.128399626,-0.004682091,-0.000152056,-0.019331932,-0.00010482,0.014183568,1
GSM1607875,0.001860921,0.01036404,0.023655236,0.007559783,-0.003854038,0.028031791,0.026277858,-0.002457564,-0.035883921,-0.005452531,0.017928796,0.002113152,-0.003665715,0.01131297,0.00072762,0.00601438,-0.003681134,-0.003336769,-0.003447258,-0.009853128,0.00118715,-0.028850933,-0.030492408,-0.000165159,0.012737381,-0.101805087,0.069517433,-0.014189041,-0.000370516,0.015523955,-0.007293574,0.002244896,-0.016097754,0.004309159,-0.122414235,-0.004935809,-0.00015478,-0.020918944,-0.000112853,0.013876791,1
GSM1607876,0.00195069,0.010277977,0.025943343,0.007794088,-0.003798147,0.025003593,0.027448962,-0.002348615,-0.0367686,-0.005055475,0.01688402,0.002035571,-0.003719789,0.0117381,0.000543198,0.0074222,-0.003738165,-0.002586128,-0.003287634,-0.009683032,0.0012052,-0.0289847,-0.029961713,-0.000171221,0.013562189,-0.082031813,0.070326252,-0.013689882,-0.000361575,0.016084383,-0.007180604,0.001750714,-0.016083486,0.004550183,-0.127166756,-0.004985931,-0.000156986,-0.018641928,-0.000113271,0.013722761,1
GSM1607878,0.001444929,0.009756336,0.025111228,0.007233211,-0.003923032,0.026053128,0.032056221,-0.002126544,-0.04184609,-0.004676414,0.017708819,0.00191585,-0.003738478,0.010607808,0.000521594,0.006439857,-0.003378983,-0.002828659,-0.003418628,-0.009356959,0.001127042,-0.029065244,-0.031581148,-0.0001557,0.012595735,-0.082502871,0.07087505,-0.014530283,-0.000373809,0.014460855,-0.006552954,0.001712228,-0.016314937,0.004580238,-0.129360572,-0.004756195,-0.000154185,-0.017174511,-9.95E-05,0.013126352,1
GSM1607879,0.001785526,0.010237445,0.026371152,0.008379045,-0.003817889,0.027793736,0.031032421,-0.002060248,-0.03995769,-0.004817812,0.018687101,0.00198827,-0.003598804,0.011323287,0.000549844,0.006927455,-0.003495326,-0.003082766,-0.003384209,-0.009485202,0.001149808,-0.029734327,-0.032137255,-0.000165874,0.012799602,-0.075161091,0.071191836,-0.013724338,-0.000370237,0.015034797,-0.006847695,0.001856473,-0.016778047,0.005209986,-0.119325687,-0.004929981,-0.000159584,-0.018899228,-0.00011215,0.014308019,1
GSM1607880,0.001960346,0.00966195,0.026976659,0.008424862,-0.003818052,0.02782493,0.029813675,-0.00231681,-0.039849305,-0.004979934,0.016802091,0.001958283,-0.003668954,0.011055067,0.000573348,0.007774944,-0.003420323,-0.002838837,-0.003519492,-0.00908791,0.001176442,-0.029427652,-0.031807986,-0.00015728,0.012978907,-0.095895635,0.0709901,-0.01448812,-0.000345141,0.01538638,-0.006973395,0.001959469,-0.016339188,0.005050294,-0.12474878,-0.00476862,-0.00015293,-0.018253678,-0.0001069,0.012969273,1
GSM1607881,0.001541068,0.010350987,0.026577605,0.007846897,-0.004762955,0.028218086,0.031966012,-0.002486119,-0.040248097,-0.005358216,0.018560262,0.00202574,-0.003709082,0.011125302,0.000635627,0.005956291,-0.003559621,-0.003212571,-0.003293928,-0.009457049,0.001180724,-0.029204497,-0.031333576,-0.000166735,0.012935598,-0.118132062,0.070825207,-0.01471025,-0.000379422,0.016231392,-0.00698024,0.002166832,-0.014908799,0.003819121,-0.11559153,-0.004748324,-0.000154428,-0.021494693,-0.000110386,0.014177567,1
GSM1607882,0.002268327,0.010222738,0.02532851,0.008327578,-0.003800923,0.02775348,0.031618994,-0.002317641,-0.039269536,-0.005964891,0.018637778,0.002014059,-0.003846045,0.011620066,0.000636155,0.006604088,-0.003521146,-0.002847863,-0.003343988,-0.009357301,0.001135149,-0.029481828,-0.032296741,-0.000165656,0.01261436,-0.109077237,0.069493928,-0.014977218,-0.00036897,0.014667389,-0.007050672,0.002225887,-0.015913309,0.004037712,-0.129990775,-0.00478394,-0.00014803,-0.019791014,-0.000103409,0.013810613,1
GSM1607884,0.002146633,0.010422835,0.026459285,0.008209334,-0.004174161,0.026917977,0.025193789,-0.002272729,-0.037027699,-0.005071437,0.017595465,0.002084512,-0.003749314,0.011556781,0.000630503,0.006708843,-0.003411101,-0.002825098,-0.003235916,-0.009010947,0.001232243,-0.029007222,-0.0337202,-0.000174609,0.012543159,-0.098328005,0.06985966,-0.013642312,-0.000363051,0.01527162,-0.006954043,0.002065275,-0.01581508,0.00354451,-0.122624626,-0.004836483,-0.000157173,-0.020004437,-0.000106155,0.013689764,1
GSM1607886,0.001592732,0.0103102,0.024668332,0.007452849,-0.00397849,0.026402643,0.025232455,-0.002391701,-0.035163601,-0.005953356,0.01727448,0.002111389,-0.003691936,0.011603994,0.000676818,0.006519546,-0.003409014,-0.002790723,-0.003525337,-0.010036236,0.001207647,-0.029567584,-0.031303336,-0.000179961,0.012114085,-0.10230604,0.072627853,-0.015147867,-0.000364145,0.015969786,-0.007059468,0.00213821,-0.015987608,0.003931577,-0.134774824,-0.004526385,-0.000158615,-0.021058598,-0.000108484,0.013824168,1
GSM1607887,0.001304848,0.009584037,0.027722375,0.008179813,-0.003795525,0.023474835,0.03280056,-0.001945564,-0.042175381,-0.004883177,0.017161018,0.001980612,-0.003624394,0.011255423,0.000463276,0.007728402,-0.003311488,-0.002966334,-0.003350638,-0.009275272,0.00124854,-0.028822773,-0.031741677,-0.000168972,0.012402312,-0.076356089,0.068399653,-0.01388269,-0.000364366,0.014355939,-0.006499527,0.001750537,-0.016210521,0.003704225,-0.118219629,-0.004813732,-0.000159465,-0.016934673,-0.000102105,0.01342527,1
GSM1607888,0.002046765,0.010028559,0.025987749,0.007340772,-0.003843989,0.025901698,0.028908678,-0.002234782,-0.04348628,-0.005429508,0.016827374,0.002001017,-0.003645646,0.011941838,0.000685817,0.006372856,-0.004122148,-0.002929078,-0.003437137,-0.009346639,0.001164137,-0.029082913,-0.031523559,-0.000163619,0.012249357,-0.104651021,0.069310154,-0.014579624,-0.000378052,0.014587281,-0.007292175,0.002142647,-0.015687396,0.004827789,-0.122378799,-0.00491659,-0.000156102,-0.020832334,-0.000102095,0.013674188,1
GSM1607889,0.002158254,0.010050444,0.025568485,0.007233615,-0.003796734,0.0270064,0.028467674,-0.002478992,-0.039783053,-0.005294925,0.018295619,0.00199532,-0.003790989,0.010974344,0.000610927,0.006726808,-0.003908397,-0.002722199,-0.003317418,-0.009407563,0.001131488,-0.028573978,-0.030827469,-0.000157578,0.013393396,-0.118386481,0.072812985,-0.014583776,-0.000378555,0.01623903,-0.007401246,0.002114076,-0.015792527,0.004925915,-0.130042178,-0.004794594,-0.00015288,-0.019082104,-0.000110045,0.013239395,1
GSM1607893,0.002173696,0.009913436,0.026061633,0.008662589,-0.003801673,0.024564801,0.030622307,-0.00221159,-0.035603035,-0.00534337,0.017456545,0.00208257,-0.003676772,0.011656371,0.000509466,0.007506273,-0.003335795,-0.002826436,-0.003239283,-0.009145927,0.00126891,-0.028619902,-0.032032303,-0.00016393,0.012383,-0.084675435,0.071712101,-0.014406149,-0.000349468,0.014996386,-0.006803406,0.001753381,-0.016223388,0.003583455,-0.120081251,-0.004831364,-0.000155313,-0.017194438,-0.000107008,0.01352939,1
GSM1607894,0.002089693,0.009764446,0.026744399,0.008510977,-0.003873372,0.027803985,0.028233547,-0.002366504,-0.038501419,-0.004925238,0.018114611,0.001982831,-0.003780297,0.011234942,0.000699408,0.006378824,-0.003708136,-0.003247863,-0.003238073,-0.009359588,0.001165817,-0.029188414,-0.031069726,-0.000166631,0.012502559,-0.090101662,0.068652563,-0.014429603,-0.000360583,0.014472168,-0.007353975,0.002488406,-0.016148351,0.005658636,-0.120740759,-0.004908465,-0.000152047,-0.021047775,-0.000107839,0.014013189,1
GSM1607895,0.001566503,0.01046856,0.025993812,0.007885489,-0.003996297,0.027071161,0.029458986,-0.002261928,-0.038713566,-0.005461835,0.017701255,0.001944077,-0.003602185,0.010668001,0.000638343,0.00618163,-0.003333165,-0.003247045,-0.003390181,-0.010100544,0.001159864,-0.029117445,-0.032508354,-0.000173139,0.012761635,-0.113863532,0.074744334,-0.014308221,-0.000380874,0.01615802,-0.007303713,0.002358628,-0.016960568,0.004505372,-0.126477991,-0.004735094,-0.000157716,-0.020232616,-0.000119963,0.013604669,1
GSM1607896,0.001562052,0.010560441,0.024265133,0.00749321,-0.003818561,0.031021857,0.030576319,-0.003010361,-0.040075716,-0.005147019,0.018756265,0.002051519,-0.003656918,0.011186525,0.000731858,0.006256022,-0.003666203,-0.003499964,-0.003347206,-0.009634848,0.001190481,-0.028667274,-0.032915574,-0.000171687,0.012706328,-0.094675473,0.071794088,-0.013574945,-0.000363462,0.015460077,-0.007295774,0.002256739,-0.015668932,0.004224106,-0.125254619,-0.004870737,-0.00016014,-0.022098692,-0.000106553,0.01400576,1
GSM1607899,0.002010957,0.010128055,0.024173456,0.007384569,-0.003916667,0.025109381,0.027712321,-0.002527713,-0.035176098,-0.005147421,0.017577469,0.002036117,-0.003747343,0.011202071,0.000486181,0.007087801,-0.0032323,-0.002684752,-0.00337837,-0.0093873,0.001198196,-0.028689108,-0.032157444,-0.000162177,0.0126171,-0.0988808,0.072348133,-0.014958561,-0.000381718,0.016207477,-0.007397898,0.00161204,-0.015848428,0.003541199,-0.125927559,-0.004785062,-0.000148768,-0.01608602,-0.000108899,0.01327251,1
GSM1607904,0.001982517,0.009740796,0.025197115,0.007288032,-0.003879435,0.02566878,0.032906401,-0.002545181,-0.041460541,-0.005021398,0.017311167,0.002002492,-0.00387321,0.01064436,0.000513405,0.006604801,-0.003942324,-0.002813352,-0.003298388,-0.009500502,0.001117031,-0.029518821,-0.031156507,-0.000160806,0.012441766,-0.11610961,0.070120661,-0.013921208,-0.000367025,0.015471579,-0.007092705,0.002027566,-0.015663363,0.004694366,-0.130436763,-0.004676668,-0.00015291,-0.018902427,-0.000108446,0.013148408,1
GSM1607914,0.001397074,0.009641079,0.026150044,0.007963571,-0.004319324,0.026242581,0.035080779,-0.002448423,-0.040660507,-0.004858876,0.018738878,0.001899287,-0.003826024,0.011725108,0.00063397,0.006653395,-0.004283088,-0.002976103,-0.003297767,-0.009289383,0.001146521,-0.029190013,-0.033734069,-0.000175213,0.012032201,-0.094365129,0.067986537,-0.014137909,-0.000356235,0.014926749,-0.007068527,0.002337671,-0.015953255,0.004849093,-0.127582075,-0.004870644,-0.000159182,-0.022375887,-0.000105838,0.012535864,1
GSM1607919,0.002238691,0.010073182,0.02649998,0.008226715,-0.003896385,0.028997624,0.035390867,-0.002594378,-0.041312988,-0.005390663,0.01769095,0.001994278,-0.003685468,0.011579083,0.000633384,0.006931575,-0.003791594,-0.002796595,-0.003382379,-0.009522352,0.00118481,-0.028895991,-0.032660886,-0.00017179,0.012315144,-0.092258393,0.068697263,-0.014104472,-0.00035406,0.014727826,-0.007155632,0.002131349,-0.016573398,0.004691303,-0.123490439,-0.004861522,-0.000154364,-0.01943457,-0.000109849,0.013656878,1
GSM1607920,0.001515373,0.010881737,0.024817679,0.008413425,-0.003867291,0.028942663,0.028735761,-0.002467769,-0.041626183,-0.004937464,0.018896862,0.002061677,-0.003616611,0.011189212,0.000714691,0.006000873,-0.003370724,-0.003173388,-0.003325299,-0.009937524,0.001200637,-0.02908502,-0.033301073,-0.00016698,0.012653469,-0.10847199,0.074471818,-0.014048531,-0.000375822,0.016348482,-0.007193668,0.002157032,-0.016394478,0.004244637,-0.117235443,-0.004867187,-0.000159011,-0.021765652,-0.000110186,0.014165997,1
GSM1607922,0.002038653,0.009943844,0.025776048,0.008060533,-0.00387478,0.024231239,0.027365115,-0.002269886,-0.039654011,-0.005609881,0.017405453,0.002016998,-0.003902301,0.010840767,0.000647207,0.006057082,-0.00401506,-0.002997852,-0.003264055,-0.009370767,0.001179596,-0.030164867,-0.030101976,-0.000160408,0.012905747,-0.094483514,0.071087173,-0.013649435,-0.00035329,0.014971269,-0.007251017,0.00215807,-0.016321823,0.003666565,-0.124760544,-0.004927972,-0.000150267,-0.019843659,-0.00010739,0.014288129,1
GSM1607923,0.001940266,0.010707877,0.024768812,0.008029105,-0.004013807,0.025611386,0.032764448,-0.002568705,-0.036558345,-0.005150825,0.017422833,0.002097055,-0.003711714,0.011595566,0.000601371,0.006602737,-0.003245316,-0.003167153,-0.003263228,-0.009261643,0.001129133,-0.029264256,-0.033308944,-0.000167372,0.012446862,-0.102706941,0.068583752,-0.014074752,-0.000361754,0.014916463,-0.007105431,0.00201893,-0.01560795,0.004395141,-0.110740687,-0.004748829,-0.000158766,-0.019361571,-0.000103893,0.012600561,1
GSM1607925,0.002371097,0.009732601,0.027011402,0.008497131,-0.003813185,0.029384117,0.027061936,-0.002223071,-0.04176683,-0.005788775,0.018960852,0.002041624,-0.003832063,0.010923589,0.000655162,0.006408532,-0.00386836,-0.002522533,-0.003365164,-0.009525894,0.001171807,-0.029393968,-0.031644904,-0.000167555,0.01326519,-0.08072559,0.068669544,-0.014457961,-0.000351256,0.014398862,-0.007290086,0.002288972,-0.016956496,0.00534606,-0.124305173,-0.004846603,-0.000158203,-0.019288895,-0.000117841,0.013165214,1
