,ANXA10,ANXA2,ANXA5,APLP2,CAPG,CCNB1,CYP27A1,CYP2C9,DYNLL1,G6PC,GDI2,IRAK1,ITGA5,NT5DC2,PLOD2,PSMB5,SLC2A2,TAGLN2,TFDP1,TMEM106C,YBX1,class
TCGA-DD-AACA,0.0002711221649064022,0.05685972080466856,0.002435384957215236,-0.05415702936345726,0.0004913502043892817,-0.02317275736459103,0.07169386451476055,0.06772590843195175,-0.01183649386763544,0.01626931394701255,-0.05972421416609153,-0.008315891169516008,0.007174557835383736,-0.00041700930013903556,-0.012059385987737061,-0.022039506900983382,0.18171698591315702,-0.020377342781637664,-0.008863792731971201,-0.025267883199487945,-0.1325603521124241,1
TCGA-FV-A2QQ,0.009688415367241583,0.12386644142034041,0.017646878087209,-0.015795257203455718,0.003946221363055902,-0.012276972441446057,0.08199079245785662,0.025241486760903636,-0.01953919942262316,0.008424120442313134,-0.030263198355497484,-0.011157233240470401,0.007072594050817319,-0.00016785557241558513,-0.007112863085898358,-0.01902023314824005,0.04659881166717091,-0.06415735435736593,-0.0027769187945715264,-0.05276406853460365,-0.1360007248050456,1
TCGA-DD-A4NL,0.08815599308869719,0.03762655637504381,0.011863733333888501,-0.020047235884696958,0.0025233950533371445,-0.002024841897079395,0.04282598171173982,0.12124373274964496,-0.005012542457015139,0.015722120089997405,-0.028170164874080413,-0.0024029582594116915,0.006855845887947253,-9.12884727007969e-05,-0.006494803313397689,-0.009933171552061517,0.08278945739801329,-0.014081605903984893,-0.0023578436301380963,-0.010032203745402384,-0.09231232115209602,1
TCGA-2Y-A9GV,0.10345843987868397,0.034195078369050724,0.009894822140657417,-0.02493204023455099,0.0032650003960100053,-0.0035260022725618965,0.04886542622351757,0.05069755802318477,-0.006367759173754824,0.011140449485179909,-0.05785108477570295,-0.004858767766982264,0.013059210360772866,-8.159835883545819e-05,-0.009517498560285999,-0.01592664517605744,0.1025457519084836,-0.02803556632050932,-0.004484153231119207,-0.011923838493147257,-0.12213558989944648,1
TCGA-XR-A8TE,0.0025196335244468747,0.03877812031018007,0.0073912449795157245,-0.05259529833181644,0.0019296945612501653,-0.002497235022231231,0.06855126991527967,0.02606401271760874,-0.016720569782737414,0.01222549852600414,-0.045314960481204904,-0.003919571823923954,0.011636725421271634,-0.00035288734666306476,-0.02589286635450337,-0.023850647466099918,0.11356198140891614,-0.03119561774301192,-0.00432634198748652,-0.007525296563167298,-0.16161200186345784,1
TCGA-MI-A75H,0.017022111590666692,0.05751608655303276,0.009539100903725041,-0.02436411041092417,0.0011944635800749679,-0.005804361813472777,0.093640129209846,0.06471926119835918,-0.015056669201369978,0.01005183206581447,-0.04978620002394831,-0.004984500088262926,0.004144123377708563,-0.0002957650754380562,-0.011505990543215992,-0.018061776642198327,0.034232639561256224,-0.0353815836626066,-0.003323871262320972,-0.013569969783980725,-0.2623656907930898,1
TCGA-ES-A2HT,0.0039460089391903045,0.051492991627540126,0.012671320809408035,-0.011236986667853908,0.002020213771823665,-0.0016960412853665688,0.062255338237783175,0.06712685253770383,-0.011981369728768385,0.0033785429268485016,-0.022985380642841495,-0.013839644691436951,0.006300253439037709,-9.90101634358433e-05,-0.0016825504786154417,-0.018516861725025285,0.005452617633672351,-0.05228381080426841,-0.0014224437037598054,-0.013741532901307137,-0.06794303527507412,0
TCGA-DD-AACV,0.022340539467038192,0.038800802495868675,0.006964175905992734,-0.01584179547520662,0.00044525488589846804,-0.05046845694925725,0.06379179591719755,0.15671881373822877,-0.012542116531678627,0.012845150291730991,-0.05153230612871416,-0.005451604030673845,0.01871876798257759,-0.0002808004995942508,-0.008458119658754594,-0.01779832517555927,0.06776621348964908,-0.04176787305666539,-0.007018641797400074,-0.04887725565183339,-0.1426241810753276,1
TCGA-ZS-A9CF,0.15270389578035576,0.021202793288444405,0.009197793782445726,-0.02275131857955666,0.0015868555091830467,-0.023866800343385536,0.012975288011210192,0.17350326089144846,-0.00944466009061182,0.02987571832753411,-0.02294324948521454,-0.005736067449612891,0.01226637015379883,-0.00038134968111458906,-0.015094093975396286,-0.011054936340115144,0.099057043791034,-0.022894929540439854,-0.005658718607021514,-0.016620832967621322,-0.13791052528192854,1
TCGA-DD-A118,0.22804747870950037,0.011172925701973717,0.035482615699637815,-0.03801331867386663,0.001012114236254927,-0.01914586841329671,0.0284365890749734,0.04167691483074286,-0.021138614450719805,0.08117245551862358,-0.051487954052471155,-0.013215073292787552,0.012855216017714319,-0.0004449054279372519,-0.0006032355392089034,-0.029822310184952596,0.004080702507961263,-0.031221669406218934,-0.0019842917246320675,-0.019678289557339558,-0.1469451977849877,1
TCGA-G3-AAV6,0.0003929200826541121,0.030879846564711776,0.0338938259094552,-0.02877299163532559,0.013273452568277966,-0.04299114862542533,0.0814278509142502,0.00389099439157467,-0.024649890668661432,0.0007253862203585307,-0.07402865375151597,-0.006480285738494456,0.0023598573086848363,-0.0014296185989776259,-0.011742028119852988,-0.053058642020417365,0.019716781695122972,-0.02529949039219304,-0.007457224014964207,-0.07379797583743729,-0.14997968613698692,0
TCGA-DD-AACB,0.0028437377835735305,0.07728095331202219,0.009502302155076863,-0.015878838869675012,0.0032636567002701376,-0.021855830307917743,0.10188077471388399,0.03015302561510671,-0.01885303540316279,0.0012643990031586667,-0.06956984472341467,-0.007884945107032578,0.007180834584400921,-7.526748444343689e-05,-0.016152237524153373,-0.02509424699560579,0.028396493001527575,-0.021430481266781067,-0.0037329072320469703,-0.05746462883073196,-0.3803577504251145,1
TCGA-CC-A5UC,0.008897946881058947,0.06497586757595052,0.017299697417390267,-0.028506016596754575,0.006610507830678156,-0.06930307078120392,0.01952043679815143,0.025048666488081604,-0.016001038685023984,0.0067798342668971895,-0.07787170480630627,-0.00424492623582821,0.024732227410670465,-0.003335804597941916,-0.008772367845517118,-0.022219822318332697,0.019471783379437144,-0.024912370339190748,-0.00415477786329934,-0.02675032309249586,-0.24979652149068113,0
TCGA-CC-A7IG,0.003598032288185098,0.11784281488112072,0.01682147655632728,-0.018701066529235675,0.011760647803588337,-0.07323330659943146,0.013657907479742775,0.007600104585502289,-0.023325858239717098,0.000589249746965068,-0.043928808932435184,-0.015033774748674395,0.015332862531359966,-0.004596188208294891,-0.028418779392631408,-0.03329662923775017,0.0018765663907461653,-0.07195512286398055,-0.02108951180376208,-0.07723845549654347,-0.21974493762780214,0
TCGA-DD-AACS,0.00413028918874259,0.10352628000636602,0.007999905443670758,-0.029495112916793763,0.004659478002924245,-0.013279570612304026,0.04670832814117928,0.1135859079910563,-0.012312122811491194,0.07259884904391016,-0.039398068659604935,-0.020709353678739672,0.030300505076023127,-0.0005532637012196572,-0.025018619975632927,-0.034474617029349064,0.17454621150024313,-0.019309239914658004,-0.0066518234981002506,-0.11086220258602011,-0.11913934722669826,1
TCGA-DD-AAVR,0.015110127877863143,0.05774618669456918,0.015195317967724898,-0.012904522970928404,0.0030859119723391543,-0.007184949467487953,0.028780841451064885,0.07655831802783745,-0.01871075914674581,0.014517296724209722,-0.04764148874965916,-0.003357805620758664,0.008652164650562491,-0.00017399264453029964,-0.01072827207422814,-0.017456680669140825,0.07140825773539164,-0.04289474541093851,-0.004305345379043536,-0.020078132540190884,-0.24173446475714505,1
TCGA-DD-A4NG,0.01013212518159649,0.05429406435550794,0.021589841101075688,-0.024643096894764228,0.0053862371463249134,-0.005561791692859096,0.046262137616726345,0.011068423268957095,-0.011259644871800973,0.0018137098149036118,-0.040754784749702164,-0.0038536186094639416,0.005050011840917664,-0.0003248012166321947,-0.0220749873063007,-0.010571953587918919,0.011246422298195863,-0.042401510803890964,-0.0010737653314821512,-0.022230139548348783,-0.045881404278571875,1
TCGA-CC-A3M9,0.00021740928317966215,0.5989171767544977,0.07092553150446847,-0.0196221182549724,0.04670973156113476,-0.16560790764697958,0.004374685550644683,5.809789936708618e-06,-0.03359691841010006,1.593026134466877e-06,-0.06313408664663397,-0.03921867439170118,0.12211585486446166,-0.011181597191268393,-0.057002883065163226,-0.04196707569232111,1.8124971622330974e-05,-0.17604346282979333,-0.015601990033316497,-0.04035110695794149,-0.7469288440916643,0
TCGA-2Y-A9H4,0.04038855491889384,0.03282413516920743,0.008730749968689984,-0.022889498829483712,0.0013885620683521415,-0.010253930137224384,0.05842379827664819,0.03465117003551605,-0.006755133182822897,0.0021108941503755227,-0.02889952117720068,-0.013101312311274423,0.0057381171454081205,-6.41979543690323e-05,-0.004693999755420343,-0.02050797955392303,0.04217286711389563,-0.021255352791998878,-0.005756661970020855,-0.04369954805057609,-0.13881211336141414,1
TCGA-KR-A7K7,0.003975240439449755,0.061586387054396494,0.018940850350877506,-0.0070391202769897,0.0028005896525517215,-0.04527018301365785,0.0752937592917884,0.013512743992359823,-0.019476414032774204,0.0025818776371177698,-0.03312874688687218,-0.01274109691458416,0.004347149498844248,-4.785016227150792e-05,-0.004075769589433562,-0.025888609509874403,0.024744735581606555,-0.0507686843834181,-0.0010072046543771823,-0.04214727187686825,-0.14606861012786965,1
TCGA-DD-AADG,0.020770198913516967,0.02062546078083897,0.00846201221922612,-0.020376723930933368,0.0002423896022453312,-0.003997570584320611,0.1046098783060924,0.10117130423156316,-0.005927548473054602,0.031931079586862116,-0.05720691893292986,-0.004028178478592731,0.006411765894981335,-0.0003709945594349624,-0.0038476979082723117,-0.01837613016653147,0.10231352217322265,-0.023972556588997843,-0.0032695126958563374,-0.01389883273201661,-0.12107315473168247,1
TCGA-2Y-A9GS,0.007881786853289802,0.21108387550744348,0.026742083269688938,-0.03754045919639762,0.010291627856178287,-0.04473840332420122,0.08992622148680682,0.002288589573953739,-0.017820707142220386,0.0039921447333224535,-0.07232046900341828,-0.02227984935677969,0.015406781267126189,-0.00014912515232058332,-0.02132461699183387,-0.02288959513413828,0.11525528000647375,-0.04723525899138184,-0.006113563503816997,-0.06757756816075854,-0.2830022977146435,1
TCGA-4R-AA8I,0.03897021816672176,0.03772260125506903,0.01705096230723309,-0.03463385964395523,0.005398936709720001,-0.022953506968091987,0.034028752029322026,0.056123811889241884,-0.015856842889259773,0.008429603992273778,-0.03218021574958243,-0.011868053708315323,0.009473283615076721,-0.00015995147953719118,-0.009834941624913126,-0.018316416224680103,0.092035097839173,-0.018967978451153934,-0.006343240690050451,-0.03382787355926815,-0.16681250363017933,0
TCGA-DD-A116,0.0009087342643156634,0.07944355795377073,0.003410322758537267,-0.02052827724745551,0.005972022942773405,-0.009167275983303682,0.09849276063897162,0.05558323162064176,-0.017675260903681406,0.012036094798732182,-0.04411897923243977,-0.004118772700740913,0.004869455145784991,-0.0004369823348355925,-0.006312269291399938,-0.02375708833035778,0.09341616032309098,-0.023143040983471093,-0.002205051983859124,-0.018299998568496855,-0.11931716480035863,1
TCGA-DD-AAEG,0.034814107819416656,0.04740727432809116,0.013779283796714678,-0.01964688274283985,0.0016062899378108835,-0.018609664724731505,0.03858323771630168,0.023022992392471114,-0.017648069257728306,0.022365155892640806,-0.040756906224201084,-0.008984678933288262,0.010128669695966952,-0.0002507155460758639,-0.009224506960915979,-0.03353912512885944,0.011840774255255714,-0.03046485326554751,-0.004771066070105403,-0.027100715529764865,-0.18992953325172623,1
TCGA-DD-A4NA,0.04402458815741623,0.1332702452408903,0.06632292928973027,-0.045586753747996415,0.01158750769154641,-0.013131704065827926,0.0008223136522910545,0.008819117228197696,-0.015353868736303136,0.00013883045758975002,-0.07769714723269215,-0.012733492896917005,0.15063843739440397,-0.0003300300780748246,-0.03117821670347629,-0.019970971796374266,0.002822384368807199,-0.09983761267638704,-0.006544065393933683,-0.024148282479711933,-0.21919650120997164,1
TCGA-DD-A1EK,0.016871812960166016,0.034810952871869236,0.03384678662383882,-0.04087734324520358,0.0073220766576049595,-0.009298571278881599,0.028864294983041352,0.006545798588164283,-0.012741309871940158,0.0023666668864674475,-0.03139798832418444,-0.0053333537967478915,0.016804025662707247,-0.00016149049762168613,-0.026555441425250865,-0.01313307898433592,0.059527367127752265,-0.033379283477531316,-0.002232782198508312,-0.01444702735161489,-0.09976476493757114,0
TCGA-FV-A3I1,0.01324016444668255,0.15633652184731467,0.030180908516805702,-0.04899446642042326,0.02599341719746449,-0.0263105724611353,0.05778042452315319,0.012690505827106692,-0.01121817185310445,0.006853686958491075,-0.05977019049624777,-0.01965313788945374,0.01964068218795823,-0.0004527069196100128,-0.025797318207165923,-0.02652245848191464,0.05705454386617533,-0.05593931122519116,-0.004084299451674398,-0.07742058151952488,-0.2768797605031227,0
TCGA-ZP-A9D2,0.004348916451099729,0.38200947286692755,0.08235504978376869,-0.08859669992311854,0.005675311982263927,-0.019274239370480825,0.017869703905183363,0.007258496132010121,-0.02167003069240431,0.0003865177010347367,-0.08820245691506172,-0.01423253741186303,0.053633852129932526,-0.0014134950095146329,-0.02981319448623103,-0.01620513453078432,0.10491897269853344,-0.06123552240812979,-0.014312545254562877,-0.05689914334009333,-0.389886719358493,1
TCGA-KR-A7K2,0.007863760761463142,0.024959530293120667,0.008254921280775634,-0.016146847281573826,0.0024834774579430377,-0.008097418029388381,0.04276463208823279,0.02962661907551626,-0.015245167965268348,0.0061066249625295645,-0.023914288141016253,-0.005119909242522342,0.007499145888283116,-0.00011273212467809355,-0.005230867031788524,-0.016057719466473695,0.02235927430603861,-0.02597150070687176,-0.0031469406580361204,-0.028924532386425415,-0.09002014666555888,1
TCGA-CC-A7IK,0.0061611476692679055,0.08882476819091983,0.013069520933784074,-0.024459533319746752,0.0004631653669188944,-0.035559504970358084,0.08848313105246983,0.05612776902170651,-0.01473647906945509,0.0028728739510717957,-0.07026539002670842,-0.007504145656686476,0.006333373306192223,-0.001726204484060746,-0.014595394839917248,-0.024211407594809897,0.08437085645692857,-0.026721849905264737,-0.01037179404428439,-0.07317261145486904,-0.36930193450449583,0
TCGA-BC-A10Q,0.010919061528164443,0.22423626492218773,0.03419576905811418,-0.016290364600805646,0.008111399585576523,-0.03542161116763519,0.00047342438605078407,0.03678901084953309,-0.021347284830958536,0.009396464654152874,-0.10139756422578622,-0.014752947069961043,0.016607843868957323,-0.00038875976818808337,-0.001625596455882421,-0.01653866335156807,6.567237376582357e-05,-0.08043987372936404,-0.008526561490244097,-0.03813128205869926,-0.12193426199481798,1
TCGA-CC-5261,0.0011503813331271199,0.1143995527708441,0.024132639722394815,-0.055977602177712624,0.01109371589367859,-0.04235469261807791,0.03279161505064336,0.010405567607199863,-0.017189595511238685,0.008383002667753506,-0.0714594486892089,-0.015467358939736225,0.03526441193973163,-0.0028029509365539193,-0.02963087345609092,-0.03998627154725079,0.07711007958347174,-0.055198723738246934,-0.03666411850517334,-0.07126207112439135,-0.1734725499226018,0
TCGA-DD-AAVU,0.0029687024471826804,0.06441501509388446,0.0030117052762927417,-0.023351793584342608,0.00131911593974778,-0.018227776123715903,0.15937325045693784,0.0008872610464333211,-0.011580635725843565,0.0041860407942936086,-0.027899908911741662,-0.016861942430636673,0.004914360610828158,-0.0004501304893352286,-0.002285999009681985,-0.02677654110557835,0.04615839937544037,-0.020069228228437572,-0.0027817139383850362,-0.014518612903315008,-0.18706772993634505,1
TCGA-DD-A1EL,0.0015732637035471687,0.19728504380057374,0.01263844115293954,-0.029693459809065438,0.002430221224350736,-0.047462686978648284,0.04065018919898267,0.003894465875964096,-0.01677583057834521,0.0023212054606478395,-0.1812111806035007,-0.023553544485175784,0.007100472164803225,-0.00249198948254822,-0.030856087817981073,-0.022894309392705488,0.029756978644613137,-0.05321515776391903,-0.015586278285502016,-0.08382365345641589,-0.42847387788849156,0
TCGA-FV-A2QR,0.008572015653166074,0.05002644655911085,0.03558507196662091,-0.043067693508146376,0.004934394873994413,-0.009877740246924897,0.04825859158402307,0.012518964134764927,-0.014063784731814166,0.004513382884520015,-0.04879305162610318,-0.030093664753360182,0.017922355370577812,-0.00021717635196783264,-0.006190097161857452,-0.01898856606115565,0.06092302766373652,-0.11346145254655533,-0.005502641777108607,-0.036864002498714826,-0.12099542163034771,0
TCGA-DD-AACJ,0.001103367336876504,0.077900106099491,0.005955106374596751,-0.013031214540916953,0.0004690972920144061,-0.0027931930642906434,0.15620533130356745,0.00741615188679418,-0.0097409053402695,0.012534513735568025,-0.02693543356767098,-0.004142083559566024,0.005691909588813517,-2.9298344275200605e-05,-0.007991369301921606,-0.017889377996620107,0.025430429097008708,-0.037646974997057166,-0.0014707420246388556,-0.030409057948702786,-0.2465728743138151,1
TCGA-BD-A3ER,0.010183402104968277,0.07241349802690675,0.024326507542036455,-0.014483906450474737,0.005941576763692022,-0.006115916326965774,0.05445944603206604,0.02109491557301103,-0.011083113064633072,0.0016679797841225817,-0.043003216238164985,-0.00599728651716998,0.010385215118563006,-0.00014354288672521761,-0.008760695891718427,-0.012624963465474402,0.029953090460356113,-0.044790272088134485,-0.0029886805073230187,-0.018956446151145407,-0.1066397983057832,1
TCGA-DD-A4NS,0.05321728599942463,0.07085790765919209,0.02163168886198652,-0.029352057576226134,0.007065709342358326,-0.004311149639778545,0.07080423202969854,0.10566428639280273,-0.010205850676558362,0.021189014077389684,-0.04793103687072244,-0.006256199993364434,0.013715898533214536,-0.0006121035926278552,-0.014960548080655806,-0.013409867625529056,0.07725232571872213,-0.041341568237298204,-0.006529863606298779,-0.01918183299155462,-0.17582449363082556,1
TCGA-DD-A113,0.029984333189048966,0.04001385641877016,0.01968140608093418,-0.027220816267633625,0.01139657180421795,-0.023612082970982235,0.005930477593281258,0.007534650017144138,-0.011409796723939745,0.02417636996660042,-0.0539398150565568,-0.00817585974795746,0.027521140579035402,-0.0004895597526555245,-0.007885597545417426,-0.01189490980330621,0.010913684785853342,-0.018829161397529992,-0.011966169159842624,-0.07186294571295691,-0.13648964034975608,1
TCGA-CC-5263,0.018113177337850676,0.13158715618096503,0.06640232907934458,-0.03176812088862746,0.014609790754642827,-0.04375755023370738,0.0029425264274729294,0.06055414544878005,-0.022245004024076625,0.00015271810542422462,-0.09557779615858986,-0.014954276184958894,0.10395024208250504,-0.0010228770194911964,-0.13350964352630784,-0.022806717672871214,0.004348729533689615,-0.04933625666874228,-0.03356221138924963,-0.1587612793504775,-0.4366124259805295,0
TCGA-FV-A3I0,0.000375746576251685,0.46512816511826827,0.05741517886696159,-0.05532816959185538,0.009653667337342752,-0.009032756417189017,0.01089994396717393,0.0014308990992106625,-0.024408522306742106,1.8946390825926057e-05,-0.06747773938709087,-0.028636276066975625,0.02434353638908493,-0.00039072059122906955,-0.004226653021385962,-0.04395946656994587,9.00401816077087e-05,-0.11169475900617191,-0.00879690557698957,-0.10881582463441221,-0.23518120834834544,1
TCGA-2Y-A9GU,0.043021582304763835,0.00557724821305086,0.012869586155859085,-0.019546694159376113,0.0009724260523286026,-0.023980099710386237,0.02818612357202706,0.07033702228873868,-0.009840951731047331,0.035461267981537634,-0.042641637428255615,-0.0074684422442871995,0.01808431552739893,-0.00010411362340492168,-0.004286546331754419,-0.01187187557790185,0.07702367948461442,-0.016960904681908653,-0.0033613345986682197,-0.022750682230213273,-0.14052224159077903,1
TCGA-DD-AADD,0.0003512651947843953,0.08433006273077309,0.009360542992234676,-0.021311355397930744,0.0011374876033979117,-0.03319491493834806,0.07323415130029326,0.0511008617691937,-0.014824021032485226,0.006119599275380278,-0.06514507873141319,-0.005402510453053106,0.02095372466321299,-0.0025400752475882187,-0.020199338409548552,-0.01291831168581186,0.15380735869462514,-0.010827638235621013,-0.01303054825237067,-0.059968508428543635,-0.3063264500407054,1
TCGA-DD-A3A4,0.001700786123429021,0.03515836244251394,0.009434791974984275,-0.038548180551003786,0.0003133760649905161,-0.003195027152812658,0.010906322313803936,0.043550077443773316,-0.005394004284893733,0.009639061294083718,-0.04274184395029045,-0.00812923803030724,0.007828608437759671,-0.00016241390847238313,-0.00904414545586616,-0.021719046721037853,0.035672471464086995,-0.004882388175149146,-0.0033535603442301468,-0.008719241300451425,-0.18703469957699195,0
TCGA-DD-AACE,0.03933622090955363,0.007807190593562467,0.011807776841130819,-0.015343721688539232,0.0005767240434710946,-0.005081375382883252,0.033291664837593736,0.022089253026544128,-0.005203234980167492,0.01074700389048928,-0.034919171919842,-0.002848691143422795,0.01009948949042961,-0.00012913311740076096,-0.00532598919541069,-0.009970408227326595,0.06488392806998598,-0.028895983795951916,-0.008544742227000848,-0.006442430534395292,-0.1264726664830778,1
TCGA-DD-A73A,0.020540609838562533,0.05553582541967157,0.011390245921821753,-0.020141771308190955,0.004498054262272625,-0.006582385792294277,0.06285327676224109,0.08001107798591997,-0.007613353740573046,0.0058124071957258395,-0.029204516284459216,-0.005809358651967448,0.006466820996733143,-5.952389944575127e-05,-0.008261272583923415,-0.010675766733329407,0.08488037373931907,-0.01687441316006138,-0.0033002220211300897,-0.015628054395359147,-0.1555384721024058,1
TCGA-DD-A4NN,0.0006804849664564551,0.10273585899649061,0.010156444447436613,-0.01878800361943701,0.007392784549282124,-0.05497351271945526,0.03698737119319369,0.0006845479424497108,-0.02345125351867469,0.00739308560762156,-0.0520431837064849,-0.013312839234222395,0.02839454352738428,-0.0015942973340632412,-0.013162939400543066,-0.021892270859149993,0.02799740413625336,-0.02836947202028435,-0.008053576666426443,-0.05992343106046179,-0.11815737699450123,1
TCGA-G3-A25U,0.021568584264353208,0.03362120135067129,0.008910529415405186,-0.01398225840782648,0.0003079029628305688,-0.016233302356110556,0.03805441193460441,0.10278405155448937,-0.009863986203214138,0.030809575027965126,-0.04478074668394606,-0.003881529566440465,0.006894341056121803,-5.123600205739686e-05,-0.006376337242178145,-0.012559660044056,0.08647769108756759,-0.028415437881336953,-0.012065602078154245,-0.039083760118303196,-0.12567182513876202,1
TCGA-UB-A7MD,0.005045722338534377,0.2102021055387987,0.031184043422901028,-0.04080786408557547,0.022715913876460353,-0.01700892687778843,0.1080130724263561,0.03143452497681179,-0.010361037206185022,0.005847315708419123,-0.0630017265267249,-0.01850208248623169,0.014751595508013103,-7.41996718959231e-05,-0.014030753425312771,-0.02957523927498063,0.05585410870091194,-0.07501813950329093,-0.0045399401382942494,-0.07688200789042766,-0.27364079849798517,0
TCGA-2Y-A9HA,0.0016463424541957945,0.07392576187586462,0.014965537012473086,-0.02749587593282803,0.010527380912391348,-0.019726537042054775,0.08849332801451648,0.05807667474750316,-0.019601063433585437,0.004318038939795534,-0.06751115261044884,-0.008611394824018445,0.013905069064764412,-0.0003403623994865328,-0.037382712114910226,-0.022580990220463042,0.07583729541597811,-0.035702701060648545,-0.004338197215382898,-0.06111037871374515,-0.2138568414631184,0
TCGA-BC-A112,0.001649996391728226,0.2539899764083751,0.04557729118253857,-0.01723767616640182,0.013957590338271379,-0.03505861829162566,0.0025205169704248685,0.0003771506978108554,-0.016335334688941973,0.001365811046878828,-0.049145746761548335,-0.01216714876474802,0.016592853122634362,-0.0006053471132346895,-0.015754581725938906,-0.024151773218503963,0.0024283878472770287,-0.08038150267927256,-0.004544551638302134,-0.03924590408409012,-0.43220481840399383,0
TCGA-2Y-A9H1,0.015577466488261103,0.06462128121999026,0.009384586877243525,-0.0064915175145874165,0.0027066948160951406,-0.0018286862755877752,0.10511523638809998,0.047729259000567625,-0.01007977533223204,0.0008088501696303654,-0.025821129087114203,-0.0028794951741764716,0.003159942486598923,-2.9488346507854307e-05,-0.003508955657881152,-0.01771129041454306,0.013168744340508914,-0.017323727727843467,-0.0011077394355225477,-0.03039412186554731,-0.11235918301091394,1
TCGA-CC-A8HS,0.0004964483127396656,0.0173209498533294,0.017767962766370844,-0.03903919092704231,0.0028893882771168543,-0.019623885266128925,0.03755397399169136,0.0009256991922374892,-0.02293293401973645,0.000822606835316006,-0.0668441146207343,-0.00607176376892743,0.035860703096364306,-0.0014662700296565246,-0.03304411057314851,-0.017589495455863538,0.026826957217482687,-0.04081727851525712,-0.05797110538452854,-0.056661377043375066,-0.14632093227149945,0
TCGA-2Y-A9GX,0.014199932038534506,0.09152651775421212,0.0305357848585409,-0.021970829941067565,0.014376069628572978,-0.00739475200148396,0.08522244262401861,0.04980678951843053,-0.011403829698768915,0.00852169506307827,-0.04048794303538511,-0.009965209252266134,0.013999954813205064,-0.00028749237822831415,-0.022309959923649498,-0.014659951746988135,0.05371432472019569,-0.04280519664979136,-0.006211486461949045,-0.024119957745439607,-0.17679760609748177,1
TCGA-DD-AACC,0.004381558293056116,0.043654524426367976,0.0118030739305152,-0.012366646075140727,0.008277116597982352,-0.015449654649608674,0.04195163417904609,0.01455276833889366,-0.010878029480774602,0.00514653643175099,-0.04120523345229278,-0.0044277773662034,0.011319816369829448,-0.0004278052269984188,-0.006975951919807163,-0.014800106455277523,0.055327447194583136,-0.027422302506362406,-0.003545610955178022,-0.02962854668434839,-0.21000710754994265,1
TCGA-DD-AAVX,0.017874818812818407,0.04022605889816166,0.005019186444248016,-0.02421575447305158,0.0010518515797814905,-0.0030964244608166795,0.09103070354256375,0.09334303498554339,-0.011970477714072366,0.006998712517714863,-0.04720801184305988,-0.006030207701530693,0.004064361923442299,-8.389738585056797e-05,-0.0027367323788204225,-0.01413359582683491,0.10212380407795832,-0.02571088446550116,-0.0033949618199646606,-0.006366269966233135,-0.15681481816883758,1
TCGA-CC-A7IL,0.003974753247778765,0.11518678409835703,0.007705831017751757,-0.02487605571485065,0.0006972797697906526,-0.011742343396631359,0.0559004697981693,0.1360251693840971,-0.006775699675828975,0.011842315559677553,-0.04370559003750214,-0.007363693021321295,0.0022179627165410014,-0.00045376333202356737,-0.0037449506361466227,-0.018907339584956422,0.06977846255037552,-0.02998078271414572,-0.0017457588259940887,-0.01532596874955695,-0.12020368640013927,0
TCGA-DD-AACG,0.003821409669334398,0.07762322394997181,0.00770330651162043,-0.010816355094105345,0.012814547700046456,-0.02471193413919289,0.05794229605029296,0.024139227512880602,-0.014138931955059306,0.0017989229923176826,-0.043403511957679615,-0.00579357421879248,0.004688965224578032,-0.00030985944105630774,-0.01424080599531765,-0.016780015487961663,0.06042678819614531,-0.025828982784621642,-0.0020533009858120198,-0.02372886111758924,-0.2572247098994884,0
TCGA-G3-A25S,0.014246946034785121,0.07629622748490021,0.014977538596057096,-0.011230555438555,0.0013039420098073273,-0.030446186814250282,0.06374531161799105,0.03598020894769395,-0.018312602810944413,0.007098513835010174,-0.042916401523904565,-0.010499696319164855,0.005541701642918196,-0.00018517237589964336,-0.007065791885359848,-0.019151625700838056,0.018876544977355185,-0.004927074439803053,-0.0007485117468551727,-0.08885778627634983,-0.15173410319405584,0
TCGA-DD-A4ND,0.00854241875915338,0.054595755145624036,0.024297221235021017,-0.014483930765141272,0.00633760650321779,-0.035397466630127425,0.023125986063392386,0.04282387168865048,-0.011006057270836967,0.009527216699211838,-0.04551424649194703,-0.005120607570675448,0.02633667129774438,-0.000352286939607879,-0.01850294346018649,-0.01348341602659349,0.057689728875849486,-0.028743221440258336,-0.0046664503155017314,-0.03144166607604623,-0.18964360126875468,1
TCGA-CC-5260,0.0026695667611943055,0.2431543596162316,0.048619830043798204,-0.04251796321242215,0.02507118309697996,-0.0446471489697076,0.0038251196516982115,0.0013963641249738806,-0.018944986822293425,0.0004671602240195266,-0.08762425566998937,-0.03020994193313926,0.02742642176540903,-0.0007092137337371614,-0.002205019505407137,-0.022249967714360594,0.0001780057046530278,-0.09943387319470944,-0.01132292612334445,-0.09371598280145686,-0.3160124580510084,0
TCGA-DD-AACZ,0.0010678023448941725,0.173651180938207,0.0374208256408847,-0.028116981932170222,0.004963104080534016,-0.05190265747382537,0.012663053256689065,0.014535752669295746,-0.02379550918960575,0.0012928185893975558,-0.13438261436339574,-0.01142269769981542,0.03231233668388271,-4.154208814740506e-05,-0.02834078177436352,-0.030958148128855608,0.014407994481421379,-0.041188928477666774,-0.0054777886487475235,-0.04287833259564033,-0.43594064310797187,0
