,H2AZ1,NUDC,HSP90AB1,MARCKSL1,HTATIP2,ZWINT,RTL8C,SPP2,TPI1,SRM,FAM50A,ADH1C,NPM1,S100A16,LAPTM4B,H2AX,CDC20,GSR,PPIA,RPN2,TIMM23,BRK1,LAGE3,class
TCGA-2Y-A9GS,-0.056253492457766195,-0.084756256568581,0.07826234957263617,-0.02331429776879276,-0.2663408632836946,-0.0468203468981039,0.00938336735702834,0.01646706650845543,0.04505011277845552,-0.06626025582522248,-0.011441869843006673,0.1312099179835401,-0.0328559160101728,0.014144734782106004,-0.0037444362697592547,-0.024134258531663122,-0.03453665651986599,-0.07217372827981676,-0.08012064185258161,0.04625535173401662,-0.048066928864150184,0.04330928069527708,-0.0014464296503594878,1
TCGA-4R-AA8I,-0.0330720319947155,-0.05279809658455783,0.05788757522908572,-0.00421941989747368,-0.18774799297579875,-0.03670027854491612,0.0070762793717949355,0.0008976006306886826,0.03709630861532474,-0.048893652375758004,-0.006932271653118274,0.06396422670565534,-0.015705937298599593,0.007652175539121027,-0.0023669137729351525,-0.012457764066792896,-0.00731333630124737,-0.05185620661215666,-0.03581339266083418,0.021472435854164685,-0.06539617335882483,0.033269064408234746,-0.0007834046494967103,0
TCGA-DD-A116,-0.02352817647356067,-0.060337985989059144,0.04156482087733999,-0.017347195308873117,-0.17102024742384447,-0.01460990320133452,0.008701152685850203,0.004402654906927436,0.052324555160713306,-0.02557801086561555,-0.011046314191183302,0.15286412594750984,-0.02203030022582963,0.009095664771113149,-0.005505545878114949,-0.01762601419712059,-0.003995505501911168,-0.015512396972274325,-0.07369431940341656,0.019625344195245593,-0.10208685904395907,0.035336802878146334,-0.0011920063299874343,1
TCGA-DD-AAEG,-0.019608680418229465,-0.05721627212526157,0.05271590060353365,-0.016426044502218132,-0.19716807882245496,-0.010723496984902705,0.008292788228978028,0.0010044731294984032,0.038363854290473585,-0.04832193255402759,-0.0084544660088504,0.17431789582991583,-0.026939897993869436,0.027165370692798438,-0.00396472803648461,-0.008991274552673774,-0.0060491855299476755,-0.16567648493288517,-0.06790683080471555,0.021498483401693688,-0.06611853092405999,0.02406171528436965,-0.001373038839559422,1
TCGA-DD-A4NA,-0.05937042022883872,-0.024300616831224302,0.05575885975708651,-0.04019501144102468,-0.16081509181805634,-0.01180791008415128,0.013951006228356048,3.933678112075541e-06,0.04526277502936147,-0.029590005382233005,-0.00767206982238379,0.004508483121766664,-0.02758602883682555,0.0012393469029970661,-0.0023846892588508624,-0.011367518681795821,-0.0051954919726927935,-0.03455641939188431,-0.0965126392587923,0.044529675497909545,-0.09437565477651036,0.02116728294129083,-0.0006233006053699955,1
TCGA-DD-A1EK,-0.025655194057428266,-0.04488704514967904,0.020665681010510414,-0.004887327101410857,-0.047330190478577144,-0.010440853961776752,0.006856329453594409,0.004592747026979706,0.05014825340138927,-0.030978499695495338,-0.004790501633475355,0.0883606768436187,-0.011415616504797332,0.0128294592289657,-0.0030741621046466556,-0.0069050142626485445,-0.004256513542004088,-0.027017782461838533,-0.08215252141819288,0.030344434249642817,-0.04958054367668782,0.019555226124413492,-0.0011070267689563744,0
TCGA-FV-A3I1,-0.035515193109623734,-0.079538400299572,0.08202931829692232,-0.036393766498486455,-0.27208414315317214,-0.03799751434135835,0.009349579954649738,0.0032147055102994503,0.042446239095909735,-0.06346576648261798,-0.006807705422692816,0.12884132585901262,-0.023031298945614783,0.01767419193882413,-0.00407651745695187,-0.019047144268845677,-0.015490250587874194,-0.03214143791717878,-0.034416924112137835,0.03943819628223461,-0.06692417570896556,0.02723424681399612,-0.0013261941453218853,0
TCGA-ZP-A9D2,-0.03331335597536156,-0.11512026595482364,0.09096493807777947,-0.020938935161487093,-0.17165043180944434,-0.051705313072267535,0.019971701071680847,0.0008938487949366486,0.055243494850704324,-0.07330652628154846,-0.013979592075360528,0.011140053623747186,-0.04656709995406259,0.02245711198142994,-0.00433226989127213,-0.01594292846405525,-0.013074944110374102,-0.059076029240535344,-0.06659940346765181,0.09265129132375907,-0.11702519285750984,0.04665619512034839,-0.0020610046317269676,1
TCGA-KR-A7K2,-0.014977519553270407,-0.05365427791074848,0.02891422792592687,-0.02910315641410514,-0.04572336428735856,-0.011167502539072206,0.0015958935215846944,0.008137568622868135,0.030523837073322926,-0.029237758826442528,-0.007105679429137366,0.018440941615901662,-0.014174551601288778,0.016187860828740405,-0.000937527746995472,-0.010742877132042219,-0.003502086677453262,-0.02042265893469866,-0.039531445603593035,0.017816297832889853,-0.04005736948425511,0.015946800092862035,-0.0011581997202234457,1
TCGA-CC-A7IK,-0.02491761264113632,-0.07901456010547525,0.09800765618530119,-0.021139389140618914,-0.15483128260132323,-0.046769016028853666,0.005686110608403896,0.00043120974116267377,0.030052440432609327,-0.05687911304680696,-0.007081129543493436,0.09109528826114673,-0.028534542546872956,0.00432133000171107,-0.003413948049298773,-0.017024644912608303,-0.03210698805278318,-0.12223993606021931,-0.07016285842844094,0.028459319761855197,-0.06960249321694939,0.045736625855608073,-0.0010823979596820195,0
TCGA-BC-A10Q,-0.03894074338643613,-0.029139457561190598,0.03496425179867326,-0.036750049582824316,-0.1504321373194504,-0.02172136199133939,0.01355697282598211,3.5860383061137327e-06,0.09320127380374127,-0.021252074931974174,-0.008777008345631325,5.41420339703218e-05,-0.03415099227682701,0.0009573586978216051,-0.002987657870403734,-0.022189153725090664,-0.011815566588553369,-0.04956445236575468,-0.10312659954154729,0.035280010130955684,-0.10061640684423069,0.05764003391796264,-0.001088607981743099,1
TCGA-CC-5261,-0.033173810025408916,-0.034929801113516484,0.11567353887491733,-0.06090797565001598,-0.09770324623409608,-0.06001612990550952,0.011361631767671163,0.00408744722070951,0.02733537537075703,-0.0320623386859802,-0.006157078119051329,0.010978744217904362,-0.0339127680084525,0.018464862455624273,-0.008321018854669862,-0.03189425904022079,-0.015814451382131056,-0.03339304774501482,-0.0346841428257454,0.07050421050797631,-0.07632640287214527,0.033051957828879305,-0.0007870339088125336,0
TCGA-DD-AAVU,-0.019637624970144513,-0.045333987955612935,0.04595628688008899,-0.01298188377811804,-0.2601205314553187,-0.021941037424226397,0.0005193348241912796,0.013558789442197195,0.03970395796583906,-0.10574267490563179,-0.01519957936773204,0.24435533614081506,-0.03693486640431912,0.0012015028107447278,-0.00568011119163832,-0.015966581202297787,-0.006627551298672753,-0.012186736224983995,-0.09487685759778489,0.028261521665883804,-0.0620758621410621,0.036382635999330844,-0.0011072933358810947,1
TCGA-DD-A1EL,-0.04401010979045555,-0.07855373408280142,0.07755932307899442,-0.03367297873071256,-0.5406525010166048,-0.05753970638221062,0.018322055506278627,0.00019099063524306406,0.05320443187977207,-0.07302838990099399,-0.018391092168481653,0.03992551812952076,-0.06154023116505343,0.013134545133585574,-0.006657289722803015,-0.011373606249815347,-0.023686257872416863,-0.09568489367337248,-0.113586683789025,0.050576982875885815,-0.10337583337894105,0.044757193244043224,-0.0026450843569064313,0
TCGA-FV-A2QR,-0.031742926822301364,-0.05105878634794135,0.04070873296404225,-0.009120656050497765,-0.11936140516808214,-0.01729604629623009,0.014341509814351108,0.0004699876244415367,0.04723512329574267,-0.021484986247761115,-0.01145414478582864,0.06474657865339313,-0.012466124161240605,0.02770278539869542,-0.002262933862841753,-0.008187461925428794,-0.005319258529979127,-0.03461324115109285,-0.0435201400935086,0.03837871715449296,-0.0699607486353528,0.02977933618866402,-0.0026332152177620275,0
TCGA-DD-AACJ,-0.013452216552014777,-0.026417825994277052,0.05363804981178909,-0.002728338882804111,-0.07510913890305874,-0.0032682377381311797,0.005755739766293606,0.0033274156836969756,0.035040401220925756,-0.0278047537633547,-0.008601553208750869,0.047175250806553826,-0.03248376845321472,0.006314816141661053,-0.00490113239877783,-0.004507749000209069,-0.0018457691082537995,-0.028441502109233387,-0.06662654843927072,0.020228459505785598,-0.04270840225957334,0.025080998239576224,-0.001459892267342776,1
TCGA-BD-A3ER,-0.01334073607309787,-0.024951601980773248,0.024226378417445637,-0.010410942177907738,-0.12400859242648452,-0.006015279672867702,0.005107919625911237,0.0005892307520387907,0.0266246395870027,-0.020293866081919534,-0.004120359845227347,0.09833558219760385,-0.01353889468994626,0.01191915380744616,-0.0018519303851040566,-0.005812834806561934,-0.002279289987922619,-0.05632403008621269,-0.03270080094143522,0.017872070140666874,-0.04504611917617269,0.016875290514507032,-0.0005337281949544932,1
TCGA-DD-A4NS,-0.017411661949527948,-0.03816045914728145,0.04722748377444331,-0.03191871664140054,-0.06988773634714773,-0.00936238851992241,0.009538156864874813,0.008111418087002747,0.02928377736201641,-0.031568032746092725,-0.005991380224474133,0.10325968896073118,-0.017073454413858873,0.011411888293367591,-0.0018739212727803096,-0.010525817284845976,-0.0021068616306383825,-0.029251977740579166,-0.040294880103116944,0.016829471740967307,-0.04567223500580796,0.02696795467195945,-0.0007339633959554154,1
TCGA-DD-A113,-0.033481130189105375,-0.04024547264684879,0.05323959750017633,-0.028448254855242584,-0.11834970442585148,-0.056359484280154935,0.005830621290955082,0.00019054137764766728,0.04923339556808636,-0.028104944617744463,-0.004495358887321071,0.010478083284688213,-0.027280739107656472,0.01432195795772493,-0.008027085789150852,-0.013090776022573346,-0.009544429141776231,-0.028077888216972737,-0.06799834406280032,0.04385955403218208,-0.06596852221526611,0.016398604618633912,-0.0013173500471306053,1
TCGA-CC-5263,-0.06294772591226083,-0.0880936255471005,0.15627784809073444,-0.06422913672161477,-0.11794464849749552,-0.17597165846348128,0.010327077885186374,6.767209945899636e-05,0.2079999527170319,-0.03706267721426936,-0.01223974112643441,0.00647477219374629,-0.03668905199607484,0.019430260504659364,-0.01189814304718267,-0.035881584386927214,-0.07230729516459262,-0.07184175764268422,-0.09307045719222357,0.05955632442798649,-0.08492917590404944,0.030598928268852278,-0.0011767132867877327,0
TCGA-FV-A3I0,-0.04964283680390815,-0.06667963840559994,0.12997579694232542,-0.0520230064336556,-0.04064332437228645,-0.010512872335006924,0.01464541994493958,7.48227828523954e-06,0.12768413472131432,-0.06606520320136333,-0.019474081507719964,7.175215371152811e-05,-0.0994390684031669,0.024516823658053685,-0.008295516938277885,-0.01507529149085555,-0.0034333603331853906,-0.05328678796899684,-0.09962499328141702,0.048685532498158705,-0.09176497589152108,0.040497761157860905,-0.0020371636758078977,1
TCGA-2Y-A9GU,-0.025499726975994785,-0.03067249222897916,0.028645543261884863,-0.02121244575240114,-0.05333328211044684,-0.021732222930928857,0.002742377881443645,0.0009788520757990178,0.039549863516873486,-0.02009260784700147,-0.0018592526654670504,0.08562758980485037,-0.01187494685375496,0.002269092257096628,-0.0019764382542421586,-0.00603918453620464,-0.007187711133544449,-0.027319811094118667,-0.03506364949550686,0.03226286083961819,-0.05302220316977215,0.014671287960228568,-0.0010572794570941043,1
