,SLC17A2,PRDX1,PPIA,G6PD,GSR,KIAA2013,ALAD,BAMBI,HTATIP2,SRM,HSP90AB1,SEC61A1,GAPDH,ENO1,NCL,CDC20,DNAJC1,LDHD,DDOST,PAGE1,SF3B5,TPI1,FTCD,DDIT3,RTN3,PSMA7,class
TCGA-DD-AACJ,0.0003236652762905309,-0.053007803106697934,-0.11350214761633964,-0.0021105121564040387,-0.008306198908380363,-0.005192220985219985,0.04225186360048441,-0.00037388433713705655,-0.05297652387308237,-0.030043334996102428,0.039613593456281196,-0.07423146799149832,-0.14522771890482092,0.015867407967886344,-0.02558659004112275,-0.006321054266359457,-0.0417150804963219,0.01629064640609467,0.0420337107374217,-4.495747916203232e-06,-0.02295986552193212,0.10968325334490978,-0.009832977709922199,0.0009534545408641877,-0.00465587477787021,-0.00875609254233843,1
TCGA-BD-A3ER,0.0022966316794270714,-0.027574412924858748,-0.05570769044130218,-0.0006834120440165234,-0.016449152207956032,-0.006698460789593745,0.03858310575132595,-0.00045373798636546853,-0.08746664191727886,-0.02192774020781647,0.01789203576405542,-0.08907740848610209,-0.08441193774573867,0.010628851239113198,-0.02786411543867824,-0.007805697710511029,-0.06278376820222682,0.02725547921160494,0.03437907305422211,-0.0,-0.0060024151729576244,0.08334028684848999,-0.011420524555926004,0.0009302112511662421,-0.00430681982725856,-0.006354835907577978,1
TCGA-DD-A4NS,0.004109263985460301,-0.017643238085018595,-0.06864463996383402,-0.0013504503660350068,-0.008542894276244486,-0.012545061124397886,0.07895143940016983,-0.0014499178991793727,-0.04929372626424267,-0.03410959834532868,0.03487916411518601,-0.09298170040370687,-0.06503095914597974,0.016376499730584297,-0.035116584526773194,-0.007215196440022213,-0.04826885577983518,0.018516970754481867,0.06871200606423404,-2.0143569546871762e-05,-0.006599993004889513,0.09166390393315026,-0.024467175389415917,0.0008432135051292865,-0.005883901559449058,-0.008104512312118782,1
TCGA-DD-A113,0.00010096542699996786,-0.044431103008448596,-0.11583908016062754,-0.0006356557404099203,-0.008200007283783053,-0.005596917098055461,0.04172388720366755,-0.00011634577647773394,-0.08347527389417367,-0.030367694437583404,0.03931932235695285,-0.09573590923176882,-0.24262498930449855,0.023299922465391934,-0.015392495012886663,-0.032686024636996186,-0.07886048094089645,0.01426932187187429,0.07296450041218903,-0.0,-0.006376161485931469,0.15411007896506917,-0.007418840413063397,0.00044080425519013144,-0.009769985005108398,-0.008997692956327614,1
TCGA-CC-5263,0.0007397405835016319,-0.014315263076830096,-0.15855086325806983,-0.0030077217967837792,-0.02098102718400602,-0.023888705262558013,0.030029641537904134,-0.0028503182984473043,-0.08318957690214479,-0.040046620692186355,0.11541670814303481,-0.26729493180430325,-0.9053094539045469,0.0928300506698613,-0.06512747752753881,-0.24762487060012797,-0.09005287944743134,0.0021512827162519775,0.2538515644402843,-3.325980497229964e-05,-0.016126580672581776,0.6510802021287108,-2.2712010116480386e-05,0.002859128411351534,-0.019068275960413158,-0.01076098466751116,0
TCGA-FV-A3I0,0.01416741269274817,-0.026796096119709494,-0.16971689151826652,-0.00286802928808448,-0.015562140788460192,-0.0096314756604018,0.014996492865469965,-0.0014150879595199093,-0.028666845011615216,-0.07138416143717234,0.09599171478635267,-0.3301472679155653,-0.5056564196459447,0.01887942865025753,-0.04430662891569535,-0.011757947884696461,-0.06936229969755467,0.0017612639781657156,0.22361774600826573,-0.0,-0.01086705306103043,0.3996761112541139,-9.556988170577625e-05,0.003530377939341394,-0.0088979511785569,-0.012604472394270516,1
TCGA-2Y-A9GU,0.009044655038017298,-0.013641681148478562,-0.05973293850925132,-0.00018438596857527152,-0.007978614639114177,-0.007073033642263234,0.0199602961068566,-0.0005146971226808457,-0.037617418255861026,-0.02171027852396813,0.021155745018552392,-0.13166774132710007,-0.14789505597072422,0.016074513119811975,-0.016449754983666277,-0.024615165527953557,-0.07064069896114154,0.030936082788305765,0.09629657709447711,-0.0,-0.007426881294773202,0.12379874512644726,-0.017064600123894706,0.0010299341810289277,-0.00530121072030222,-0.0051114092476932955,1
TCGA-DD-AADD,0.0008885319968275292,-0.07190650934984519,-0.10455124892889603,-0.0013086578170640277,-0.011319941062851807,-0.034385730278003304,0.08878799911790912,-0.002174239431699202,-0.044341762821570804,-0.06330334701136524,0.04421628958716573,-0.14431810739254322,-0.11647589223641014,0.034663449871527925,-0.0504646287103074,-0.11507368193187219,-0.0471319411453978,0.043320320959048426,0.16648362949194856,-0.009984514886215913,-0.012894488928929925,0.12425604652527698,-0.006145534182696857,0.0004717190218088853,-0.00961725865749906,-0.015363222767878704,1
TCGA-DD-A3A4,0.0014646769527227718,-0.041130255683714145,-0.09806702238706924,-0.00011002641504249445,-0.00945625486522478,-0.009826787276506705,0.03724836965996577,-0.0014488465481811898,-0.1502932209090473,-0.06311439461215629,0.019925747303734035,-0.11959701324246988,-0.1996874042883707,0.03022585746891133,-0.030058749914273212,-0.004969208511161518,-0.06189052953640604,0.02328702722220647,0.09496682189008626,-0.0,-0.008652336107698414,0.07579127874814079,-0.004527001698782154,0.0003649829763467523,-0.005425846611008969,-0.009052005426892766,0
TCGA-DD-AACE,0.004191546621365305,-0.02808343113490768,-0.06536389636218784,-0.0003117391959609871,-0.009438799161493408,-0.011072342806480347,0.035744343489870524,-9.620094546613314e-06,-0.04613189513329428,-0.022615339773383068,0.0319293692076467,-0.1466409209121249,-0.06306021973574172,0.018010411079622316,-0.012456450471151015,-0.010000910052418864,-0.01379338399316837,0.029628920589009365,0.05735885897482628,-0.0,-0.005532698589733776,0.07522514798787892,-0.007939510123296308,0.0006112069754817598,-0.005024954050169448,-0.0064778034069349726,1
TCGA-DD-A73A,0.001706559106788951,-0.022651650088298763,-0.07067779395344961,-0.0005849892725940018,-0.006330922073426967,-0.007893177318343974,0.039326464651676336,-0.0008020766086259424,-0.08232930660868161,-0.02084737821325848,0.017400671361988633,-0.10724745499796956,-0.07291037204995546,0.0009022943023215731,-0.02300543657030855,-0.011967415263350996,-0.0766609203074654,0.021163470566029706,0.051039890771241464,-0.0,-0.007819116760579056,0.09198321645515443,-0.022919526020763952,0.000313395664237271,-0.003885756287727543,-0.004948670177338919,1
TCGA-DD-A4NN,0.001168284143957236,-0.017152737916338263,-0.08344264818707751,-0.0007279158111538917,-0.00929923633858612,-0.00899710168818728,0.020389685928410103,-0.004096696669200714,-0.0187563828627753,-0.03239672579207073,0.09008762626816633,-0.13417252500996815,-0.14280795536371718,0.012316272828837242,-0.04494788865865237,-0.058961595256245836,-0.12451913962039972,0.003455272691735908,0.08035973624457461,-0.0,-0.014354181981469755,0.13543240688732266,-0.016371752010762883,0.0011263809795543657,-0.0030946545647178806,-0.014499966873504994,1
TCGA-G3-A25U,0.002900230298986369,-0.03042387761558282,-0.08593742248104716,-0.00013798527405186305,-0.008101384213839668,-0.01338327107697078,0.0789967256817362,-0.0001519994551197822,-0.044151975237066925,-0.027307601408168306,0.0172205671083551,-0.10363745674691763,-0.07325215496914783,0.022120217387821044,-0.042422005343330495,-0.03764033318959319,-0.04806591241554139,0.009861599279872584,0.09131858382328147,-0.0,-0.008188852678763294,0.10558375611924964,-0.024686031112230458,0.0005002480124011843,-0.007078400293672688,-0.01233718677661175,1
TCGA-UB-A7MD,0.0010942385865900382,-0.07302445546271487,-0.09630411874054656,-0.0021714868052348296,-0.016436515868347837,-0.01622558978396486,0.05528724708327446,-0.0016012529695840346,-0.26444157739379137,-0.06687260332228416,0.042467731920420394,-0.14920761950167158,-0.1608916532407106,0.056382624708745555,-0.03124555557317207,-0.04077409826127355,-0.06278319247637065,0.027068915373491112,0.10721646003641461,-0.0029581759400389134,-0.015089734073925425,0.1956392085205419,-0.006579138875122222,0.0011836929001057743,-0.010229179365655781,-0.01930946754318762,0
TCGA-2Y-A9HA,0.0026180491441546694,-0.04839209743542321,-0.08513047779462894,-0.003269460762840043,-0.009670625481068134,-0.017861403764795124,0.08241629043180426,-0.0038993891184346628,-0.11611299799468984,-0.03552637954644353,0.05047336835452541,-0.14821265851853682,-0.13004183833876673,0.03735801508168391,-0.03414739616057663,-0.03359795996506123,-0.08471532503504046,0.01443091989660687,0.11291616883420029,-0.00976282650110527,-0.007664828968266451,0.14740437530568168,-0.008648748251466375,0.0020485947081930306,-0.008220722978428657,-0.015191186447161305,0
TCGA-BC-A112,0.0009111717198241267,-0.09232897602441925,-0.16587013663466763,-0.014220764934710214,-0.039753940968770815,-0.0071122764362589515,0.019557746112912073,-0.004991679267362451,-0.08341839943888259,-0.040008704790787775,0.05103682456466617,-0.1301648589413897,-0.29266586551344625,0.038172899758827386,-0.08662968608319106,-0.04640035154719259,-0.061555744951053294,0.0029834352979150607,0.0856726688376428,-0.0,-0.014370622424486097,0.17475684492850813,-4.099353648391003e-05,0.0004317439493866431,-0.006770668774239425,-0.009804020753700708,0
TCGA-2Y-A9H1,0.0005669676163115041,-0.017220453912480865,-0.06296573838805933,-0.00040150087453797866,-0.0036365497394069465,-0.011099471019746466,0.017554148239882966,-0.0006533010129171684,-0.052436658119675086,-0.05160706325486841,0.01652573351762803,-0.08780702662016114,-0.03878111738130859,0.016330369279239063,-0.012622203692516131,-0.004039190709110416,-0.044550962132265635,0.029508314287567772,0.040585365617327604,-0.0,-0.01893442268677729,0.11947662959810325,-0.03501778972279866,0.0021394234901095234,-0.003247019910471442,-0.009697746983884432,1
TCGA-CC-A8HS,0.0003814080783352814,-0.014634757347465567,-0.06902090100489174,-0.0005775264826581899,-0.011644858948530944,-0.013685694017783174,0.035272891959678934,-0.0014533599513566013,-0.05363234639636104,-0.03600413919968975,0.03326762990112746,-0.1929745182094053,-0.02524300211474619,0.01666731649145929,-0.05360684152237511,-0.06544307723180963,-0.1101431210608049,0.005757874603613833,0.09589384104411856,-0.0,-0.010771347491340679,0.04323951628107031,-0.021663932475949464,0.002325263215860105,-0.017011795045059803,-0.013899339707385994,0
TCGA-2Y-A9GX,0.0011969033395428114,-0.0362823821115278,-0.06932079223068527,-0.0009376743401804915,-0.011853664937757845,-0.007400722491538623,0.06419560399956833,-0.0012925322698192976,-0.11106874603372735,-0.024444613179153453,0.029555088777415806,-0.09942462525502863,-0.06307569049741417,0.014091239403044969,-0.031122564450359786,-0.014391334736234532,-0.06588002185661557,0.020229415444105045,0.04097135905032431,-0.0,-0.005733860137421822,0.06101957476011398,-0.007856209629258832,0.0005846248533683419,-0.005834399179975741,-0.01008349609961322,1
TCGA-DD-AACC,0.0020190245028083986,-0.021149194435538962,-0.08245065044882612,-0.0006518906628431281,-0.0043182496226999096,-0.00660496156906579,0.025790561062149987,-0.0007441304937676976,-0.07126360416533481,-0.028042089340349942,0.02176257976463171,-0.11193703735927839,-0.0605251747340795,0.009496148326815541,-0.027143227745136212,-0.03438071409896985,-0.10605820217993807,0.004751414503112367,0.049791543825815215,-0.0,-0.012550675535475248,0.08865917239760447,-0.013336704152668374,0.002916612759868061,-0.004682611477813638,-0.009751423109313626,1
TCGA-DD-AAVX,0.0036073163999136306,-0.036823387593220874,-0.061642588820947614,-0.0006964592031107513,-0.005236860171910608,-0.010293937796811882,0.04289227326808022,-0.0006919799710369233,-0.13149842129463904,-0.039245176944303406,0.029552768623028535,-0.06774659685630093,-0.0816724244610509,0.023466880047279433,-0.028705160621995917,-0.003414839047319693,-0.05121297387673561,0.027204909020308768,0.05561745281992318,-0.0,-0.008164681528973497,0.14271781859640734,-0.010030888066453386,0.0009070306625465214,-0.004776697586475322,-0.009220062524454791,1
TCGA-CC-A7IL,0.0007002153392218269,-0.015566834963365648,-0.1291044279873972,-0.0003443987335660066,-0.0035618909989695367,-0.00822125014799114,0.04353837335849065,-0.0015869601175945453,-0.11817319565467431,-0.02779143918301277,0.06272010903381041,-0.08269128462586305,-0.10981272716122957,0.014157365131012024,-0.02230467053358222,-0.01143246335294736,-0.08303276622043446,0.03745648584055577,0.060389577128544876,-5.089361233294144e-06,-0.009585311305682924,0.09695489624256995,-0.015768794620627195,0.0009737916355864123,-0.005744554843119427,-0.013681143571643994,0
TCGA-DD-AACG,0.0008068517156550761,-0.035310946131808525,-0.1355603904088346,-0.002398808105864865,-0.003860244417110607,-0.015494087976709084,0.027340916757994296,-0.0006625141411807191,-0.11360451658461618,-0.04197449473721716,0.0191039515244941,-0.051664915185923484,-0.056127230935440406,0.03194270075729852,-0.024484965108658465,-0.09973453623918427,-0.03176696949639684,0.003346407738171637,0.05705918786770818,-0.08997331138609542,-0.02577659857412412,0.14680394957858195,-0.005266393014889392,0.000543173170553905,-0.008585210758374743,-0.010317724827092343,0
TCGA-G3-A25S,0.00044696680032434724,-0.05365700108368859,-0.16163165238051425,-0.002931613368734116,-0.0069291028733069185,-0.013389145976658984,0.015519632402894397,-0.0008387231869344988,-0.2217592416140205,-0.07305255757683045,0.12528510176781077,-0.19839429466186745,-0.11683202979018036,0.03492486659122867,-0.030345318944200266,-0.03618143918839777,-0.08597832363197526,0.02567000586990422,0.0736212893732694,-2.8096242074369132e-05,-0.01712396150551473,0.174665532380907,-0.012648536258277717,0.00401171844160388,-0.005732224373483071,-0.021971497588241448,0
TCGA-DD-A4ND,0.004074518401497321,-0.015366499515359367,-0.09929355563433982,-0.0006991981811901069,-0.005550234769638353,-0.009142073477552085,0.0383444399344426,-0.00088973126214776,-0.03330961983942059,-0.028553519857688028,0.021329037676520005,-0.12292860749328469,-0.07818185065228514,0.018352945923977314,-0.03178843959141282,-0.03453231756086899,-0.1594859934252928,0.008074627929512315,0.09703877514776178,-0.0,-0.006635524522559812,0.06504295474655654,-0.008830698692112412,0.0006777704401252424,-0.004620372501616216,-0.007271652228265252,1
TCGA-CC-5260,7.23560258002874e-05,-0.012423016844978908,-0.2352832529262237,-0.003966618590427116,-0.052773593919340424,-0.012466671531499393,0.04280113166266599,-0.005620322046092608,-0.0906807551561967,-0.044364354262774935,0.05798821407106001,-0.24808055067182183,-0.21900022679378778,0.029256831028933665,-0.07224127033217424,-0.07142273438931225,-0.07131141958355934,0.0009801347626291603,0.12728633557221242,-3.04619657351285e-05,-0.009008720964747637,0.24709819071006028,-3.3603230606057114e-05,0.0016243780232472786,-0.017962301650010663,-0.012202616308801699,0
TCGA-DD-AACZ,0.0007105288275694009,-0.07977723599916978,-0.2408478022441479,-0.009135875263647255,-0.013436205000144082,-0.009544196921896649,0.023044125910861833,-0.0029599074539845525,-0.1728759122344635,-0.09653605571849624,0.08961571993708763,-0.2020839238843408,-0.30961063836647634,0.06995145299342247,-0.07502687471996497,-0.0699075677290722,-0.13925009317031262,0.004309363054959246,0.10451798499086351,-0.004603925213635446,-0.01694219924546176,0.23037072390550165,-0.006520377156421346,0.0030086077818395358,-0.011502162159586765,-0.013639694363469995,0
TCGA-CC-A7IF,0.00019602483930517115,-0.014184931501884228,-0.10013953558158238,-0.0002542437895553238,-0.004090248983923995,-0.006353147241253744,0.05706782780216043,-8.686033378861103e-06,-0.06735984399882702,-0.030620467113573933,0.011234539741878373,-0.07528511724409047,-0.08647506767658568,0.013474899755341585,-0.015850856623479136,-0.019617459037790008,-0.07535387868253492,0.0070091727056413,0.04655213003386418,-0.0,-0.004403641919197059,0.09685552877455259,-0.014152324762758498,0.0005613031873226153,-0.009575156816069156,-0.0074596839517183265,0
TCGA-2Y-A9H5,0.0041506599574460765,-0.014297820165592043,-0.06656265140517888,-0.0004363534452673471,-0.007045529436145203,-0.005907518820786726,0.04909711030514623,-0.0015193767469608836,-0.06387575372601977,-0.016680391706118448,0.045632248220761076,-0.10690628377178787,-0.05513304072592096,0.008094919624087524,-0.036305794480369795,-0.018089706975655668,-0.05576207172912549,0.007451244752650345,0.04934436373664159,-0.0,-0.011740245818783262,0.09080456000000595,-0.010239093054326314,0.00104779144810736,-0.006618156771481955,-0.005607498130730452,0
TCGA-DD-A3A7,0.00017784645908380624,-0.011396465394247081,-0.1605313763357854,-0.0029983805860705716,-0.011893312902400073,-0.012527378828277506,0.007872462863081693,-0.0004884061201533531,-0.0704375998480408,-0.0841559832821968,0.017245801964366893,-0.1507095886881684,-0.03480736388568022,0.03707064186154314,-0.015643457583242277,-0.05912260160461773,-0.06567189695961641,0.02618464768633747,0.037043975890413854,-0.0,-0.019975366705064976,0.08070819211159062,-0.009436800893259953,0.007176204238964261,-0.006596146939587597,-0.010234921449303613,0
TCGA-CC-5264,0.002795709509906468,-0.05236029093375199,-0.17977122470515303,-0.0033606104370653565,-0.03344870560927872,-0.028464311367758212,0.05738241334342889,-0.0069233471815233994,-0.1427004811276899,-0.029592203304143763,0.06468477873362366,-0.2019627727886767,-0.26326043275153277,0.060924698252161305,-0.040553124176724714,-0.17721012564069472,-0.1555208255225057,0.007058136186175315,0.1719282416833847,-0.0012472164976384235,-0.014926392072038094,0.4046413189657364,-4.800461515151017e-06,0.001747601317228631,-0.009758748822347361,-0.014532709723227928,0
TCGA-DD-AAD5,1.9936472489541114e-05,-0.04909576580534807,-0.23840988013503028,-0.014376442526626024,-0.01558665164379457,-0.008567734836465064,0.02685737307932162,-0.0015507670860472336,-0.1983894926091726,-0.11151071425228166,0.04653867698687568,-0.13761011124950215,-0.19196625407260592,0.0705767209409226,-0.0289979121240029,-0.07651114256898989,-0.09293625846650769,0.010721560317034582,0.142004226903537,-0.00033893138003990016,-0.009998994768939519,0.12513536947499967,-0.0028065819628055122,0.0011680489810886783,-0.007021880940627719,-0.014038905897724439,1
TCGA-DD-AACF,0.0009866962294614893,-0.030435265393925607,-0.1329907040479303,-0.00022996774566616995,-0.007026367909373669,-0.016893984417118913,0.023549245776039958,-6.4680671361697e-05,-0.10681049197973767,-0.06078121598245517,0.028006819618198904,-0.11983639319631469,-0.10268209085459197,0.028952088502699518,-0.03262250087108465,-0.02659497943973943,-0.08846459574177033,0.006381855147297631,0.08483566843150404,-0.0,-0.012458817188996864,0.19642887211593665,-0.0051611667134883995,0.0005066184419488274,-0.00755394126950194,-0.010338360590786985,0
TCGA-DD-A1EE,0.0026150814452284444,-0.043992776754743626,-0.11973604637557723,-0.0011179518416367296,-0.017480347077817468,-0.012923723368026808,0.050439149105785175,-0.0025151840159493327,-0.18872366126958154,-0.04708904110589955,0.07330899955324024,-0.11865915765015567,-0.17147301348503255,0.03875716466547806,-0.04823936809987205,-0.014069900678658308,-0.04611909543296132,0.02627962901100821,0.07161500196550656,-3.225590009780765e-06,-0.005129124512257851,0.14453450213203983,-0.009363559169738328,0.0007122717084184567,-0.005907919464166172,-0.008939194657043466,0
TCGA-XR-A8TD,0.0001750011899812704,-0.03788861792552939,-0.10639457169159827,-0.000976427178681645,-0.009446616136978425,-0.018032159836124825,0.03120779616148191,-0.00012855231336549838,-0.06414449435870723,-0.03332783613404958,0.01825858384809897,-0.1427105723769602,-0.11695162074146527,0.02566144964007315,-0.021531117337137095,-0.0877694355325035,-0.08366102706096099,0.009130875464784803,0.08038482842695846,-0.00022886848736516162,-0.01567913882280508,0.14546102902586136,-0.0054823397875179685,0.0004905168050606903,-0.00705361526001205,-0.014311476485700678,1
TCGA-BC-A10Z,0.0008787425081253447,-0.03233838334165692,-0.08447343822809832,-0.0005691985087682572,-0.02594389574061128,-0.018068330787146314,0.04863168113910011,-0.00041615489528504495,-0.0967890186658343,-0.03448065319718348,0.03262640313258141,-0.21394924302587015,-0.14245240687702468,0.025203604910471748,-0.02954815213911653,-0.028314405726126025,-0.04246942529934586,0.017139648851904502,0.1056467418122766,-0.014305002835351854,-0.007495587407317015,0.11571441897450284,-0.009834550115428126,0.0031951309493427685,-0.016492651813837578,-0.012960044701376561,0
TCGA-CC-A8HV,0.0002960597996451015,-0.024269557514997615,-0.09419953508278356,-0.003487686065321407,-0.005905791224485459,-0.01124513397378047,0.0268228511809129,-0.0007778743728042893,-0.08609600287051279,-0.04468393803728586,0.03183244194415967,-0.1751448514844011,-0.09494634831051624,0.01992907509264488,-0.0307801528138219,-0.04921152528296161,-0.06712287004858503,0.0006296246302072824,0.06408373780297073,-0.0,-0.009095637025422916,0.06186411030244932,-0.004815464113566382,0.0011876211226565599,-0.012690929989349948,-0.007715246769697139,0
TCGA-DD-A4NO,0.0005443915568232249,-0.03501126865973936,-0.07862924418895753,-0.00038213833524388497,-0.00884793849543629,-0.006463867981455946,0.033899603253749674,-0.0002263149306527815,-0.14884830947579086,-0.031856062404188694,0.039710865656648955,-0.09816861105671418,-0.09240037973164109,0.010685853749883453,-0.032837112795414757,-0.003245008451642606,-0.10080052973008835,0.019026751240916788,0.06100609683332115,-0.0,-0.009436843299660843,0.07892101983460119,-0.021247425381040005,0.0005697176720203879,-0.007450198361198241,-0.016596480301921873,1
TCGA-DD-AACU,0.0017014366429657969,-0.0734992673325302,-0.10265998244335559,-0.0016091958881430553,-0.011654265817334947,-0.023621589316930612,0.04791648983168211,-0.002990113668283437,-0.18542882869504876,-0.058014175244384056,0.05632453629337766,-0.11991547624820799,-0.09698633927317045,0.03276125637880961,-0.027862083237207527,-0.022685259244369215,-0.1004932360543669,0.023203560657997876,0.10745220478633294,-9.349409744181867e-06,-0.00934759207239921,0.15409921009865596,-0.011464163433437532,0.0012545952793624152,-0.010470655763246111,-0.013436357299863748,1
TCGA-UB-A7MF,0.0003285134973086212,-0.03455653161972167,-0.11142364145647174,-0.0017552454169116698,-0.010759338054021652,-0.005416811104672966,0.03474301875525719,-0.0004494378727480476,-0.08186106381061758,-0.035169265783016455,0.030111929461275496,-0.2846178338457357,-0.24228569700224878,0.01722102268127986,-0.030289190112030174,-0.08660159703258771,-0.24126223796467414,0.011148121425532011,0.0741036507025618,-0.0,-0.014596393872207649,0.20798363786592253,-0.008190526163429114,0.0019844828557081385,-0.008140975412226085,-0.013055814644338255,0
TCGA-CC-A8HT,0.00021777327318531168,-0.039543767859950514,-0.1840695576268358,-0.005715085961922813,-0.023732354133900985,-0.019073514604386898,0.020784079649653668,-0.003969497641306605,-0.13800851519492005,-0.11562381772906265,0.023879116095747024,-0.16071246847363962,-0.18576041173992966,0.05511133011063993,-0.033053957279107066,-0.18079927973724005,-0.07233952203118388,0.001900141464812889,0.09433355956794814,-0.005294520106406086,-0.015369018547239207,0.1443436814191215,-0.004205518768373475,0.002043841966463588,-0.009801448573100896,-0.009089595243138291,0
TCGA-DD-A1EA,0.0018908796549494393,-0.03182695684011556,-0.057472618738282556,-0.0020268530320275034,-0.015681150927941832,-0.009682084273402147,0.14270461302590112,-0.0007662096404259034,-0.10802640424751314,-0.03597572639317097,0.02709991883319488,-0.10979735072198693,-0.10359258186652615,0.020681066422038805,-0.03196867582607629,-0.020291862987574148,-0.07520131133065447,0.03521691642780871,0.08637564133025113,-4.50447752380751e-06,-0.008391413875989124,0.08962410965428441,-0.006549610024665344,0.0002512150049617042,-0.0060600479024518795,-0.010173881901586903,1
TCGA-BC-A10T,0.0019054341123896056,-0.023798074248066466,-0.07020483560653246,-0.0003750641840896033,-0.003911005073597,-0.007031544563092615,0.0435909623493358,-0.0007770089565517525,-0.08552151788345007,-0.021434302859971603,0.028461987433275535,-0.07044698781071108,-0.05575913635344371,0.008832043087355392,-0.03049464281846409,-0.021199313862090646,-0.06435996166490864,0.020614016683083,0.028376518575117228,-2.4966677748235426e-06,-0.007989130666998823,0.13851832076488052,-0.005021846960941267,0.0007606079696219803,-0.005414655553479904,-0.007131953810366086,1
TCGA-DD-A4NK,0.002553190720757106,-0.021723718174182085,-0.10470139700683855,-0.0002119885753682374,-0.003567770291972039,-0.013535500095362191,0.11209113410721658,-0.0002979287384512325,-0.057574346685758615,-0.02239527318027834,0.03134013350431402,-0.0730621468385234,-0.07075883038490155,0.01575645123790773,-0.02178980799759262,-0.004199329098730974,-0.035875637068829964,0.0426663072834258,0.04982172402438436,-0.0,-0.0033627522914354553,0.11215973686817766,-0.010714509859043085,0.0008729087357765673,-0.0033215329497652576,-0.007785224074096168,1
TCGA-FV-A4ZP,0.00012309584193001853,-0.011592379907156537,-0.17667197077053445,-0.004420053635473147,-0.008947505564537824,-0.018312062328132435,0.0018569746451722983,-0.0013768944190148916,-0.03975736379337319,-0.17176979064601136,0.021516084238742683,-0.14381256030792283,-0.041700285790187246,0.058445879531999846,-0.022176355615367776,-0.13897119023226695,-0.05316914640447816,0.006020530615515064,0.044016080120381905,-0.0,-0.036195198121592775,0.5189984310886092,-0.0050473754268021845,0.002970460445847547,-0.00464248386528251,-0.013543647569053047,1
TCGA-BC-A10Y,0.0004838279716406764,-0.043339992143637464,-0.06744159266187268,-0.0008432212363121712,-0.011735201324104607,-0.020867662891519843,0.08874494158527846,-1.221389170010895e-05,-0.028079996012532703,-0.0407744033949858,0.02419301591904655,-0.1509771560577381,-0.08049125195965472,0.021168879701897937,-0.031753834921298775,-0.08015295282978262,-0.0539396115314744,0.037620390937151964,0.14059741217196384,-3.360898927647076e-05,-0.012802180954102616,0.14430622076303706,-0.005382616905387717,0.0006097836610060562,-0.008054853907007466,-0.02076499134257616,1
TCGA-BC-4072,5.318351541056657e-06,-0.03171914279062395,-0.1660009290542346,-0.0011760487128233323,-0.006692473750997753,-0.011971452046017243,0.035323678983299446,-0.001902187374680055,-0.08344109623237607,-0.0386460478153335,0.03858063821139781,-0.09704367138551769,-0.17302769585173627,0.04189190209429756,-0.048847797771182415,-0.049231777653826005,-0.14016794411648392,0.015404257036780741,0.09017960748218,-1.3199166697668519e-05,-0.012554595279388054,0.16389694796814472,-0.004418741579699138,0.0009856703548561069,-0.008433037194857062,-0.016668585643626218,1
TCGA-CC-A1HT,8.04314969708237e-05,-0.09740984319745748,-0.2457852768223153,-0.013934203979809792,-0.01409341058949141,-0.015976559313848206,0.027264759932658575,-0.0018786348139488334,-0.15512074940217704,-0.09227649845463372,0.07716389431217469,-0.23068459269330555,-0.19024015318628912,0.09851405321584376,-0.10092273147786376,-0.23055298992019974,-0.12108507881991343,0.003388305811123336,0.13929401028217372,-0.006540073613795895,-0.011720951686165272,0.34023579333613946,-1.9567199104628083e-05,0.001376664873504431,-0.01726650441692593,-0.017819395161450088,0
TCGA-DD-AACW,0.00559096847806176,-0.010783314380273537,-0.08783362911370438,-0.0007706568238178907,-0.0070161164097439525,-0.008404044003976081,0.057640616278642455,-0.0007262190741047117,-0.015281124027125054,-0.02491282149845957,0.03645210170774739,-0.1037974492491313,-0.06908652062383862,0.012766532022953355,-0.05375762514699114,-0.031794486339587424,-0.09209800161994948,0.009042691762569355,0.045242465970307545,-0.0,-0.0071520060801069435,0.09763495664138343,-0.02185090536477031,0.0006443476303774953,-0.005409567683575058,-0.006444577100193159,1
TCGA-DD-AAEK,0.0034140339886590968,-0.019028186315029734,-0.06817532598774072,-0.0004095882625155355,-0.017531289909579993,-0.008060880745718037,0.06742060370956636,-0.0018452782883623855,-0.04386963419115769,-0.02139788236944243,0.0356854813057672,-0.10469822895337544,-0.11209091824799076,0.01520453720529318,-0.03066188441273734,-0.01198318318066684,-0.07713762131635976,0.02100751662782061,0.05515848766761953,-0.0,-0.0049632007733992735,0.11801643784595968,-0.01175561341868302,0.00038618221089456824,-0.005421458182199689,-0.010530462443843428,1
TCGA-CC-A3MA,0.000160054957105299,-0.03905293225066945,-0.17798208158869863,-0.0034530740805044148,-0.018026607923999263,-0.009214626568799547,0.08296759756216107,-0.009965439760249571,-0.06260508654787092,-0.043545544453182726,0.04939037547644799,-0.16389801173023427,-0.16043485755822323,0.027062857017084545,-0.06891527208850831,-0.12123835896320019,-0.14205085552903104,0.002670229693573579,0.086074013293831,-0.0,-0.008599243702174535,0.17358437915455294,-0.001492374690396587,0.0004645867741608106,-0.01754898836907084,-0.014563960880781508,0
