,FAM50A,RAMP3,CKS2,SPP2,HSPA8,MTARC2,PRDX1,RAB10,MMP12,PSMA7,SEC61A1,VASP,RPN2,PAEP,H2AZ1,HDGF,CD63,HTATIP2,APEX1,PKM,PPIA,class
TCGA-FV-A2QR,-0.01845356066120989,0.04150003943654986,-0.03883044254608982,1.3709368371109512e-05,-0.11041221666958005,0.07545094899346044,-0.008837195331316256,-0.03529307780337584,0.00010380481521451072,-0.045692574585820565,-0.4293355304824776,0.021761379717087415,0.20018162357494182,0.00032739417105442687,-0.029315429856113566,-0.031497400264394335,0.045562544879624,-0.057799677775345566,-0.051084384321141506,0.012369245433477276,-0.059869679846631926,0
TCGA-DD-AACJ,-0.013857803169617053,0.002787333570670706,-0.011440691436708762,9.705950744088894e-05,-0.08528702053503419,0.08129431004688742,-0.015087146442935996,-0.02032164073720158,0.00012978090032571618,-0.04189175785870643,-0.08757672503251496,0.01454147857124862,0.10551071444070065,1.9456434273390327e-06,-0.012423476667651787,-0.029118227775160127,0.034660147398436106,-0.036370919230275196,-0.05503766833072658,0.00129099274828092,-0.09165664714714997,1
TCGA-BD-A3ER,-0.006638235483454781,0.04334058247317028,-0.02907944920521539,1.7187647110675178e-05,-0.05448059142937296,0.0959467214919961,-0.007848263491281416,-0.021891906722860902,0.0004229490537455407,-0.030403430044261867,-0.10509165345470241,0.01857369334485057,0.09321989588662165,0.0,-0.012320521506071712,-0.01988429680437723,0.030387994586210637,-0.0600500360525383,-0.041071864301461876,0.004887484804164336,-0.04498575783270942,1
TCGA-DD-A4NS,-0.009652601785992547,0.13037290852561315,-0.020982597716382334,0.0002366071206639483,-0.06413865485856443,0.1274846131482127,-0.005021640232485442,-0.03015475658455182,7.753015441237186e-05,-0.03877440373094935,-0.10969785496150687,0.03125113630050686,0.08778175058467368,0.0,-0.016080128887205804,-0.028246117213365927,0.04833919416883273,-0.033842502403730296,-0.06329484977617568,0.015034098239514147,-0.05543276207403262,1
TCGA-DD-A113,-0.007242389499364711,0.02821376586225406,-0.029900594090603923,5.558022807971836e-06,-0.06569597426082008,0.14162573750891902,-0.012646035459351751,-0.08585700848226682,0.00035052786115580704,-0.04304764628638802,-0.11294721262266658,0.020643516084398364,0.2287694166558989,0.002530455409271487,-0.03092070649492066,-0.03454846196358483,0.042320840015066453,-0.05730977086763394,-0.045103066912606626,0.011090704728632944,-0.09354379559426579,1
TCGA-CC-5263,-0.019719220385061926,0.001519107896998868,-0.17707148364326317,1.973970572165878e-06,-0.1701683086186415,0.06620506209282451,-0.0040744278719598535,-0.19682020837190622,0.015143228242913524,-0.051483759660246674,-0.3153489399925554,0.0555684106883434,0.3106430491190766,0.0006416531613740713,-0.058133884563104615,-0.038673361079820785,0.10545366055239973,-0.057113626208420185,-0.13905635131006694,0.13255241822066552,-0.1280349388422399,0
TCGA-FV-A3I0,-0.03137433227390954,0.008811590537000822,-0.016251328614158143,2.1825534106220365e-07,-0.1425471443080314,0.0349970403055359,-0.007626738000125924,-0.06017110054297426,0.00012891834832968636,-0.06030355468770713,-0.38950080450771796,0.045791906634718854,0.25394149837942287,0.013636513758160737,-0.04584646867411809,-0.033193381665935474,0.15744541401266465,-0.019681161168712404,-0.14092655999341616,0.1924010742566392,-0.13705186701296834,1
TCGA-2Y-A9GU,-0.002995407556674279,0.025529424748062253,-0.029667557651399987,2.85527596687245e-05,-0.10013591077181486,0.21428658391284716,-0.00388271215090084,-0.041924598474128154,3.47011303018147e-05,-0.024454506103693506,-0.1553388325713347,0.008709722017202357,0.16828159831525527,0.0,-0.023549670189506034,-0.02441657242169977,0.024198370075911444,-0.025826158098126557,-0.04465607941172808,0.006344812826551814,-0.0482362755505843,1
TCGA-DD-AADD,-0.013048193403079939,0.008499159528304968,-0.10829483692832466,0.00010405584698719028,-0.06034395545519165,0.08800898950665004,-0.020466119574466576,-0.029429514836079456,6.887145937530337e-05,-0.07350223915626414,-0.17026346844948892,0.010314985525536419,0.2820412322460642,0.0,-0.04792138803159317,-0.03979940341804442,0.034110877787564664,-0.030442742486749264,-0.054836686201248055,0.004293575467118313,-0.0844285075931914,1
TCGA-DD-A3A4,-0.006369990030618279,0.03560245702447582,-0.0210780682744287,9.623282048428522e-06,-0.17246897472675507,0.04615475967901044,-0.011706544213623262,-0.0419236689878797,1.0151573491735468e-05,-0.043307493341980675,-0.14109804139459298,0.014832298404414338,0.17309246213301224,0.00041612553182225756,-0.006747983179509031,-0.019183389546235594,0.03400667713003287,-0.10318348957052505,-0.05919201559274858,0.0007781949594832467,-0.07919228540138468,0
TCGA-DD-AACE,-0.006946419109395556,0.01958916522228558,-0.019730037072972637,4.3218613741086604e-05,-0.027911946030321145,0.08702722860510907,-0.00799314088342067,-0.013195592969822914,0.0,-0.030991743231068153,-0.1730038749968781,0.006428534787035642,0.0854770438786216,0.0,-0.008426236505569288,-0.028386574320548807,0.020795841283801863,-0.0316717539990407,-0.03239077483680389,0.0012572636510315349,-0.05278345573938257,1
TCGA-DD-A73A,-0.004407759833747472,0.015624880729792593,-0.03443609950573817,6.231868622589403e-05,-0.05421604979332956,0.0629001965637108,-0.006447140647734654,-0.020586342255784776,2.1729675284597163e-05,-0.023675913861038216,-0.12652829225834394,0.017928843523000008,0.07171040676228481,0.0,-0.01485678462643321,-0.022160448331164574,0.03244697090902868,-0.05652300947722971,-0.036272386712627405,0.0025648437224803033,-0.057074599534693925,1
TCGA-DD-A4NN,-0.012880179689738012,0.006452878267245272,-0.04522051259436964,0.00046150747101650466,-0.12081389185597961,0.18623217189220323,-0.004882033468170589,-0.022412823146454396,2.0767598058256218e-05,-0.06937216552783415,-0.15829392369098752,0.025568153788967447,0.25379211960276665,0.0,-0.029938452913338787,-0.04633469831613639,0.06480551790460949,-0.012877154563565859,-0.1422101280029717,0.015541859765845817,-0.06738263127635946,1
TCGA-G3-A25U,-0.007742909304931525,0.01497584323758668,-0.06691260041678149,8.372206239579251e-05,-0.05060156491951266,0.0766738893946833,-0.008659281653765822,-0.02667900337710377,9.720297493720562e-06,-0.059024780586139046,-0.12226929223107189,0.012524419490929674,0.10097212313165033,0.0,-0.03282426444297843,-0.032444478534891,0.019641214295101638,-0.03031244422627002,-0.07658287148786502,0.0007221261108364947,-0.06939724203022012,1
TCGA-UB-A7MD,-0.022984641490777842,0.08914842016424153,-0.08090255192570779,1.9435957938207662e-05,-0.1032451873836264,0.13873718973076712,-0.02078431077899972,-0.05142831247751326,0.0026811765295051263,-0.09238225096279502,-0.17603201202151325,0.0434848244879004,0.14530195483436542,0.0013488987224122976,-0.02844388915564672,-0.05390125245023166,0.08435368648290498,-0.18155179972846608,-0.08388393774540948,0.015206971413977947,-0.0777686838143034,0
TCGA-2Y-A9HA,-0.01211746161751529,0.012748739292457453,-0.052376308830815864,4.4030947951887814e-05,-0.1252810265347549,0.041280489474374966,-0.01377341858932471,-0.03974535734594515,0.00011083793148983071,-0.07267916609535845,-0.17485817797517522,0.01400689240303821,0.21146870581464247,1.882180379923682e-05,-0.027860556756507275,-0.03676583524443151,0.03483251347662081,-0.07971713058726691,-0.06854715571889475,0.00463051990779111,-0.06874560815417832,0
