,DDOST,PTTG1,KIAA2013,ARCN1,PON1,GPLD1,SEC61A1,S100A16,PAEP,CA9,NUDC,DAP,EIF3D,HDGF,LSM10,FAM50A,PCNA,DAD1,SPP1,AGR2,HSPA8,HTATIP2,HSPD1,BRK1,ILF2,SLC25A15,SLC17A2,RAMP3,class
TCGA-FV-A3I1,0.06402920541924113,-0.013509785595221596,-0.010936171167661487,0.025780510506090266,0.011671341537816545,0.024416097124371074,-0.16203470940565864,0.010539209956937376,2.5980280624956976e-05,7.5473184944739e-05,-0.03316031573067985,0.02771372346497804,0.01698548838590894,-0.1424266875964059,-0.10237275349060407,-2.6608372925008613e-05,-0.048568657420347015,-0.0496024941496571,0.0020739615506786967,0.010837625796320043,-0.22212269194785364,-0.13694674409281352,-0.058620304267108965,0.04643301997795857,0.10262063515334949,0.00771743511185502,0.003912806135281334,0.03398157704713118,0
TCGA-ZP-A9D2,0.18552206237002128,-0.02116502898398005,-0.012944108712506612,0.059510304002153576,0.032361965493555106,0.002699746150652405,-0.48474470033787,0.013391289345389475,4.408923046214942e-05,0.00015625563073515765,-0.04799473401129402,0.13031137217599675,0.0255893846772708,-0.18015749841029655,-0.18514353503239234,-5.464017259629781e-05,-0.07102883481840479,-0.06265677328955407,0.0026882001601270453,0.025114737901303166,-0.15636634706980437,-0.08639594901050686,-0.039602787423026316,0.0795464642336034,0.14934181798240356,0.01001627677171187,0.004007874910198683,0.05230732515682555,1
TCGA-KR-A7K2,0.02039221997365149,-0.009175521575735316,-0.006931955915682951,0.00964835280039765,0.15808248505729944,0.0038318609548261885,-0.10030709501068938,0.009652903205889251,8.213562561145602e-06,2.8651159119880934e-05,-0.02236897887210381,0.014570163705752754,0.005532973075329041,-0.06703288821581388,-0.07567505987892119,-2.777302430064045e-05,-0.022140770247384207,-0.044763275375993054,3.524123998726881e-06,0.0006658849200913471,-0.02662138675878817,-0.02301371110994264,-0.031222552262185867,0.027188491473751387,0.049462225382652346,0.008822677008314291,0.00521953637537406,0.056703383053588116,1
TCGA-CC-A7IK,0.07290777385898754,-0.026817039135655734,-0.022189035957527498,0.024510648269814823,0.005243805463778361,0.013780921511064586,-0.19020353976012305,0.002576830914753296,7.665991723735893e-06,8.903222033524404e-06,-0.032941921770489005,0.02749947938631136,0.01672553983582813,-0.2155919607089231,-0.11038515567045817,-2.7677069427166852e-05,-0.051686413474164396,-0.0603760183454314,0.0014325158761265225,0.0,-0.12494169664377064,-0.07793045118409832,-0.10905706256215678,0.07797864492387824,0.12497845987467819,0.004711218143338091,0.007834393100621942,0.017507675398613264,0
TCGA-BC-A10Q,0.03970494693173168,-0.019714290704831938,-0.006878007211183691,0.02125146128196465,0.0003967404610569781,0.00017878499616149135,-0.15105517182807718,0.0005708778288346087,0.034073954506861855,0.06889150475983902,-0.012148517059816026,0.03188180985132561,0.016162282070840063,-0.11056774612684692,-0.055648412311467936,-3.4305525390094316e-05,-0.015181263459134968,-0.05005796484071798,0.004371169059750143,0.0009672918043751609,-0.0876719492979751,-0.07571625150247781,-0.04247743895022401,0.0982733565103597,0.07660860476477968,0.001398973057796879,0.00014350296474958704,0.008689923006188885,1
TCGA-CC-5261,0.059510643542712995,-0.021929109452715787,-0.006163555046415124,0.04419923686874188,0.016213790069263923,0.020059077529045,-0.28887202154388375,0.011010690781190057,0.0008090456903235097,0.0006521908589130792,-0.014562566370099502,0.017065847757072414,0.030982193218634504,-0.15022879762653824,-0.09941941673585203,-2.40653525010083e-05,-0.23516267636972432,-0.12448666732398163,6.834029614328708e-05,0.028384242590723772,-0.21255227526117568,-0.04917648380385561,-0.04339564710776467,0.05635192442297646,0.202818594371676,0.005498647340240016,0.009939341129070965,0.1348228736110756,0
TCGA-DD-AAVU,0.06439393555041445,-0.020170007339862378,-0.013671666372733302,0.013549547545798242,0.04592167209295718,0.013276800594484776,-0.11357987452130636,0.0007164621969773372,0.0,1.4181067134555104e-05,-0.018900170839204717,0.014720761103386798,0.03824182272482519,-0.07794341815475186,-0.09213456298628546,-5.940857469709733e-05,-0.034755598985299195,-0.06407188334431814,0.0009956669895094781,2.0297696081843552e-05,-0.16441282473591926,-0.13092515955420486,-0.04814596234504572,0.062030563053410245,0.06122625814323904,0.006912125858696033,0.00664187570663586,0.012512958716520976,1
TCGA-DD-A1EL,0.08670772991007825,-0.03796402880539154,-0.011088330023176305,0.027594610150791333,0.008039818359127269,0.0008253206065324849,-0.2118442087585734,0.007832195629133702,0.00033416488157994156,0.0002250561115164507,-0.03274979901781579,0.02558587011976526,0.04123326335750272,-0.186201931744458,-0.1483100611476682,-7.188281638714e-05,-0.11207298129680113,-0.05465156210681557,0.005548394670098973,0.0013128160554852649,-0.18451443527638325,-0.27212390564847716,-0.2597531359461339,0.07630876162104783,0.09455761433370001,0.007240521714081423,0.010984321961460444,0.009281686430435358,0
TCGA-FV-A2QR,0.047684329788580636,-0.010262638720681195,-0.008547458181067641,0.027452826862027224,0.3109108501057489,0.020874699388278736,-0.3697849214583686,0.016519310909342468,0.0003833680325414709,2.4755606783405893e-06,-0.021286893748756624,0.031126407565472004,0.014071993539257617,-0.09358569175640293,-0.1502048683204086,-4.4769292599299314e-05,-0.040770567142631775,-0.07108176220735388,0.00012149871439035522,2.1224531519370657e-05,-0.13477158239598944,-0.06007757607142053,-0.044549030225896805,0.0507722692543113,0.0907296587410524,0.009509504386710572,0.017640470395401127,0.05948698728165399,0
TCGA-DD-AACJ,0.01894147119109769,-0.004842506308802639,-0.0036538931986448723,0.009783673175999014,0.03096503548594265,0.0029064863596161717,-0.07542947202933951,0.0037655567726538365,2.2782858056511014e-06,2.785319920579653e-05,-0.011013842968791796,0.013772673064228495,0.03418124511665367,-0.08651664791964905,-0.06487797098475903,-3.3619747227872234e-05,-0.02653052760282207,-0.05959776904210991,0.0013154640574542598,0.0,-0.10410321486202548,-0.03780430533431786,-0.03580273991943374,0.04276183954266312,0.061202162357497716,0.004945779039453464,0.0020506806370226395,0.003995419737413151,1
TCGA-BD-A3ER,0.015492094569072875,-0.002574147295183068,-0.0047138710756258325,0.016379927760315553,0.10312935231407712,0.007415476767395436,-0.0905150076328548,0.00710745164025089,0.0,7.891635055826852e-06,-0.010402560229428578,0.013910464601372977,0.008637102603743034,-0.05908061160307505,-0.07145118257400243,-1.610470261853266e-05,-0.017534246171132042,-0.0340884964006128,0.0031154431376878783,0.0007534708689376583,-0.0665002092909607,-0.062416621474259526,-0.029891996549514396,0.02877152090695124,0.037135048082484044,0.005149155845357657,0.014551014459599802,0.06212525851458076,1
TCGA-DD-A4NS,0.030963397247474416,-0.0033647637556828702,-0.008828267065193017,0.02426986717942602,0.11413789596655939,0.0026668702498823817,-0.09448230999075882,0.006804966651104422,0.0,0.0005560963791807417,-0.01590945843750358,0.01662319065045788,0.015788897770246065,-0.08392541595991687,-0.09309939810138373,-2.3417711174299012e-05,-0.03827852071642809,-0.036137564603027826,0.0007402331668640895,0.01653965643330241,-0.07828905413526123,-0.03517624303218156,-0.028567533822361747,0.045979005279641015,0.050407292324106,0.006317437307750919,0.02603550243009016,0.186879136902819,1
TCGA-DD-A113,0.03287968057742522,-0.014316791932987436,-0.0039386877746879255,0.014608037451580475,0.05032231972907416,0.014718062968806173,-0.09728096834119117,0.008540255895904644,0.0029630818061359477,0.00012651748685042159,-0.016778720400127622,0.01229607723842291,0.010609043378396039,-0.1026510659559678,-0.07229574014087709,-1.757041150853395e-05,-0.06510209194982469,-0.033221490915726876,0.0001628113093880848,0.00032277044111881357,-0.08018995248209965,-0.059568361822331516,-0.0603857944226353,0.02795879544854376,0.08612774147294702,0.027408094417501676,0.0006396974322685916,0.040442176773868674,1
TCGA-CC-5263,0.11439204415469267,-0.07349540958933014,-0.01681106754349642,0.02787083706337116,0.05854857108043052,0.0005392788755377734,-0.2716087412473917,0.011586362515774348,0.0007513551913821299,0.050367053848837495,-0.0367270705219081,0.029148757039558857,0.02413729791500383,-0.1149070468933755,-0.09608280424319168,-4.7839848550454444e-05,-0.14945067132352938,-0.0858790322475029,0.0007192235207249104,0.27395642839639867,-0.20771118376162415,-0.05936448705799946,-0.09594505292856322,0.0521696324967418,0.07109990514859361,0.002169758961226321,0.0046868533702235935,0.0021775196692618987,0
TCGA-FV-A3I0,0.10076790793687551,-0.010099364324297621,-0.006777905545359744,0.03635103083462805,0.0004623229734905484,0.0026987477501951808,-0.33547543628871923,0.014619505825431693,0.015967918528768485,0.008470206258729485,-0.02779937557216823,0.04037274102954497,0.05444466475507893,-0.09862482487014892,-0.10406666229475359,-7.61157528059522e-05,-0.03990839524044559,-0.12367255499021962,0.024234657167230955,8.309079697430477e-05,-0.17399618252312296,-0.020456800155234742,-0.03238712172091896,0.06904664431326092,0.1507611605114974,0.0011982111217800828,0.08976198873940623,0.012630710267327117,1
TCGA-2Y-A9GU,0.043393714445783854,-0.010968964383812804,-0.004977467174994871,0.020585104874824352,0.17572241361227584,0.048270451362916834,-0.13379269574375477,0.0013530711781323636,0.0,4.963687654540775e-06,-0.012787653796517785,0.011946349308022098,0.008278195795744285,-0.07254699756881737,-0.06331893863414291,-7.267013657737679e-06,-0.022806526216200967,-0.030122666572516953,2.2924750600186934e-06,1.0658607531561683e-05,-0.12222809718391665,-0.026843972795200503,-0.028540996014340337,0.025013807490706145,0.05456595627924514,0.017720831882567487,0.05730518629487585,0.03659438848528905,1
TCGA-DD-AADD,0.07502180551011124,-0.025077917063659964,-0.024198081389617536,0.014896614039312374,0.004921259035650886,0.024142963285001907,-0.14664722306367162,0.0019249023625162222,0.0,2.364348942283157e-05,-0.021154110096820215,0.02076060753899431,0.018604569003736415,-0.11825276591415397,-0.14675386142047037,-3.165559206048818e-05,-0.10397941916955487,-0.023902545383304483,9.268304038058381e-05,0.0,-0.07365716050305442,-0.031642497812513284,-0.07343254246914842,0.06320413852978034,0.08545343728067722,0.006072116575409705,0.0056295670087072045,0.012182865405177035,1
TCGA-DD-A3A4,0.042794492548566064,-0.0008149671352950578,-0.00691535111782931,0.013945313301837847,0.10941213129918181,0.0007321127924187756,-0.12152716104440524,0.005332136964098433,0.00048726959893996276,6.751243525068434e-05,-0.01380551179174006,0.02181213488636477,0.01205715170271769,-0.05699806224790115,-0.1203982615600757,-1.545392527604869e-05,-0.02016578028628078,-0.040450255584217554,3.2343822199869673e-06,0.0001027860500217557,-0.2105194274624384,-0.10724997409297034,-0.06623634575983164,0.04951874971123939,0.019258157955904458,0.05796083489519428,0.009279910099920052,0.05103327459359874,0
TCGA-DD-AACE,0.025847377159082325,-0.004288450410175976,-0.007791879080036677,0.018078772120280986,0.0643214388015429,0.09366729226698753,-0.14900752391916228,0.0012963155195195152,0.0,0.0,-0.011293065714256773,0.00942972869114013,0.011551574106640861,-0.08434274486412718,-0.0604621289697225,-1.6852372034606803e-05,-0.022812307689906896,-0.02762947731339797,5.155153399456667e-06,0.0,-0.03406993580715097,-0.03291994494481953,-0.013742395627544188,0.026588943062355836,0.03810353915014615,0.01110667751475619,0.026556829308732873,0.028079501568136322,1
TCGA-DD-A73A,0.02299988755880998,-0.007002067756189562,-0.005554622386314531,0.011184371828743527,0.1467083052416709,0.003841559702124937,-0.10897829621143547,0.006563736693711772,0.0,9.324193011820901e-06,-0.01060990569596759,0.013848228836808849,0.008283222702895414,-0.06584355754111126,-0.08226047353827423,-1.0693453330081696e-05,-0.028239261428188445,-0.024328547842903187,0.0002109932811831277,0.0004200881620591594,-0.06617730394611207,-0.058750593988645974,-0.02832983598495387,0.03731137415692873,0.02703803230373299,0.009858236155882404,0.01081242868044148,0.02239701681902318,1
TCGA-DD-A4NN,0.036212164053498565,-0.034794148495105315,-0.006331481028939869,0.014436319351849386,0.036933911695954974,0.013074267930305026,-0.13633790353579364,0.010627282957800169,0.0,0.0024806437458247963,-0.016282981317690723,0.01515380484694474,0.02321779042151118,-0.1376705619460827,-0.06653984935487073,-3.124798210209621e-05,-0.11699648430477037,-0.07363266339342264,6.9770444480865555e-06,8.601032860251514e-05,-0.14746809612177894,-0.013384646120052572,-0.05315963260094281,0.07155783355967775,0.1872794152492127,0.003961598551564737,0.007402022546289942,0.009249684882843901,1
TCGA-G3-A25U,0.04115050264074362,-0.01189725581334732,-0.009418135958189062,0.0112468466559834,0.05163914331655096,0.039476754078641874,-0.10531003705569744,0.008870682728588063,0.0,1.2534882114947909e-05,-0.008749615577340396,0.004467882222066384,0.013044378816831976,-0.09639966923860425,-0.0717991594662364,-1.878469844418575e-05,-0.07549510034255112,-0.036753370138685355,5.486861745355339e-07,0.0,-0.06176538413611081,-0.03150706446829394,-0.0454894206588419,0.04330165987425362,0.06951865069335993,0.05724761146536712,0.018375298657923173,0.02146667348517647,1
TCGA-UB-A7MD,0.04831449456550628,-0.008632392261952677,-0.011418345313959912,0.020296628487296527,0.08294748285092098,0.01267975712106475,-0.15161564584785872,0.010221355016131055,0.0015795169707616393,3.804446676992962e-05,-0.02680474734519988,0.02628670102627772,0.01624570000436508,-0.16015245559151028,-0.1362825242194139,-5.576192904351732e-05,-0.032797259668468845,-0.07377845120417321,0.003538187890559045,0.000836561665911963,-0.1260233486671353,-0.18870679697357562,-0.04106462793304853,0.058010662192290244,0.06602182325041188,0.011816526348985426,0.006932884205313995,0.12778713004834352,0
TCGA-2Y-A9HA,0.05088292994979389,-0.013081853704508822,-0.012569507715525272,0.016135088561661768,0.05073114202485677,0.017327025992169558,-0.15060462742564132,0.010074720406712525,2.2039726205740694e-05,9.879623377215083e-05,-0.029494434847530386,0.027647709313938933,0.008845015483513727,-0.10923936881995949,-0.11421943830830471,-2.9397588610400617e-05,-0.06553832341251606,-0.061349524445217005,0.0015382521614205702,0.0001334643030039028,-0.1529207790548299,-0.0828588006263026,-0.07224569553211214,0.04669525020799092,0.08847284073192481,0.0040474475568543266,0.016587453396985672,0.018274298107765555,0
TCGA-BC-A112,0.0386063081318193,-0.019528148527310517,-0.005005083291197347,0.02897233790675198,0.024672584606549603,0.0019521581511466554,-0.13226555869603654,0.01947971629093532,2.2010392053736604e-05,0.00022506239466538048,-0.014628609051254272,0.018800928262675765,0.07130970844564681,-0.17120354422388023,-0.10824085974279735,-3.109986843751957e-05,-0.05676601627219372,-0.0592425402265231,0.004925266457658521,0.014968345974290835,-0.19926290981091724,-0.059527775934161545,-0.06592053394401456,0.055009262004350225,0.19781258993711417,0.0018592078260184334,0.005773007918120685,0.029031945418275477,0
TCGA-2Y-A9H1,0.018288809627658668,-0.0041906574758219526,-0.007810969868781344,0.006249937628987241,0.08800967520334484,0.0029112644189471727,-0.08922412337559417,0.0056461319775590125,1.2731021969775682e-05,0.0,-0.03398015430526866,0.015715110463025143,0.013930751810902755,-0.05673074241991741,-0.12338471821941106,-2.9065819769134277e-06,-0.017774562761508496,-0.060312818683188156,0.0006639627499285329,0.000994818816869716,-0.088268086071039,-0.037419054504530584,-0.024222164114835125,0.05271086473852826,0.03381113099052643,0.003303658418208275,0.003592197241279717,0.04755076363830063,1
TCGA-CC-A8HS,0.04321223122287411,-0.03653397299041248,-0.00963095839577292,0.04532586291329414,0.005421594802972356,0.02966183575526337,-0.1960888881426768,0.010509865208079986,0.0,0.00016214922443130863,-0.016201374536630352,0.025413116550808,0.013926873911100455,-0.18077593146037635,-0.08474446638202318,-2.078371024667459e-05,-0.11151510762733703,-0.04593471411011313,4.645723622380793e-06,3.42002276447501e-05,-0.07672074207193395,-0.038272303479582104,-0.06278666872429567,0.0476324590820093,0.10657519856794105,0.006655656593253825,0.0024165278710469376,0.01458156704149371,0
TCGA-2Y-A9GX,0.018462748196554774,-0.005689082493110768,-0.005208069851777585,0.023799602571657714,0.11858924874947703,0.011299468488952398,-0.10102921567657348,0.008031625208663722,9.766317007228841e-05,5.181084607511802e-05,-0.009897898557314986,0.017708006060949678,0.013233462338673728,-0.07781382190536168,-0.06075236392304474,-2.5721349060831946e-05,-0.04223856040288326,-0.03172277226581002,0.0018767973620801655,6.35345692424829e-05,-0.1098979161499323,-0.07925919787070634,-0.04066648941055338,0.04022964278393664,0.06048038023199894,0.021784322019541787,0.0075833482383973125,0.062116771916324455,1
TCGA-DD-AACC,0.022437350316951987,-0.028266606709284832,-0.0046480733819340226,0.015122916200212546,0.10681643265298083,0.004526818987372552,-0.11374356262907037,0.00736737279200952,0.0,3.096964107497656e-05,-0.010965071317741647,0.011576115261151067,0.013650753082584873,-0.0767276579095003,-0.06746546353033085,-1.7100009142331676e-05,-0.03637976912192685,-0.04582739713789707,2.965681213274595e-05,5.5378417392244395e-05,-0.12872348440509618,-0.05085405485540273,-0.03456329338084831,0.050005238344064125,0.057303388662854275,0.012586428850425883,0.0127921490406247,0.11513785534733077,1
TCGA-DD-AAVX,0.025062654755648842,-0.0032484736741286054,-0.007244096391527281,0.0114592961386704,0.07716744957357505,0.008596584508291575,-0.06883994309853263,0.0008032563062496725,0.0,1.070648577637656e-05,-0.014491946012501908,0.006310192379276094,0.012041654466100353,-0.053888067275296436,-0.08351990148887678,-1.6565156245035944e-05,-0.02411375596426958,-0.03361337644247844,0.0010033470355522397,0.0,-0.17049008997645895,-0.0938379135919334,-0.05172768580112229,0.03515425348101813,0.03332291846757943,0.00656531990586019,0.02285525953756293,0.07344549656783113,1
TCGA-CC-A7IL,0.02721309671107729,-0.014540396687116944,-0.005785495279498443,0.012693912953162962,0.023600643100041077,0.04079157616648767,-0.08402581963583221,0.0045179248198905135,0.0,3.0033451884436595e-06,-0.024911342780711717,0.01743540025954764,0.025889218144947854,-0.10586129798874744,-0.060793763803773895,-1.931299094066548e-05,-0.02777134748958858,-0.06263255468916808,0.0001537604923620613,9.013474629951076e-05,-0.08993136590283969,-0.0843289677058507,-0.038642047370477356,0.05055618281659252,0.05899466934531446,0.012158261574404495,0.004436429061360043,0.013276752559587832,0
TCGA-DD-AACG,0.025712337650490275,-0.09053307724254897,-0.010903569558856902,0.010951656854782646,0.036562106085289196,0.001052813282142839,-0.05249872298579817,0.002914500924353575,0.0,4.398204250858915e-05,-0.025044328160762557,0.011235809383099251,0.0214589330596986,-0.09653433719342755,-0.08717725411013347,-3.956037039755282e-05,-0.062173235913559034,-0.05084511470644726,0.0001961688993081261,0.00034413399795381333,-0.08574504431642632,-0.08106873608037135,-0.03949178084310538,0.10294596634101119,0.042645636741106274,0.0023978356867425422,0.005112056533235126,0.013700198451751055,0
TCGA-G3-A25S,0.03317564657630285,-0.05100459562859687,-0.009422270269127397,0.010255891687746757,0.047320626450536966,0.0058182499787919565,-0.20159613308053909,0.015454443764263137,7.128198936994219e-06,0.00010774343784818383,-0.07729276326310638,0.00864916904723793,0.019290914180967844,-0.10449493014302565,-0.17600026242630518,-0.00011747954855089704,-0.10053127116502268,-0.040633017578422595,0.000232813760820464,0.05735364273493028,-0.05097449723619798,-0.15824847437645626,-0.07962287295191747,0.07819402540649904,0.0846890887322835,0.005702801539894516,0.002831895263285364,0.01911889143839758,0
TCGA-DD-A4ND,0.04372816797838297,-0.015241883434103345,-0.006433501231212325,0.016030604798864048,0.008029985802143107,0.03230545753735611,-0.12491252310384511,0.003744412431691617,1.2310565791050371e-05,5.246429356381706e-05,-0.015864426515344008,0.01719641731500523,0.012916853363703764,-0.04527801251877623,-0.0696672835027943,-1.7205624386237628e-05,-0.05049824354127989,-0.04007171523192962,6.882106382263614e-05,0.00589370020546297,-0.0726541754388471,-0.023769906874152934,-0.041907721003490016,0.03799730580122284,0.05094327663132762,0.015225857313116122,0.025815361125247276,0.045594956348484525,1
TCGA-CC-5260,0.057358496691442516,-0.015584275774894326,-0.008773102386888363,0.04110227401128682,0.00019465892225505575,0.0014761350760058676,-0.2520842637797015,0.005330679802771124,0.003108256524404196,0.07596020438458552,-0.017546838989686158,0.03255450612690254,0.029237267570926484,-0.12841110838519237,-0.13208196158416893,-3.947897817204441e-05,-0.14245208177302807,-0.07748048423611703,0.010458754455275264,0.0001542254168045099,-0.27898865008512,-0.0647102283283865,-0.05805118133849205,0.09635243129617102,0.1255400931803109,0.002339054118395461,0.0004584337954973294,0.05156793028374554,0
TCGA-DD-AACZ,0.04709849230354807,-0.024076339468635882,-0.006716485357367348,0.034889886408776154,0.006827361258854897,0.004068267920233186,-0.20534530835304024,0.005447764265591976,0.0003247290626852922,6.988118239721837e-05,-0.03557675474324195,0.029166357624657493,0.023297229917090878,-0.09971813965565823,-0.1279984080855111,-6.865928054003374e-05,-0.04762492819574919,-0.05298144243534668,0.0010384122787617763,0.0013693066754025419,-0.28040398340819417,-0.12336509255906634,-0.07580288044104065,0.06689241163547845,0.08138481768166202,0.009906151879764964,0.004501773330281694,0.004210059951645366,0
TCGA-CC-A7IF,0.020977587142589696,-0.012691696578542532,-0.004470865466028112,0.00852816461895711,0.12176310817285455,0.018231006291867625,-0.0765001258770613,0.007331253793151769,9.553155502665776e-06,0.00023137067619089812,-0.012543547260510808,0.01910373724203918,0.008907205506269122,-0.05170739144543842,-0.07751473984205912,-1.981821389581422e-05,-0.038129243065341004,-0.04104768174196043,1.240354332287108e-06,0.000889530311166637,-0.01710577065549027,-0.048068312596432176,-0.022579723705919257,0.02814499645378128,0.02193442734330261,0.008017420759274644,0.0012419754968641015,0.03310162289043124,0
TCGA-2Y-A9H5,0.022235839467024246,-0.010092496185252806,-0.00415726582161731,0.021404867794401296,0.06946306279077999,0.010894403160592897,-0.10863161890383548,0.009090969867329716,8.506904081186515e-06,8.398685174461588e-05,-0.013408960871413427,0.011898748812588898,0.013691830095305526,-0.07224064765989184,-0.04765257008390549,-1.2714993981526587e-05,-0.03990866504255187,-0.05107759512887917,5.0574969512991753e-05,0.0013354771819328027,-0.0919547069700369,-0.04558204881662883,-0.03397898558988372,0.03773659444428009,0.06884913207526175,0.004837438619524309,0.02629777930815032,0.03563752453189141,0
TCGA-DD-A3A7,0.016692968329995957,-0.05893838888384335,-0.008815823599917831,0.008866866358776815,0.047467311491820284,0.0002285623903859513,-0.1531418549584581,0.01915818744337823,6.408534407827174e-05,6.6494565124057e-05,-0.035583551428943504,0.007720427303385057,0.020038329098789557,-0.08575044238393745,-0.12212616184524494,-6.456404044604091e-05,-0.013595366678440569,-0.05259714222865982,0.00015945266999371194,0.023807575541986814,-0.01702118065416923,-0.05026461415345599,-0.06956325865745334,0.019336195704051252,0.03339088201656062,0.0025341092775634125,0.0011268007930477844,0.026314112326695914,0
TCGA-CC-5264,0.07747528780233659,-0.05131022781609116,-0.020031033734276844,0.03252774174789466,0.23719433884076188,0.0009249467092997778,-0.205222202028607,0.014351953953850007,0.0009083124607053551,0.008704272405811266,-0.02894809304346621,0.0268010757344015,0.014055964886741447,-0.12186460771442888,-0.09236117285975026,-9.88353940780387e-05,-0.22601885172905897,-0.052182625462970776,0.0003593133131901364,0.01530645554190072,-0.1533031885753651,-0.1018317580222798,-0.06389104615030579,0.07019548996862293,0.12610869495359697,0.0047832860775995105,0.017713075138647404,0.001587877894579499,0
TCGA-DD-AAD5,0.0639907570785275,-0.05101122962653788,-0.006029325049119819,0.013575524448704317,0.011585129935239736,0.0001466935528935731,-0.13983096816349397,0.02370459279144531,0.007863127003254056,0.003495912648795209,-0.022107244402405146,0.019919510013057876,0.03669943834753207,-0.17181671656087102,-0.11201151730078644,-3.762371844897431e-05,-0.04737366534848951,-0.09056407287133135,0.004325374008322814,0.027048719067019094,-0.04662417208735282,-0.14157170771879074,-0.041342763201692605,0.059642894556561604,0.07115380582610556,0.0021319670241375308,0.00012631363664769056,0.008726167852908494,1
TCGA-DD-AACF,0.03822913422064948,-0.03128819765383072,-0.011888711003525964,0.016322362743075282,0.0009865653499499796,0.04857154041508828,-0.12177040429449144,0.019725496002046743,0.0,0.0,-0.020260578690275574,0.019184446446805344,0.014246599568504117,-0.06754097229612852,-0.0857742339416335,-5.975198644750415e-05,-0.10527080767966925,-0.11749897750633698,1.5203887759229801e-05,0.0,-0.1626139868761116,-0.0762204870478938,-0.03276838552961395,0.05423632674237447,0.08897847442400535,0.04951139522722627,0.006251516614848928,0.017307356318938552,0
TCGA-DD-A1EE,0.03227156186742253,-0.010907307226478664,-0.009094740969234818,0.03006958024145967,0.10238211011582005,0.0029181819078293683,-0.12057416962335284,0.008238220456529366,9.8171628707026e-06,2.662798516448583e-05,-0.025483676476442778,0.03889078850392676,0.018574694812666846,-0.1399611457278421,-0.08747576903960154,-4.016165636465015e-05,-0.06009922857945206,-0.051865198526450884,0.001014091298008427,8.156151850238505e-06,-0.20123854301329172,-0.13467412341999183,-0.06580629046553678,0.04580260207546033,0.101343642466501,0.009732810741486273,0.016568650630144968,0.024185744205668408,0
TCGA-XR-A8TD,0.03622347123626705,-0.0272430978975381,-0.012689672949138201,0.01713543729903031,0.03842508644093522,0.026254651566349298,-0.1450137444221339,0.005713483059227343,7.617101470395741e-06,9.738880841187598e-05,-0.019336601855999343,0.01151427407492135,0.006529248622315359,-0.05775418737529851,-0.09343321187652613,-2.7548096272663267e-05,-0.03422085121065879,-0.03992934024829338,0.00032146497207869,0.00012345448027861012,-0.049572577861553405,-0.045773823440388474,-0.0355535939334534,0.042656160203753034,0.0436994285694415,0.01779562069495498,0.0011087737179084308,0.068711212369729,1
TCGA-BC-A10Z,0.04760713915959441,-0.00981293170731497,-0.012715127334131087,0.025426453084996286,0.11698490320156145,0.061988045759266065,-0.21740211906312454,0.0031242662731919254,0.0007029733966767151,1.6650344663965893e-06,-0.026404099792395597,0.03087821779312664,0.009991566829135079,-0.10730796258694751,-0.09895573807168555,-2.6263447235951946e-05,-0.03921951337680511,-0.04279507190108411,6.79219444933718e-05,7.136632868958692e-06,-0.08793751561280205,-0.06906911490490163,-0.0631338260945201,0.04741513187472436,0.05787551664868787,0.04056756847014254,0.005567542700267329,0.008669590531199837,0
TCGA-CC-A8HV,0.028877780527051405,-0.02348310395863993,-0.007913476460575955,0.01249679410169922,0.03137212262461041,0.0012328106217166738,-0.17797147265952645,0.012790803238521258,0.06744266710929202,0.0016518210041972232,-0.015574558732456058,0.00603347339766079,0.007855045114354111,-0.10775770630414336,-0.08681249937149875,-5.8191656391887464e-05,-0.051093388444568226,-0.04160422200410784,6.328492626456993e-06,0.002207212252698919,-0.03502643245639278,-0.06143852677798953,-0.04356608409721873,0.06442328019883839,0.08245069938158871,0.0010316015066574578,0.0018757776722024397,0.0013645742779606472,0
TCGA-DD-A4NO,0.02749091634731434,-0.004771015225108876,-0.004548782365313671,0.01992814223681595,0.1571079051444576,0.02087712407510342,-0.09975293096331599,0.007204407124523764,0.0,6.6161558230777684e-06,-0.011511770025392895,0.0231805803777837,0.009739201727556546,-0.05703088657747446,-0.0690554368444393,-2.0726504993405394e-05,-0.017451609640295296,-0.030058537169996718,0.0006427321838957002,1.89074429255529e-05,-0.14116988647649426,-0.10621887826013054,-0.046497524153509766,0.029311854660431184,0.05873087506378402,0.03440361342395792,0.003449159691550939,0.06556604369511874,1
TCGA-DD-AACU,0.04842072721331901,-0.007810244799474403,-0.016623091504002756,0.025640004769928094,0.21672816067108336,0.00395951358471413,-0.12185076364898331,0.009168172289673626,3.797794879463037e-05,1.930811666127064e-05,-0.03205951644533252,0.023021051161488865,0.025832701345977302,-0.09398893959024926,-0.12265346558926883,-5.672922770229418e-05,-0.04576337074875609,-0.04661000034690594,2.327764754555128e-05,1.1817151828470561e-05,-0.18172169600946808,-0.13232291485501493,-0.03298318706987689,0.07943956551770588,0.06286582104166907,0.0070995307566393715,0.010779973739657032,0.04460202435249761,1
