,SMG5,SEC14L2,ARCN1,LDHD,KIAA2013,CDC20,DRAP1,HSPD1,PSMA7,HSPA8,MMP12,HMGA1,CKS2,RPN2,SPP2,G6PD,ADH1A,S100A16,PPIA,GSR,SEC61A1,DSG2,ATF4,class
TCGA-DD-AACB,-0.043990115887120256,0.01077606447597281,0.017202656153262812,0.03081297867055303,-0.0012639784250628118,-0.025464078361498502,-0.027762301660781016,-0.07184115743716057,-0.05924225698256096,-0.0651661702857347,0.0027721542883954566,0.003936219509015546,-0.04106699424248471,0.25153289644846366,0.004838061050484459,-0.011421423970559645,0.018897528665347895,0.008928953671673767,-0.07425807722436212,-0.014566867686325796,-0.1514698489010004,0.00018506114236862485,-0.0347006084438298,1
TCGA-CC-A5UC,-0.050947336256981814,0.0008439006668133844,0.020080824659055158,0.01131921839681402,-0.0005038151905880319,-0.014539244734148003,-0.022319180191172024,-0.16647251016047857,-0.036021103017158176,-0.17892193653040375,0.0016587557365799694,0.0061649147359593886,-0.14132843504577022,0.2409788823721915,0.0011224492205752226,-0.0015176816435034416,0.010284060441888116,0.012452749827090312,-0.1075967885662641,-0.05754037674311463,-0.16327491874009442,0.0022438663512195766,-0.039417096712135974,0
TCGA-CC-A7IG,-0.08386799529625599,0.0011907368162040462,0.016654496775856165,0.004800080555421357,-0.0007374517707462599,-0.055362549337576734,-0.04244253136446014,-0.09103847806039606,-0.06288286553005261,-0.0689736219945701,0.0004141368854610283,0.006213184707850153,-0.20965864784933064,0.1976366380520699,7.371399358659973e-05,-0.025854182270922677,0.0017079530462736562,0.07418395566750251,-0.12674156517053348,-0.01698102524227063,-0.3737765860686969,0.006203591363996919,-0.03169245175381978,0
TCGA-DD-AACS,-0.06726947122724043,0.007841591702735361,0.025384791519591127,0.03391890641725692,-0.0006912051678212717,-0.007380087512904063,-0.041200378917110314,-0.15359878116353623,-0.07859740762144654,-0.12825233068633957,0.0,0.00631017524919274,-0.05233316765440584,0.2349433035701809,0.005379514165587914,-0.0013819600122355446,0.0010995991027859006,0.008083653326638103,-0.05235452700809504,-0.023058722481895416,-0.1866544227704158,0.008844499845331482,-0.011770902702649463,1
TCGA-DD-AAVR,-0.022503923568364077,0.002303732111322282,0.016913995404703584,0.05886812019761156,-0.00036524076975379165,-0.004171307807499402,-0.024172917239574637,-0.07719135448118049,-0.03821812095701814,-0.13470337613927688,0.0009250997643397505,0.0009743320091552606,-0.0291978514124836,0.16627850961933777,0.0004980052488705996,-0.0010258141083015959,0.014928989528185811,0.020805257323607905,-0.08147741359954715,-0.011577662950527918,-0.0773198110991966,0.00016983556442209114,-0.01818221964911053,1
TCGA-DD-A4NG,-0.025174664819815736,0.001135576565828504,0.01641800117259239,0.016459266042956153,-0.000242959237237994,-0.0013060281494345052,-0.015002042011167761,-0.07341983970814991,-0.019136994952922114,-0.04847925436495595,0.0068557755049135005,0.0018683479214295453,-0.01976369658093091,0.08700652468647789,0.00017919684611677648,-0.00037058823751281956,0.001520371505879296,0.014179938310020042,-0.04809955220638691,-0.012448916428993604,-0.0738470370224147,0.004977510117391514,-0.008708782125502447,1
TCGA-CC-A3M9,-0.04801403760214944,0.0007189223908308949,0.049670201751377055,0.0006861126275596518,-0.0011749768633035182,-0.17561321413575592,-0.10701779041131501,-0.08290180189474096,-0.14056522994636123,-0.20212665290168536,0.016295339595754726,0.009466211930310204,-0.23729257152210873,0.38037458984406425,1.1532073533828232e-06,-0.013000664217361558,3.937939018782638e-06,0.014539909799905569,-0.1376113594021006,-0.017727870749714623,-0.22173646683290285,0.008490677885219346,-0.022632252278410033,0
TCGA-2Y-A9H4,-0.02585890532559578,0.010856737552104903,0.013676864004115613,0.0507526168058151,-0.0011716038197755916,-0.006564423033809443,-0.03330527037031508,-0.06683142573573705,-0.05250598445991679,-0.04914453333726051,0.00039325940795838796,0.00049573202764255,-0.027047319461717324,0.09125207365354919,0.00865923142607062,-0.0016672329720475712,0.014228312494291745,0.03516472418561706,-0.06834675410018974,-0.009352205178013422,-0.2018936769643884,0.000614038602361383,-0.012216840353545607,1
TCGA-KR-A7K7,-0.058744862722045516,0.001519942151047499,0.014916032908929098,0.012546669692277043,-0.0008091017437507649,-0.02739307068007963,-0.04364518940158225,-0.1554230756213121,-0.05612007046817238,-0.030739488790002076,0.00025889410403113887,0.004022148230439467,-0.10905906648479652,0.17711177109565587,0.0007940545034127768,-0.006938128817616403,0.012831638917672288,0.027431663715031473,-0.10558380669994483,-0.02450873483247691,-0.12783669079220336,0.0011702711869392036,-0.031927058679595735,1
TCGA-DD-AADG,-0.05050092746904267,0.045784473589223176,0.019020405596535863,0.07774632417291741,-0.0012296560750483228,-0.002058164588724174,-0.022579204350420448,-0.05886883864493706,-0.032730077138291534,-0.047675735876781526,0.0,0.0005424330795279649,-0.021828477058430905,0.12641372374475804,0.0033897038552443363,-0.0006491562333459672,0.009251878104509543,0.0020185316035023298,-0.06521374615206194,-0.007983386095679966,-0.12068766272100112,4.7237675444203744e-05,-0.01212851484596668,1
TCGA-2Y-A9GS,-0.06466042178525444,0.004681969970707593,0.04206242743360835,0.05572691428634444,-0.0018176983386857962,-0.03460424386462822,-0.03648244056613173,-0.13094588342513191,-0.0540934052376763,-0.23570689602941053,0.00016246960056541876,0.005513826941953829,-0.0528644287160536,0.2826452304227155,0.013709061864732364,-0.009703035867241744,0.017770476578565158,0.0268931274853294,-0.11278922305690472,-0.04217801386861499,-0.20365052482998736,0.010283534469535296,-0.024454690519914078,1
TCGA-4R-AA8I,-0.046410417769193385,0.03835354849858429,0.04196245274549483,0.10344290110222475,-0.0007847233436723148,-0.007327648311492781,-0.02038569036244438,-0.12358111074410542,-0.035877772094827745,-0.08140557353712852,0.0003532442427449941,0.0014110824503467164,-0.03440983812093764,0.1312082029910086,0.0007472650073779377,-0.0007564470021247438,0.013464011876550306,0.014548942449881757,-0.050416030623913255,-0.030304542300788308,-0.2522255065289698,0.003257352469119432,-0.02619060045962949,0
TCGA-DD-A116,-0.01916546640295354,0.03578050050951971,0.014387882080402897,0.015577731452994296,-0.0005983572483615844,-0.004003324602978514,-0.04035092499302713,-0.056849089199431754,-0.04110885931283789,-0.08865840818211111,0.00016173353565346668,0.0028439967027321525,-0.027487742566836077,0.1199214733916069,0.003665271434784348,-0.0006191143642832412,0.007002414211707522,0.01729342232438418,-0.10374261659701005,-0.00906537753038617,-0.1209464320062788,0.00011991102228144028,-0.011527142750923808,1
TCGA-DD-AAEG,-0.05760699156967856,0.01566346454935753,0.02485786570426169,0.09913965151952267,-0.0007517741487972591,-0.006061023629785397,-0.028789318378795416,-0.1308490661383179,-0.06263074539237332,-0.10013968438636867,0.00018562218779591088,0.0013001887562781548,-0.019508874827040334,0.1313673676021787,0.0008362378488411509,-0.000979900420953842,0.005272082734576958,0.05164902619113559,-0.09559532362225777,-0.09682061943801189,-0.20134469491672657,0.005328159015881181,-0.019642664064153752,1
TCGA-DD-A4NA,-0.056351244995653964,0.0014422697704108932,0.07303593332569391,0.027909604796276567,-0.0011180932044014297,-0.005205659416289015,-0.015117006396391021,-0.10431317721598925,-0.0434937972439322,-0.15597230175562476,0.04116021455642334,0.0033185739920287673,-0.02861257411010008,0.2721004147612925,3.274841731324581e-06,-0.0031709147415240474,0.0006423907111674583,0.002356347769985249,-0.1358649325001601,-0.020194621659418495,-0.32725927152944867,0.12747821128848744,-0.03117523024140049,1
TCGA-DD-A1EK,-0.03383165366615575,0.006069770895234991,0.01878877601791478,0.03504921880986311,-0.0011748321488553844,-0.0042648434290643205,-0.024288830787060112,-0.05369637150397507,-0.018118248619371183,-0.06399987463850584,0.00022028415364965345,0.0014449589820098355,-0.011036507635036458,0.18542091431616636,0.0038235257682114093,-0.0014517438251527757,0.005553989843558047,0.024392417951087233,-0.11564958603268023,-0.01578907492427994,-0.2428193182327553,0.003368409625905913,-0.012486206511663999,0
TCGA-FV-A3I1,-0.08695625790105573,0.0019266539294494664,0.03502040504387757,0.05094426305114513,-0.0008807321313412365,-0.015520564608177051,-0.03398125910340393,-0.11798980464291828,-0.04904761695996425,-0.18595862999413026,0.0020807885910964835,0.004991925235233959,-0.02357629222565651,0.24098872147265202,0.0026762870420765,-0.01229662030934585,0.019346054290130504,0.033603620310525835,-0.04845016266543298,-0.018783316956720145,-0.19703122155730998,0.006893553142437909,-0.020878545230027867,0
TCGA-ZP-A9D2,-0.07776907446602407,0.003019626150478009,0.08083916530463486,0.018265736899931717,-0.0010424391023057089,-0.013100531438285433,-0.03666275824565328,-0.07971171780457129,-0.04427880199934506,-0.13090815451270457,0.0,0.002831499040844305,-0.03442017695104776,0.5661495287237763,0.0007441415519401073,-0.01218677688930608,0.0003954210829432067,0.04269729936774347,-0.09375480275096842,-0.03452377534037973,-0.5894406254149598,0.028952012222483087,-0.0411282990483538,1
TCGA-KR-A7K2,-0.02509987574127699,0.0033168609416091895,0.013106382164012415,0.028598082014325864,-0.0005582572012073244,-0.003508940170625657,-0.03280057070010721,-0.06284414398605613,-0.031210429249027012,-0.02228712684325976,2.241652231854007e-05,0.0015718523915496138,-0.027256141714797105,0.10886722114262043,0.006774639042243603,-0.000605069109789414,0.007058464835903387,0.030777685950875624,-0.05565009132290025,-0.011934913330819287,-0.12197157962830331,0.0016756068395243258,-0.012580687051462798,1
TCGA-CC-A7IK,-0.052755065400025204,0.007688957247070975,0.033295416322114885,0.024034079122306075,-0.0017869688240678275,-0.03216982059911123,-0.014469886086252921,-0.21950792762874205,-0.051515289611981416,-0.10459978912227622,4.1821869997276245e-05,0.0026897032259560983,-0.10309776338873584,0.1739018446561233,0.0003589881060624201,-0.010649978724136968,0.013455758020703585,0.00821606629126852,-0.09877122931885829,-0.07143648861338317,-0.23128400032883736,0.0035463569688306113,-0.007821550930708094,0
TCGA-BC-A10Q,-0.03487166251362626,0.001509280693780128,0.02886811654458391,0.05648041774285895,-0.0005539125035276435,-0.011838689347182952,-0.01609786141804312,-0.08549776030897419,-0.05113370827984278,-0.0733979740538789,0.0005193272528781775,0.0019839483755141546,-0.04492791147820626,0.21557995386394185,2.9854267584678876e-06,-0.0020721969132084495,2.9224922520604714e-05,0.0018202087141482625,-0.14517568469050998,-0.02896525105600954,-0.18368030613319952,0.06952694916807706,-0.015207374884125099,1
TCGA-CC-5261,-0.12363620037745275,0.004047869082961074,0.06004051694042152,0.006284166196123344,-0.0004963749094125604,-0.015845399855014493,-0.028937711795887864,-0.08734591177260524,-0.05984879625190243,-0.17794638432971427,0.0008757165002469667,0.00692468292616882,-0.05418337594122471,0.43081887992959744,0.003402856652626162,-0.0022562487416845087,0.004366595341994645,0.035106907811829666,-0.04882633777333485,-0.019514752313251758,-0.3512630564605025,0.015204441261854992,-0.05178140336734212,0
TCGA-DD-AAVU,-0.036858346865873665,0.007088306508649709,0.01840578925320488,0.03687540730043781,-0.0011010321326214657,-0.006640521245381263,-0.04192704365488174,-0.09690725359514424,-0.04985123429732335,-0.1376445754967451,4.4431554685106286e-05,0.0031465974793590907,-0.03175253763119088,0.17269319125025387,0.011287880763614908,-0.003908778442468752,0.018477085987577378,0.0022843954843336143,-0.13356217333136527,-0.007121875809404047,-0.1381110349957986,0.00042672560980906916,-0.019416438797240514,1
TCGA-DD-A1EL,-0.07456495611190041,0.00281983790845599,0.03748468922988613,0.03414659359827588,-0.0008929860720546265,-0.023732611267280938,-0.04348304470683724,-0.5228260437888246,-0.0616173971756316,-0.15447341870947645,0.009000334083381831,0.006816955088539624,-0.09362413302403542,0.309052735373052,0.0001590023598184452,-0.03130107491209954,0.0003238653264909501,0.024972472243607356,-0.15990078858512843,-0.05591783698253342,-0.25759865515632446,0.0034087638047658854,-0.022706406897854844,0
TCGA-FV-A2QR,-0.08738442843579966,0.0101782346678791,0.03729208993283966,0.04143879997555704,-0.0006883598423936821,-0.005329668181531192,-0.02992333577915011,-0.089667418808235,-0.03605965430801249,-0.11282925938239068,0.0002093770099543638,0.00167138075438895,-0.026264885645041376,0.23451473065942524,0.0003912712331500732,-0.0012224022907483167,0.009541703982627108,0.05267080301628058,-0.06126514559763629,-0.02022782804912647,-0.449651652140846,0.005120016409129744,-0.02234390412816137,0
TCGA-DD-AACJ,-0.05090737122565137,0.01107502777833411,0.013290202199815426,0.030161953514775196,-0.00029426214121919985,-0.0018493812307242904,-0.028252601844962137,-0.0720630563349946,-0.033060126736843866,-0.08715404555907148,0.00026177144868695147,0.0029336889644070007,-0.007738476117770092,0.12360683431804179,0.0027701198288146837,-0.005175233821423475,0.025039957579030502,0.012006245303301575,-0.09379301587792305,-0.016621090513110653,-0.09172084839030603,0.0009624356506673603,-0.03582724971615824,1
TCGA-BD-A3ER,-0.03680069440107538,0.002983023196669019,0.02225059525567552,0.050463221440727686,-0.00037962625636111977,-0.002283750499557213,-0.01718849515792492,-0.060166027409088586,-0.02399377113484303,-0.05567323043686658,0.0008530992329524397,0.0008703793852889355,-0.019669320201262608,0.10920802012461693,0.000490542795108941,-0.0016758098802845125,0.012451999078434714,0.022661670777058808,-0.04603430334855878,-0.03291551896698828,-0.11006458177131648,0.0035589212692873308,-0.019169855801021252,1
TCGA-DD-A4NS,-0.029769725389937888,0.00833584911792037,0.032968337798579425,0.03428396867801295,-0.0007109744671305937,-0.0021109847044314223,-0.019925971723345804,-0.05750017467448839,-0.0305999740047748,-0.0655427193091433,0.00015638033629381532,0.001415065452622201,-0.014192615211700284,0.10283717969482242,0.0067528683574777145,-0.003311469392512761,0.01921519890873986,0.021697216063048613,-0.0567248104223125,-0.017094728957927373,-0.11488874835100935,0.008411197809417776,-0.018968791415172184,1
TCGA-DD-A113,-0.0366796976676293,0.0015046482836834105,0.019843648492904292,0.026419493263681617,-0.0003171977491305432,-0.00956310734308367,-0.017252899289960988,-0.1215433487801231,-0.033972330470134156,-0.06713413011565003,0.0007070238054259532,0.0021348425256119525,-0.02022474205840835,0.2680056099659274,0.00015862834662275346,-0.0015587055855468019,0.009337735361754997,0.027230078692170277,-0.09572415071400499,-0.016408596131067217,-0.1182918653469287,0.007206739442417112,-0.012898386912206987,1
TCGA-CC-5263,-0.04958381262296808,0.0016159090945436793,0.03785991757768321,0.003983076402693016,-0.0013538602423750384,-0.07244879867360493,-0.026429237988950367,-0.19311633047676663,-0.04062994026170289,-0.173893476744999,0.030544284906298725,0.004102251869403052,-0.11977103437252604,0.3639213714744896,5.633796387008827e-05,-0.007375301545132674,0.0007534464890232291,0.03694240159850946,-0.13101922692502202,-0.04198401166766642,-0.3302712256522739,0.05071320148907468,-0.024154891146930774,0
TCGA-FV-A3I0,-0.05256656264888008,0.0009644816102264524,0.049379465286012204,0.0032609609780007176,-0.0005458509294958989,-0.0034400793306771857,-0.03348241645886288,-0.0651881666697822,-0.04759034384238548,-0.14566765530558495,0.0002600316588950648,0.020442705480769624,-0.010992387921518411,0.2974949499967784,6.229100723484824e-06,-0.007032758436140647,3.487582480215257e-05,0.0466133917905253,-0.14024632515969188,-0.031140567842867183,-0.40793195024009793,0.010798798734293957,-0.047201836733095005,1
TCGA-2Y-A9GU,-0.043938583641515,0.004125306386070383,0.027962933876609846,0.05727781867765702,-0.0004008546690159093,-0.007201777298581437,-0.009734677612161869,-0.057446759892302524,-0.019299000863173467,-0.10232799404595089,6.999308162744152e-05,0.0009438081101226198,-0.0200671163651252,0.19714353894759667,0.0008149079653416127,-0.00045213693646405627,0.02976117652682278,0.004314183919748814,-0.04936058539588968,-0.015965579147418328,-0.16268945323215367,2.4156211061391296e-05,-0.01543429199574522,1
TCGA-DD-AADD,-0.16044283139114537,0.004599817288962519,0.020235652715868135,0.08020710010151128,-0.0019487650174740063,-0.03366766025846981,-0.02365231331389991,-0.1478035886829921,-0.058006478270590675,-0.06166494983601839,0.0001389155233829528,0.0030226364560197857,-0.07325055604233059,0.33041406315838134,0.0029697983499336264,-0.0032089889532213693,0.008741235445728818,0.006137432349210541,-0.08639640003986095,-0.022651728797261066,-0.17832032164099706,0.00640804912499323,-0.013081566714771188,1
TCGA-DD-A3A4,-0.019081864208776837,0.0021994683139215324,0.018943399905861632,0.0431156760182776,-0.0005569199526602851,-0.001453865220079872,-0.011606865448929953,-0.1333192243570174,-0.03417739650290994,-0.17624450691987037,2.047598755066645e-05,0.0010680913223915943,-0.014257191433992362,0.20277951298113767,0.00027465258297197973,-0.0002697982206120423,0.017161350595297,0.01700118953103691,-0.08103812994748026,-0.018922405996245457,-0.14777478899921978,8.713124858478535e-05,-0.013289295076072774,0
TCGA-DD-AACE,-0.0425676545422777,0.025687543671689735,0.02455831594950902,0.05485762217294994,-0.0006275101371498866,-0.0029260143263660993,-0.023423333705715605,-0.027660425780652472,-0.024458055984917185,-0.028522968685131572,0.0,0.0013973777473238005,-0.013345384021286051,0.10013719323869083,0.0012334777092391379,-0.000764422619175762,0.0048656225550514865,0.0041332220060671734,-0.05401375302663467,-0.018887476320844056,-0.18119040399869618,7.59999436995044e-06,-0.010523252224520304,1
TCGA-DD-A73A,-0.03487441661226312,0.005277476659708025,0.015192919919541666,0.03918393411234363,-0.00044733520883073757,-0.0035013642085170056,-0.014990327959834097,-0.05702174110525945,-0.01868455163654218,-0.055402897698598075,4.382931975714551e-05,0.0005937801891673156,-0.02329255492017453,0.08400944315969755,0.0017786019419598292,-0.001434465212395022,0.03207169857961854,0.020928069236211648,-0.05840491646818986,-0.012668469654358194,-0.13251560054344527,0.0030250280620999705,-0.016775190416781598,1
TCGA-DD-A4NN,-0.1098429399777515,0.0016719266864893602,0.01961038556335419,0.006397399569732272,-0.0005098986378024312,-0.017250677340453404,-0.017023757629683132,-0.1069986712606309,-0.05474710782237696,-0.12345863847664264,4.188878498927189e-05,0.0033894672300680924,-0.03058712479754813,0.2973199512983556,0.013171620486406507,-0.001784938557971205,0.009001115294725335,0.03388443563659814,-0.06895321181728756,-0.018608204618180295,-0.16578437901825246,0.002119042201264633,-0.023705526081452245,1
TCGA-G3-A25U,-0.023176046040141937,0.021354677657106722,0.01527778611156179,0.018258643128462784,-0.0007584788888679312,-0.01101261321066527,-0.02030917862399032,-0.09156021832298467,-0.0465811612244532,-0.05170928784578572,1.9606092654723102e-05,0.0002280210435155195,-0.045259638647514894,0.11828983019245241,0.0023894634463613854,-0.00033835676092399606,0.04872550807872483,0.028283624249310867,-0.07101477990106578,-0.01621124677906025,-0.1280550649884711,0.007962644606350903,-0.02240902500522663,1
TCGA-UB-A7MD,-0.07238169031917308,0.015622007936014365,0.02757106576622342,0.050117800536458215,-0.0009195634788975733,-0.011929473921054784,-0.0381777138173428,-0.08265408186004757,-0.07290620115217168,-0.10550533608207305,0.00540800273809579,0.005153208810962417,-0.054722432591351226,0.17022266176951242,0.0005547105471293137,-0.005324751114617458,0.005158142530319411,0.03259015945451076,-0.07958134650168627,-0.032890233063448175,-0.1843618322159367,0.0019926059312918207,-0.018219905305040713,0
TCGA-2Y-A9HA,-0.12425538295321097,0.00927826109676067,0.02191800417275463,0.02671869023773417,-0.0010122710362233565,-0.009829916645502335,-0.03387256844923091,-0.14541472632561045,-0.05735692568320577,-0.12802356355985106,0.0002235629882574399,0.002478571419521971,-0.03542730063706875,0.24773765793967695,0.0012566620748339812,-0.008017117487963693,0.01747248798818606,0.032122624054854075,-0.07034795748954926,-0.019351371573471013,-0.18313245243997936,0.002548275553323719,-0.024313371298235395,0
TCGA-BC-A112,-0.058274707483637445,0.0034284397985358,0.03935620314123929,0.005523797799477608,-0.00040307870158722605,-0.013575573889165362,-0.01863689361976409,-0.13268356449618843,-0.03701675914008006,-0.16682067641149065,7.213436137130207e-05,0.014786655473390418,-0.028902724807522026,0.17927463419316075,5.183422163863373e-05,-0.03487105413409239,0.007265237462366819,0.06210987281513217,-0.13706754176701597,-0.07954948567727459,-0.16083248271576847,0.023875753356695485,-0.03562621713926122,0
TCGA-2Y-A9H1,-0.043490644798777595,0.006811523462393291,0.008489953960159126,0.054634320925903694,-0.0006290475921514867,-0.001181765441328351,-0.03517493482448362,-0.04875389931303492,-0.036615504324425736,-0.07389705308374278,0.00034775721340135147,0.0011653013257587402,-0.00821489162075883,0.10598312909973284,0.0024995101503866098,-0.0009845292285737787,0.014212029960867588,0.018002343247002343,-0.052032024278157465,-0.007276905241593566,-0.10849489029576721,0.0006054662181393851,-0.02113051984361802,1
TCGA-CC-A8HS,-0.09908640993724473,0.005757325205278767,0.06157093273276518,0.010660641806891837,-0.0007756183023040278,-0.019146995677202808,-0.030564552763023223,-0.12637578172919692,-0.052479337108731386,-0.06422974601432985,4.998549902074457e-05,0.0014626653649273472,-0.07735949462497191,0.2563419741740021,0.0033294765993928587,-0.0014161655391328703,0.0022110709978891523,0.033510056390389446,-0.05703573544478397,-0.023301904605325663,-0.23844047553935427,0.01252409981309924,-0.039312230549495904,0
TCGA-2Y-A9GX,-0.05800315335804298,0.0044391072288310195,0.03232952744461239,0.037454541277619206,-0.00041942599383353865,-0.004210541979983872,-0.020279638842366297,-0.0818527164103568,-0.038071966164333754,-0.09200530457846673,0.002249414370925501,0.001653468917661214,-0.02867609986302268,0.12115973562537372,0.0022958198924900694,-0.0022992921145032334,0.012193009219740604,0.02560834114617186,-0.05728355192309044,-0.023719735105762915,-0.12284966505477031,0.006755473783447159,-0.01776661978622317,1
TCGA-DD-AACC,-0.038852497885536554,0.0017949690298941171,0.020543062971966692,0.0087971919468271,-0.00037432731378660286,-0.010058930784999065,-0.030234059093380193,-0.06956832252592618,-0.03681816772717661,-0.10776585948121893,0.00012124996549610329,0.0013206827738480279,-0.06319198010241597,0.17948317735966512,0.0141994621786239,-0.0015985156001016,0.008450286356958516,0.023490413323232515,-0.06813346997478799,-0.008641018428379587,-0.13831007671929998,0.001381433320073315,-0.019100066960244026,1
TCGA-DD-AAVX,-0.019898362651318124,0.01373737757159154,0.015566378803832309,0.05036959128504904,-0.0005833950801188365,-0.0009990958745074512,-0.024595549099549637,-0.10411647668176936,-0.0348119248518923,-0.14273239389265677,0.00020128029592289112,0.0007230433216318401,-0.041481210901228076,0.07661657188997717,0.000634945282681277,-0.00170780310942231,0.0041133850588788165,0.0025611331435220065,-0.050938633615837434,-0.010479200881405684,-0.08370810260586008,0.0003087593672317239,-0.012712869151667795,1
TCGA-CC-A7IL,-0.0316699922471798,0.041506228529511906,0.01724348992648821,0.06935027356109155,-0.00046592829521951474,-0.0033448507566857526,-0.025012022979969784,-0.07777795897254008,-0.05165550023557819,-0.0752895323307129,5.64093382523262e-05,0.0026554531419107534,-0.0204765229799136,0.22036015497371023,0.005259491550075222,-0.0008445077980706953,0.013062671821957354,0.014405124374542692,-0.10668603121998466,-0.007127509628017176,-0.10217384871382414,0.002242842782954263,-0.020899499377184654,0
TCGA-DD-AACG,-0.05215969047692787,0.0015848373766710689,0.014876798458488358,0.0061958372997682485,-0.0008781065977822408,-0.029179812671022886,-0.03006941416633472,-0.07948828592644132,-0.038956336832919845,-0.07178479078405883,0.0009240291244678203,0.0021643531638078054,-0.09710527793876014,0.18245760607375738,0.007634889428755771,-0.005882170734201641,0.014264928089293482,0.009292706270851651,-0.11202094512793949,-0.007724528700461425,-0.0638374799944524,0.0027753797621900833,-0.014893603428957932,0
TCGA-G3-A25S,-0.04857067153775494,0.002761428056967825,0.013931666749042112,0.0475277349020596,-0.0007588118409064943,-0.010585777580130334,-0.041112407780612446,-0.1602633650944025,-0.08295715141808359,-0.04267527818773381,1.947226267073182e-05,0.0046754633305240495,-0.045927847742225573,0.26485201809693837,0.0005394049476032386,-0.0071886743751621894,0.007964474963753682,0.04927553986367157,-0.13356505102744068,-0.013865457268991214,-0.24513718392672662,0.0012032300850822882,-0.02898925543926166,0
TCGA-DD-A4ND,-0.028407364597570824,0.002471370044464096,0.021776072782652013,0.014950085232218907,-0.0005181147189893259,-0.010103286138573742,-0.01367698834281823,-0.08435104314199378,-0.027455368143984905,-0.060825261973382755,0.004146454394001952,0.0008351814120736922,-0.03352219150372931,0.2579151776927471,0.0054281781801392565,-0.0017145194185179042,0.005185871625765488,0.011938827877487505,-0.08205168127449929,-0.01110627803315645,-0.15189132689675938,0.0057376375004197224,-0.017633618605503127,1
TCGA-CC-5260,-0.06567062516525493,0.001523177924070281,0.05583358342573029,0.0018147087851330382,-0.0007065318423807471,-0.020896492714762748,-0.03479376515015801,-0.11684428511679407,-0.04607306738015853,-0.23356617326572082,0.0,0.01214922389921968,-0.07213213789100657,0.25713733959727314,2.0236785409748768e-06,-0.009726633710010047,1.519685248296717e-05,0.01699654346210251,-0.19442738609768656,-0.10560241705150072,-0.30652982074071095,0.08512986555561847,-0.023474847561253315,0
TCGA-DD-AACZ,-0.06134528265496934,0.0001386266006555053,0.04739463765395856,0.007978738528959944,-0.0005409045243739782,-0.020453193121879962,-0.048343149044456184,-0.1525745587033265,-0.05149900165259173,-0.23475107447250837,0.0016201457861984838,0.009609331521452923,-0.08566245980918218,0.31182676678055604,0.00015842130360370983,-0.022402283023705075,0.0023308551143733478,0.017369860043608118,-0.19902567673350546,-0.02688647140809334,-0.24969611198900984,0.007453598518804021,-0.034469595929634445,0
TCGA-CC-A7IF,-0.02159592784888709,0.011018844249310338,0.011584711604767869,0.012977406546955127,-0.00036005607542780125,-0.005739574287800982,-0.02863830897790711,-0.04544802730488924,-0.028165314113359697,-0.014320759613500189,0.0,0.001578356872405124,-0.03065385724644071,0.10170971030856649,0.0030286809392958314,-0.0006234368537518585,0.0012504846273680649,0.023375250125177688,-0.08275076065132601,-0.00818477854104459,-0.09302274374504468,0.002103663088078302,-0.015496152455226309,0
TCGA-2Y-A9H5,-0.04468567879840739,0.0020476773717374446,0.02907650490061087,0.013795898103378567,-0.00033480068403209036,-0.005292592523390528,-0.024884117577561708,-0.06839223920515211,-0.021172069388505393,-0.07698345081138387,0.0003714451205678087,0.0021418746492073565,-0.02490812152256909,0.19495436197676722,0.008228330378060377,-0.0010699919927918736,0.013718071939563311,0.02898599619178214,-0.0550043497082151,-0.014098432238698848,-0.13209404732405683,0.010406823267092271,-0.018274378135410357,0
TCGA-DD-A3A7,-0.06903503206004388,0.001116065131062926,0.012044806144585068,0.04848058859227363,-0.0007099723467792323,-0.017297783741721168,-0.053115027592287395,-0.1400155697233897,-0.0386436985013013,-0.014249941811775746,4.998549902074457e-05,0.00351524698656836,-0.029570657462924945,0.10938905957308989,1.916817627920098e-05,-0.007352395754484018,0.003940767150617095,0.06108469793425057,-0.13265583291394575,-0.02379907252787957,-0.18621767437788025,0.0029482348529948485,-0.0221977419935345,0
TCGA-CC-5264,-0.09007573362373988,0.0027673603075095915,0.044185885725762236,0.01306806189524358,-0.0016131765645663616,-0.051847218271540985,-0.0254281033053056,-0.12859865106391127,-0.05487073405820436,-0.1283437125275762,0.002444003167648828,0.002102446195263404,-0.17940667806850732,0.2987785636191793,3.9039853569345925e-05,-0.00824062763237637,0.0013368351322509966,0.04576031916527757,-0.1485547691146661,-0.06693241633273382,-0.24954641696642188,0.017333949448632452,-0.011859705344509,0
TCGA-DD-AAD5,-0.03911676895029132,0.0011166873951057687,0.018441076438900496,0.019850851576231565,-0.0004855648489448344,-0.022385232754828815,-0.030166089815286058,-0.08321390710186287,-0.05300629315887099,-0.03903323469540041,0.0007679164481419875,0.004283959421629716,-0.1150183239299798,0.20301125811942558,1.065269727014828e-05,-0.035252794621336576,0.0004991639284346213,0.07558063071464143,-0.19701108871123715,-0.0311896152049109,-0.1700318812546492,0.004903378185776206,-0.036261426007037356,1
