,ACTB,ACTN4,ANO1,ANP32B,ANXA10,ANXA2,ATP1B3,B4GALT1,BIRC3,BTG2,CALU,CHCHD2,CHPF,CLTB,COX6B1,CYP27A1,DDIT4,ERO1A,FLNC,FSCN1,FURIN,GANAB,HERPUD1,HNRNPF,JOSD1,JUP,KRT16,KRT18,KRT6A,KRT8,LRP10,MAFK,MMP14,MYBL2,MYL12A,NDRG1,ORMDL3,P3H4,PLSCR1,PRKCD,SERBP1,SERP1,SET,SFN,SHC1,SPINT1,SREBF2,TIMP1,TMEM45A,TMPRSS11E,TNNT1,TNS4,TPM2,TPM4,TUBA4A,YWHAG,YWHAZ,class
TCGA-MP-A4TC,0.044040071855569775,0.06948897342893771,-0.0033763469006695378,-0.4413095491481912,-0.0001650145811168926,-0.001998949161946848,0.04857299298675781,-0.04662824835389455,-0.14649398254725296,0.0004367243276267689,0.08326453540042598,0.015494950692784592,-0.10412671820530477,0.001032942230470852,0.006011229464487099,0.0019106424656951603,-0.006619519184156021,-0.0574182087753078,-0.0008841687928131347,-0.06375976114048663,-0.014023313044989688,-0.013811041999259897,0.03218238234397512,-0.06667441396923524,-0.02776922760403271,0.025493043634579608,0.004862618162339386,0.06938183084193424,-0.0026554567069255464,-0.08305565468613663,-0.02790053142788005,-0.01966699104308875,0.0006242302596811761,0.009786406055500536,-0.0017968466865487637,-0.031729394770380254,0.017730829776794396,0.005170451375354068,-0.02318998464226524,0.08318347186904958,-0.00839088929725328,0.023962629260729545,0.09854887444411052,0.03049847491039892,-0.0004885485514341401,0.03352018421317795,-0.03648999047288981,-0.08030351427706828,0.005457786813832981,-0.0005713376919118323,-0.013290155085598176,-0.011599309778340061,-0.15031437010658716,0.11751696842970141,-0.0015080471831362588,-0.043514337099221874,0.03693255318468886,0
TCGA-86-7701,0.016802961538556396,0.017191981047377524,-0.004703397811571231,-0.32252851282230793,-8.044049819603717e-05,-0.0002879174205723299,0.05805673803971777,-0.03129978012484408,-0.01776517107423406,0.003328067208112768,0.058246392647443204,0.012662517326326986,-0.022526554392191138,0.00027636494552005854,0.003044424441919341,0.0005160916201469884,-0.0014172174577841668,-0.057051161846782376,-0.0002148898472808236,-0.009492517486249172,-0.03916024708638941,-0.015751729179465365,0.07569992897754227,-0.054638833893778424,-0.01569783703002812,0.011647417111261745,0.0001414176776763651,0.03611032576601936,-0.00014541112181721256,-0.03162935993592961,-0.02157580005094558,-0.00395657017649822,8.315106440583645e-05,0.02190879290512295,-0.0010026147161614153,-0.006976735886077984,0.007698324840818251,0.001856559014424484,-0.02313965675887899,0.083152590956912,-0.004208574199951182,0.050313771673943686,0.0727227741974077,0.005205150705123663,-0.0004937226410298787,0.012498785570114985,-0.01720887725762982,-0.10935535297385568,0.007631402651772277,-4.925136718992731e-05,-0.00016851404886161273,-0.00111053601419826,-0.04414281849521859,0.04773438944441536,-0.0009895473771936794,-0.037011518576838834,0.025548058379938964,1
TCGA-L9-A50W,0.022939675424774406,0.04877828976638011,-0.01047037340763089,-0.3366722388187178,-0.00015399951727632574,-0.0016482565993807198,0.018672985082146203,-0.014627701723446955,-0.02306510583346586,0.002413765642643543,0.03660700348666332,0.012369692223924415,-0.051122456375491954,0.0008736845982201726,0.005304482506043374,0.003725944375452838,-0.004586345125932085,-0.04062338214349498,-4.9313416122947664e-05,-0.013826057421002713,-0.027934772758434742,-0.008904491501477393,0.05694828028537817,-0.05985765537766431,-0.028696732933917384,0.015369177013810931,3.865453655273627e-05,0.05118472953646244,-2.7626210319559603e-06,-0.06271672672531196,-0.023595571124654203,-0.018137024784779743,0.0001169272332932983,0.003099863789358193,-0.0009842696460419082,-0.03532574112283539,0.03868786058377267,0.0037449243969253716,-0.013353578806757867,0.12542958903696544,-0.003959130855946709,0.0434777436658069,0.061124437583009165,0.05431547263913482,-0.000371423894261943,0.03633532129470815,-0.044104348439051755,-0.12785872831404718,0.0025721185227901015,-4.021686717134157e-05,-0.000649330133444701,-0.004829739151465108,-0.030633079839526203,0.05474748196265187,-0.001397634413577662,-0.03904088043907524,0.021935405440740383,0
TCGA-78-7158,0.01624032358637165,0.08654010254150121,-0.008036685052656678,-0.5037604552017296,-5.303201311727063e-05,-0.001049089529309929,0.02960054091247711,-0.020907525528514687,-0.0073279354989272015,0.002532196355433844,0.024075707942991423,0.01212673860190525,-0.0223167224717162,0.0005655756430060925,0.004322422432924305,0.005431523317572778,-0.001342354814336211,-0.013552428087092498,-3.65857575434215e-05,-0.00609617146355374,-0.010319260184912554,-0.012959283369168687,0.03135828755637353,-0.10208953414544211,-0.027049411356987407,0.020837902969997758,0.0001087785445064754,0.036620353303191834,-3.3264212425592173e-06,-0.03260160071866424,-0.022453848066887085,-0.012872240037606687,0.00011313191308265655,0.004328098850206867,-0.0017715718203574276,-0.012573263835848201,0.013754232529943344,0.0018742666045338113,-0.01250757873101824,0.10915078972963356,-0.012726013826384667,0.03724836517208128,0.14604172696929807,0.03383343637832482,-0.0005562263517690184,0.020697453716230087,-0.057413543827172536,-0.021644490697595067,0.0007385646812945034,-5.631401047258083e-07,-0.0001178488508350626,-0.01107898241588506,-0.01175322196716042,0.06941200574135527,-0.0015331997586233736,-0.027582206165532284,0.02726651312806572,0
TCGA-49-4507,0.02432704199568023,0.03465196921369668,-0.0011062600955464652,-0.42263418761991256,-0.00022922606201264897,-0.0013484837527493086,0.034946451743138186,-0.07552989068823227,-0.08859899575975573,0.00027866868059284053,0.02638613413746188,0.021086779107784104,-0.03887483052007982,0.0019098640519510633,0.01584551419489397,0.00044792444660091515,-0.011971969345368066,-0.04300884815773244,-9.349569922870113e-05,-0.04938147837052847,-0.022327084156191713,-0.0054521720054768975,0.02583582425559395,-0.042422688244782694,-0.015359007522524774,0.01620444455299806,0.018396161810154743,0.38529139327791334,-0.09048640300300388,-0.20636102242792637,-0.009654411106139562,-0.014460039906523435,8.924970030231901e-05,0.027977920778539545,-0.0018798897369921906,-0.0029616787223313928,0.011826349484985179,0.004455787816858242,-0.016827539662195995,0.04444483811210993,-0.004343485584896946,0.03670689024432474,0.0757691164727266,0.04626229292363879,-0.0006888060817596557,0.027664711193685847,-0.009566682774718694,-0.20879988458666868,0.014777256032573348,-9.193045617300849e-05,-0.013973477101773884,-0.06624375024117148,-0.04933180183404498,0.05329953987751786,-0.0029793264757986544,-0.03535664343698853,0.023105231220542234,0
TCGA-05-4398,0.037517464140403085,0.05110960928240522,-0.01350375242573192,-0.3216056937776143,-3.187087767942261e-05,-0.00117949386954761,0.05285265002605696,-0.041623906985473365,-0.017266544059927804,0.0010947826330632321,0.12610989070908146,0.04095691048913301,-0.05333043620124415,0.0006598567426390945,0.011348678339808184,0.0013607982460817818,-0.013664284780967217,-0.11301813396687972,-0.000435500740919213,-0.03007567654553751,-0.006663058442444881,-0.011027242438931757,0.04017061655767983,-0.049790179663957844,-0.04887164951643241,0.01560830483869853,0.03181468871736289,0.048045785093305024,-0.0007327077061973604,-0.07220126587640738,-0.017032149339650183,-0.03409996809435694,0.000259855697606214,0.022160299540556386,-0.0013164823007658715,-0.05167555176960524,0.025180477333021024,0.0025394953743973,-0.04029956745557186,0.1301249582014997,-0.004153300058056189,0.03025274706972784,0.08497798282363957,0.03210505205432854,-0.0006925440528599296,0.02110932376143126,-0.04565591305724099,-0.05356113775244375,0.001983569814229109,-1.1938570220187135e-05,-0.010975661469789283,-0.0028444075045991647,-0.05430161936931482,0.11092680211698867,-0.001972428858216191,-0.07211591201285297,0.046282377274111254,1
TCGA-86-7953,0.03132564446902378,0.05058970345426737,-0.0019377685365120705,-0.48685061689659237,-0.0001133682583335099,-0.001198104730453984,0.07686328954888688,-0.0675688522710219,-0.021214352885271022,0.002624776772213225,0.10113879872121403,0.016075160829951547,-0.04676817731393718,0.0007059912762964599,0.004443793414395668,0.003367146029236035,-0.0038054471839470464,-0.08904967571581504,-0.00036111044261028153,-0.014737480011107707,-0.04151779100305656,-0.015729279832004242,0.03322981882178916,-0.076853812156618,-0.08365478660088976,0.03410809527292076,0.0001859762212530063,0.07485361188075407,-4.270786595319673e-06,-0.0705034129814353,-0.025839108230520953,-0.01806315571011507,0.00019487555663894778,0.02856731184170332,-0.001732579975813167,-0.00734238686808646,0.03287964762633674,0.004907535885992364,-0.054699509102604515,0.09737148637270629,-0.007349305853943362,0.045158180349343255,0.12028590525975656,0.02720166961106548,-0.0004566705754872948,0.018895091334803073,-0.04021644355739814,-0.10299884172847106,0.0050601944200788585,-0.0008285246441095008,-0.0029504799350000394,-0.0001943459115779336,-0.029241518776278917,0.081479700161978,-0.0013998691070840354,-0.08227758431288197,0.02826134893814397,1
TCGA-86-A4D0,0.012656411483377114,0.015314679361228677,-0.0008437513042553371,-0.4427031570166458,-0.00011071430904996181,-0.0002414566124215584,0.039016323267643135,-0.01561447764403662,-0.00447660434202448,0.002347342796227908,0.0222022535306357,0.007166222236035689,-0.029419788461526333,0.0005061679470223267,0.004814161248056441,0.00046755402033797264,-0.0037608612076958296,-0.02953015717681693,-0.00019078131340828,-0.007533474041836795,-0.018016397408488108,-0.01366229817254873,0.037100897270066116,-0.06580184811330803,-0.1693880356813676,0.018914961268896267,8.33801746677899e-05,0.08714245974414103,-0.0,-0.09933658571841775,-0.03286413980038949,-0.0059204570552787925,6.0108169560077304e-05,0.03510863831300963,-0.0010487434210313582,-0.028634880081998486,0.023571741180821396,0.0021505419560309052,-0.010905280376834112,0.07465416393665633,-0.007743674164550864,0.043531365300059424,0.08687938126814053,0.00902258834562674,-0.0003168982723427302,0.012938958069279426,-0.024123296716486078,-0.019054331898291435,0.00229356944720482,-0.00011800990760755662,-0.0006023815877440924,-0.00011771552392782955,-0.11418371256435432,0.03723189549658814,-0.0015188679000251346,-0.04061989205601139,0.08348707661446968,0
TCGA-NJ-A4YQ,0.010749327327508273,0.02060035486300978,-0.0010514187764267087,-0.22695082605046638,-0.00011912239616067167,-0.0011799896277708086,0.014007026604398948,-0.01688852076232331,-0.01755737845808354,0.0015424342646824705,0.03769073845738452,0.01402090624153503,-0.03203611793717255,0.0005316398854857594,0.0027612967985115168,0.0014772679509007219,-0.0010374983096644217,-0.08959894652742152,-9.363482973350576e-05,-0.007719946022018054,-0.0042639001830477,-0.008400971372538958,0.05372572023360769,-0.0398016804199858,-0.011570773443546034,0.01839895745760231,0.0014358433685777929,0.02313120894286925,-8.013010493198793e-06,-0.03472356480715371,-0.03002224976796474,-0.013693275059140383,7.88666718883165e-05,0.012518032304873425,-0.0010155891429020128,-0.020603367808183445,0.014765188066301622,0.0018301361759789337,-0.010713801540300294,0.09175689539021074,-0.0029496499297242576,0.02528444636659783,0.05360269513617341,0.005053248171117047,-0.0003672202394710831,0.030834644634785285,-0.030965683835077515,-0.04103589810041491,0.015348645753961845,-0.001694057123162798,-0.013951099757561444,-0.002521856845389369,-0.01634912076549365,0.034033711242829334,-0.0008916772567863959,-0.019844530805335086,0.014633622030364219,1
TCGA-75-7027,0.026867594249680694,0.07209135605935331,-0.003459824780155344,-0.3757436728805485,-0.000181901214168849,-0.0018589421793407982,0.03363942047066311,-0.033103609101048405,-0.008085221356881129,0.0008930547775544756,0.06591617010355144,0.019091016569468128,-0.08931369077145561,0.0005988003522120073,0.006580974750864149,0.0012072498571068008,-0.03580680495185902,-0.05225762840645243,-0.0030566025818141193,-0.10217516436284425,-0.09509446150692255,-0.011163213250052767,0.04437912448179684,-0.06868201774915353,-0.030606335360175325,0.03171999989378691,0.05350645610862549,0.14400788152716198,-0.016131056965632974,-0.1445546384549388,-0.022442028093973915,-0.10690083044919615,0.0005509511000722641,0.017506009134248178,-0.0015562126547722544,-0.021487625810127586,0.013357875259105683,0.0028375621454663426,-0.014920168945480284,0.06755214235286847,-0.006256898173882573,0.03543566710242429,0.09732699372435437,0.0351920663199419,-0.0009875010182509127,0.02701739754594964,-0.024899550105094915,-0.11358633910571123,0.0029999325809541293,-0.00044258826932245854,-6.297660885623144e-05,-0.0066843913812998455,-0.11078608557968996,0.1602529052884332,-0.003190267723702955,-0.05914882111130263,0.06202300216145626,1
TCGA-53-7624,0.024087257247435503,0.2325727780738173,-0.011959390691437493,-0.6247112365880896,-3.196482278680484e-05,-0.00480742921711696,0.05277390928223347,-0.06311886890729257,-0.20588572846297715,0.002539210957904379,0.049899243868288264,0.02540571473070713,-0.04192373829793073,0.002150317150734125,0.012812294660317065,0.0004126641661785339,-0.0023181512451869698,-0.08293232107960727,-0.0005506562771358965,-0.014755396064939122,-0.021214970417647135,-0.013279613088777446,0.039154477411362916,-0.10546854609351834,-0.03336523035687787,0.029796805583975728,0.002097593438870386,0.8550233802540763,-0.006325182945223719,-0.7278213353549222,-0.01976908730921392,-0.03598011421639575,0.00016658372565250996,0.03335470756866039,-0.0013048633906804637,-0.010836589942624467,0.014177347229822336,0.001524805598385909,-0.0628584913286931,0.05479200240566736,-0.010788880497404929,0.03527392576879484,0.18029415431137974,0.01796893841974685,-0.0006385877735288717,0.05064458496027481,-0.05393290859826471,-0.06753615881213305,0.029869245211825157,-6.387048430860929e-05,-0.023079585021357787,-0.022672133641969936,-0.025984516430356836,0.1409720749279081,-0.001522084476764577,-0.048881071171734035,0.05470593998853366,1
TCGA-50-8460,0.019930580280775836,0.04214444162176796,-0.00209034312387965,-0.20944266647595053,-3.4665744624044046e-05,-0.0005810607160621426,0.034983991880818494,-0.0101539501565318,-0.01794856546289211,0.0016361092061638884,0.014506303901600308,0.009672805112601709,-0.03754598860679113,0.0007560318874524814,0.004389313818996126,0.0014951277557736673,-0.017212967519460567,-0.014251885280475548,-9.375726457773382e-05,-0.014279155328776261,-0.008179465736018793,-0.008221888414795228,0.07818614147216513,-0.032780916056552055,-0.023046600664934924,0.01768502630197201,0.008654494522532084,0.047706041870397356,-0.0007654433559255121,-0.04139524164335095,-0.013995727786724728,-0.007650168373372069,6.960423633279221e-05,0.001995788562780556,-0.0012909763728078186,-0.005642287392705717,0.019395548594366575,0.0007404332481258678,-0.010320968044357375,0.13430843948436333,-0.004675902305727296,0.033397965325294605,0.03576592191905442,0.03590766421489647,-0.00040287890023478853,0.010657026329030334,-0.014989493189922416,-0.13867297133252188,0.0007215877523413481,-1.160934985127051e-05,-0.00035488867695622223,-0.001001060014520515,-0.02090288787515796,0.052830261400735726,-0.001213458575285906,-0.014148706931071281,0.013017756847302673,1
TCGA-05-4249,0.0245480896870783,0.053503595114742834,-0.009588719540314193,-0.2829189413418395,-0.00019554674101611837,-0.0014495445525858374,0.030463679376021614,-0.021110482384087217,-0.009154290219629569,0.005427371193816217,0.04597359536767661,0.015442668673641989,-0.041936736983932854,0.0007703255213158382,0.006053228677739595,0.001583154167718553,-0.0026970586401074866,-0.03528475915275172,-8.923830578167991e-05,-0.01978376467762665,-0.021589574773638334,-0.010133614198512636,0.05088327528519035,-0.1303754343077643,-0.056065374383512986,0.039939247365197314,0.00040743218282891325,0.056257797867179445,-4.636551981948537e-05,-0.07944816751245164,-0.028192992752053184,-0.008197733724096977,0.00032887211361163433,0.0032007697548632973,-0.0015451443161962639,-0.021758444255724364,0.04060571244909878,0.0017069615458220242,-0.031711267252525134,0.17335250016753964,-0.006526803829085285,0.025662559891537488,0.08640023603065897,0.026997840864446718,-0.0015816972595701353,0.04302189812105819,-0.03624284502956742,-0.07883134447276031,0.0013904241356298627,-4.156840342268351e-06,-0.0013172177184335129,-0.001424594057969402,-0.018681960469339204,0.0881555906223284,-0.0010502768551589902,-0.03200972726898206,0.03743354590156762,1
TCGA-55-6979,0.029171751639548427,0.05640817151198266,-0.0101946993455419,-0.40330774625180077,-3.499455249988186e-05,-0.0013329859618621386,0.04250202469734601,-0.029101928022503647,-0.0222829199849862,0.0011806198356690994,0.039064644457214394,0.017337027545991705,-0.0251756472945425,0.0006030682048420655,0.007592684305516797,0.0028007605501019044,-0.0034455123611404014,-0.030144633061625126,-9.761396217091773e-05,-0.07910980100223838,-0.010517019713891343,-0.007689538868612479,0.05127871133354339,-0.07411654273746272,-0.03364429089395805,0.017648810633292072,0.005431964952889919,0.04504003395228577,-0.0008694715422844457,-0.0626088498418527,-0.01768248026507213,-0.009054403110201639,0.0002450727084942279,0.01846242888788674,-0.0012941611855864519,-0.005100484818985137,0.023888785867370026,0.0023775804427791495,-0.03777023552703391,0.08974978315323211,-0.00511051661524597,0.026448904293196084,0.08835903532097258,0.027598815950127514,-0.00028969692746308933,0.010390721527556749,-0.02116770101887828,-0.06244402223213165,0.002542625091257542,-0.0013147969909096282,-0.0010104132309441591,-0.006533689639128504,-0.03411021013093358,0.07578149360543508,-0.0012040779538055313,-0.02974408933149693,0.019293837161294444,0
TCGA-75-7025,0.019132459981726024,0.03632115024593461,-0.002670747084563741,-0.2295161952553156,-5.432375834377634e-05,-0.0007743393499382618,0.028446883268596245,-0.01232544068927225,-0.015109025737271093,0.0019772319596882354,0.0185289225208878,0.015611512068025812,-0.07928176534363278,0.0006345098236595158,0.003430640172512191,0.0014429992814296827,-0.004165122936583724,-0.0189015042308187,-0.0005190625221048646,-0.020306109795149952,-0.01001689488692144,-0.005541418945304785,0.045094948527059565,-0.035391031346440796,-0.020259184821557127,0.014348275754159277,0.0006576841031912245,0.04886857867217081,-0.00023406870493457475,-0.05686533219297821,-0.019618548665426554,-0.01852423549493531,0.00011964702901667322,0.0009972788670940154,-0.001000975343211208,-0.007684138145570124,0.025575555000078742,0.0008306931364588447,-0.029573043785366734,0.1366161259328142,-0.004245494425751146,0.037512834827300015,0.0408919381784824,0.022038193194252438,-0.0004355533307262714,0.02099001983540803,-0.020323269576939126,-0.12193307392814731,0.0017985303915506838,-9.237230456287027e-06,-0.00017814121078922517,-0.003117127320904012,-0.06493490813142513,0.04311079631004445,-0.0013260423977709554,-0.013470244313343099,0.016884338634060653,1
TCGA-62-8395,0.021140572300825076,0.06785558068075134,-0.0083606597260805,-0.2971861614735359,-0.00013894481381832287,-0.0011135342100259701,0.019165846824735606,-0.02453341484681491,-0.005276602778185018,0.0031592681731223687,0.03502525790340747,0.01167731403163478,-0.05179274498953251,0.0007220187741265137,0.003905110267306344,0.0038459887431835644,-0.0031193171101357134,-0.02443325628586305,-0.0008031948390168489,-0.020950453269117177,-0.04571315118079129,-0.00827545589272763,0.10700078347271297,-0.06034231726457314,-0.025613707990882847,0.02723981602153981,0.0007139392644567341,0.05519895917677417,-0.0009740001013302895,-0.06690631625777844,-0.02146028969767336,-0.01337521427807117,0.00014443728899768657,0.0020639456960916715,-0.0013575228472654727,-0.031865875752025395,0.04788126534105052,0.0022285437585132374,-0.012609571399577359,0.22742777130769057,-0.004384601879575537,0.04852178924307668,0.07446349417485366,0.03526628630171548,-0.0004827269844028328,0.03114391095971795,-0.04899766548027557,-0.04251207554426156,0.0037806209827476816,-0.00018403245348561038,-0.013107677780428685,-0.013442572904689186,-0.03881351435194321,0.06185444242255161,-0.0017697281562605355,-0.034891413370464364,0.031835147774888856,1
TCGA-62-8394,0.03733760634583451,0.10015237152238854,-0.01146607038504372,-0.44199019984109406,-0.00013281489556163216,-0.0009112852685347968,0.03429240737256712,-0.03156014114599415,-0.01810229311220841,0.001337559650655357,0.041763187711002236,0.024293701496717116,-0.042945159883523334,0.0010317592336048858,0.009051819316340845,0.002429309031991001,-0.0093991175804148,-0.060627891776368,-8.077360586936716e-05,-0.01824845252324055,-0.018623644220542385,-0.014369790613198407,0.018618389242739834,-0.0773508651407324,-0.037193033065927944,0.037327441712757585,0.0030504221950773875,0.07317756830038893,-0.0006351491272550994,-0.10086061720471622,-0.020068205668693488,-0.01682871390501147,0.00022678243435118167,0.03911063352344319,-0.0015113160507770594,-0.009195701260342887,0.03088867554501383,0.0029359303155595145,-0.0834209033240366,0.05725968138938328,-0.007489511538140923,0.04264701999181746,0.10421253431734541,0.05297135957046006,-0.0007413220754033868,0.0361410129358216,-0.04446909245928685,-0.07538887922468054,0.0014636342970806675,-0.0009220492199635792,-0.004965499127629075,-0.0035787937700973178,-0.03339721232269043,0.06816808712759888,-0.002324712197520758,-0.036221053322884604,0.016752999879634096,0
TCGA-44-3918,0.007278065694910616,0.009321135901594502,-0.010499261533680975,-0.10001578982571895,-0.0030577253550769256,-0.0003511338845922701,0.03979234258177136,-0.03869420688105566,-0.041494234841466714,0.002273665359343545,0.062154474740463074,0.00241906622877514,-0.003403213214885119,8.477805611656705e-05,0.0010674874886817249,0.0005260104315976062,-0.0002898908845200637,-0.08668138677458738,-0.00010139831190160325,-0.004205076088394061,-0.003941544946261982,-0.0027819293178740377,0.03941984928759114,-0.032069591030507404,-0.01886147843432948,0.0026159231744077556,0.000137797296010763,0.005341659499376094,-2.2143253271442926e-05,-0.007598057344485187,-0.010295661237764459,-0.006057986440704026,9.651118065529052e-05,0.00155286610212735,-0.000820855496801628,-0.01942301442011174,0.009854205859281446,0.0004364221630894249,-0.07096132367974406,0.06026851159531925,-0.006771175628111764,0.05318708389113634,0.06868528870044642,0.0007736530424441566,-0.0003555109512376582,0.004436082490969049,-0.010143455401761826,-0.014139709794658267,0.0017826913264683835,-1.374928224922858e-05,-0.0033407542393094967,-0.0004156038528737202,-0.00970208729223934,0.08117654283701085,-9.483719219847071e-05,-0.052181849794520244,0.05795149240230835,1
TCGA-MN-A4N1,0.03465188103586836,0.039613672378677744,-0.00706983427367993,-0.1918743230506938,-5.681330368940552e-05,-0.0008498277741322646,0.0323853439752842,-0.019933508970682714,-0.005126450190480719,0.00034365047758007605,0.04222999872756159,0.03494133049651449,-0.10303985399104917,0.0009626945638651899,0.008873976320440971,0.0013389260644711169,-0.002550822164833789,-0.03336719886744268,-0.00027248987626993416,-0.06010068661169006,-0.014581719457901902,-0.006804553659155952,0.023893792064122624,-0.03714721215941358,-0.032563179772336186,0.038280256504856114,0.01742467416382502,0.08216306972743177,-0.0031846818696135587,-0.07388933603668818,-0.014648615279321717,-0.03964669771256107,0.00022213363186072364,0.04065325737335417,-0.0015565184516504612,-0.007139798558154319,0.018261773945201173,0.007480486994161795,-0.010538149895885373,0.09292728196022416,-0.005458531315574522,0.035142434579501,0.03708855593987375,0.040023493956758686,-0.0003778476205173189,0.019004541162810792,-0.0525745722317252,-0.07569979824498223,0.002545401479102428,-0.0005588013268112439,-0.005510350034577863,-0.0019412094163253877,-0.06417527175916267,0.05822769866213856,-0.002936856389363858,-0.02587680023007774,0.01695129728767511,1
TCGA-55-1594,0.018888701402429275,0.04850987763599343,-0.001772154461188647,-0.2586338456913641,-4.3754933763275104e-05,-0.0008110959338886556,0.05721137318415408,-0.03154968987934506,-0.005222224209455015,0.0032630069103784603,0.0556059900625534,0.07697163275887035,-0.07023591518244647,0.00026958888949518396,0.006537822547583412,0.0021526874036873252,-0.0015301547805448507,-0.19626489718891987,-0.00012469988884628014,-0.011382132445493605,-0.1089255851080844,-0.02255450916634557,0.08452294986827363,-0.07545299190754792,-0.044094153460635235,0.02505479278412977,7.691918584917692e-05,0.0764779056630732,-4.9431183464640576e-05,-0.08905550962857314,-0.02140575513163438,-0.006448616123676539,0.00016959252230627813,0.034606042644700935,-0.0009806604201071988,-0.008866655761651226,0.04086336981021751,0.014075799004203485,-0.014022805965616381,0.08066932446516475,-0.006025073138836383,0.051688360541703886,0.07926936078373563,0.003912550315690673,-0.0006779109586362822,0.08431672151341636,-0.021744345169690264,-0.05459332829967402,0.0030333402642024297,-2.1764931862956547e-05,-0.00026664399430070774,-0.0002763474566743385,-0.03040915396537484,0.04353451852551057,-0.0014590893941540737,-0.02981229412289878,0.03400673294648178,1
TCGA-MP-A4SV,0.020603558560110764,0.04809757598495504,-0.003165702567903745,-0.39154245477233285,-9.230106800304411e-05,-0.0006460016410388563,0.05630947442677499,-0.025536697544630737,-0.030787050754263738,0.0017038912369431187,0.040923815073498016,0.015096280796117236,-0.035151703639980374,0.000809430053121751,0.003301289716142836,0.0012614804385901429,-0.007348024502101524,-0.057344076144423356,-0.00015323833799180272,-0.016903751471084447,-0.012793636099967753,-0.012017440857703865,0.04111166668745981,-0.07495401539570846,-0.03974072587712124,0.021573870025403785,0.0030667417616623326,0.07278332741008617,-0.0006621974423587907,-0.09688482489222998,-0.01977670720748238,-0.026594022588403838,0.0002411949775476567,0.036091235153321376,-0.0009389438293880642,-0.018962924397693273,0.027576512560898714,0.003625840193693866,-0.03560255709470601,0.1585987767639154,-0.008251134301935272,0.04220397090682461,0.09310391581770049,0.023556422328277107,-0.0004491222283281436,0.02292481191860935,-0.037352836841293806,-0.07387895085205325,0.001156775168388516,-0.00018896556080300845,-0.005185736588026706,-0.0015407910347658166,-0.07663040158286132,0.05949549757416544,-0.0014331858598238894,-0.051060611501119346,0.03993135149035746,1
TCGA-75-6214,0.023113963017333254,0.18991056613880347,-0.01453248836298142,-0.4767695613613429,-0.00023331267418377609,-0.00288447687456163,0.1259182442165891,-0.02285247253814578,-0.012612503765265288,0.0003107676360707186,0.02359065033807495,0.022147889211191058,-0.05418088154978934,0.002147985537360252,0.009671590651648583,0.0004934088573771884,-0.0028048577378305033,-0.05796781860809211,-0.00035403704774601496,-0.21504766306638817,-0.009916708625625405,-0.009724993583841683,0.013789219185752535,-0.07192099240552566,-0.021108708517177385,0.044790580794308935,0.13558630107849004,0.042675706564919216,-0.18979316430578516,-0.044243810939872286,-0.026918959042435017,-0.02103255767890415,0.00036875158619116853,0.021369008630054365,-0.0012344965121748994,-0.02265564620509312,0.014454769899327702,0.0027930754539211874,-0.02887388727683379,0.08471663563069799,-0.007417639612681586,0.02375175468125206,0.13520672282646193,0.108256222323306,-0.0002913054635218471,0.03582605291500881,-0.009728562825967806,-0.030623785129416582,0.022444114522561464,-8.464602232603219e-05,-0.003875384352361947,-0.03716379764452143,-0.014953255383091484,0.04301521388542846,-0.0022872915365271325,-0.041289181028301765,0.060417534908850976,1
TCGA-44-6777,0.029023424842698084,0.0394584241279541,-0.01553803832968564,-0.2497522985925262,-0.0,-0.0008587776681734224,0.04466890001174901,-0.01816198037316681,-0.020464907074711845,0.0015963575492857014,0.06514218353874995,0.009635945005833974,-0.03767768803667445,0.0007171133221288013,0.0031702408042077997,0.0022368500454403337,-0.0035443562666549132,-0.0409047697210899,-0.0006690062497428941,-0.033098021167930966,-0.011583916834560011,-0.011455872394557446,0.04911505798579009,-0.04061913496993013,-0.03574101226242247,0.0091450836533135,0.0009034801691958717,0.02546380523056577,-0.00043374559702235086,-0.02013166738629723,-0.026878751213227584,-0.007930138907987725,0.0003657864897616286,0.0034992456885508,-0.0013198680070093355,-0.03477486743075964,0.013886168819682574,0.00243421306330764,-0.016620708018048203,0.1158838579393589,-0.005886442275551292,0.031364512909967994,0.05688610400222916,0.007526122176735845,-0.0005088641326606984,0.009879372946789715,-0.02620409775619292,-0.11823666417986362,0.004100269701348242,-0.0005156543983565443,-0.011946223928571958,-0.0031756757491930086,-0.06403474839851815,0.0975977993269459,-0.0007279445910675913,-0.047104127634241516,0.021997784651553248,1
