,HSP90AB1,LAMC2,PYGL,SQLE,GSTO1,PLA2G4A,ATP6V0E1,PSMB3,TMED10,TNFRSF12A,RPL13,TGFB1,SSR3,NDUFA4,EZR,OAF,BCAM,ALDH3A1,CCL19,MT2A,RPL36AL,AQP1,ROMO1,TCEAL4,EEF1A2,SMS,RPL35,HSPA5,SERPINE1,CYBA,FXYD5,MANF,PPDPF,EPHX3,CCT7,NSDHL,CHGB,HSPH1,SPINK6,CCL26,PFDN2,SF3B5,CDC42EP4,class
TCGA-CR-7383,0.0636829948836137,0.001514934388644828,-0.014410125438674993,-0.0003051652496599081,0.035900788422634056,0.0022531553950312627,-0.14110022613720116,-0.051381566205330804,0.05271018273787548,-0.03586079490416113,-0.03700552038682865,-0.007178665775873766,-0.05183171398346144,-0.07254727846983353,-0.1224995850117127,-0.02073953128691502,-0.015514580028337348,0.0037079764867709083,0.014286448953452498,-0.012940239971471265,-0.07440173956902667,0.03613378028849893,0.04189506214610747,-0.050855223494020704,-0.017206105006579427,-0.015945151919513408,0.004350680861475195,0.0031107173733754814,0.003990833370963973,-0.006909094838128722,-0.006055497400799911,-0.0077003728827462516,-0.0205344668250507,0.000559255320765498,-0.026025323505183585,-0.04606480515012947,-0.0015503636487950538,-0.02802260024622347,0.0,-0.013638078490962467,0.015407640673898751,0.01791768073846238,0.04098279409317504,0
TCGA-UF-A718,0.05377821646956561,0.0036781952035740166,-0.012680480956701913,-0.00033383275160966334,0.013541774250825173,0.005749003958186689,-0.14321358375433935,-0.03845443033101917,0.05178481676519131,-0.056137779518592834,-0.032892254682752184,-0.006926123243019225,-0.029834824811678203,-0.08405303728255424,-0.1089229017427154,-0.017778418977225555,-0.014282811899139125,0.00013989597044931248,0.0026301356577054496,-0.036093491642432016,-0.040526847663687686,0.008580063599505737,0.0445532333541644,-0.030144044559210215,-0.01983211455130124,-0.021273213973987386,0.0025871688133537202,0.004430350045646546,0.0029920402713097564,-0.005469939848331014,-0.004677624689855736,-0.006986401076884182,-0.02377008495157049,0.000749628788369866,-0.01779980734767538,-0.0335817002956048,-4.1341649125792055e-05,-0.009152494308588333,0.05344188052946332,-0.0007564600282714573,0.01582049593216562,0.01779767408982237,0.03482702664420739,1
TCGA-BB-7866,0.08077595371958392,0.0010387927279301393,-0.006854564984934479,-0.0006135008674082106,0.023268582398598782,0.0024434871376285876,-0.11749939517655153,-0.03759656798056647,0.040010625187151996,-0.007773961776664002,-0.017338067492730154,-0.002240972092657374,-0.03330680826252087,-0.09304132905201343,-0.1024742536834588,-0.01579533951279787,-0.0020015721323760876,0.0011124565883213666,0.013506654570509527,-0.004608101819752518,-0.040884295031080535,0.014536455778999032,0.011302929675724174,-0.016551763422312304,-5.5926845997878407e-05,-0.020016460972186133,0.0031426291730911144,0.0025512983626433993,0.0016134474503641833,-0.004619502040366558,-0.0025925983700462647,-0.003453042782411738,-0.01176499065222543,0.00012024728500406354,-0.02582007204146086,-0.0451860580761934,-1.1335279233989098e-05,-0.017876077679802954,0.0,-0.0003258159627161135,0.011611154350579982,0.01761432430681359,0.11466109986684063,1
TCGA-CN-6997,0.07016255855223519,0.0022412575982485674,-0.02728676339456414,-0.0009569920526215029,0.0481485444511462,0.005608842777043419,-0.08350208789112161,-0.04188842070094181,0.05670465468271044,-0.04359767172284102,-0.034220890676710046,-0.004705457151733989,-0.04536833164263594,-0.08600834217938592,-0.25010070717296223,-0.04328590932278796,-0.018077151053537452,0.015341167721108153,0.0015587572277427585,-0.004444665860618843,-0.03992606409118039,0.012119482494057655,0.02363426657292611,-0.06753735475366307,-6.51370210332433e-05,-0.03592984924338165,0.0022273335173885393,0.003155312243934302,0.00664675758936649,-0.002698981947501498,-0.0027916794911803143,-0.003679051744983947,-0.011254790501980581,0.003375872065246027,-0.02576645987598753,-0.047054630314302424,-2.6390270757742442e-05,-0.05400479834636833,2.9835857397291794e-05,-0.0034025455046566787,0.01574346763180598,0.020643685546601093,0.036722991614835956,1
TCGA-CV-5970,0.04653656694514033,0.0030003599766226666,-0.009684330750393108,-0.001387434226073731,0.013429868100708746,0.003174169386697302,-0.10677075678075124,-0.02527904778140547,0.04492650327146528,-0.06354518534275366,-0.02019790493513897,-0.00494549546269095,-0.06327352473599075,-0.036367629786330576,-0.11667869042079604,-0.025953469296103808,-0.04019334926084273,0.00016767082808937452,0.0006267458898555083,-0.019835084202083485,-0.03485632565284605,0.012871376976261069,0.018458775398304168,-0.03726642340881532,-0.0033913972833534895,-0.00564120897605325,0.0021721109764873837,0.003506981379386269,0.004574957523813615,-0.0028199666783801096,-0.004371046937722937,-0.004431918087120775,-0.012490810876172008,0.02389996090890059,-0.015129572566194547,-0.08454466745105661,-0.0014917496866134483,-0.02108855505646068,1.7464892135000075e-05,-0.0007123283859205076,0.008087125502846036,0.012819162456751177,0.03470922475225414,0
TCGA-CQ-5334,0.08728364247468716,0.00177438159691753,-0.030471041462970583,-0.0009728673861201457,0.02122129245792816,0.0029153164088167793,-0.1210084510575773,-0.04014998486644734,0.05485752971412368,-0.04425228014382174,-0.026692710457866337,-0.016582918285909132,-0.04028666627812637,-0.049588510643654965,-0.16557833136727781,-0.04655457596518713,-0.0027883896101211217,0.000302160396637717,0.0017954012897868586,-0.0759932722102747,-0.07381421474372332,0.029590263958466364,0.02928256360996474,-0.024225766392940523,-0.00020783925109925844,-0.022183285523260477,0.0022225331704062838,0.003998812311779789,0.0064803124251654265,-0.008129616675330988,-0.008476100275518098,-0.008033275501036875,-0.02964450395272229,7.899542997808337e-05,-0.028696181959330064,-0.04420429258796235,-0.00012060571323915274,-0.023782664040451276,0.0,-0.0029378652704907986,0.009304750690881353,0.025600985484803405,0.03987604800781507,0
TCGA-CV-7252,0.07065550933713997,0.0036031424419842874,-0.04631710036879285,-1.1660121669486513e-05,0.04698645696467855,0.009507050203319574,-0.14213312465986963,-0.040814901068528905,0.0493968021044469,-0.05418883217363568,-0.027902542408245266,-0.012262411264573359,-0.08346680361463785,-0.06053854689582986,-0.16384956238866522,-0.04872389946087928,-0.03739769734880484,6.886776909680495e-05,0.00045050527824339666,-0.03824533748171724,-0.04331484028047837,0.012527590572779086,0.03188556872563262,-0.01331933726686541,-0.00010835826412088942,-0.02636482578421035,0.0013414291657659052,0.0032880328800532032,0.00625382818608014,-0.0020950847873142547,-0.009673740201402489,-0.005708805880470912,-0.021582708336782767,9.628060764544344e-05,-0.02646153911455315,-0.0331039978486123,-3.5684370824367875e-05,-0.045831188276750194,0.005584552460974475,-0.0010703674525754097,0.02084278904129138,0.01962169360442891,0.04451335444858702,0
TCGA-CV-A464,0.09352769381122174,0.0030552188480743162,-0.061010706147614974,-0.00030534881405186367,0.04593001880663363,0.011916095928490512,-0.15997375280978446,-0.05155475583419642,0.056602169494590696,-0.0867936796008062,-0.018910855226540606,-0.007480481533549078,-0.030399228032706168,-0.07693900753651381,-0.07845861965762611,-0.03737274522384892,-0.014462809259434368,0.0002691962445745979,0.006289241300071372,-0.05435068546854886,-0.11499611545085545,0.051996196105099764,0.04064708769584654,-0.03500123933492064,-0.04185331016296586,-0.008634561817632884,0.0014620080996678162,0.0029640441960534698,0.017169691012690783,-0.0017910048411725959,-0.006665092270149224,-0.007794154317401595,-0.024148839515238846,7.04809524954157e-05,-0.017194805389046542,-0.030266567723592715,-0.014118256066982549,-0.016968364343705876,0.031440118810477494,-0.002031126904540618,0.014573117701187757,0.018021056290793234,0.03223646083760054,1
TCGA-HD-7832,0.10222344416326419,0.0028650716835087373,-0.03664311684506843,-0.0005766701255463515,0.03950865924024232,0.007670762455397104,-0.17908873159266733,-0.056195065890875105,0.03358934397803609,-0.04715744825248122,-0.024801462008000392,-0.007232783941372801,-0.04209085839276477,-0.05758640780539585,-0.2210380154609657,-0.028702777958226143,-0.03569564409292458,0.00020795490776565734,7.20384880447752e-05,-0.07231230677055556,-0.0491809629142943,0.010835693084979036,0.0247182571093404,-0.02054222535548015,-0.0003285147372553949,-0.020972126513705096,0.00833305360981781,0.0054751352849535554,0.004103552935824004,-0.005352069996421775,-0.005685231227359773,-0.0032229978327204052,-0.0294895778726709,4.3952048116548386e-05,-0.030254866264227333,-0.04422459327548518,-2.2639474521267075e-05,-0.03847062646089622,0.00019864399793460065,-0.0012728538115974132,0.016178490961022644,0.014382661686679538,0.06257206174011234,1
TCGA-CN-4730,0.07746839840731519,0.003834889333232243,-0.020214051934993826,-0.00022969957882132972,0.03530320682470322,0.04176911674959038,-0.0782874280979114,-0.04142030149425364,0.05034030097671231,-0.038974513479286994,-0.04554423892790557,-0.004247574633074176,-0.036276825212295964,-0.12995269280814828,-0.09935353118182376,-0.006891476589893412,-0.05327626543510379,0.005095005922502247,0.000241009637295799,-0.007731130226915466,-0.03790775402619667,0.01067456513005874,0.03438349557008328,-0.01424260042773878,-0.02020196411025149,-0.017658169089888903,0.0039524111849171565,0.0032314175445485576,0.001239547284214918,-0.0028565816761353564,-0.0029120590661734346,-0.004396541617865349,-0.021714582720892148,0.012153805613910962,-0.028229382705571803,-0.023198898512285578,-1.831880592842114e-05,-0.0137790519287066,0.0019440225055751454,-0.0007862519773094931,0.011841852912015166,0.022071302075298928,0.03093483061774438,1
TCGA-CR-7402,0.07801389127123637,0.0019847240324944206,-0.0034313941876703787,-0.00025024246503689774,0.02865802117653348,0.014804067121379631,-0.1003005941359782,-0.022225729890010763,0.03745418039321614,-0.019258336506271463,-0.013646708002146079,-0.00365650077646685,-0.037389377016132735,-0.05296751207072125,-0.11100924744451938,-0.009368578134849339,-0.008393085044636787,0.003164803376098256,0.004546194431346182,-0.0019915396197116154,-0.028201628116526167,0.018292016007587536,0.011157597155018585,-0.025522580720650185,-0.0007006945814555618,-0.014377060291777209,0.0021828263557075213,0.0027489144229381553,0.0012413932740497015,-0.00404197010574151,-0.003443169393251095,-0.004870223761818212,-0.011986633034134565,0.005812313448237721,-0.01653450971712435,-0.027720800909162353,-1.4112111806849316e-05,-0.0068563497886447835,0.0006100839184614389,-0.006124037988980497,0.008051895239637933,0.01333834058493489,0.0490771288408201,1
TCGA-KU-A6H8,0.05110861453768291,0.0001473953293170182,-0.0031782303151470237,-7.578939719575811e-05,0.022838984059752817,0.002527692323204179,-0.0705749159468966,-0.02300392599605663,0.019245201046264728,-0.006099287351983531,-0.0360237599688685,-0.001209360426895603,-0.014276117836904195,-0.155389262568792,-0.052276548435557034,-0.01360632896034743,-0.005599661972061842,0.0037303108864350336,0.006876261754414769,-0.008606432044222267,-0.03625695133484337,0.03745237463090762,0.03267455201560455,-0.032103680546515606,-0.42850544639069105,-0.006071695578442533,0.0023136072980067127,0.0013032000219637492,0.0004583684742078919,-0.001435600184740128,-0.0012088178394773078,-0.0033739210130200705,-0.02611211199085274,0.001490427748239188,-0.016058592211102545,-0.026657953868974443,-0.007611536392467976,-0.010048744879420313,0.00011348349867545005,-0.0005964158649744564,0.008663373088159813,0.014880668388992697,0.024268319349554722,0
TCGA-IQ-A61E,0.09982718518280312,0.006415871205069245,-0.03533597332688247,-0.0003837710263443893,0.04593214116465308,0.005403550263417903,-0.1254784229769686,-0.05056695940506166,0.0687671103562549,-0.06372819371914915,-0.022466626514299717,-0.009727532067406664,-0.06609837722095405,-0.06675158266796762,-0.14636963145695267,-0.024580408945490392,-0.021731036174445672,0.00012557113391642737,0.000249558888830376,-0.13524518179235379,-0.07786092216130118,0.0037895017837274395,0.04666148979195553,-0.06330415075106269,-0.0008922773187875799,-0.014930136867847265,0.003127406683863019,0.004537426078569649,0.01423827342817178,-0.0037808107646193968,-0.015202750786135437,-0.008074791218304492,-0.02228492555367363,9.084080258707242e-05,-0.02555032177168349,-0.036839930343485705,-0.001135299708361444,-0.026724015593253835,0.002175317425757745,-0.00035601997190681936,0.02100348188120741,0.021751103135099762,0.028331731550486787,1
TCGA-CN-5374,0.04583233944652278,0.0005291478605806854,-0.008794106650694892,-0.0003653942795913766,0.010467524878107051,0.009960709595494676,-0.10752807667827786,-0.026670099789380293,0.03274403720739497,-0.02488762144244666,-0.04729383810556967,-0.003442241290497456,-0.02589927507891655,-0.055642474943210445,-0.1257013476015231,-0.007089801315077735,-0.0032367020944309246,0.00025721489170036163,0.049286785901990454,-0.025896656259672517,-0.05092566809098914,0.014692808173299621,0.03656297344199798,-0.02755580908246946,-0.004206719705911846,-0.013956226246827288,0.005910576245097543,0.0016026176636906267,0.00030262656206434885,-0.0050595747706029,-0.002769562811115726,-0.005087093329458694,-0.04277491994888503,0.019184221497012828,-0.018453068939279987,-0.0369757934522206,-2.1903821115770525e-05,-0.005383279700960978,0.00016972734538651935,-0.002754704532629015,0.020350421172044424,0.02530725837737962,0.014245745140334987,1
TCGA-CV-7095,0.05824373697186557,0.006422595597415781,-0.03373808439450541,-0.000774891795740221,0.029125477421090017,0.0016537301824153226,-0.10602831460003594,-0.03139515802668955,0.06488357255058781,-0.03768806284739658,-0.026744856020409113,-0.013337244432378546,-0.028953183416547543,-0.04741288970210985,-0.08109178653433817,-0.008399885455720039,-0.03201153962363123,0.001295067390797713,0.0011036200221861755,-0.0764122655942391,-0.05567469353046996,0.005758651593155244,0.04365337703537136,-0.02863003221744559,-0.008033048086266694,-0.022888333759480475,0.0025669898772357766,0.0027581634670231225,0.007484207371296017,-0.003388320844613254,-0.005432846870090885,-0.004953823645243463,-0.043172786631162016,0.003017968369394726,-0.020576216479539187,-0.04741616434941053,-0.0033656454140934284,-0.034174723228894956,0.001908460767971313,-0.0014406447057646087,0.010866741431987882,0.014441524894984403,0.027145536426581175,0
TCGA-BA-A6DD,0.05299893634335034,0.0021193798856683032,-0.019413275012517914,-0.00044742128242701134,0.04534716968092872,0.0027327588433096323,-0.1349227655274849,-0.052659407250336604,0.028345348625408277,-0.054787823142820095,-0.029778148960296336,-0.005325760962948051,-0.03419444969189351,-0.07993601820943766,-0.07540591563914968,-0.018595991124079603,-0.023332457328573825,0.0019515131353144285,0.0015683459019563114,-0.10587026768833796,-0.04692739875090225,0.01217047576847148,0.04343289809805851,-0.022438172805481382,-0.0003763965508428642,-0.012891115170311124,0.005408358870566956,0.0023067252643553353,0.004576622720829528,-0.006189340361470244,-0.005576392715291827,-0.005811758290551872,-0.022351109687164666,0.013068264437437192,-0.019477960493701766,-0.04176396815051625,-8.900370074951221e-06,-0.011165691092719235,8.621375481553764e-05,-0.0017271089239007439,0.012268181154060257,0.02230762572560721,0.02184531194177636,0
TCGA-DQ-7592,0.04744918529305089,0.0060920854306103535,-0.05180912078962317,-0.0006869063166329543,0.03471058658318149,0.006946905210634302,-0.09476600327883006,-0.03769239596401046,0.05066504650586147,-0.044941377376024085,-0.02035006035608543,-0.017644873173896722,-0.05825840520580121,-0.08782718266046229,-0.13345627392165557,-0.023762948656913384,-0.09962321756919972,0.0010745330203412158,0.0013774819125293573,-0.03858804596210078,-0.051438271446109685,0.010240204958213156,0.03404648792052792,-0.04283326244083084,-0.010763643052323822,-0.008674182198750262,0.003017480469359184,0.0063101256321136485,0.010176041166871217,-0.004815623113137892,-0.005729083723555119,-0.0070305063946507675,-0.03168049206710493,0.003678589332968927,-0.02402980781284182,-0.05781950921652151,-0.021416704586860534,-0.038693177694607124,0.002581759169917001,-0.0007436037515081553,0.011181207230859434,0.016203122428558904,0.07653820220721763,1
TCGA-IQ-A61J,0.036670437349417495,0.003038354243297486,-0.015414751791678817,-0.00018853615984695867,0.014438318917041181,0.005710313867551849,-0.1327618072368829,-0.026920729853376436,0.04341043604139542,-0.04623511718920917,-0.01582857343884087,-0.008568981174646169,-0.029019001973989756,-0.05647181139759501,-0.11191164036038943,-0.016709669069287808,-0.02567010130463809,0.0008476706054549616,0.000351968008276479,-0.015492522597137756,-0.0386826268591879,0.026498560617154127,0.027568026182812382,-0.042768740412276365,-0.013606812989144538,-0.014595277927531652,0.001758057895364284,0.001670110305130371,0.003155007552600442,-0.0019200194873164103,-0.00522838936737926,-0.0034998829709491867,-0.018195196341337,0.010821920589909224,-0.014195303018468148,-0.03722158326891495,-0.0020090590890955084,-0.040344145110582694,0.006091474785213058,-0.0005716510497989937,0.008705973146850234,0.011500941695634124,0.015165137805752852,1
TCGA-CV-7430,0.10010664648923757,0.0021816453008428704,-0.013132378922413838,-0.0005195306316608326,0.032585182842158666,0.0005691872796314682,-0.1582290898782624,-0.034075071790201916,0.041477645374246426,-0.06787138433739884,-0.05781659834199851,-0.005811439547521217,-0.08756068152369972,-0.07322692880553065,-0.41234807317085137,-0.036421726152491264,-0.013711021708582,0.007031321534362767,0.00033902069953148514,-0.004443828465423654,-0.05305894868149598,0.008467176901015028,0.028223946385512025,-0.029013634308182844,-0.05280531793965754,-0.010938180816449287,0.0050150365717139935,0.0036053905749826934,0.005584471320446471,-0.00934792371222711,-0.005049002454544614,-0.004289673226542045,-0.01888868063704471,0.023918369524569136,-0.023396866897710242,-0.047205946185181556,-2.141683928396295e-05,-0.04784914375455512,0.0004679518686522608,-0.003861003630517242,0.01602042425260894,0.01937042512211642,0.04032326487069151,0
TCGA-CR-6470,0.056377187272828894,0.00047013394157532375,-0.0017133531038138721,-0.00011176284158282297,0.016517526917277026,0.010881361997528613,-0.10660702169250123,-0.026070864658376623,0.02919147872770605,-0.006224162011259057,-0.02943388110516275,-0.006134567700496321,-0.036266934246757684,-0.05928858217199863,-0.09849007372731171,-0.015494161101879202,-0.010825064650970329,0.0021414353513851967,0.03563329988529209,-0.0020503731274824693,-0.024896517077408652,0.021129400510474,0.018695031528986543,-0.02117886558403629,-0.0008230345570759209,-0.012368530200105716,0.0017886559506664766,0.002595233510010831,0.0006905794051259997,-0.00929695802207725,-0.0025118242155212286,-0.004227756510221575,-0.020278490012115503,0.006455176207617748,-0.016308140223267452,-0.022162472665410965,-8.848563497099351e-06,-0.02454549161506443,0.00011997538292299941,-0.0007946992104392266,0.010280028443666699,0.01545762749615123,0.272179550051824,1
TCGA-CN-4733,0.04944859761042877,0.002862854461389957,-0.009254733065436473,-0.00013963476510497053,0.02365212281211358,0.002869032935907812,-0.08486843173801215,-0.022624405817021288,0.033504442801726486,-0.03536842568547601,-0.016341834002605603,-0.004586056973051721,-0.031970655182600026,-0.04152005206212091,-0.10436059701814315,-0.023922346701689277,-0.01473717939732327,0.00012592659419889273,0.011769214087859064,-0.03987296593458765,-0.028223112197643674,0.03830250536292095,0.030378128208899863,-0.011994478410027204,-0.006742624887637074,-0.010778290068477648,0.001686181857807506,0.003344243963191679,0.007876816422394545,-0.006561467265876279,-0.0051477879302195655,-0.004638132396122816,-0.013816132165136299,0.0003819492109643906,-0.01223405774437402,-0.020127616586816412,-0.00013884162864301092,-0.011640722451172623,0.003656443689351287,-0.0003783948381967966,0.006351003170671915,0.013422256143824097,0.02464700670998894,1
TCGA-CQ-6222,0.03748961576039674,0.0002692978976154501,-0.012170760253723793,-0.00033460085510658786,0.025858382881059194,0.0017435852059924973,-0.11360295723515469,-0.026508886196266776,0.022125058356191336,-0.012820831142215276,-0.0206555533057385,-0.004163968234880778,-0.020821682464922744,-0.0844752411953555,-0.0819025323592709,-0.013369189413031711,-0.003735832118495943,0.00019400255955272097,0.0038148046632847724,-0.02767030524988452,-0.03108165444461834,0.019604512741521345,0.022225537820389767,-0.016826374274845454,-0.17505801882910915,-0.0058236348290545085,0.0022793293522772916,0.0015704270894479854,0.0007213411446666325,-0.006311675210343698,-0.007917142594766802,-0.002993672918289761,-0.02006767476791173,0.001089931955535931,-0.012163416946751382,-0.04846483120786608,-0.002672483763750982,-0.012595603719535487,0.0242323080361003,-0.0015666527004510732,0.007272628616730985,0.013154814625058426,0.023189652071317856,1
TCGA-CN-6989,0.14491642663285365,0.008440218934651706,-0.008715459957880204,-0.0005305436988033611,0.059030714691143994,0.0018578023310324972,-0.13617052875817284,-0.03915060635010496,0.052616185707073215,-0.06837531639435689,-0.03482666556165782,-0.010557219252418521,-0.0796476909100143,-0.06603809025326289,-0.12778019078917835,-0.0431366344520838,-0.013226694893283398,0.016945764391764512,0.0015527545617716727,-0.015023665227206823,-0.039833280142125595,0.036343284402691176,0.020015695418630686,-0.04544900312883229,-0.023134517131300956,-0.024838374840311397,0.002020637727247391,0.004353916342079153,0.019124020151231557,-0.004875488457485961,-0.0055093872348398396,-0.008026940453962569,-0.015343007437303905,0.00113772734418285,-0.02828577376697306,-0.04299406861626541,-0.00035765189085816795,-0.05728949413708528,0.00037042040413081843,-0.005300329743793307,0.013437821980269101,0.0166954612693575,0.023259418762579673,1
TCGA-CR-6473,0.07885494340596691,0.003649635062817097,-0.009734111400348593,-0.00035548618248719215,0.02862662681570033,0.0016667474091709698,-0.11552085934895451,-0.043434324033036854,0.04501699134115938,-0.011981976182536975,-0.022406688780753782,-0.0036030505715392677,-0.031134577683864444,-0.046621848231865465,-0.06222309280401125,-0.011835053143486868,-0.012174831256069461,0.004651693737650819,0.01552054900380887,-0.00982729228355542,-0.054137551858743097,0.005928898980219388,0.014999907763571983,-0.04015716718052654,-0.00020817214899210296,-0.05953909435673441,0.003437869337928835,0.0022832277830054227,0.0017352669204406986,-0.0023845915497063457,-0.007384464525449883,-0.0035990204573682506,-0.01446152605182099,0.0008624653244538299,-0.030357898567509967,-0.07780641476922444,-1.91684338051918e-06,-0.02272003876437469,0.0,-0.0023154484098828697,0.016040474791081068,0.011719335574437197,0.1281119242951732,1
