,ACTB,ANO1,ARF1,BCAP31,BSG,CALM3,CERS4,CFL1,CHCHD2,CHD3,CHMP4B,CHPF,CLIC1,CSRP1,DDIT4,DHCR7,EHD2,EIF1,FABP4,FMOD,FOSL1,FSCN1,FST,GRHL3,IL12RB2,KIAA1217,KRT18,LMAN2,LYZ,MBNL1,MORF4L2,MYL12B,MYL2,OSR2,PLS3,PPIB,PSMB5,RALB,RPL22L1,SDF2L1,SFRP1,SLC25A39,SLC25A5,TBC1D2,TMEM14C,TPM2,VDAC1,VDAC2,YWHAB,ZNF385A,class
TCGA-CN-6021,-0.17893761879845632,-0.0009673627310120595,0.056956856313628776,-0.13452531904736872,7.122074124620042e-05,-0.00020019679582241646,0.0007512911986010759,0.04558429780490934,-0.0036298547417916356,0.04523575010658916,0.021538031925229496,0.008217704558260963,0.006302287945495806,-0.02425333714987938,-0.005491302036872146,-0.0010722150674115072,-0.012543586560026762,0.02523217209916474,4.4000728195714617e-05,0.010961294876684539,-0.007413837682442795,0.04338238793504245,0.004168032512731404,0.042749682110797084,6.464808977648988e-05,0.017530331706725452,-0.013013888929504005,-0.004388879064033773,0.00011359886107127546,0.08119640552961337,-0.07104046726811279,-0.017460821119700265,3.300067708758048e-05,0.0009881524088297719,0.01232173423161984,-0.016813610118765848,-0.14063869293428735,-0.04186902132877555,-0.01248268669125754,0.010182048930553116,0.0016640386843172464,-0.04198467577934429,0.00459232573891169,-0.008211576071274837,-0.010072379679373803,-0.004307767029970225,-0.008452570511340156,0.009658808192589432,-0.06913415365797204,-0.10464788842443794,0
TCGA-CN-4738,-0.24402052588619083,-0.03277863639819223,0.06252878723357752,-0.12274603047850388,5.7587578924801004e-05,-0.0004949931331859796,0.00024367744855283724,0.07986011669885994,-0.013701503242636363,0.07769390157322573,0.030490917096125714,0.016003239247533912,0.005485795458637562,-0.014000772326178593,-0.082130886748633,-0.0009695363614838892,-0.04359616729512088,0.02103693591380723,0.001180226784107819,0.014172787102449626,-0.03474866777933215,0.15875774853912417,0.003180624404757694,0.0184195067261963,0.0034095423541546993,0.03658131349790877,-0.010013316327150175,-0.00782690932851322,0.005682079199105637,0.08647201821080323,-0.08767874002468351,-0.02478328564746268,0.0,0.0007528697810203031,0.013874297676132253,-0.02207176493731177,-0.049838440549457304,-0.040512769722072565,-0.009653973148918079,0.018389009135312908,0.020410712882567548,-0.0616946808161526,0.003699424480522424,-0.016018479109695255,-0.008933142764554897,-0.009737484244000005,-0.018508496409738638,0.006857821774527927,-0.10564453586493923,-0.06568902313940371,0
TCGA-CR-6474,-0.5104584712578148,-0.07581885784131817,0.0713459453080671,-0.18327367696276695,0.00011338724016739311,-0.0007773005425226233,0.0003061199355598312,0.11114588113765685,-0.013019491334736361,0.06667212841870135,0.03736001009664858,0.04023378737756309,0.007622853967163974,-0.034416875232125284,-0.02996964682607764,-0.00410858982308019,-0.04711691941067647,0.02506779516293801,2.1516162568695297e-05,0.09918207603732951,-0.03973053603548191,0.40342128923907317,0.0036074877518317283,0.004012322443635933,0.000630712502062605,0.016269267577369573,-0.004726354923365227,-0.006210924888838623,0.0004011160975069858,0.0901450753995296,-0.16965105956447243,-0.03384927481396782,0.03885285278470954,0.001278471866453383,0.02463577172391627,-0.05954984356975867,-0.07460969108989121,-0.03263719078047361,-0.0068878808250407856,0.03396764899579241,0.015055544166006823,-0.05574083081214412,0.0056287714548055486,-0.007784703690311029,-0.01403751913251385,-0.08123960616082017,-0.010364530801131436,0.004907592255015685,-0.10902536427896091,-0.0606531519222032,0
TCGA-DQ-7590,-0.2695706996483445,-0.0023634513514953176,0.060521888845186486,-0.113067710076005,4.599695293820303e-05,-0.0006856188198497748,0.00022363727353357041,0.09652940136534809,-0.00488286876724644,0.07704676846968504,0.02677952300898838,0.007063887768492183,0.005140003026309904,-0.0298864587936299,-0.03183277903875231,-0.00019918795334416807,-0.011541515614032726,0.04497073099454343,5.926772159204611e-06,0.014065397383615704,-0.0019778153472922,0.06105903295724538,0.008185010579865589,0.020474182754364415,0.00048592783915707644,0.01950433210229423,-0.006260578436007308,-0.010111282041748633,0.0036708056496457123,0.11442308754940386,-0.094950075172502,-0.021126341797348756,0.00624962316903151,0.0004331093347387401,0.007115761238858632,-0.028171043079550154,-0.06737954507075347,-0.015108359896902932,-0.005608874950540855,0.012543844706011963,0.0032085382341838805,-0.035171025060061714,0.0036735263762624026,-0.008163804066293065,-0.025475182819339744,-0.06039292436118797,-0.011539790037876318,0.004759118859620881,-0.07224035322449894,-0.07202695593706894,1
TCGA-CR-7365,-0.31212396267437703,-0.028884276227749507,0.05770094788613053,-0.12652952178206897,7.413464773368484e-05,-0.0005626255786492211,0.0006079590851060236,0.07505575846308249,-0.003548288877204858,0.06725757952752097,0.03556702323874088,0.024251128824816948,0.005001011559131063,-0.02202530667955047,-0.0448554134603558,-0.0007618697647480725,-0.051145615510191846,0.022159150159369746,0.00011340092734419233,0.016829813863306602,-0.031273379122528616,0.2581463936105953,0.004434254333514947,0.027401871269804173,0.0026945529087897464,0.027870983558618275,-0.004245981837973022,-0.004315013760724602,0.00018206542931365299,0.07920704786267621,-0.1047777318982843,-0.02959101589461348,0.012685860786372434,0.0006102386154343276,0.02278592733617837,-0.03160719364732065,-0.032177049390016955,-0.050235255178718616,-0.004617201551690802,0.008591904941764929,0.002478671806267855,-0.06623396385339722,0.003110010071458272,-0.01998818142086098,-0.012845816309774294,-0.05610154598788261,-0.009412870355688864,0.0061344046833913864,-0.136716208609889,-0.081507545680881,1
TCGA-CR-5248,-0.17763218247911175,-0.018187233064589314,0.04039713340481075,-0.1629556292209798,4.774503326167656e-05,-0.0006053710818740379,0.0003946553374388127,0.05865280059085027,-0.003264481768131131,0.042288436603327526,0.023367730422857207,0.005679987463540416,0.005226376387055017,-0.01427439329073175,-0.01339113656703017,-0.0014371228349213127,-0.009293997932080359,0.02403200634220145,1.7683354969896783e-06,0.012561319753559749,-0.0023984452988123337,0.06276297172300553,0.000529278549719421,0.03062841738362277,0.003793488793888065,0.01436081124779857,-0.0033394819129439765,-0.007531746793019312,0.0012535558570205925,0.12336800509426457,-0.04796051428598316,-0.010680314946153704,4.411911001278932e-05,0.000751008527632959,0.006056786004935924,-0.01653297166694988,-0.031687338348007306,-0.016974796852241583,-0.0049166720608751985,0.01666958559989136,0.003728741039224078,-0.03814204235779641,0.004454347981261055,-0.006650875086091532,-0.012534936387319298,-0.003696038855931972,-0.010056522295613293,0.005357600050747581,-0.06035227535310478,-0.05289914308036871,1
TCGA-CV-7263,-0.15694424184199676,-0.022078139308974985,0.07616244384479444,-0.1729380034119219,6.282991176535796e-05,-0.0005257500202611571,0.0011817964622531792,0.055894852630231424,-0.004188343304969797,0.016415931458157926,0.03397060629984032,0.00978639848908496,0.005628320947750951,-0.0251292512734589,-0.006217995584954888,-0.0012945754924833192,-0.0344413324221945,0.03327468629541907,8.042149052564894e-06,0.01690999592646121,-0.0041004266033628925,0.07540315601503257,0.006451707484255573,0.03996724505093501,0.00013620068418001964,0.025868258487689855,-0.0003079259811084933,-0.009179794780706676,0.0003984575450042752,0.10016487772592071,-0.08829874641229327,-0.014861775753277906,0.03215932670264155,0.002622873944949163,0.014016135020513394,-0.02469747981176848,-0.04593176081418424,-0.04442933406024936,-0.007659118864880058,0.012272504208292616,0.004093319432361519,-0.042333066228351215,0.007118099602986405,-0.018594980098004726,-0.01780295616712567,-0.09896647427285728,-0.012935209027778297,0.006974830285239713,-0.11492757248845131,-0.06778615104842106,0
TCGA-CV-7104,-0.26526370670493576,-0.03520414133647521,0.06868140331667451,-0.12182183221048878,5.1297984795283915e-05,-0.0005386008881947262,0.0004888339550596128,0.06991572403762217,-0.0031483448806356863,0.043359275242733405,0.029697434503443195,0.04078244521512768,0.005995487903464414,-0.016723400851457584,-0.069005049869436,-0.0007662414524349672,-0.044224623131563584,0.01972268471396589,3.699768330085076e-05,0.014015615567097585,-0.013395490023207755,0.161811305705493,0.001866149519735512,0.010489788883773284,0.006495669314208359,0.030177191069215993,-0.006425385767184701,-0.007304722168953903,0.0001442582799318105,0.10145630293253034,-0.10910762342756185,-0.025438973421144324,0.12377208499146791,0.0012200227387624432,0.010988204540886922,-0.015428937002185774,-0.056985708973917366,-0.031268780052569695,-0.006340940245791458,0.012746714719210758,0.005763461034792599,-0.06021857526324762,0.003537474552478811,-0.01638439629738663,-0.015852035161527046,-0.34682675804818347,-0.015605128865730813,0.007322644490691834,-0.08646504064090356,-0.06779410745344217,0
TCGA-MZ-A6I9,-0.1252829044318732,-0.002396000213999037,0.058786539107183004,-0.22279957149966634,8.510771229456679e-05,-0.000471725486074935,0.00029319010634959594,0.05345637124363815,-0.005909894312570456,0.029607357466116965,0.03809520549281361,0.005745400698865889,0.009879884362460047,-0.018490445403916315,-0.004390380792653684,-0.0007320416903239753,-0.004599224455669839,0.02617204859414695,8.051441197054444e-06,0.006478416871512324,-0.0010725360632312874,0.02900522778753726,0.0032240482408389935,0.018084030344564756,0.0002770549111745476,0.01240577561373938,-0.020230634580959857,-0.015908869756317667,8.09240665926896e-05,0.06647572164303683,-0.057395949099774524,-0.022152657281771748,0.0021303793608870615,0.0011609315507944736,0.007306989735992518,-0.02230640794500314,-0.07408440913776033,-0.018547020997702675,-0.011304883641811635,0.019926654757481434,0.004890885672842628,-0.06402792861741037,0.0074952343526101025,-0.01277236393006159,-0.025891728718586464,-0.014188539886873833,-0.013700185997373614,0.007761287248371428,-0.05864834660378101,-0.05432317552955907,0
TCGA-CV-A6K2,-0.22127204141020568,-0.003970112379219362,0.06104888685722538,-0.12478315426238279,7.871168844682941e-05,-0.0006149416192476565,0.00034037019963118305,0.07212262768370815,-0.004244123870969594,0.0271585521133456,0.02847770189135333,0.02813515709965465,0.004420271368807669,-0.026567305678796362,-0.027519823846765608,-0.0007187942612722209,-0.029849861573353696,0.03191054394459559,0.021048534993252384,0.006869890679500439,-0.0061586251181608926,0.10234281969639505,0.002005898816827118,0.009066584066991002,0.00011872948835011131,0.014771745250850236,-0.0022101067713833264,-0.009179115370896189,9.860211270678317e-05,0.05972200558372501,-0.0694062460883824,-0.03199952316999545,0.0,0.0002652863209798736,0.011208037605984711,-0.025523885745387265,-0.04646340553558723,-0.01758301363418537,-0.019812462873514358,0.0066117704365650475,0.00011318784176237826,-0.0709372841458596,0.0037858461061497984,-0.01933838541851935,-0.012497760179192192,-0.007602508063440892,-0.013845166258630082,0.008125268189868886,-0.07284738737551417,-0.07424240461147752,0
TCGA-P3-A6T2,-0.35922896584998676,-0.02266041855518585,0.06973583816293251,-0.12522721837496803,0.00012964554989943394,-0.0005665348727120381,0.0005860064722484656,0.0947295061319753,-0.005178457096885523,0.04659222614942223,0.02426871737642869,0.017617272510779273,0.009929677341056625,-0.03594545529854416,-0.12187998800298763,-1.5271425387938433e-05,-0.025511907664872473,0.0346204068315881,4.493357870120906e-06,0.007212854056749841,-0.024568061926072835,0.24264432540234043,0.04289570291012229,0.009472379662321078,0.000199810765659539,0.010260259765298518,-0.00011571503974340983,-0.014690898025187242,2.056771967392e-05,0.07116534622805566,-0.09880346600528558,-0.022711088213339312,0.00038009186928748666,0.0007775133530015733,0.020991720404809826,-0.049172384299682924,-0.06866591522416637,-0.03858447057115021,-0.011066812665895997,0.016189012212736272,0.008923459780722268,-0.05927413027402263,0.00489723826418198,-0.02189411327382143,-0.022726058620413332,-0.02825204294900347,-0.02802273757052809,0.01399475371392484,-0.0921178376144813,-0.050760264551189045,1
TCGA-CV-7409,-0.3055110660084826,-0.0028823012946076585,0.07983788129425287,-0.12185993551392214,7.482404544412249e-05,-0.001176735250718086,0.0005537693703921964,0.07005229128880253,-0.0057764673507931935,0.07378063898392864,0.0717042552504747,0.005774658659564188,0.008091687749478951,-0.028967666484370068,-0.04016922838604989,-0.0012091091787036071,-0.04005391546794637,0.017288305901502807,5.402372004968238e-06,0.010063357480215264,-0.0086447602511608,0.1660690405713425,0.006121003474586578,0.010369008041639923,0.00013736698563728987,0.01862052796043153,-0.009851696033032736,-0.008079213249005523,0.00014777865717638882,0.061446980681124995,-0.09568154586261901,-0.02993671299309367,8.698661406776902e-06,0.0008084188162239858,0.019993528755182156,-0.031296443588220854,-0.051802213338773336,-0.021305363861016252,-0.013599169025834263,0.013147761428733872,0.0007437399220003795,-0.0485088818099983,0.007282538402889515,-0.01699290647299297,-0.01561063452901767,-0.0783880834084378,-0.01701888010273104,0.008378131111313527,-0.16604953461768457,-0.09230442830692234,0
TCGA-CN-6010,-0.15706878472173277,-0.011467707732279274,0.08538422339581848,-0.18618677007349557,4.854576142674681e-05,-0.0004818638059561414,0.0005543339570305277,0.06478562027374192,-0.0034918352941510768,0.05573473442321472,0.021987027560476026,0.03214280551177317,0.0041607703162750845,-0.024732991430370964,-0.027553583214224273,-0.0020073410845258834,-0.017882594935557966,0.03645498785786087,3.2931764077249185e-05,0.022833523537805624,-0.011108552521844436,0.09854525951894008,0.0021215208460910085,0.019611468015760646,9.635982639966795e-05,0.029870748276530565,-0.009707188970917102,-0.00629593645164737,0.008648124401045454,0.1411860769672991,-0.11092232113141787,-0.013430876346178464,0.0007554902162331872,0.0007948850512834523,0.015202088491220296,-0.029246651004582902,-0.06135054849531742,-0.04443637355147095,-0.010761036684745618,0.015732128017868573,0.006102031061782133,-0.053512871429201386,0.00673942209577624,-0.015939255961246773,-0.011761449945989011,-0.011222779571928533,-0.011608186208184192,0.01039529691252994,-0.0664457846500794,-0.05362916374725392,1
TCGA-CR-7395,-0.32299485303127207,-0.006838978486876295,0.05701568591216239,-0.11835325230691086,8.582360418224747e-05,-0.0008102713811278911,0.0005739434028069361,0.07192044536242044,-0.004368672330932983,0.04818932229635672,0.022396664401149315,0.01753351588142073,0.005374915419974249,-0.02352177352851598,-0.014085519953435375,-0.00024712128869229977,-0.026743702852221767,0.02004588838542863,1.6483456311898305e-06,0.02317465046892922,-0.015502239027114654,0.2000862758296867,0.008589958726066216,0.0155865691014577,0.00039912002169245175,0.01762945727724996,-0.0003467454248134694,-0.008626184096869109,0.0007687027662264059,0.07241049275898048,-0.06217478793855662,-0.020294315611084232,0.00010964068190412324,0.000536416111896758,0.008570723382790909,-0.02791978180557207,-0.04523682521406463,-0.0323577206087773,-0.015984233501567153,0.008953661354291423,0.007593946166040038,-0.05245654108522703,0.003345369597267949,-0.008281931882350017,-0.009936198143077633,-0.014724259196422168,-0.014404023891742215,0.005872225856158986,-0.0811876476204627,-0.058515093640963856,1
TCGA-QK-A8Z9,-0.20741979784164527,-0.019137413976995542,0.07131214228699824,-0.10642435642392503,6.36929630209377e-05,-0.0005552169603704556,0.00042229357630210154,0.0927393585900616,-0.024927601851026316,0.08973033600032566,0.046825945411606604,0.048780548197653116,0.006160764713683391,-0.0337963225067393,-0.01223108297544745,-0.0017512152984592287,-0.04052226405117862,0.024917090525108085,1.1758602842102944e-05,0.027048365167661497,-0.006432866051881744,0.11042785780874181,0.003636882886615848,0.015803912318991042,0.0031357997391187995,0.02679161109562743,-0.002495337823020874,-0.0058378370020376125,0.00025429127326472614,0.10256323882391001,-0.10271262577622133,-0.016579773176797707,0.005337682208072119,0.0010320433608010974,0.010555395424079236,-0.03525257020372179,-0.09692155961288051,-0.027345958388862595,-0.007931515253810514,0.010343699378158669,0.0005018230865345817,-0.055275270895124504,0.0017593994240252787,-0.012611114810442433,-0.023677850412571907,-0.07859609858955886,-0.010369229519375224,0.005303710930596457,-0.08954268567182042,-0.08084937873356786,0
TCGA-DQ-5624,-0.2499541475646998,-0.026348450549559584,0.07315509945150366,-0.1313636394970583,0.00010051599821880178,-0.0005860904915861647,0.0003790973971867677,0.0782115773058758,-0.022382796610738442,0.049774353505448454,0.038985570633807864,0.04461117137075787,0.003807665504697819,-0.017152091864646942,-0.017474713368578174,-0.00044553068934353616,-0.06318670688617985,0.02454139347728068,3.474373225271153e-05,0.03971501216979079,-0.039584029009607016,0.1273886733849319,0.019909258339842254,0.024737022263856587,0.0008830651483721688,0.02118789411367104,-0.005441569515152212,-0.007257094556586901,3.23588556620966e-05,0.07665030737796832,-0.10842283531166319,-0.017835289791987556,0.024188578460827427,0.0013070687983426554,0.021777281772230456,-0.025529804382686955,-0.07317782561245606,-0.022943526944451998,-0.010780228965042079,0.01581606975248128,0.008649467143076786,-0.04544038739181608,0.0027986799348097132,-0.007771483296409013,-0.014317117414472657,-0.04622943324218507,-0.013652881108008207,0.007176152942621544,-0.09918177208910768,-0.0752641054459407,1
TCGA-CR-5249,-0.239647219326099,-0.007404807678476468,0.05728007627573538,-0.10379652977379948,7.271696215522951e-05,-0.0006409789929113244,0.0004075838413283007,0.057934570862228744,-0.003032739562542203,0.07389887537478762,0.0293827633058431,0.011225736881798397,0.004467044715744457,-0.018823432670041676,-0.02704788166902716,-0.0005290548330360895,-0.017311038280936844,0.022155638064972342,0.003398201072821204,0.02434116104804392,-0.0053340830258326215,0.09454368320210636,0.0005679372613339321,0.02709579190165125,0.0007010521429505738,0.028963677610181714,-0.003254294410803459,-0.010355584024472984,0.0003786812131786258,0.11548702804952231,-0.06020606349060886,-0.014727204827691635,8.114578626465742e-06,0.0011610397632007146,0.009022253448396321,-0.01793319740709118,-0.03432308017026077,-0.03213413973102212,-0.0091559590912048,0.009582269004918197,0.0017138555275255155,-0.028355995876449585,0.002814405536670366,-0.006598303557244768,-0.01161622439798476,-0.01025270910710848,-0.011781453533601076,0.007916880613783928,-0.07774880439869909,-0.0679698045622588,1
TCGA-IQ-7631,-0.10795260556235277,-0.024486842945929607,0.048718175578193294,-0.10510432298449009,7.83363634209219e-05,-0.00023946870515640203,2.2183218667580697e-05,0.032558838901524355,-0.0029087211510382804,0.02117185454990982,0.013672056919461458,0.06433849043033438,0.002294922472645242,-0.01713819279174633,-0.025210716373053624,-0.0003916541209963478,-0.01662549415031088,0.014517633435349692,6.178872079268938e-06,0.015430752698629679,-0.001133457732267063,0.05440699072178679,0.0040319597933247235,0.0008137716313949906,7.394351239093376e-06,0.01436048745918743,-0.009675206405393549,-0.0056997723948969655,8.11066155419291e-06,0.023715632432177558,-0.03559912313792664,-0.015959377372124883,0.0011826007493357222,0.0004723832240437854,0.0032070256105690763,-0.02669537271455952,-0.024695301294519197,-0.007328062957697259,-0.006818697974814017,0.013278450825495535,0.038388809701377445,-0.03687405209807587,0.0018921818316741195,-0.00850507873739597,-0.013443178603100011,-0.04092596043812743,-0.005764758756943317,0.003854442256856845,-0.028566643877217718,-0.0228054765219211,1
TCGA-CQ-5326,-0.2452076457226186,-0.0839697428186771,0.07306560715312828,-0.09582541629204729,5.025164325237316e-05,-0.0011182159146263784,0.00027474429218927885,0.11317385111610433,-0.004195931287076764,0.03543080133936798,0.022580139616838614,0.016839396412467213,0.006050687606089583,-0.03687251437665337,-0.207665177794822,-0.003172414504654784,-0.03852724683064179,0.03735150606138773,2.2254282046191328e-05,0.008396429458325918,-0.031035366668021296,0.16642977458851546,0.01302202285099597,0.01883016937673807,0.00012828149728515465,0.010785953703241136,-0.005434893917174044,-0.005890568393415757,0.00022170114980198528,0.09700635811043312,-0.10204141202587556,-0.02446373612569222,7.987332020755098e-05,0.0003887133915382903,0.01999408557879715,-0.02854789178878517,-0.05641954370430474,-0.040524194081563505,-0.003731893583066923,0.021914784596961553,0.018200356580816025,-0.05823489945185068,0.004326815916506127,-0.014821971452210474,-0.012549843046616974,-0.027274623465510534,-0.016203465764941118,0.009991844178485922,-0.0940283696314743,-0.06445450897682439,0
TCGA-BA-A6DI,-0.15476452476800742,-0.02509701703563512,0.051417288529470084,-0.11013542298531849,7.069343848129935e-05,-0.0004985364848471288,0.0005852550153847711,0.05438744099191536,-0.0032806858894716033,0.04506895234091309,0.026933273746043613,0.021237163328007364,0.005247665714551567,-0.017468727280300998,-0.013689934290131931,-0.0004431733713752932,-0.023170212026801633,0.02977977022501491,0.00018485065036203915,0.00436788822467917,-0.017205016886175605,0.0951667569012101,0.0033626696460843323,0.031043246233425748,0.002219121782748102,0.019394382741054497,-0.006514843688620076,-0.005374833985969562,0.0018032091290018921,0.07471926709626914,-0.12150098239042986,-0.018719500258554757,5.018939890816601e-05,0.0024560825561297933,0.015565546124882843,-0.021876982727784735,-0.06204186842654906,-0.026026776695528542,-0.007337421567015572,0.012038858650845757,0.001248791878002164,-0.04973994891803417,0.003682547575855774,-0.012260947998225318,-0.01652429251180946,-0.0057865413976678865,-0.009871962439755227,0.00497329905736113,-0.08344974841896487,-0.04301527843669808,0
TCGA-CN-5356,-0.2949940691034375,-0.0029682689287564203,0.06870069777941036,-0.11888865048514322,5.736516511148936e-05,-0.0005474549789600796,0.0003352690400749925,0.05460885674095551,-0.0038941694518509554,0.07817363366419822,0.022394764092492924,0.014337945839372696,0.010423896283430913,-0.019345056700076274,-0.07333397008248688,-0.0008540313910215589,-0.031071503790785094,0.05099545293969041,2.5678639293731772e-06,0.03627102586449813,-0.015977978749946567,0.14947419069222206,0.005396429140183787,0.01743495986153344,5.390645335503089e-05,0.05093874809304831,-0.007440939158344489,-0.006007994696748003,0.00018307164968739512,0.10905835714814527,-0.1004650198506143,-0.020908750665811514,7.113293860218042e-06,0.000521352944948019,0.02112662439708166,-0.04842502313525635,-0.059460038449334535,-0.030635581372485978,-0.02499670369634606,0.04936221066123063,0.0032581421848998067,-0.08966014461980583,0.00478138834541333,-0.006533863438375276,-0.022658175332533847,-0.025147858864501403,-0.01746387045826029,0.00589846086595787,-0.10082935449270347,-0.037259926738645456,1
TCGA-CV-A460,-0.15693906646096067,-0.030883982332541842,0.07600243830733752,-0.10588330578125593,7.253507207830201e-05,-0.0006364195793005444,0.00031759588791032594,0.08589878511771945,-0.004679321793627634,0.041118062226718925,0.039102750802091385,0.012134266399874298,0.005160311797345194,-0.03629215995034267,-0.035298067636140074,-0.0031035673427175442,-0.019408448025802785,0.040936802453935814,3.1565010824720943e-06,0.018937319437286503,-0.0021112628127991375,0.06180148584095472,0.0009154110117869653,0.025922909468516744,0.00038554427272982606,0.023468661090536386,-0.006244972823296789,-0.009898088494694769,0.0003428950156689106,0.054703270821961233,-0.08800566519180632,-0.011824343362738597,6.888004787812309e-05,0.0005777460369203811,0.00907987571152235,-0.01661673982551995,-0.03533223557608497,-0.012897295997584594,-0.006467581709308244,0.015610027576493806,0.0004159564479562258,-0.05340262710341578,0.005356593300739365,-0.010139372421842473,-0.020913606754072337,-0.023434916469889037,-0.012774549650958627,0.004460918122221628,-0.06207603496522284,-0.04372676150013205,1
