,MME,TNFRSF1A,RBP1,TRMT112,POLR2L,NQO1,RNASE7,SPINK6,PLA2G4A,PSMB7,TPI1,FXYD5,CCL19,F3,TMBIM6,MSMO1,TOMM22,ARL4D,GAPDH,HSP90AA1,ALDH3A1,FTH1,HSP90AB1,PSMB3,APRT,KIAA1522,CAMK2N1,CDKN2A,CALML5,LYPLA2,SERPINE1,SOD1,TMEM230,RAN,CHGB,TCEAL9,F2RL1,IL1A,RPS21,KLF3,USP14,PGK1,class
TCGA-CV-7252,-0.00034276745611557663,0.0049730306342464685,-0.008663268011794959,0.03462239597976286,0.009413333969211407,-0.0023718074752388275,-0.1207544521302818,0.005211961353287554,0.019581591357523506,-0.039746041194209845,0.0637880132545838,-0.018670069446773078,0.000126909947942446,-0.04219995991878606,-0.12462152870403241,-0.008586283156827542,0.013470468177303012,-0.030964690459949006,-0.13906878918745882,-0.0009527145338367022,0.0001472981230503335,-0.034913232207257935,0.05812111586116509,-0.029066057797920975,-0.019244092011053034,0.04536348122237477,-0.01731698331972358,0.021539116288087,0.00015649108647297651,-0.040442180880787625,0.011110984874274437,-0.05113715397218308,-0.01474528020236801,0.0025262891700587927,-3.428817915174152e-05,-0.10450420957768346,0.011827703400259978,-0.014430986006082955,-0.02370324439666216,0.002150141544338801,-0.007191114930466232,-0.08039339068442695,0
TCGA-CV-A464,-0.0006725941185117466,0.005603610164488526,-0.004988370189724041,0.022978530035719317,0.008991410308928818,-0.007424942549467227,-0.0029333567497646213,0.029342491690799558,0.024543482579620437,-0.04098685462906985,0.04688189868687141,-0.012863456425550441,0.0017717157257329838,-0.005383754949037201,-0.07421029443945867,-0.0055097235216800865,0.012422941978061748,-0.05389969422742375,-0.08867678766790482,-0.0007372664747328338,0.0005757715412895002,-0.019820679982026784,0.07693574045714507,-0.03671437327064596,-0.021863583818913953,0.05800940319936331,-0.006225788885476719,0.020400657529239145,0.0049369146789047125,-0.041608674877084674,0.03050486381487046,-0.06684119734353752,-0.01181271740988189,0.0022913574576898807,-0.013565863209903871,-0.11271024843544979,0.005000032718964726,-0.0004652924066893809,-0.02640660958488827,0.0020177824895239883,-0.0064692437430807865,-0.046408790291173764,1
TCGA-HD-7832,-0.0004379695312591892,0.004362557043881638,-0.009598317079476549,0.013094539044353676,0.009986965545755292,-0.003388339931881055,-0.09257029636276584,0.0001853908343654475,0.015799404924754942,-0.21618771731076772,0.09458649629557903,-0.01097234984875667,2.0293659606526364e-05,-0.043399620387043654,-0.11309871605828907,-0.010461436326070368,0.017386392569932498,-0.051941612192340954,-0.2023455331495997,-0.0013087795077040888,0.0004447852456194586,-0.024626747284497978,0.08408885163633462,-0.040018938926244106,-0.026676321865544264,0.07355675425310518,-0.010604276228227637,0.19094454214825163,0.0003111116117234188,-0.04484085647483099,0.007290656737613912,-0.05792272551838431,-0.008159498147495038,0.0030719861121784823,-2.175367928181046e-05,-0.04233286592834371,0.010533177750457784,-0.0032006381991028705,-0.02169379160663994,0.0027081959376120644,-0.007769962567629177,-0.11069518586468778,1
TCGA-CN-4730,-0.00019596578354303767,0.0024841771917822374,-0.003779138257873527,0.026871270352429408,0.005766767822323943,-0.010480589619359236,-0.025967392251461965,0.0018143208860125714,0.08603149852617603,-0.06097322862360454,0.09158227891725318,-0.005620198999212416,6.789381168207428e-05,-0.006959821196353758,-0.08661490354607726,-0.006607087533805465,0.013342234576003208,-0.03114235875536701,-0.15715194476353272,-0.0012177914327346309,0.010897475250867854,-0.012816164853195436,0.06372538817781481,-0.02949718964693504,-0.04645994862407878,0.060176409105850474,-0.0061467758742793565,0.031038195168425195,0.0028158143450743036,-0.04188667011694781,0.0022022656708918127,-0.051899992535635785,-0.012717662774539673,0.0030699943182243903,-1.7602061771277297e-05,-0.03554638820613198,0.007354776067880376,-0.003379040884517412,-0.05126005242140754,0.0008039828830268127,-0.008200316254548878,-0.05784810805888381,1
TCGA-CR-7402,-0.0005410414992124972,0.0028066336087033497,-0.038043660575133906,0.014421754364579308,0.004218187103314142,-0.0023047020291918742,-0.007024140387000613,0.0005693802372712259,0.030491812560218257,-0.04707615026208993,0.06522349695801091,-0.006645228252013798,0.0012806893203738813,-0.002007124739331478,-0.08426744652113222,-0.005716705813292619,0.01199322754480112,-0.013693267777350686,-0.11411589129180792,-0.0007299233084395613,0.006769053263034469,-0.02714186563408693,0.06417410978838475,-0.015827904335707285,-0.01057061570645121,0.11075970760597313,-0.0017561197725017605,0.18478421530870823,0.002837767277743661,-0.020881373401826706,0.0022055453844563775,-0.05300980968507822,-0.007639395235878463,0.0016972991431389122,-1.3559959350950043e-05,-0.0833305122945485,0.001302840748863737,-0.0026694997849695,-0.0078060820253760535,0.0020757119339539173,-0.017415245913371503,-0.05577945499666522,1
TCGA-KU-A6H8,-0.0005376245480618674,0.002827689195699538,-0.0018729859964566726,0.016596220962733128,0.006651893615789925,-0.006824503478517394,-0.01061970180280409,0.00010591208757829382,0.005206266622348421,-0.037357119904227444,0.04134612010789326,-0.002332987297743177,0.0019370827900043633,-0.0022698549319881654,-0.04608831552200945,-0.0037876695437426243,0.010209777807842822,-0.05514138254309126,-0.18586288142970123,-0.0004451452863747167,0.00797859142487597,-0.05631590513974725,0.04204186955718202,-0.01638209146845247,-0.016388658308667876,0.025267554640485388,-0.0028827370521820493,0.0017472361309163052,0.0024668353143363123,-0.015738992665453942,0.0008143692202967846,-0.05910818255435972,-0.008632301659232804,0.0013216083517764768,-0.007313726357386757,-0.04333722878134525,0.0017005276254818639,-0.00037924854492972125,-0.026649701347639606,0.0015237880901452184,-0.003989157995510255,-0.035631210178082184,0
TCGA-IQ-A61E,-0.00046130658060710805,0.0028953522450880778,-0.020578204561125225,0.026465862247361714,0.008847728302091427,-0.006522622942296331,-0.04341791647968241,0.002030184232919529,0.011129647038272945,-0.07376015900563301,0.04961296195044597,-0.029340917478637926,7.030218538954912e-05,-0.09967660631654975,-0.08774707964304898,-0.004886426333905021,0.011662604872559731,-0.04210543771498073,-0.086189680050517,-0.0008531226274207266,0.0002685783578845441,-0.03349961850037924,0.08211769259801846,-0.03601092067489903,-0.019713544650198738,0.045335492534483525,-0.019621914124328527,0.00017680279064610362,0.0006350767914279055,-0.03939519532645977,0.025296704032951665,-0.058484041911534765,-0.012241957998497073,0.0034797663191094065,-0.0010908798135410773,-0.1289829833054176,0.007573816020974875,-0.007353392224522498,-0.03029000937389022,0.0018054892974162845,-0.006359707439040702,-0.08228507049519607,1
TCGA-CN-5374,-0.00034892887334995705,0.0023355061976308477,-0.03096589135740123,0.02403480032475962,0.00395556089786715,-0.0055006147706561,-0.011184865813891717,0.0001584034478917344,0.020515989792694655,-0.04358542931113536,0.04718531878438375,-0.005345184896864825,0.013884373247437692,-0.005165529699609582,-0.06909779695791667,-0.016345894516266155,0.0180066872729774,-0.037249405874863556,-0.09990441843740464,-0.0007414802955254279,0.0005501451733509953,-0.013107264889576257,0.037701613591784845,-0.018992932523660484,-0.019989648659700904,0.07653333904134382,-0.0016330055001421951,0.16709404924593677,0.013711117289924166,-0.03579568226909302,0.0005376673380850001,-0.03397138413944098,-0.013977969057989547,0.0016010701170865963,-2.1046809154117764e-05,-0.02868594650902327,0.0013742805988213986,-0.0003853730555931825,-0.04953044427061649,0.0017256669498656352,-0.0045074113296715785,-0.030312875599032958,1
TCGA-CV-7095,-0.00015736150564975144,0.004885167510863952,-0.0330941062650857,0.025182620519216613,0.008019725662312547,-0.00706084813820392,-0.10766741772597443,0.0017811317623823162,0.003406174150248266,-0.043185155979649524,0.08910266225256445,-0.010485254539249991,0.00031089615666659854,-0.013043573028641526,-0.106975871179623,-0.014624981842553472,0.01389045282369459,-0.06454772907943672,-0.13979740504211477,-0.001413298216551505,0.0027699604385333,-0.033659137986942,0.047911210555092586,-0.02235785102716437,-0.02693171295929066,0.05598058839709046,-0.013947286100284286,0.006465224415188852,0.01744560774520367,-0.0321164890474343,0.013296961864653577,-0.06983304283581639,-0.011143111469466217,0.0028390900286113,-0.0032339607019459624,-0.07910484851953514,0.003323769290403069,-0.00642137902690553,-0.026942390585735086,0.002348027274466325,-0.002673299343185905,-0.05686314189400195,0
TCGA-BA-A6DD,-0.0004068898160061199,0.0034096484546411276,-0.018319329702394194,0.02168523467599482,0.006983737075876288,-0.005847520109977625,-0.02191286765934049,8.046173106268626e-05,0.005628640409373577,-0.11200798027746824,0.06120466681261404,-0.010762294323542398,0.00044181213047960876,-0.017221754939345937,-0.07138936947531549,-0.012603877141514704,0.013487884376997798,-0.07240219321364408,-0.11340332422526957,-0.000453353171151047,0.004174002232246303,-0.008634447259610933,0.043596845435394695,-0.037501043360919514,-0.020952323844219883,0.03902470054072458,-0.01278873631846847,0.008576970904780965,0.0017599299530266703,-0.04272067944547479,0.00813114532624705,-0.05627050726070694,-0.004947725297793707,0.001991249479142116,-8.552132953352489e-06,-0.10167961594450045,0.004828849519172109,-0.0009260590906871862,-0.028396045548273737,0.001294762209418696,-0.004916688230157415,-0.048766176811721615,0
TCGA-DQ-7592,-0.0013845922268882036,0.01485310111824839,-0.03449220935674939,0.021160583294952996,0.006382616897647553,-0.002068311653888482,-0.013264799143908282,0.002409508928626871,0.014308482244744392,-0.053957501533268316,0.14193499072290605,-0.011056984037016425,0.0003880446384388707,-0.01643374430916077,-0.1320977917347462,-0.00831891813406842,0.012081876714052477,-0.0871804148631309,-0.1937683999471032,-0.000893830387236142,0.0022982695552310264,-0.03629487184053084,0.039031628556751026,-0.02684238674969644,-0.015468937450896345,0.20624065821000243,-0.0035229816219374157,0.06517814521584162,0.002631588591244137,-0.03384234960152984,0.01807946047138993,-0.029744285529661907,-0.012119606700793217,0.002078313176875951,-0.020578751614494992,-0.1380423437868359,0.007780425894243583,-0.0019090230046746508,-0.023244722623159676,0.004138724553189116,-0.006460600744327331,-0.08407696384723519,1
TCGA-IQ-A61J,-0.00047424737432651473,0.004942802508168312,-0.010812353705984792,0.03429676435895195,0.00630972915655795,-0.0021873043250788485,-0.029876689826045806,0.005685062748880705,0.011761485454085096,-0.04245779980997462,0.041095078986288426,-0.01009065682470868,9.915142788547136e-05,-0.013350371148478245,-0.06602448042072596,-0.00478424091750846,0.009289463522879703,-0.047985362904800356,-0.08161101586993719,-0.0008716277951652853,0.0018130439069827281,-0.02026568540151146,0.0301650466872335,-0.019171417041209043,-0.018757272296116755,0.056310076098544035,-0.017105330835135425,0.05024179893500861,0.0016743419664599461,-0.025513966349293763,0.005605405225745021,-0.04404885285481698,-0.010020937603196495,0.0015563270421665148,-0.0019304523628114639,-0.0985965257663969,0.006058661184127854,-0.0007056418611713382,-0.01569164112409091,0.001828822052417085,-0.004699890095433421,-0.05216499731728704,1
TCGA-CV-7430,-0.023528907519972237,0.005616517613085006,-0.033608511251393976,0.02546476797423078,0.0029983924866025875,-0.02212141619722387,-0.04156527011141002,0.00043673097739844546,0.001172350253473172,-0.07243161687322645,0.11045560995777612,-0.00974444470295049,9.55040959713396e-05,-0.00910470881843734,-0.22890632769731759,-0.009191890129118528,0.020867826736479186,-0.034285918604813816,-0.17055766530862662,-0.0013628422454448038,0.015038972194949131,-0.0286881563953655,0.08234757704896035,-0.024266333623089525,-0.04549319344046555,0.060399977877127815,-0.02060405886149553,0.001872859166375379,0.027712217352308124,-0.020853821771684856,0.009921759045189254,-0.05570729933906493,-0.006820007862513231,0.002661988784795957,-2.057888104141978e-05,-0.11318573113121608,0.010133939478792908,-0.0009427285853407642,-0.022337580174344316,0.0040193241652950245,-0.008627007456166846,-0.07550460648402876,0
TCGA-CR-6470,-0.00011643079293050447,0.0027308833312259385,-0.005073833223045391,0.015255695966623482,0.004843379486132964,-0.00210388348332356,-0.0007345319191883436,0.00011197084520384926,0.022412249803255683,-0.03566191177384007,0.06424063451017606,-0.004847756045285228,0.010038107102968824,-0.0014166325098975323,-0.10064979699905445,-0.003595707976376553,0.012434192415381639,-0.0030061011309199474,-0.12612167849693132,-0.0005717977130744698,0.004580218177959026,-0.06125960569732814,0.04637578957609034,-0.01856619124789325,-0.014867949973694361,0.11070786768840066,-0.0033283653999866105,0.18009545182782374,0.006376867475672492,-0.02290267620064814,0.0012269312645843279,-0.05858286896193611,-0.008889635011361564,0.001410828416401151,-8.502353366895255e-06,-0.07446643934889134,0.00030641944118492767,-0.0006616726860072251,-0.015819553092212234,0.0034139782394636037,-0.005214247664974427,-0.06541827523990913,1
TCGA-CN-4733,-0.0008173056347953365,0.0031600573813841417,-0.0026685728115927697,0.012824491294688616,0.005134090850881998,-0.0022575793872285418,-0.01839564486469233,0.003412492466056211,0.005909323011948151,-0.04275154288897,0.03339611531645483,-0.009935098126836782,0.0033154558211562733,-0.0194342772217245,-0.07394680170841064,-0.0026137704440691175,0.011728967008640952,-0.020102923052832164,-0.08465752777314628,-0.0004912108197005577,0.0002693386356329418,-0.02831302024783421,0.0406763421260505,-0.01611181872074209,-0.01627303426353962,0.03229149840171314,-0.007415264099715505,0.012452237992848891,0.0012152009416259762,-0.022549155969504988,0.013994498333271085,-0.022145271719576663,-0.01444584921211911,0.0010916122894451558,-0.00013340929170538223,-0.03635980324638929,0.004636760325151945,-0.0009242347683618997,-0.013789779416021759,0.0011845732962853645,-0.004131143452765067,-0.03415779658540412,1
