,S100A10,BTG1,ALDH3A1,RPL12,TMBIM6,TPI1,ROMO1,SERPINE1,BANF1,TRMT112,SOD1,LAMC2,PSMA7,RPS21,LAMTOR1,OST4,G6PD,SELENOW,RAN,FTH1,CIAO2B,KIAA1522,GSTO1,ELOB,RNASE7,MME,HK1,TNFRSF12A,LMO4,GSTP1,RPL36AL,F3,PSMC3,TCEAL8,SPP1,CHGB,PGK1,PSMD2,PRPF19,CXCL13,TMSB10,MT2A,CDC42EP4,CTNNAL1,NDUFA4,class
TCGA-BB-7863,-0.06720505933594481,0.05724738614092755,0.00037162667505124543,-0.09961519061027344,-0.04326015690459422,-0.000968560785350732,0.03235790505502332,0.006098355767469887,0.014309998714688014,0.022543443274812166,-0.024113175484459938,0.006225905048311622,-0.10242954051073407,0.050579859427746406,-0.00490617528030363,-0.09715511055753029,-0.006231960910391904,-0.00737212695741717,0.08504223776874346,-0.006192563959592839,-0.015453225288565882,0.03527872655540097,0.021553725447543606,-0.03499237122743816,-0.15697828265229385,-0.0001806221948203283,-0.01819913379510332,-0.02273586641032185,0.002258771140411017,0.025681997204592282,-0.0007975494648358077,-0.003149169287172489,-0.05036686881304857,-0.004818824732179382,0.00035640604149119555,-4.154927630438353e-05,-0.10025599918045427,-0.0009730680502600721,0.0023126073396852183,0.0007908042692871907,-0.0022099423028506342,-0.018419797722338017,0.0044698680792052085,0.0076181774236881265,-0.00697597473779725,1
TCGA-UF-A71A,-0.06519879925516235,0.07202291830425339,0.05763180660275298,-0.15204563797115284,-0.05972003589080366,-0.0017583386464197594,0.1315149573246749,0.023772166646681397,0.03281759110040712,0.03409227378131532,-0.048982325355243946,0.005216783832699536,-0.2790508622948718,0.19504870581181538,-0.005975391018285576,-0.27835439177253474,-0.08045530660603215,-0.00805444583889061,0.1033049494155504,-0.1273239106190516,-0.03904410467885203,0.04425174608877521,0.07742838046379025,-0.10291149580329753,-0.00964957945786756,-0.0005225199712279637,-0.06280432941074829,-0.026184637103357184,0.010935125872095624,0.02849843859011979,-0.0014155534935593231,-0.0009445887410808514,-0.09483338697737023,-0.1831305982706885,0.11732841674608473,-0.0064206308163315155,-0.15094013840811107,-0.0031302086157330837,0.004200366822710573,0.0015829762016939732,-0.002618599717774029,-0.011043898980460447,0.008425295545849785,0.031479955035862775,-0.00816647216819658,0
TCGA-CN-6024,-0.04772542783466489,0.06170944686184586,0.027394299748264996,-0.1260782624395065,-0.028157945592585856,-0.0032620255195541102,0.08499190731482671,0.03988784829969658,0.034957188512479004,0.04287738740826518,-0.03919778074793213,0.008883909701018631,-0.11306823313416489,0.05524634006500394,-0.006011550902777982,-0.12155509627889471,-0.02613039492975436,-0.0125477968866091,0.06007244489259241,-0.07521577443118112,-0.036209892592544514,0.04117030711178683,0.03734003022806991,-0.06370894063804333,-0.035589245466426805,-0.001153832935582738,-0.046696894947326005,-0.06559970058629767,0.016999479029387907,0.026831532494885617,-0.0007152624323827296,-0.0018673602861504278,-0.0957564800382187,-0.06900171848429508,0.01875219953712557,-0.005096282116219173,-0.2909533905256818,-0.0012255726464465541,0.005315475616777823,0.00035543150955042303,-0.0011852227321321339,-0.007168461912539646,0.02598737607321141,0.030653922192243117,-0.005454530587726696,0
TCGA-BA-A4II,-0.036718900644346596,0.06376522827129816,0.0003443450615702036,-0.11615321660242293,-0.02565238540159683,-0.0009463770158116492,0.05861579762423386,0.008450655767033672,0.018567186225656427,0.027798987283409134,-0.036976358384136654,0.003479798648318409,-0.18127030366982125,0.10224317822391364,-0.0030265069989216325,-0.06930509027773316,-0.008035627030785393,-0.01257789172514789,0.11014586671722867,-0.019995574487333793,-0.035883431597674716,0.05692579942278508,0.02781862861845434,-0.07111295399823875,-0.040753008607759315,-0.0008188990175736396,-0.01356790572850593,-0.022180085761459405,0.004179773610148529,0.09126376959831907,-0.0005471283456484291,-0.00448626449245767,-0.05442363798405635,-0.04513483362899442,0.015041357368491416,-0.00012136382035289266,-0.10417065125350863,-0.0012921190119124155,0.0017357484503859914,0.01959260551279586,-0.001110542162248982,-0.037973550855483096,0.010334002417679376,0.008897291875819604,-0.00614066903073289,1
TCGA-QK-A6IG,-0.11025057530043023,0.04785547188206761,0.00016684138456809618,-0.23707734953556217,-0.038230008571820545,-0.002130860096062916,0.11578921554155819,0.013650869279452645,0.12166509847188013,0.08047810654160308,-0.04484536137513417,0.01202470991154132,-0.32168362615625073,0.25018261540056397,-0.009068167223509097,-0.10903979613406811,-0.008735325505489475,-0.024962213034427524,0.11633389280130176,-0.01821776487506447,-0.05315990672661252,0.030976714154216385,0.05276401428510885,-0.06298557036551064,-0.02195819939807505,-0.00021152143407211432,-0.015055227469460362,-0.053927050958719934,0.0033545046375348334,0.06012080931321879,-0.0012567123623148135,-0.020520941037391195,-0.18443162043745073,-0.03498891405925041,0.0031889100514330953,-0.0011536984792870984,-0.0851987212318649,-0.0014128195452855247,0.00541264846057101,0.012591457552832981,-0.004228461449994252,-0.1089338259711323,0.013118860630980686,0.08108257003477494,-0.0069582047470880095,0
TCGA-CV-7410,-0.04690320657748501,0.10040615413194165,0.00013231668275619823,-0.12125751022825557,-0.048106413508495025,-0.0006500192200227025,0.031305454632093166,0.011036272092937326,0.02641536014854858,0.024772290839975338,-0.023844951317124836,0.011630511658265303,-0.11678714129964554,0.0627986651282139,-0.005609331975968776,-0.08601519398274485,-0.007927049227334063,-0.009622371387258037,0.07680453508353066,-0.019992072171645583,-0.01618221007092664,0.03770220312699075,0.018333520026641414,-0.05152824102555896,-0.005550267111003455,-0.0006860092296571898,-0.01421462752011283,-0.025342341586661203,0.005643247486026779,0.0205195654006722,-0.0006973270196141242,-0.006486676371781102,-0.06883748452783169,-0.05203492789209576,0.0032203915619155917,-2.381563007899062e-05,-0.08169235249175355,-0.0014931215876040683,0.0039027161138021848,0.07285380536522784,-0.002071819639968206,-0.019351955977440747,0.008377491698338443,0.017112543829177325,-0.002970438809153083,1
TCGA-UF-A7JH,-0.06978711566117274,0.0409667559253842,0.0005146399451672639,-0.20147485960003686,-0.03619175319053939,-0.0012535729934876536,0.05366937762818548,0.007120992577158266,0.02562361022941122,0.032580711726790564,-0.04344988432247831,0.005235886907000972,-0.12803407725017066,0.1304558912371255,-0.004351992764846365,-0.1368435138805459,-0.006468330559748432,-0.015672542418141342,0.11938871772051647,-0.05832141506342409,-0.050137880017987364,0.030487243702998015,0.020267060260986104,-0.10789276049772951,-0.03807727609477067,-0.000833610744918893,-0.013237406066041195,-0.03945473219591955,0.004372189014814875,0.022163350850542787,-0.0011016334649137456,-0.0048757046902829036,-0.05959237307991263,-0.05113674840973334,0.02594181459500696,-0.011559237234875291,-0.1220638833501788,-0.0008270963929618505,0.0026620568263153828,0.019189118075592326,-0.00317457273290334,-0.014234581181655236,0.02552375072327872,0.008221094268451915,-0.004688194899068676,1
TCGA-CV-6935,-0.09786481376577558,0.04891678016944656,0.020673859227752542,-0.1563541393512768,-0.048862940708724524,-0.001272348188637176,0.051443079234666414,0.04345043542591239,0.029028416111058854,0.03822894407634909,-0.04690650294137867,0.01629222970519909,-0.1370504253730204,0.10355741451872569,-0.0034129538068004535,-0.16287533970740406,-0.0722921974411232,-0.011165692721673785,0.04165591070760625,-0.14834117893050358,-0.03913656398611997,0.037369192193072005,0.026987302154412394,-0.09964312563615525,-0.0034968969607520636,-0.0010306741021172238,-0.05037307487842114,-0.037405670470348915,0.007311933437982074,0.04154636755718107,-0.00041710416124572896,-0.0009266256997633032,-0.05856165757692663,-0.08246941077636091,0.060105220439702255,-7.153884247665909e-05,-0.10417122314298216,-0.0013247357721949725,0.003929623733471894,0.00464278722023202,-0.0016734828765051551,-0.007731920662884361,0.008264440523300729,0.00680065622878329,-0.006528903645288636,0
TCGA-BA-A6DJ,-0.10084115095975965,0.06195214438949195,0.0011844026987536964,-0.14362224651045527,-0.04005501797930801,-0.0010678280786673153,0.03405286925444172,0.019501308743228116,0.026135414179479698,0.040733656388374326,-0.03471813090189062,0.025660026944175972,-0.15372035523653513,0.10378577290868246,-0.005407588757974856,-0.09464138645252206,-0.008502195917848664,-0.010834981007156125,0.10605478016836166,-0.0435988758228601,-0.05219319377604836,0.0341742774984581,0.053541571622439825,-0.05610442571309768,-0.18935831830619915,-0.0004494916945784067,-0.016738592604109703,-0.0697192597957981,0.0037892741926537437,0.028781173408467198,-0.0013900604067189687,-0.027262820120072608,-0.08223660518859574,-0.007741722661825245,0.002395331570954422,-4.818297359610458e-05,-0.07401617747107742,-0.0012125837841450028,0.003187433389898521,0.014235683608745543,-0.004798614120521451,-0.0953253545987341,0.023365494130843174,0.03806434487659028,-0.005053839558114964,0
TCGA-CN-4736,-0.046907571498182914,0.10974771532132954,0.0004587220686357255,-0.07087373258214195,-0.056782875990532444,-0.0009772030978791493,0.0427205684436612,0.01043804321487587,0.022832464660586367,0.03877015273557145,-0.024022357481357844,0.008108590643402979,-0.20814773264649386,0.06772848752073087,-0.006251504739454271,-0.06995187640625865,-0.010179809343110835,-0.01535926602660502,0.08067500313943088,-0.02685827665604891,-0.03239895929348584,0.04613618462325484,0.0381182427290304,-0.06208057704156011,-0.00625817613081536,-0.0010369923047702009,-0.023173038941412063,-0.05290070936048728,0.006223179943445913,0.020077548647131217,-0.0007764668797702904,-0.0054526907359496585,-0.09614341437136266,-0.05631625871194866,0.029700989230253935,-0.0006504964156158939,-0.0730537561138621,-0.0016105714841589977,0.0026127381491963253,0.015052124857294104,-0.002021584852369363,-0.01563100067715816,0.01513955805365598,0.031234174883624257,-0.006691330651869491,0
TCGA-CV-6952,-0.10774031322477677,0.03864731432271112,0.00010544317889228322,-0.08884846342315479,-0.040454666485313706,-0.0010245218370509687,0.04249845739724801,0.03514986289310213,0.018934034298019677,0.02554665110343586,-0.023540210429655383,0.04479223387246796,-0.13529278243071086,0.04242978724071715,-0.004739067348497624,-0.07921623525783138,-0.007405065755338748,-0.007773211903671148,0.07928878651532228,-0.013531837328906197,-0.024842210282108538,0.03258285528851736,0.03149114072554012,-0.048216108701538155,-0.06460717230706839,-0.00027283567076651663,-0.019840301248598598,-0.05128356560583863,0.0038847310159206686,0.02807021061973173,-0.0006750934863806536,-0.044211832931573214,-0.07437492144898748,-0.04609189175484024,0.002080631215575358,-0.0021043270052420867,-0.09682573749148041,-0.002016885120631794,0.0019638109952760958,0.008258995776128764,-0.002352535657119451,-0.0377598579063496,0.016762142609972962,0.07865957057902846,-0.0033238254653490166,0
TCGA-CV-6951,-0.05696144732284771,0.09920440131922377,0.08934224279631815,-0.15496561023105093,-0.039406184549752324,-0.0014657194226102704,0.0458362132714221,0.0124556467607411,0.04013258987407724,0.04880878404344213,-0.04047939539869483,0.008134706072113964,-0.14804186839355588,0.12236817053772767,-0.009085111190548032,-0.1043645751853403,-0.06977374035266602,-0.010731291079811975,0.1056857455983081,-0.10740560063269311,-0.026784558442505695,0.07951647263900063,0.05231978287156817,-0.05970983610902372,-0.006212022666071669,-0.0003970782835192204,-0.054707356299860316,-0.018042105197119095,0.011541159308887987,0.06212590709943621,-0.0007579896329680474,-0.001695032054365169,-0.0691324966339264,-0.0544414523598594,0.02949033793494414,-0.01628827524181794,-0.09885416082735692,-0.0012831941298821472,0.0055146453576136985,0.001459618351691563,-0.001512713801127927,-0.008729781654984132,0.018394840975549474,0.01786670612418133,-0.005805526618810875,1
TCGA-CV-5973,-0.11313679321333839,0.07449288571418301,0.0007054294764277693,-0.08246876593325649,-0.0288459549389478,-0.001023366911144424,0.08940794047779295,0.02165662803926533,0.0680694343237223,0.1034290334035407,-0.02677852525643252,0.006015249360967847,-0.07683032575986407,0.07775838288540263,-0.009743151734033995,-0.18732818812331598,-0.007277857597022043,-0.009118622120894107,0.040885402800944305,-0.04090281883277561,-0.04364869316933934,0.04150358291066836,0.027118334880316147,-0.11308916311403815,-0.12367459348244202,-3.163713153242569e-05,-0.005958566546478918,-0.06863633533150611,0.002756360718818819,0.07729118850121594,-0.0013748594406204635,-0.01205718483972761,-0.07200972383910653,-0.04997391675241626,0.0007712826631404229,-7.2510909010495445e-06,-0.026205371087491373,-0.0005984478946816772,0.0021654093212719033,0.00018385683035141847,-0.00534105129983055,-0.027572323058573354,0.004024311219972131,0.004342099234618699,-0.002531846208943649,1
TCGA-CV-6436,-0.1027418851589076,0.019006950222806403,0.0004846490325473128,-0.20707715180957775,-0.019311486955057355,-0.0007075127316807992,0.0734473433869425,0.0013975936925317632,0.028258171309816487,0.04538130472101992,-0.0305199715457302,0.001716090648681129,-0.06679732790562239,0.10493500028460494,-0.0027166069835620347,-0.09509808046732121,-0.005094877928049211,-0.010289534072937244,0.03962601128994676,-0.004924512124625899,-0.03462958799321815,0.011890317909142356,0.03545376842959491,-0.08383049756037908,-0.022862072857702843,-5.9077500718713275e-05,-0.007115697944390652,-0.03680446443511993,0.0027300059211696746,0.031059672678918807,-0.000947224890431036,-0.0032932025813906312,-0.07599019864693175,-0.029861299720983864,0.00024134103461558704,-1.9178609991906404e-06,-0.018962413780804196,-0.0002899594499427435,0.0016895722152769075,0.005555849845641165,-0.005253011944511047,-0.032035060785832875,0.002152233762202339,0.008866770815930968,-0.0031124438765201606,1
TCGA-CN-6012,-0.025483331769787607,0.08576071851145732,0.04085700608007474,-0.07243306940604809,-0.03682026634405136,-0.0010203449316234102,0.03277593938255208,0.007873346597792263,0.018003008887792844,0.017804359701393695,-0.02847742480425513,0.0014692044635546838,-0.08947668235185655,0.054292402763031274,-0.003988677999477649,-0.08297791561507183,-0.05613946535699541,-0.004545594858648307,0.05845758728486368,-0.03048885397854865,-0.03245711368504473,0.047547914874874926,0.017820724977453413,-0.059764635217762936,-0.010242730766969564,-0.000705217488087591,-0.033612764794890324,-0.007775653877915556,0.014975151369830112,0.02732136547488965,-0.0005614363325837908,-0.002589902606024943,-0.06817518144525876,-0.06672846836913077,0.021715466278142113,-2.2357530278236096e-05,-0.07316872877362071,-0.0014197915819300745,0.0031537901260844836,0.012209316387064644,-0.0008832845620390252,-0.004654941327241706,0.012803135536680348,0.007988006042107683,-0.004246316399161102,1
TCGA-IQ-A61H,-0.09772774083338269,0.06296123270334002,0.04579921354348073,-0.08834711321203159,-0.046640276668471266,-0.0012079884159442399,0.043709297559988605,0.009653214160524656,0.04015515518200856,0.05000281099973181,-0.04282340078013574,0.006068635787737483,-0.17509211208347217,0.07703780288140735,-0.020740599461398303,-0.1644300597779952,-0.02071793139360686,-0.006554065332613688,0.12317540306968051,-0.052306700402925274,-0.04560032558997806,0.04786325553199103,0.044699864187541294,-0.05631197917387871,-0.008724089818549684,-0.00033242047242816966,-0.03382656963539815,-0.020714813517450945,0.006474354278986514,0.034134438850790295,-0.0009202910429816854,-0.009522580621805705,-0.111696069143202,-0.09183102888430117,0.15482216707175642,-0.01475707341051207,-0.14162879412913706,-0.001536148961620067,0.00416717615885816,0.014909968343628283,-0.002232684140706056,-0.007983804518555066,0.006450924672704101,0.00953370130280442,-0.007847352751709828,1
TCGA-CV-5436,-0.09782174569984177,0.05381879016685386,0.0013030940074859874,-0.12761098984762748,-0.05386451019172624,-0.0020367796610047304,0.06275364499097648,0.008044221106364819,0.0355608272394846,0.04275442063798459,-0.04879059540797215,0.04401819317714773,-0.31957120896202956,0.11124436844650563,-0.006667397220468854,-0.08549156343913555,-0.00825582019554654,-0.017195641678606068,0.13851545161068796,-0.011598559069013858,-0.048927008058410285,0.042611513049979205,0.03879190330381048,-0.04259306637536714,-0.00638536940435855,-0.0008543178470443436,-0.029484099389259704,-0.026252021582027173,0.001757860772893331,0.04215276933208036,-0.0007560079056563619,-0.0033373893074894155,-0.14229578835030438,-0.04138565195441682,0.0029808922559066897,-0.00044579759403789564,-0.14936055680664037,-0.0024644028367952642,0.0037009411634311095,0.004332917664410747,-0.0022048665446463417,-0.05097930682005458,0.01647353919143976,0.04258544055814663,-0.0052682844378258865,0
TCGA-CR-7391,-0.042082620397193966,0.039884911693358276,0.002836766519156057,-0.07646886734435274,-0.03570668813956497,-0.0006936281454610603,0.02844370255729529,0.0024181868831389497,0.014002967680164478,0.019330087197465456,-0.012688880450656338,0.003999563654334525,-0.0787896046070209,0.05237526759206933,-0.004290428887429317,-0.07406071134197764,-0.009916613888666824,-0.009147380562127733,0.04862417632830773,-0.026541402508599696,-0.02045637685001908,0.0380030897247094,0.019974765864039866,-0.03506588357069656,-0.10062915866806307,-0.0009002977597817028,-0.02187739756230482,-0.009610358019894807,0.006761316991431091,0.020175723075773058,-0.0005413141306865163,-0.0032147386523255104,-0.04030552705859178,-0.04186599134166352,0.00816053306952527,-0.00034055168769874894,-0.05799602065369388,-0.0007482312726159795,0.0020048743226886248,0.023746493393159634,-0.0010949558140389201,-0.0057352623275174815,0.004965634130099365,0.011201128249558635,-0.0025273795146558966,1
TCGA-CV-A6JO,-0.18390689834787255,0.04929160116434086,0.00023067452997634663,-0.09834791522577954,-0.041452944661951825,-0.0011662042603066039,0.060518414336425685,0.02258311653754225,0.024070320227224593,0.030415092415296444,-0.03360299074585098,0.01460045425290554,-0.13549685445708518,0.0832784090854991,-0.006105932506051313,-0.18467963744888105,-0.006372045931630264,-0.011618037310299513,0.08342514781578944,-0.06837353091142519,-0.029693555670942416,0.03407885043615346,0.040397602705216674,-0.06385159461816606,-0.013426151392138805,-0.00010028417276568464,-0.020324695463512926,-0.08712155784595553,0.004370475741452451,0.03752198873170805,-0.000866846853394435,-0.005918653571013246,-0.07205364103062081,-0.05941863736741068,0.003404839821254263,-9.741682993149171e-05,-0.08677073101670603,-0.0010997653379991362,0.0030859718854933634,0.01570967583165478,-0.004195390456845856,-0.050203098660620234,0.006273705734049738,0.008671607272913705,-0.0066664565363342265,0
TCGA-CV-7416,-0.09890342734517363,0.06879210748018226,0.00851300885660708,-0.08473059759861461,-0.06620016084407025,-0.0015143103530478779,0.043219421688555505,0.03449929319066174,0.044941198962787816,0.06114728629286223,-0.022741415759999644,0.023775718727989222,-0.22338368642165105,0.0845344926157834,-0.014391628049160434,-0.13781552381600243,-0.07922122427607517,-0.009055676771853939,0.10537604257869508,-0.11343154833009435,-0.033955520887836675,0.10963918647750903,0.03345140554142379,-0.041934852683868866,-0.0312993101295544,-0.006326872887274658,-0.031459950457402054,-0.04967178079077977,0.00239354864492173,0.04024878242010577,-0.0011417015527170151,-0.004432493145624224,-0.05240959702823566,-0.12811303174626165,0.02319327275462964,-5.356874763492761e-05,-0.21696875847796435,-0.0017359677873056607,0.005421054676931413,0.020050665390163508,-0.0023089461880582097,-0.017136955287048047,0.020016800521181877,0.025859043537824363,-0.006127544789228681,0
TCGA-QK-A8ZA,-0.0644209907479408,0.06842960805207615,0.011484931678376317,-0.2283067200775883,-0.0596570565737136,-0.0011560041437953166,0.04026895602123776,0.009624573273512451,0.027666875426812884,0.031235500688450622,-0.029861750455350597,0.01918473818988973,-0.15061058988917414,0.17718603405679792,-0.028200602456879338,-0.19337063058102202,-0.05648910613449442,-0.004717617162929413,0.11022860301214049,-0.3939577666325522,-0.03338762653833679,0.06907349040004643,0.05507562964277631,-0.09154800810063049,-0.041190840571675054,-0.00021412711618812316,-0.029837244489411673,-0.023206406426334286,0.017702661411286624,0.09485693396311612,-0.0015014753861109134,-0.0017766800269285845,-0.049664374626874015,-0.12639598222810305,0.01299189210242233,-3.880384514800789e-05,-0.07137343046273423,-0.0013883895909215579,0.004732250890619986,0.000941193578594477,-0.0021026274660609448,-0.01203442012962855,0.006114403768353269,0.008769566780312047,-0.008722921618551113,0
TCGA-CR-7385,-0.04628482584432592,0.11307816548202547,0.0061581100515152275,-0.11939666789329596,-0.061739066395537084,-0.0012694132717513003,0.036007410372934257,0.001565710637464263,0.026318782416185727,0.030675077826080293,-0.029413936536531127,0.0021708631016331306,-0.11437092101161533,0.07815374616112053,-0.00691145252552507,-0.11843268837714523,-0.00853135647329012,-0.006184349464189471,0.08272712136816071,-0.019751949991168496,-0.0359724199544395,0.07882502373473622,0.018783449840122566,-0.06634657012530726,-0.020065156202204542,-0.00024177501757834065,-0.019651388481580184,-0.00699553043380419,0.04479683169817055,0.04550101205521644,-0.0008184805147942729,-0.004083389580484021,-0.04927009664473712,-0.06400030961317305,0.01137827965671288,-2.8321289823664527e-05,-0.08769684883014163,-0.00152772586186597,0.004525350153691658,0.034016195307403775,-0.002841078987946565,-0.011160046064030964,0.021122141386716486,0.004241873311882091,-0.004510098167565023,1
TCGA-HD-7917,-0.09442705058182327,0.013465925636124344,0.0014577229689735067,-0.15866190710639233,-0.03881854579765839,-0.0015316249181964341,0.03738850484443151,0.003857053370645041,0.023651400084234456,0.028484163083252207,-0.02910118916247336,0.016825026112796175,-0.15849669005988987,0.09082973616527329,-0.0050619354176707175,-0.07184402523490292,-0.012924260736239285,-0.010277869085606892,0.11216868541487673,-0.013507790941924945,-0.03108941012757996,0.033841834132316735,0.03678167845208514,-0.03656564188618089,-0.03474529639682789,-0.00034083705625421583,-0.01807120579413549,-0.027370365287670388,0.004471876142680378,0.026060312959276292,-0.0009902816767765814,-0.006276752871292125,-0.06457205443371485,-0.07026058353669344,0.0002674522710299921,-1.2531776665944322e-05,-0.1665546425841298,-0.00134023993219726,0.0031245679911638693,0.0025940815009311206,-0.001549894028638389,-0.010660144171040685,0.013377974909032447,0.030208697490237277,-0.0057093886461992895,1
TCGA-CQ-6221,-0.04389866071232395,0.05642077436379976,1.5624768198570295e-05,-0.08282297343613867,-0.05869752353879905,-0.0010756244522884036,0.04995635400960432,0.0021922177640318354,0.036351717846697766,0.023818054248065743,-0.02931177486632449,0.00020706399362181008,-0.13657867980902164,0.0731371261822166,-0.005140694372435674,-0.2126379766698866,-0.006153591917642995,-0.009463112195224707,0.05949367451254526,-0.0307655369179173,-0.04549583507391086,0.008686397805793911,0.03488625959916035,-0.10858408504480982,-3.872551110501343e-05,-0.01589558327300461,-0.011981780852164154,-0.04060694607443883,0.01835975462458383,0.010126730804657536,-0.0003832005662029302,-0.0004990906957977583,-0.08507696944636807,-0.21785899803915293,0.01005314158052219,-7.737124167967721e-06,-0.06498505903413343,-0.0016867402090190052,0.001483957524580999,0.032030053471593226,-0.0025703698337741134,-0.03861064167363154,0.004094388175515696,0.029949973588178004,-0.007509921340439919,1
TCGA-D6-8569,-0.08867697383958192,0.014361026122152702,0.0007340760279560086,-0.08284136040148991,-0.055521972707764246,-0.0013028651523892688,0.053819917805271046,0.023723093346341702,0.03366581008884838,0.04341356795521831,-0.03229509064855306,0.024573467233151867,-0.2575562124865975,0.07101638440867339,-0.006859406924581552,-0.06428950375458846,-0.01558979518500514,-0.009871314234103866,0.11216872029527089,-0.027587740676036122,-0.04497857827224219,0.0785398776833771,0.03405290669877594,-0.04939836641682402,-0.04357972053796556,-0.0006914281260931372,-0.024855622637521512,-0.058480328407910794,0.0030154034209127767,0.028807249634165016,-0.00036102948079771334,-0.030294882399243404,-0.12541472897418493,-0.07463562019178271,0.0007521137682029305,-0.0007171223812864071,-0.13718274235727798,-0.002848125779029116,0.004991404845068955,0.010966432414442536,-0.0034247976255210107,-0.02935042516983781,0.019011650762356856,0.048658678192917436,-0.005368937497946111,1
TCGA-CR-7383,-0.0680415249115927,0.03365003887818823,0.005974371557001048,-0.2119257193960108,-0.04640492577900556,-0.001747010261188855,0.061154025911207575,0.009505828050190282,0.036741800820699506,0.04183068310899765,-0.054237725472150125,0.0072168331730744165,-0.21196809590387444,0.10107999706157388,-0.006552526211746536,-0.10947722921037777,-0.042930091101764614,-0.00973550933275963,0.09699613252655334,-0.054374860527980656,-0.0366942498940453,0.048896001859724036,0.03969057449442157,-0.0722201384036969,-0.0014490351806147482,-0.003265081105295443,-0.02193655897176233,-0.03759005148560994,0.0070675910443681765,0.05507254415922113,-0.0013516481775997908,-0.005656526377760136,-0.408703658105405,-0.06416246294903288,0.03087215649993683,-0.001965544803485586,-0.12749674184640455,-0.001112785219568669,0.005157205457839906,0.019855679536387963,-0.0025385255405513904,-0.011636621849917882,0.014430019408918516,0.016547098384672852,-0.00512478401993344,0
TCGA-UF-A718,-0.07207888567141513,0.11367829512676089,0.00022540339987950673,-0.08999269962553678,-0.04490181612902705,-0.0010071158758329461,0.06503414596848366,0.0071267872382868224,0.03666379315381525,0.034951502798067725,-0.04246515513838143,0.0175221589536572,-0.1391527607719992,0.09843787637415244,-0.007539885967819501,-0.11262969180426537,-0.006834112085868016,-0.011667867318344807,0.07719083544868599,-0.06890097111183634,-0.034351422186944314,0.06416576966683467,0.014971281225404942,-0.07468918350147491,-0.03153308201878962,-0.0010045942218233656,-0.011134375875531748,-0.05884482003344725,0.008998725093619285,0.04948744964848058,-0.0007362467612422843,-0.00902679174662544,-0.04803332486261984,-0.06319790490813135,0.0031476748380491514,-5.241277662171682e-05,-0.13939293504342148,-0.0012896187676799645,0.0027754846321449366,0.011215722539143057,-0.002516798718981706,-0.032457382120588255,0.012262577053391453,0.017971213053667993,-0.005937557843353405,1
TCGA-BB-7866,-0.033353491641486856,0.06707108863853369,0.0017924140089284832,-0.15879401447669705,-0.06495066694706372,-0.001428724237169994,0.01649883348665746,0.0038430955656450286,0.03154568669375976,0.02590430785316634,-0.04362882861106447,0.004948593071136825,-0.14385222659147998,0.10426538936256823,-0.005831122166962538,-0.09089911959566015,-0.009599361816333387,-0.003136876703969049,0.12956158467289106,-0.026730100444093782,-0.01714087382339147,0.07282412962442565,0.02572487802214709,-0.057724819197921114,-0.003992232970252613,-0.00036352724388388557,-0.025801700509784618,-0.00814883284692764,0.028276519270663637,0.028034469881845384,-0.0007427404680497193,-0.0015370888762418487,-0.10689404621405107,-0.018944009577463207,0.007961127219913613,-1.437082145968877e-05,-0.09000062550973369,-0.000955923062214704,0.0046225653137414195,0.024688062408688902,-0.001890958715188294,-0.004143875109008645,0.04037211061707461,0.015828443263301663,-0.006572496258662499,1
TCGA-CN-6997,-0.057947970303440774,0.08326264086041352,0.024718019763924633,-0.12946522289861925,-0.052934356017451514,-0.0014709504031091005,0.034498828175802056,0.01583201523659543,0.05158451712890966,0.04851882612769401,-0.0446017197309433,0.010676886276846863,-0.1728823249857578,0.0786344954610685,-0.0036320834242824554,-0.09924169951373811,-0.054011030697567686,-0.005508764367587017,0.10877011421136355,-0.0882642494839473,-0.04187706040884247,0.05174814345464815,0.05323123737113661,-0.05290690506388968,-0.015682830475691516,-0.0003923742202301425,-0.0443794901173734,-0.04570001108715387,0.004115599889388093,0.03725533444879464,-0.0007253323924974784,-0.0029494517832539396,-0.09336140137381484,-0.0742806242124787,0.011797132346662522,-3.345747921190795e-05,-0.14310113501653127,-0.0032313355348441548,0.00753930896968129,0.0020960912238561728,-0.0011327153614691852,-0.003996903920119558,0.012930145283673632,0.0419162940207202,-0.006075681774405446,1
TCGA-CV-5970,-0.04169983085027516,0.04309716015707317,0.00027015484856764187,-0.07906886881879438,-0.04296708215404734,-0.0007584815357188287,0.026944187958483197,0.01089716245100756,0.020155350900091025,0.031042512034371285,-0.014861728298048948,0.014293092541007562,-0.10076551959264547,0.03468992220915772,-0.007982946192738432,-0.07507696422525172,-0.010534786692847494,-0.006326939948749854,0.07019525847936901,-0.027055644958429666,-0.01851036609154498,0.055557317835801874,0.014847561953970233,-0.044486904474509224,-0.13386340899041624,-0.002082562607302838,-0.019349899724908866,-0.06660942109845887,0.0036555542642926755,0.03509230887773597,-0.0006332310147504598,-0.020704616485419103,-0.0754400761334575,-0.09032708040082918,0.006039854297331027,-0.001891234257784069,-0.11028183929207859,-0.0022344989704932514,0.0035626240393867303,0.003188478619475343,-0.0014016485681731436,-0.017836869697145416,0.012221099071596749,0.01886282084774145,-0.0025690315598722417,0
