,EPHA2,IFITM2,NPPC,MYLIP,MT-ND3,SERPINB13,CD14,FASN,RTCB,LAMB3,S100A11,EIF4A2,SNRPC,MYADM,COLCA2,TIMM8B,COL5A1,FUNDC1,CTSE,TOR3A,RARRES2,ADH7,SNRPG,TXN,ELN,SOD1,RPS27A,LSM1,RPS26,PHPT1,AREG,RPS7,PPP1R15A,NTRK2,ERH,class
TCGA-18-5592,-0.05362914842280597,-0.01031477940453104,-0.0002618174067667136,0.05593346374994992,0.047293077691639825,0.007506082575365775,-0.011675245384548203,-0.07761720273534528,0.012528670089790457,-0.03415946466061708,0.037295556790972025,0.009273504343514228,-0.04595335672885754,-0.0015349563625189572,0.016764631572836825,0.011868999792695446,0.01813081238814995,0.002170818423667954,-0.000323582509076818,0.06475909190078777,0.0029925298640892145,0.004959441222126766,-0.020288705333749223,-0.12316808656732117,-0.0010412411994770118,0.051960805381568116,0.09615489342737371,0.0011125890063852315,0.0022430211220746386,-0.014841299072208656,0.0023438922964111263,-0.0061101239307098385,-0.0157481881388238,0.04695242743871041,0.07573099998124863,1
TCGA-34-5927,-0.06669746192400003,-0.03522637309519131,-0.00044932113497085917,0.04022332265326352,0.023913120119716493,0.000609833885265398,-0.019477773305877442,-0.10042626414115331,0.02538463807159628,-0.006732627882767175,0.01666558485526148,0.013819926428675576,-0.0668053651793898,-0.007968957510155346,0.02925123216512065,0.014237526882645447,0.022594529588567933,0.004872986809348787,-0.006735148514854745,0.03031779733929052,0.0075197401898831175,0.0003536945313084424,-0.02482316267844116,-0.03303888819525949,-0.007966880158228615,0.02585414378906825,0.07449116403400856,0.0011647876077385472,0.004367144901020653,-0.012755678527128785,0.004201736752266296,-0.005537239532727695,-0.017502817021446616,0.004608148942300603,0.045938637526120485,1
TCGA-22-5485,-0.02499995054736205,-0.06695086770518444,-0.012294403146229822,0.057295450065435294,0.017036129736499844,0.0018210527684945474,-0.03747776308452986,-0.09868808142625222,0.02260011161249876,-0.017310569854996807,0.03178317757687315,0.011691423912142545,-0.06771119893670094,-0.00445428767357535,0.01040558249351745,0.016815060169191782,0.01344522061959631,0.0025838728335179097,-0.03407592235733594,0.11067582004730502,0.003866106176392835,0.010124622687808104,-0.03108227076866718,-0.15147961491615713,-0.0033502869974537867,0.07569838790330442,0.06930649021871474,0.0010960538903335344,0.005970228221998244,-0.021510224925536135,0.0036025188171938606,-0.004947296532521227,-0.023820490603374097,0.035685220468053225,0.0840967348497955,0
TCGA-58-A46L,-0.041512533171665325,-0.05392831448866977,-0.0009644330517677344,0.04376751646184701,0.07789116803211157,0.017168921657728653,-0.022391922824810666,-0.0901295646689562,0.016248104307781855,-0.006013189677598103,0.03886331993623268,0.014931403552487283,-0.04468786845940141,-0.00629018403985317,0.0031424254205094974,0.007228865282452777,0.020500120255419762,0.0023309618342248,-4.610679673485624e-05,0.044699142864949595,0.003983563974350167,0.0011051020499147992,-0.02869577820485651,-0.026353153562101356,-0.006140801424570749,0.028297079041893988,0.12826358219505848,0.0012550928557667274,0.006383145682763559,-0.021166162732344517,0.0010392474388526292,-0.00806174407541966,-0.01305693055137564,0.010800495822859227,0.06996095426591217,1
TCGA-22-1005,-0.014916675853636317,-0.037343727255674336,-0.00028868197601233686,0.011434035637975312,0.030917475279130725,3.14668126154721e-05,-0.016385773247872992,-0.01493225597535083,0.0043881690469723235,-0.0030147170849278613,0.006069441787444877,0.0027021277570281185,-0.01789021670689513,-0.00410443775699911,0.0004706562706714131,0.003310933066063964,0.014088500109336249,0.0008129688171845415,-0.031148929311498017,0.024296541252589118,0.008663584393306983,2.6182961756976624e-05,-0.009230683817081368,-0.010163271780428248,-0.01167580691260107,0.012321451201624301,0.04648108004409843,0.0005974655246274394,0.004185499172078709,-0.010614030339687872,0.002077515320717731,-0.002509543470274585,-0.009213596622326858,9.682128596346046e-05,0.02782949460885413,1
TCGA-60-2726,-0.02670241812595004,-0.05549066499269165,-0.1434108957488538,0.02788685319234682,0.0905313991571501,0.0038155803748963287,-0.005100928422966424,-0.08884574114430457,0.008232932981137892,-0.0031239353732982447,0.025548115801215496,0.012812979662822766,-0.050099806567026214,-0.003477808346802888,0.002025468991406027,0.020011774820747036,0.009474867660177955,0.003781715225955452,-0.004390195796410154,0.032720975769974105,0.012201295607120665,4.59526542715465e-05,-0.050427399651075774,-0.031576993317381334,-0.0055274276872693566,0.050371961414521,0.0559633775338999,0.0008482356104260997,0.008927842826007136,-0.03798606617599953,0.0015111646488225492,-0.012489209991916807,-0.015678005924114478,0.006430117974663434,0.10347243866426503,0
TCGA-77-8008,-0.07276483055870783,-0.07001176826187268,-0.00015241531123027038,0.01508740174267311,0.031415503364495063,0.005873330292883325,-0.08815242125286087,-0.047293960543956334,0.01390817509020999,-0.07645723255390113,0.02208344584983019,0.006463871233221936,-0.02887721834507642,-0.01649855663404064,0.0006465813011095453,0.004787985989124979,0.263350506526229,0.0016636818326714543,-0.017694248601272836,0.017262321242758095,0.033850749067997336,0.00016049093411287004,-0.009389583658075783,-0.01518917015105787,-0.00526391715798269,0.011625525770354209,0.046180651757264,0.005859860015470704,0.0020570956779135956,-0.017011103942226925,0.0037076440394297958,-0.00306035871819451,-0.032395365358941684,8.313450731941107e-05,0.02672450194085153,1
TCGA-63-A5MW,-0.039977339337799775,-0.02757786707409685,-0.01211487405824701,0.13694654751432658,0.10470397136777285,7.960045075082115e-05,-0.02006027672479594,-0.08549297291701456,0.022412180670302984,-0.010989113765492243,0.006105815229031742,0.019954181466423433,-0.07027193738880397,-0.003396254688073228,0.0014402705082147004,0.00998939573724496,0.06457634796622179,0.003201156872368569,-1.9265281264799086e-05,0.019734735779637302,0.005750110321728947,1.7543225941715073e-05,-0.02958217835912125,-0.017342735145601997,-0.052757205459476514,0.03475835331267006,0.1430035973538846,0.0013184232674725474,0.009906931772074514,-0.019489489429421438,0.00395551364055033,-0.005746506356980847,-0.017807658764108628,0.0011686054413021579,0.062574134245961,1
TCGA-18-3421,-0.027641840170075246,-0.025320685743571488,-0.0006349308861224376,0.021522375067477062,0.035721850255496755,0.00035228716574231084,-0.018473455623016777,-0.011061403243533365,0.021507714491535893,-0.004740605898332968,0.01573119123143708,0.018204115132953395,-0.08369887173862617,-0.0011940034980953086,0.0016927600611554051,0.027021350087041013,0.003110100694738092,0.0031698375964317564,-0.01810825114633404,0.022833682955558335,0.005763546628265575,0.001547109128338206,-0.06337198764686514,-0.027376525186335696,-0.00075135821104484,0.038508613327217285,0.16399888865233794,0.0030968446247625083,0.011383668609601688,-0.031784660737533596,0.0027099548268139733,-0.017562428883950973,-0.0134019604337455,0.004334786887745184,0.13852197318550846,1
TCGA-58-8392,-0.07040429153308396,-0.017408798372009347,-0.003951135180663327,0.06911997195277583,0.04972522959257558,0.022056593338852758,-0.012482981505453584,-0.07052977450566954,0.017487746028271037,-0.02581019540212198,0.03591960585606285,0.007638983891160455,-0.059769288911706187,-0.0024457343810876655,0.00544191480824052,0.01643205133952467,0.00854529358919222,0.003415867711126913,-0.01132068746014088,0.06085990041926693,0.0031852161020163414,0.006145732076589381,-0.04583622677067632,-0.14830524201928452,-0.012809908280725162,0.03327313525030095,0.09554977682809607,0.002924030565170261,0.005504557818839993,-0.016880606549912667,0.004886196986891662,-0.0033994038282505654,-0.010472637128454781,0.06725136088137713,0.07879635383021813,0
TCGA-85-A4JC,-0.095525333907629,-0.05902468765491107,-0.0015764866887552163,0.009421111888502965,0.0329609092860962,0.007762602854518123,-0.018351965580735246,-0.061688117204880114,0.01707114689555764,-0.008787891370384278,0.04487618597533899,0.006743978752417169,-0.03625252182021148,-0.004067624015265756,0.0015055658950612943,0.007285299391976724,0.024024086565476943,0.0026186384733411323,-0.0006481545671110576,0.02780513204930164,0.014634051494658013,6.499048797668278e-05,-0.027092286755507042,-0.025574267280213836,-0.008089323718547033,0.020919046650127268,0.149551820759765,0.0019344167940499972,0.004211780758788189,-0.019795784264248224,0.024722580292171028,-0.006523145192471166,-0.019212993900758427,0.0007996226954011776,0.03390537831012585,0
TCGA-56-7222,-0.10597873203450996,-0.0366276009118943,-0.006113010303165936,0.03885133364049018,0.0672936656612702,2.578931431482117e-05,-0.006504583142308383,-0.10349244099565687,0.017066081783145243,-0.05994650718477128,0.01920899334574198,0.00796992152990762,-0.05067187574652218,-0.017419361741797423,0.0016454109485551302,0.007141528955013576,0.009729288144554657,0.0015799861158836102,-0.04439255778314816,0.0274562654620901,0.0021070251951018446,0.0007469522092956814,-0.03493658150253882,-0.04940905751740574,-0.01639729053588643,0.024921727075338563,0.14065057888836377,0.0021855454325416597,0.004134238890122879,-0.018484186767252084,0.03405640367683643,-0.008193770834763275,-0.06313610659022871,0.00035532264713732884,0.08480001578848315,0
TCGA-63-7020,-0.09790666732288637,-0.043751726345171944,-0.0008880758716484492,0.03566961852886562,0.024003148085179622,0.018668255937771966,-0.03294872732226716,-0.06810223112566342,0.017754517099599524,-0.0232864775692054,0.024528595133081834,0.005886847995738921,-0.045872903287011324,-0.006380396010516658,0.006407897619532921,0.011290507024731318,0.02069385305653047,0.002341632534780318,-0.037365863406713114,0.028785261941757134,0.0045493900366344354,0.003814887705286558,-0.013690832919273215,-0.03035965545579575,-0.020422215863234495,0.02032418244732291,0.05644631897364521,0.002001282702077511,0.004940436971405983,-0.013935531841438234,0.007755819602672624,-0.0047098012697447175,-0.03494763079491244,0.002512924574903944,0.07318842235038676,1
TCGA-77-8139,-0.06274059856968443,-0.033921606509710066,-0.007638409453003223,0.013900891316753657,0.021285132969251885,0.004160656797034197,-0.018379633080458962,-0.0519327378211169,0.010871767463106868,-0.021230514498225245,0.01782814732157259,0.0065238011327734356,-0.08518012341390763,-0.010073436622542262,0.0031061580151135414,0.0064797504459927,0.04922510114181139,0.002865284433129393,-0.00014135088388667194,0.028359301531607442,0.009554322933084163,0.002039443380735001,-0.0172061908356078,-0.013536914786637932,-0.010018366355199934,0.03347809291891012,0.05233198030337827,0.00348829244273877,0.003874507476948409,-0.009198663518986423,0.005008954234903092,-0.004875310093670205,-0.018685500062129618,0.0009746160309300662,0.10640806637897472,1
TCGA-43-2576,-0.020337330619581966,-0.05906865629705081,-7.39149465515013e-05,0.011681721475581941,0.10090785320715921,2.258168815626132e-06,-0.06499775861910094,-0.029663213575274693,0.008936779983852016,-0.001784483084247705,0.0185573236397137,0.0022204302210541895,-0.037733773495492944,-0.01328482680121951,0.000743622381955829,0.012143150382314834,0.0388959031803059,0.001997381049322464,-0.0010747429379744657,0.014066194957735615,0.016467955189500984,0.0,-0.021990632166342887,-0.01602739694664913,-0.006255024997623035,0.014561841962192503,0.059060772390550194,0.0040682222391479955,0.003967114736249316,-0.020632874125337333,0.0012004158257579592,-0.005431353483641644,-0.014502502837659767,4.4582080144652085e-05,0.04946429950826709,1
TCGA-56-7579,-0.12613885102837996,-0.02030562012509906,-0.0013087381433238847,0.03930926664871136,0.08127664336879144,0.004092443419146263,-0.0331128068970281,-0.11256110535010636,0.015049721618551472,-0.004053052870609833,0.026961148828804505,0.009083730406796433,-0.041760610581281,-0.0022097158008179294,0.0007469492369727707,0.013259894002403386,0.015954988500001235,0.0023069971698806363,-0.00045593468213193857,0.032088830476116194,0.002674109009281338,0.00789258876043868,-0.023576845064378207,-0.06803910083579041,-0.001018807484229861,0.03287883522014719,0.10067731880168904,0.00981106066174451,0.0029062750156161775,-0.023302745833897437,0.01608132453932563,-0.007670397941766161,-0.008439460328722715,0.030672817977965804,0.05366336099316317,1
TCGA-56-1622,-0.16849852592069656,-0.02701181385678466,-0.0031357282180317953,0.02980003576029065,0.015020367501118967,0.0012061636644032593,-0.008267915358058682,-0.06572455222894164,0.03534110917839094,-0.019640082513491794,0.020608634990972895,0.00399134948871455,-0.0504380710121663,-0.005317238068318409,0.002105711797272401,0.013252178599770143,0.01793260079122625,0.00481761996684374,-0.003942270276152346,0.039083561450276874,0.0014690001167674649,0.004668957431235702,-0.03151934481396999,-0.03576672689670523,-0.005372917614126289,0.07130812754890063,0.08262827308889613,0.005405907290825998,0.0027643448173176556,-0.013460608608740396,0.005556297332912633,-0.003908568407190924,-0.0628904198288196,0.03646197850595353,0.11108617394068022,0
TCGA-22-4609,-0.0644423980554328,-0.060389207969462136,-0.005250802170735443,0.036769534175406446,0.02810511067310289,0.011269378643877578,-0.05766490848052487,-0.13520838037589267,0.01688397953814766,-0.01420957498614543,0.016553832524256684,0.0044567107696220284,-0.020063150314053185,-0.01943257842655829,0.0004665797018478367,0.006715181896607893,0.06191330574021682,0.001982275079779108,-0.04659959211565213,0.03042359588257382,0.008286035675209589,0.001303984681378379,-0.014008297502085041,-0.04073015315353971,-0.010137042421354709,0.013089858494792187,0.052162573779779384,0.0012434690777656855,0.007478837750035359,-0.024234435914494614,0.00975253189273835,-0.003594401568891808,-0.025048238271449016,0.03312373851082536,0.04293098661615118,0
TCGA-34-A5IX,-0.09780186025866937,-0.01967565165579913,-8.821945744852144e-05,0.0042479073787374064,0.08532786136798716,0.0018816769028913286,-0.024265820396869895,-0.027982774737210378,0.02056000396106695,-0.02429678005012493,0.04585314378484901,0.006050713953364597,-0.03482476624205773,-0.008198466440460126,0.0001587518985549054,0.004842399881380485,0.009083321377326927,0.002309389491203849,-0.015762649036386144,0.015141218806974577,0.003374122322150828,2.5213486450973674e-05,-0.021398993625648115,-0.031568811460804515,-0.0008706764637047813,0.018270569372087035,0.09842827761627071,0.0018710280133011309,0.004877765059656803,-0.014173538928575091,0.016904110725572706,-0.003910360128913865,-0.022654323907912496,0.0008648283230932958,0.045181972061932016,1
TCGA-33-4589,-0.02143559173632928,-0.008043678497349169,-4.565481526714443e-05,0.0038337004472321643,0.01688056681266118,0.0003665739326525364,-0.037979984711511754,-0.0026470736368646103,0.020484307255969066,-0.009105827023772975,0.019499834901619998,0.0028027322398661886,-0.06862205580172362,-0.00043956849078761686,4.484225705934016e-05,0.018109613364439885,0.002119440825302984,0.0021926868460605898,-1.710064292043964e-05,0.013584669264906634,0.0015318336146730221,0.0008333329342935372,-0.04478870674336953,-0.10694203700994459,-3.92161892488361e-05,0.019190638847174535,0.11045560643317852,0.001698188938404721,0.005348513907148506,-0.0437539002624532,0.019011512955229046,-0.01784721070187057,-0.0038079487621352805,0.001457014948401912,0.11431120981525286,0
TCGA-NC-A5HO,-0.07711503357235579,-0.01427939053804462,-0.015441395543574253,0.10114317863315338,0.0876587075255481,0.005185172592078212,-0.01383538228619994,-0.041316146473455585,0.007386613783808635,-0.01933204929603968,0.03547079438188588,0.012891630008742947,-0.03234933690258872,-0.0007567109973932384,0.0007450749524561839,0.007932357724921018,0.007795568052296924,0.003377217509947186,-9.802719359456357e-06,0.01935940953400705,0.003875093016547429,0.004790391341807468,-0.045024323352198733,-0.156498478213342,-0.000943457600956988,0.08534001217715456,0.11963774281545202,0.002123173940828752,0.010163057574743417,-0.04944461516941224,0.0006161830284308917,-0.009321240153393152,-0.016174991083513852,0.019934459596552958,0.05722180817204925,1
TCGA-60-2714,-0.018485711314546505,-0.04642563397065106,-0.0,0.027988404385765536,0.033072522087901894,1.3741470463270383e-05,-0.03411408994489638,-0.07718176559238597,0.01797729296085347,-0.013417255185618022,0.008556148901053474,0.008144635208370275,-0.05473720239514978,-0.009402894928108113,7.733766486566451e-05,0.009532014486931611,0.01757282907644848,0.0013860126763180658,-0.0418705994949448,0.019373441171047275,0.010898122639421,8.537560721736727e-06,-0.024244634893046575,-0.017324744985217782,-0.00466587027193794,0.019860809302135764,0.06537157729603943,0.0010362339596452458,0.004241251597209584,-0.015873070054992708,0.11792999117689507,-0.007263414429355662,-0.01199037653147039,2.3558334391219505e-05,0.04188612909705073,1
TCGA-NC-A5HQ,-0.09641949266186926,-0.018316096468591524,-0.052854469983470063,0.024466788093917727,0.06857690953219796,0.00044705327297080296,-0.013709853040100951,-0.0446387774582531,0.007941930819273697,-0.01317069785619443,0.024088001711342625,0.015031025692574727,-0.03383649072943122,-0.0022416274100593363,0.00043994143315584616,0.012392215761530614,0.004649661873253886,0.003443622191428641,-0.0025646635103970736,0.029478224359586535,0.002704896882286504,0.004056168248233007,-0.03947847386022048,-0.03435972874789407,-0.0057217533237327485,0.032018824618384976,0.13810651237541968,0.0012413344384771155,0.011412666441774513,-0.022214167964769577,0.0013189005379727276,-0.009784541360965978,-0.032916708451798136,0.04152323185704923,0.0958207807681542,0
TCGA-NC-A5HL,-0.02172153547169106,-0.01051097368499274,-0.000547259685189133,0.041430600584028456,0.10308076262158775,0.005018716040205907,-0.03862694796337205,-0.038573944975746344,0.016718192554739764,-0.016193789120545535,0.008606939101548697,0.02551239910532057,-0.03200046114240805,-0.004371031001285177,0.004020879144877291,0.0065322557912810345,0.0044212930511894006,0.0017689558140676826,-0.006609506720667138,0.04504251706851967,0.0033762456237373907,0.0038347453159048588,-0.025576046754369357,-0.19320012557184088,-0.0024807236570246276,0.060725288747985065,0.09365483728352371,0.004437439790158133,0.008167747275909526,-0.026270912139061235,0.0013202969277209052,-0.006457427819342206,-0.009779220183751656,0.026773073219986447,0.03897092698182369,0
TCGA-60-2716,-0.10919150698868726,-0.006691355749971336,-4.954245237504537e-05,0.06216104781765015,0.04138287378025292,0.002273533344925634,-0.0055256936078322254,-0.08942024670777314,0.02040372360824213,-0.01286554209174155,0.02065840114197983,0.00957666021059157,-0.038413316250400016,-0.001215394621696531,0.0006325710243480588,0.009075313410271457,0.00354561382315329,0.002457725256417907,-0.002162504629420008,0.01897718774103132,0.000624845731862368,0.022792939476050957,-0.011226995276670879,-0.0287330207702926,-0.005878147143957638,0.023641715574206808,0.09188882659761953,0.0013483415712514126,0.009265526801895076,-0.031946613611952265,0.001295912211222879,-0.011119036871541216,-0.015552001403152414,2.4518810085538758e-05,0.04645056807354293,1
TCGA-22-4591,-0.05220769739488749,-0.01576468111768972,-0.0011769572136663194,0.03913521971590085,0.01974701997652005,0.00012461627626005005,-0.02267807844033442,-0.0668864464519061,0.03567134687183159,-0.00952385723250554,0.018304827097158746,0.00923538524973195,-0.09220387213808254,-0.0027222910505034677,0.00660811806301731,0.019503654646274543,0.00533758002792994,0.002162320945700602,-0.026265752593862463,0.03280328134381291,0.002262682135296423,0.011103220091114347,-0.0759635905470805,-0.04533293816886259,-0.014039652625685389,0.028703704667852707,0.19213156341403492,0.0036651673200401333,0.003683030582205344,-0.0142079295630146,0.0017031161351018832,-0.00835504539291026,-0.030074867865261708,0.015039208461292088,0.10336882155874853,0
TCGA-39-5016,-0.02974182298824328,-0.01451378472887708,-0.0011769572136663194,0.02787103940425347,0.03958864066807625,0.006077059460718095,-0.031201656564372637,-0.04512269875277952,0.03292594140659267,-0.02844038316019694,0.025302527943286076,0.011264905372524031,-0.04646219754003472,-0.0014056069119928163,0.0021595037628984433,0.013940047351906067,0.0025011337573654386,0.004792068317067346,-0.00039878822984084917,0.08958955698795322,0.002224476230952213,0.02754642184744631,-0.04762083932519511,-0.125043253416416,-0.002284985210249869,0.03261377539253827,0.1547258222460947,0.0030251340861621066,0.00970205492187046,-0.013839399108764054,0.0014499527579210937,-0.016379700436603396,-0.017884579843707987,0.036491566493314635,0.055420285188760327,1
TCGA-60-2708,-0.02744483629398925,-0.04540049302509643,-0.0019918657612840174,0.022238187138160226,0.038981704579083946,0.0005723303202195164,-0.028470819927496935,-0.018478500698336925,0.040298136164362994,-0.04821678032481747,0.01729308035805627,0.006172583884430618,-0.039437569772010295,-0.008622707809203116,0.001143126126666314,0.007198907186175539,0.1347793822301019,0.0019864912500318988,-0.0006770679507107158,0.021927760377849857,0.007037656060235787,0.0003370423672288624,-0.015490483049359953,-0.02953100540203329,-0.00714098550015078,0.022163152684287257,0.09621858600537798,0.0018118584805210784,0.008796635990924704,-0.01999007576395178,0.00799493571581951,-0.009557900324863346,-0.03717496041836727,0.00436968417130545,0.056004933848557224,1
TCGA-85-8481,-0.2342440390598283,-0.03947675170245521,-7.949719470643598e-05,0.010317734620638968,0.03361531720359467,0.0037188704462157492,-0.04335323500014008,-0.05699199864763362,0.015484863135146442,-0.06294458001551977,0.02259793760218071,0.004754444524221721,-0.026682957459759862,-0.023860922996361326,0.000683012706400702,0.006196869269183061,0.06420843977238375,0.0018501881504831095,-0.002203601834557918,0.017871775375002386,0.012493459200588973,0.0008018083536936815,-0.016921293704060814,-0.045996137188922946,-0.0029688710258185453,0.02533465076693247,0.03711607426983875,0.0010452644844480639,0.004681396657181518,-0.027980807210449668,0.018416505031039174,-0.00425012663239885,-0.11749833361844624,0.006930979369370528,0.060998409688058676,0
TCGA-77-8153,-0.08555363071812154,-0.008913608988144165,-0.0010354073497376183,0.09424322278013483,0.03417564223704764,0.006839826545971309,-0.008331014837383199,-0.15141893854902627,0.023656276635375933,-0.02170079692147937,0.01937345436649933,0.01019839577469558,-0.05789292795568259,-0.001881432084003338,0.0041293533612747554,0.008174570608377008,0.012908685763399264,0.002459193810101463,-0.0005412523563046202,0.06462430800441851,0.0036158473597778145,0.0026215634025254907,-0.024195040214850347,-0.14246575063688116,-0.0017589060252174477,0.02868939875244081,0.054903952210554,0.0021758811867000475,0.002790926635538203,-0.032731675949791886,0.0076062808497894315,-0.004901913436670239,-0.025919659269102047,0.03631270457512807,0.08517663604625866,1
TCGA-18-4086,-0.046138992574500416,-0.018518805684931628,-0.001280926585551978,0.022679067929100027,0.015673200847816416,0.007411675722267042,-0.03731560893335031,-0.023958992753889966,0.017585064909219843,-0.013432204615816654,0.018680591329802362,0.013435019368632487,-0.058558531586690186,-0.0052099322979914445,0.003807890138123655,0.01534904230226542,0.017867857309529608,0.002296018546778566,-0.0013168731984935296,0.04219108796998822,0.0078954158043516,0.010401933020129362,-0.034237208576438055,-0.12044697419001542,-0.004954297637625068,0.025742326070497052,0.08448778168877116,0.0016234765633047674,0.007526679358086852,-0.01862987941723032,0.009057817572200994,-0.009789138283767177,-0.0098480056155565,0.04716490600619815,0.06482489632552633,0
TCGA-22-5492,-0.0720618298682068,-0.042047281358621416,-0.02610872287714476,0.058802713651055334,0.005707277966213926,0.0024210392414531668,-0.050086043622393356,-0.090771994055676,0.009131888623034205,-0.003678771607188359,0.01953539618128008,0.005663342296740756,-0.02796018724349167,-0.005371686754211104,0.003307901314767658,0.009976188186158315,0.014581441352953542,0.003498983112346255,-0.02217851339544787,0.03966451131413374,0.004099480011919804,0.002228773829036493,-0.02623811895333014,-0.04146723147153096,-0.08591072597520379,0.01934535266914419,0.05942066291636974,0.0013277623143600414,0.0029014798085573185,-0.017557821520537153,0.008660346693283168,-0.0046125954655046,-0.015915998127067326,0.006359763130054549,0.05587493471114515,0
TCGA-22-4595,-0.10210446165749365,-0.03181593331355529,-0.0014110129041625095,0.026813897196591635,0.05535671567303608,0.0026478440718726167,-0.05786707795656959,-0.06191098326338853,0.02686471991471732,-0.003407558128403736,0.0218322387691579,0.010160133349764636,-0.047765003313864365,-0.006675908653302294,0.0004122488794232756,0.012032749061740464,0.08446016103557538,0.0020822077893101433,-0.03167057622908373,0.028268176071629066,0.013397951865930067,5.465892270584746e-05,-0.017859697061856483,-0.023331479249967053,-0.006132196125401517,0.025398486315355146,0.10926183444856095,0.0020548321298556253,0.001734746168072118,-0.0261533242220615,0.03221433634097187,-0.004096236555357247,-0.008079531428705062,0.0001653085389445029,0.035513987338641195,0
TCGA-63-A5MM,-0.09642625710187051,-0.1318243031697399,-8.97147024900218e-05,0.0223479310169767,0.028558484523008045,0.0002738607061655226,-0.08474318673130717,-0.023356247904040076,0.01120359595818458,-0.0417719227270939,0.023799516132818662,0.009274951638527602,-0.058931183390038736,-0.01573500175037618,0.0007341103880341509,0.008150622404677243,0.043384328404292204,0.0021700900684136102,-0.000481693878429816,0.026828008936211907,0.009006571982713535,6.905135390305297e-06,-0.023600637105945316,-0.0571459071051854,-0.010030182586894998,0.02819193813860958,0.1423504181660314,0.0011395054736645452,0.016489091293458057,-0.03773730552190047,0.08508467424448923,-0.009359399513413684,-0.07058005278746877,0.00030116248992988193,0.06750171705189449,0
TCGA-18-3414,-0.08455533299250391,-0.052063521719067814,-0.001488715804819145,0.036573767099913515,0.03517759621222749,0.009924344012565629,-0.045458392687136584,-0.043530658658438415,0.025143752524506034,-0.009070244048550887,0.033748405072141364,0.009568224648110222,-0.05763124497352775,-0.0074041299845897385,0.001489540762444477,0.008499784981213784,0.0232009336594476,0.0032958075259087484,-0.0019191374327041672,0.044220303228354026,0.005483527778903851,0.0008044411444756698,-0.045923603881079474,-0.03816358634342057,-0.008666007200186577,0.02965842432535238,0.08156776420502952,0.002556013748759944,0.004757887715558088,-0.02846653595970856,0.0062309619976627225,-0.004583757371121467,-0.03501732291035704,0.01815381769892625,0.08619531008121063,0
TCGA-21-1080,-0.13534926242712866,-0.011592797442705341,-0.0010529515582245559,0.028971812424847553,0.03461862927457396,0.009123027676138843,-0.020091962499819923,-0.09181903317700396,0.015049161656375229,-0.004410956387799773,0.022740712660901812,0.016650650193112074,-0.06882402659095772,-0.003286816171791975,0.007723504778838139,0.011281329756335985,0.010464308301863973,0.0028618203044806817,-0.0018456015758057847,0.03819427638505894,0.0027820119500991357,0.0020748149724143148,-0.03544157596228013,-0.07588959222125301,-0.00572363707081457,0.045123984599101837,0.1629509223525808,0.0033676269538915134,0.012985924877737467,-0.02285057652549643,0.0009368316295609194,-0.016699685469731496,-0.01480788368951298,0.00026634524601080897,0.06349723235915393,1
TCGA-33-AASL,-0.051015903280591926,-0.010459944803971543,-0.0017612989758846612,0.02402428781865511,0.0796850297187592,0.007524250569927858,-0.01399839450658424,-0.04604291989758852,0.005443595937889903,-0.0051838252723222225,0.057999858794788736,0.008955987394516708,-0.036655458777137405,-0.0027996906294266402,0.00019841644463717442,0.005861330469401537,0.0037628603022821874,0.0036290803882645323,-1.0823191721797241e-05,0.029543611788193987,0.002225828652344929,0.002188262592536385,-0.037125198002330086,-0.12174439941591025,-5.368679183192191e-05,0.03657591878360965,0.05408702179442224,0.001979861263279322,0.01090645911987652,-0.02470580059967115,0.0028298567704149514,-0.006858971476412267,-0.015275756952587396,0.01948642436503342,0.0927641382015886,0
TCGA-77-A5G3,-0.05888069218872019,-0.01399408226682318,-0.004127075680546537,0.0577993002173974,0.03641739981671812,0.013893653078737097,-0.02311948179636539,-0.14207800376335641,0.01930944297814099,-0.015120753167218663,0.02165064714775973,0.014736931150798526,-0.03176077518610659,-0.0055291598025076025,0.0007926583506210323,0.008990037907482977,0.026554481788820573,0.0037703576212576254,-0.0006854172700389594,0.048038832842089346,0.002533423373904119,0.004954322962790662,-0.03526192091601018,-0.08160293194574912,-0.006442843144167406,0.03044672138593862,0.09098124818011931,0.002718779994513414,0.004576916091329675,-0.017997522925213866,0.01601421446486098,-0.006047692034175681,-0.03430885991822671,0.047528899614464756,0.08331373699064823,1
TCGA-60-2710,-0.08217708950662984,-0.0392414965068811,-0.04220199541731179,0.06547756118320294,0.013186538832467594,0.011522075432648923,-0.039000668494814136,-0.08667292647994589,0.025593262161486934,-0.02038988596796683,0.017288610813335027,0.011987546065290145,-0.04672930129259491,-0.00699734848384566,0.0012954586007519096,0.009042644771227012,0.03760994137360109,0.0031797325690334608,-0.03786162743438127,0.059937701142591795,0.005962880017337897,0.012300132402973611,-0.021448483585351532,-0.09926717435848112,-0.02733043016147925,0.04319907065547994,0.04125649260907644,0.0014594345370389883,0.0036230749159195112,-0.029614544169922218,0.00763835613072145,-0.0035340809243222093,-0.022263984348518354,0.10644445202412746,0.03814578736335497,1
